                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             2.374996E+01             3.522026E-02             5.507646E-01             5.000008E-01             5.000195E-01
                   0.1800             2.374882E+01             3.365493E-02             5.435099E-01             5.000247E-01            -2.994383E-02
                   0.3600             2.374893E+01             3.392012E-02             5.436298E-01             5.000224E-01            -2.676070E-02
                   0.5400             2.374900E+01             3.422674E-02             5.437833E-01             5.000210E-01            -3.320694E-02
                   0.7200             2.374907E+01             3.456862E-02             5.439442E-01             5.000195E-01            -3.215881E-02
                   0.9000             2.374910E+01             3.495268E-02             5.441591E-01             5.000189E-01            -4.812444E-02
                   1.0800             2.374918E+01             3.535986E-02             5.443266E-01             5.000174E-01            -3.315609E-02
                   1.2600             2.374921E+01             3.580795E-02             5.445553E-01             5.000167E-01            -3.890578E-02
                   1.4400             2.374924E+01             3.628674E-02             5.447939E-01             5.000160E-01            -4.042997E-02
                   1.6200             2.374927E+01             3.679466E-02             5.450406E-01             5.000154E-01            -3.777733E-02
                   1.8000             2.374926E+01             3.734600E-02             5.453885E-01             5.000156E-01            -6.417959E-02
                   1.9800             2.374929E+01             3.790684E-02             5.456436E-01             5.000149E-01            -5.495541E-02
                   2.1600             2.374933E+01             3.849337E-02             5.459082E-01             5.000142E-01            -4.183262E-02
                   2.3400             2.374931E+01             3.912270E-02             5.462942E-01             5.000144E-01            -6.250202E-02
                   2.5200             2.374935E+01             3.975450E-02             5.465648E-01             5.000137E-01            -4.343432E-02
                   2.7000             2.374934E+01             4.042955E-02             5.469745E-01             5.000139E-01            -6.100631E-02
                   2.8800             2.374933E+01             4.112899E-02             5.474187E-01             5.000142E-01            -7.774196E-02
                   3.0600             2.374936E+01             4.181812E-02             5.476817E-01             5.000134E-01            -5.123356E-02
                   3.2400             2.374935E+01             4.255416E-02             5.481328E-01             5.000136E-01            -6.524311E-02
                   3.4200             2.374934E+01             4.331039E-02             5.486109E-01             5.000139E-01            -7.852686E-02
                   3.6000             2.374938E+01             4.404971E-02             5.488803E-01             5.000130E-01            -4.563693E-02
                   3.7800             2.374937E+01             4.483531E-02             5.493557E-01             5.000133E-01            -5.661621E-02
                   3.9600             2.374936E+01             4.563745E-02             5.498521E-01             5.000135E-01            -6.699904E-02
                   4.1400             2.374935E+01             4.645533E-02             5.503685E-01             5.000137E-01            -7.680438E-02
                   4.3200             2.374933E+01             4.728777E-02             5.509038E-01             5.000140E-01            -8.606070E-02
                   4.5000             2.374932E+01             4.813387E-02             5.514569E-01             5.000143E-01            -9.479216E-02
