                   Degree                   P1[Pa]                   P2[Pa]                   P3[Pa]                   P4[Pa]                   P5[Pa]                   P6[Pa]                   P7[Pa]                   P8[Pa]                   P9[Pa]                  P3a[Pa]
                   0.0000             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719183E+05             3.721255E+05             3.719017E+05             3.202930E+05             3.171439E+05             5.611952E+05
                   0.1800             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719183E+05             3.721255E+05             3.719017E+05             3.203548E+05             3.172057E+05             5.613083E+05
                   0.3600             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719183E+05             3.721255E+05             3.719017E+05             3.204117E+05             3.172626E+05             5.614158E+05
                   0.5400             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719183E+05             3.721255E+05             3.719017E+05             3.204659E+05             3.173168E+05             5.615183E+05
                   0.7200             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719183E+05             3.721255E+05             3.719017E+05             3.205175E+05             3.173684E+05             5.616157E+05
                   0.9000             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719183E+05             3.721254E+05             3.719017E+05             3.205665E+05             3.174173E+05             5.617080E+05
                   1.0800             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.206127E+05             3.174636E+05             5.617954E+05
                   1.2600             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.206564E+05             3.175073E+05             5.618778E+05
                   1.4400             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.206974E+05             3.175483E+05             5.619553E+05
                   1.6200             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.207359E+05             3.175868E+05             5.620279E+05
                   1.8000             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.207718E+05             3.176227E+05             5.620955E+05
                   1.9800             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.208051E+05             3.176560E+05             5.621584E+05
                   2.1600             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.208358E+05             3.176867E+05             5.622164E+05
                   2.3400             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.208641E+05             3.177150E+05             5.622696E+05
                   2.5200             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.208897E+05             3.177406E+05             5.623181E+05
                   2.7000             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.209129E+05             3.177638E+05             5.623618E+05
                   2.8800             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.209336E+05             3.177845E+05             5.624008E+05
                   3.0600             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.209518E+05             3.178027E+05             5.624351E+05
                   3.2400             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.209676E+05             3.178185E+05             5.624649E+05
                   3.4200             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.209810E+05             3.178319E+05             5.624900E+05
                   3.6000             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.209919E+05             3.178428E+05             5.625107E+05
                   3.7800             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210006E+05             3.178515E+05             5.625270E+05
                   3.9600             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210070E+05             3.178579E+05             5.625391E+05
                   4.1400             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210113E+05             3.178622E+05             5.625472E+05
                   4.3200             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210138E+05             3.178647E+05             5.625520E+05
                   4.5000             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210153E+05             3.178662E+05             5.625547E+05
                   4.6800             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210165E+05             3.178674E+05             5.625570E+05
                   4.8600             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210177E+05             3.178686E+05             5.625592E+05
                   5.0400             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210189E+05             3.178698E+05             5.625615E+05
                   5.2200             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210201E+05             3.178710E+05             5.625637E+05
                   5.4000             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210213E+05             3.178722E+05             5.625659E+05
                   5.5800             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210225E+05             3.178734E+05             5.625681E+05
                   5.7600             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210237E+05             3.178746E+05             5.625704E+05
                   5.9400             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210249E+05             3.178758E+05             5.625726E+05
                   6.1200             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210261E+05             3.178770E+05             5.625749E+05
                   6.3000             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210273E+05             3.178782E+05             5.625771E+05
                   6.4800             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210285E+05             3.178794E+05             5.625793E+05
                   6.6600             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210297E+05             3.178806E+05             5.625816E+05
                   6.8400             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210308E+05             3.178817E+05             5.625838E+05
                   7.0200             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210320E+05             3.178829E+05             5.625860E+05
                   7.2000             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210332E+05             3.178841E+05             5.625883E+05
                   7.3800             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210344E+05             3.178853E+05             5.625905E+05
                   7.5600             3.690614E+05             3.695669E+05             3.695660E+05             3.687528E+05             3.719182E+05             3.721254E+05             3.719017E+05             3.210356E+05             3.178865E+05             5.625927E+05
