                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             1.497140E-15             2.606528E+02             1.497140E-15             2.978279E+01             0.000000E+00             2.904356E+02             5.328604E-02             4.470132E-05             6.116356E-01             5.493110E-02             8.748659E-01             4.813421E-01             1.594226E+01             1.411257E+01             9.943602E+00             4.518389E+01
                   0.1800             1.649197E+01             2.494209E+02             1.507037E-02             2.852506E+01             1.650704E+01             2.779460E+02             6.963911E-02             6.180342E-03             6.157261E-01             5.493044E-02             8.553143E-01             4.254568E-01             1.594221E+01             1.398030E+01             9.920570E+00             4.518389E+01
                   0.3600             1.650500E+01             2.382883E+02             4.266645E-03             2.727531E+01             1.650927E+01             2.655636E+02             6.526080E-02             1.071897E-02             6.193516E-01             5.492824E-02             8.570408E-01             3.579109E-01             1.594200E+01             1.403390E+01             9.920694E+00             4.518389E+01
                   0.5400             1.650138E+01             2.271668E+02             7.045299E-04             2.602352E+01             1.650209E+01             2.531903E+02             6.135134E-02             1.474550E-02             6.228146E-01             5.492459E-02             8.589806E-01             2.903998E-01             1.594166E+01             1.409526E+01             9.920385E+00             4.518389E+01
                   0.7200             1.648817E+01             2.160570E+02             9.696448E-08             2.476992E+01             1.648817E+01             2.408269E+02             5.867161E-02             1.849676E-02             6.261075E-01             5.491948E-02             8.611257E-01             2.229453E-01             1.594118E+01             1.416412E+01             9.920412E+00             4.518389E+01
                   0.9000             1.646999E+01             2.049596E+02             3.068079E-04             2.351475E+01             1.647030E+01             2.284743E+02             5.707098E-02             2.207791E-02             6.292239E-01             5.491291E-02             8.634692E-01             1.555798E-01             1.594056E+01             1.424021E+01             9.919655E+00             4.518389E+01
                   1.0800             1.644990E+01             1.938751E+02             8.838552E-04             2.225826E+01             1.645078E+01             2.161334E+02             5.584092E-02             2.554257E-02             6.321592E-01             5.490487E-02             8.660062E-01             8.831621E-02             1.593980E+01             1.432324E+01             9.920323E+00             4.518389E+01
                   1.2600             1.642979E+01             1.828049E+02             1.457445E-03             2.100076E+01             1.643124E+01             2.038057E+02             5.471468E-02             2.892049E-02             6.349095E-01             5.489538E-02             8.687331E-01             2.114948E-02             1.593890E+01             1.441297E+01             9.920028E+00             4.518389E+01
                   1.4400             1.641091E+01             1.717505E+02             1.944227E-03             1.974260E+01             1.641285E+01             1.914931E+02             5.369189E-02             3.222905E-02             6.374722E-01             5.488443E-02             8.716457E-01             4.589960E-02             1.593787E+01             1.450913E+01             9.919928E+00             4.518389E+01
                   1.6200             1.639404E+01             1.607137E+02             2.334076E-03             1.848415E+01             1.639637E+01             1.791979E+02             5.275290E-02             3.547901E-02             6.398454E-01             5.487202E-02             8.747406E-01             1.128242E-01             1.593670E+01             1.461142E+01             9.920027E+00             4.518389E+01
                   1.8000             1.637962E+01             1.496968E+02             2.641055E-03             1.722585E+01             1.638226E+01             1.669226E+02             5.188884E-02             3.867746E-02             6.420278E-01             5.485815E-02             8.780143E-01             1.796115E-01             1.593539E+01             1.471959E+01             9.918697E+00             4.518389E+01
                   1.9800             1.636790E+01             1.387024E+02             2.884183E-03             1.596817E+01             1.637078E+01             1.546706E+02             5.109530E-02             4.182947E-02             6.440185E-01             5.484283E-02             8.814640E-01             2.462623E-01             1.593395E+01             1.483338E+01             9.919109E+00             4.518389E+01
                   2.1600             1.635897E+01             1.277341E+02             3.080706E-03             1.471167E+01             1.636205E+01             1.424457E+02             5.038362E-02             4.493891E-02             6.458170E-01             5.482605E-02             8.850862E-01             3.127614E-01             1.593236E+01             1.495249E+01             9.919731E+00             4.518389E+01
                   2.3400             1.635283E+01             1.167961E+02             3.244285E-03             1.345704E+01             1.635608E+01             1.302531E+02             4.973645E-02             4.800896E-02             6.474229E-01             5.480781E-02             8.888777E-01             3.791057E-01             1.593065E+01             1.507669E+01             9.918628E+00             4.518389E+01
                   2.5200             1.634943E+01             1.058941E+02             3.385114E-03             1.220507E+01             1.635282E+01             1.180992E+02             4.916376E-02             5.104229E-02             6.488363E-01             5.478813E-02             8.928354E-01             4.452855E-01             1.592879E+01             1.520571E+01             9.919575E+00             4.518389E+01
                   2.7000             1.634866E+01             9.503570E+01             3.510510E-03             1.095681E+01             1.635217E+01             1.059925E+02             4.865438E-02             5.404130E-02             6.500575E-01             5.476699E-02             8.969559E-01             5.112936E-01             1.592680E+01             1.533931E+01             9.918598E+00             4.518389E+01
                   2.8800             1.635039E+01             8.423089E+01             3.625692E-03             9.713578E+00             1.635402E+01             9.394447E+01             4.820466E-02             5.700811E-02             6.510869E-01             5.474440E-02             9.012359E-01             5.771250E-01             1.592467E+01             1.547724E+01             9.917634E+00             4.518389E+01
                   3.0600             1.635448E+01             7.349395E+01             3.734276E-03             8.477189E+00             1.635822E+01             8.197114E+01             4.782738E-02             5.994468E-02             6.519253E-01             5.472036E-02             9.056720E-01             6.427706E-01             1.592240E+01             1.561927E+01             9.919024E+00             4.518389E+01
                   3.2400             1.636077E+01             6.284566E+01             3.838779E-03             7.250199E+00             1.636461E+01             7.009586E+01             4.750745E-02             6.285279E-02             6.525741E-01             5.469487E-02             9.102608E-01             7.082258E-01             1.592000E+01             1.576518E+01             9.918187E+00             4.518389E+01
                   3.4200             1.636909E+01             5.231789E+01             3.940948E-03             6.036447E+00             1.637303E+01             5.835434E+01             4.724387E-02             6.573407E-02             6.530350E-01             5.466794E-02             9.149988E-01             7.734852E-01             1.591747E+01             1.591475E+01             9.917364E+00             4.518389E+01
                   3.6000             1.637926E+01             4.196292E+01             4.041943E-03             4.842122E+00             1.638330E+01             4.680504E+01             4.704921E-02             6.859003E-02             6.533104E-01             5.463957E-02             9.198825E-01             8.385429E-01             1.591479E+01             1.606778E+01             9.919197E+00             4.518389E+01
                   3.7800             1.639112E+01             3.187431E+01             4.142615E-03             3.678176E+00             1.639526E+01             3.555248E+01             4.690835E-02             7.142206E-02             6.534043E-01             5.460975E-02             9.249080E-01             9.033941E-01             1.591198E+01             1.622406E+01             9.918500E+00             4.518389E+01
                   3.9600             1.640448E+01             2.224141E+01             4.243522E-03             2.566605E+00             1.640872E+01             2.480802E+01             4.683301E-02             7.423142E-02             6.533229E-01             5.457849E-02             9.300716E-01             9.680377E-01             1.590904E+01             1.638343E+01             9.917815E+00             4.518389E+01
                   4.1400             1.641916E+01             1.351813E+01             4.345001E-03             1.559922E+00             1.642350E+01             1.507805E+01             4.679261E-02             7.701933E-02             6.530777E-01             5.454579E-02             9.353690E-01             1.032473E+00             1.590596E+01             1.654569E+01             9.917143E+00             4.518389E+01
                   4.3200             1.643498E+01             6.970155E+00             4.447343E-03             8.042752E-01             1.643942E+01             7.774430E+00             4.680737E-02             7.978685E-02             6.526939E-01             5.451166E-02             9.407950E-01             1.096712E+00             1.590275E+01             1.671068E+01             9.916482E+00             4.518389E+01
                   4.5000             1.645174E+01             4.528829E+00             4.550688E-03             5.225362E-01             1.645629E+01             5.051366E+00             4.684781E-02             8.253502E-02             6.522285E-01             5.447609E-02             9.463422E-01             1.160787E+00             1.589940E+01             1.687823E+01             9.915834E+00             4.518389E+01
                   4.6800             1.646928E+01             4.319370E+00             4.655148E-03             4.983299E-01             1.647393E+01             4.817700E+00             4.690979E-02             8.526478E-02             6.517453E-01             5.443909E-02             9.520029E-01             1.224738E+00             1.589592E+01             1.704820E+01             9.918440E+00             4.518389E+01
                   4.8600             1.648739E+01             4.376994E+00             4.760682E-03             5.049386E-01             1.649215E+01             4.881933E+00             4.696049E-02             8.797704E-02             6.512635E-01             5.440066E-02             9.577730E-01             1.288578E+00             1.589230E+01             1.722045E+01             9.917913E+00             4.518389E+01
                   5.0400             1.650588E+01             4.453188E+00             4.867273E-03             5.136881E-01             1.651075E+01             4.966876E+00             4.701276E-02             9.067264E-02             6.507850E-01             5.436080E-02             9.636493E-01             1.352309E+00             1.588855E+01             1.739484E+01             9.917398E+00             4.518389E+01
                   5.2200             1.652458E+01             4.531896E+00             4.974917E-03             5.227264E-01             1.652955E+01             5.054622E+00             4.706623E-02             9.335236E-02             6.503097E-01             5.431951E-02             9.696291E-01             1.415930E+00             1.588467E+01             1.757127E+01             9.916893E+00             4.518389E+01
                   5.4000             1.654328E+01             4.612010E+00             5.083643E-03             5.319255E-01             1.654836E+01             5.143935E+00             4.713428E-02             9.601690E-02             6.498378E-01             5.427681E-02             9.757095E-01             1.479444E+00             1.588066E+01             1.774961E+01             9.916399E+00             4.518389E+01
                   5.5800             1.656179E+01             4.693626E+00             5.193410E-03             5.412963E-01             1.656698E+01             5.234922E+00             4.718921E-02             9.866696E-02             6.493692E-01             5.423269E-02             9.818876E-01             1.542851E+00             1.587651E+01             1.792976E+01             9.915916E+00             4.518389E+01
                   5.7600             1.657991E+01             4.776704E+00             5.304159E-03             5.508343E-01             1.658522E+01             5.327538E+00             4.724437E-02             1.013032E-01             6.489038E-01             5.418715E-02             9.881607E-01             1.606152E+00             1.587223E+01             1.811162E+01             9.915443E+00             4.518389E+01
                   5.9400             1.659746E+01             4.861213E+00             5.415869E-03             5.605359E-01             1.660288E+01             5.421749E+00             4.729942E-02             1.039262E-01             6.484417E-01             5.414019E-02             9.945259E-01             1.669348E+00             1.586782E+01             1.829508E+01             9.914982E+00             4.518389E+01
                   6.1200             1.661424E+01             4.947098E+00             5.528534E-03             5.703945E-01             1.661977E+01             5.517493E+00             4.736778E-02             1.065365E-01             6.479829E-01             5.409183E-02             1.000980E+00             1.732441E+00             1.586327E+01             1.848007E+01             9.914531E+00             4.518389E+01
