                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             8.498494E-16             1.018864E+02             8.498494E-16             6.726740E+00             0.000000E+00             1.086132E+02             2.187172E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.1800             1.095597E+02             8.876811E+01             3.932125E-02             5.869491E+00             1.095990E+02             9.463761E+01             1.911422E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.3600             1.110660E+02             7.573108E+01             8.771896E-03             5.014013E+00             1.110748E+02             8.074509E+01             1.921959E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.5400             1.112172E+02             6.266889E+01             2.920368E-02             4.153757E+00             1.112464E+02             6.682265E+01             1.856115E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.7200             1.110265E+02             4.958153E+01             3.638380E-02             3.289249E+00             1.110629E+02             5.287078E+01             1.814548E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.9000             1.107768E+02             3.645947E+01             3.824387E-02             2.420387E+00             1.108151E+02             3.887985E+01             1.811677E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.0800             1.105370E+02             2.327772E+01             3.860941E-02             1.546047E+00             1.105756E+02             2.482377E+01             1.800467E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.2600             1.103254E+02             9.945215E+00             3.858419E-02             6.607145E-01             1.103640E+02             1.060593E+01             1.806439E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.4400             1.101444E+02             0.000000E+00             3.847571E-02             0.000000E+00             1.101829E+02             0.000000E+00             1.808090E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.6200             1.099938E+02             0.000000E+00             3.835716E-02             0.000000E+00             1.100322E+02             0.000000E+00             1.811265E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.8000             1.098724E+02             0.000000E+00             3.824927E-02             0.000000E+00             1.099106E+02             0.000000E+00             1.814788E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.9800             1.097784E+02             0.000000E+00             3.815632E-02             0.000000E+00             1.098165E+02             0.000000E+00             1.818135E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   2.1600             1.097104E+02             0.000000E+00             3.807940E-02             0.000000E+00             1.097485E+02             0.000000E+00             1.822315E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   2.3400             1.096669E+02             0.000000E+00             3.801790E-02             0.000000E+00             1.097049E+02             0.000000E+00             1.826803E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   2.5200             1.096462E+02             0.000000E+00             3.797102E-02             0.000000E+00             1.096842E+02             0.000000E+00             1.831587E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   2.7000             1.096469E+02             0.000000E+00             3.793794E-02             0.000000E+00             1.096849E+02             0.000000E+00             1.836652E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
