                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             7.305351E-07             2.847348E-08             7.305828E-07             1.169495E-15             2.408350E-08             1.127343E-07             8.389271E-07            -4.761723E-11            -7.538675E-20             7.020617E-07            -1.022498E-07            -1.018003E-07             4.980116E-07
                   0.1800             7.306391E-07             2.853031E-08             7.302086E-07             4.780572E-10             2.407533E-08             1.126954E-07             8.389271E-07            -4.755766E-11            -2.202932E-14             7.021088E-07            -1.022736E-07            -1.018235E-07             4.980116E-07
                   0.3600             7.307287E-07             2.857934E-08             7.298199E-07             9.563752E-10             2.406818E-08             1.126620E-07             8.389271E-07            -4.750342E-11            -4.401314E-14             7.021493E-07            -1.022940E-07            -1.018438E-07             4.980116E-07
                   0.5400             7.308051E-07             2.862114E-08             7.294191E-07             1.433525E-09             2.406209E-08             1.126335E-07             8.389271E-07            -4.745388E-11            -6.604263E-14             7.021839E-07            -1.023113E-07            -1.018610E-07             4.980116E-07
                   0.7200             7.308683E-07             2.865570E-08             7.290060E-07             1.909714E-09             2.405706E-08             1.126100E-07             8.389271E-07            -4.740906E-11            -8.811211E-14             7.022126E-07            -1.023256E-07            -1.018753E-07             4.980116E-07
                   0.9000             7.309183E-07             2.868306E-08             7.285804E-07             2.385306E-09             2.405308E-08             1.125913E-07             8.389271E-07            -4.736896E-11            -1.102065E-13             7.022352E-07            -1.023370E-07            -1.018866E-07             4.980116E-07
                   1.0800             7.309551E-07             2.870320E-08             7.281419E-07             2.860605E-09             2.405013E-08             1.125776E-07             8.389271E-07            -4.733360E-11            -1.323145E-13             7.022519E-07            -1.023453E-07            -1.018949E-07             4.980116E-07
                   1.2600             7.309787E-07             2.871613E-08             7.276903E-07             3.335886E-09             2.404825E-08             1.125688E-07             8.389271E-07            -4.730298E-11            -1.544262E-13             7.022626E-07            -1.023507E-07            -1.019003E-07             4.980116E-07
                   1.4400             7.309893E-07             2.872191E-08             7.272253E-07             3.811396E-09             2.404741E-08             1.125649E-07             8.389271E-07            -4.727707E-11            -1.765335E-13             7.022674E-07            -1.023531E-07            -1.019027E-07             4.980116E-07
                   1.6200             7.309961E-07             2.872566E-08             7.267566E-07             4.286929E-09             2.404686E-08             1.125623E-07             8.389271E-07            -4.725249E-11            -1.986410E-13             7.022705E-07            -1.023546E-07            -1.019042E-07             4.980116E-07
                   1.8000             7.310029E-07             2.872939E-08             7.262880E-07             4.762380E-09             2.404631E-08             1.125598E-07             8.389271E-07            -4.722795E-11            -2.207505E-13             7.022735E-07            -1.023561E-07            -1.019058E-07             4.980116E-07
                   1.9800             7.310097E-07             2.873312E-08             7.258194E-07             5.237777E-09             2.404577E-08             1.125572E-07             8.389271E-07            -4.720338E-11            -2.428602E-13             7.022766E-07            -1.023577E-07            -1.019073E-07             4.980116E-07
                   2.1600             7.310165E-07             2.873684E-08             7.253508E-07             5.713147E-09             2.404523E-08             1.125547E-07             8.389271E-07            -4.717882E-11            -2.649687E-13             7.022797E-07            -1.023592E-07            -1.019089E-07             4.980116E-07
                   2.3400             7.310233E-07             2.874055E-08             7.248823E-07             6.188511E-09             2.404469E-08             1.125522E-07             8.389271E-07            -4.715427E-11            -2.870744E-13             7.022828E-07            -1.023608E-07            -1.019104E-07             4.980116E-07
                   2.5200             7.310301E-07             2.874426E-08             7.244137E-07             6.663890E-09             2.404415E-08             1.125497E-07             8.389271E-07            -4.712973E-11            -3.091761E-13             7.022859E-07            -1.023623E-07            -1.019119E-07             4.980116E-07
                   2.7000             7.310368E-07             2.874795E-08             7.239450E-07             7.139302E-09             2.404360E-08             1.125472E-07             8.389271E-07            -4.710522E-11            -3.312730E-13             7.022889E-07            -1.023638E-07            -1.019135E-07             4.980116E-07
                   2.8800             7.310436E-07             2.875164E-08             7.234763E-07             7.614764E-09             2.404306E-08             1.125446E-07             8.389271E-07            -4.708070E-11            -3.533635E-13             7.022920E-07            -1.023653E-07            -1.019150E-07             4.980116E-07
                   3.0600             7.310503E-07             2.875533E-08             7.230075E-07             8.090289E-09             2.404252E-08             1.125421E-07             8.389271E-07            -4.705619E-11            -3.754471E-13             7.022950E-07            -1.023669E-07            -1.019165E-07             4.980116E-07
                   3.2400             7.310571E-07             2.875901E-08             7.225386E-07             8.565887E-09             2.404199E-08             1.125396E-07             8.389271E-07            -4.703169E-11            -3.975230E-13             7.022981E-07            -1.023684E-07            -1.019180E-07             4.980116E-07
                   3.4200             7.310638E-07             2.876269E-08             7.220696E-07             9.041567E-09             2.404145E-08             1.125371E-07             8.389271E-07            -4.700720E-11            -4.195906E-13             7.023011E-07            -1.023699E-07            -1.019196E-07             4.980116E-07
                   3.6000             7.310705E-07             2.876636E-08             7.216006E-07             9.517336E-09             2.404092E-08             1.125346E-07             8.389271E-07            -4.698272E-11            -4.416496E-13             7.023041E-07            -1.023714E-07            -1.019211E-07             4.980116E-07
