                   Degree                   P1[Pa]                   P2[Pa]                   P3[Pa]                   P4[Pa]                   P5[Pa]                   P6[Pa]                   P7[Pa]                   P8[Pa]                   P9[Pa]                  P3a[Pa]
                   0.0000             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.405000E+05             2.407119E+05             2.404942E+05             6.525120E+04             6.420440E+04             2.959577E+05
                   0.1800             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.405000E+05             2.407119E+05             2.404942E+05             6.531178E+04             6.426498E+04             2.960710E+05
                   0.3600             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.405000E+05             2.407119E+05             2.404942E+05             6.536380E+04             6.431699E+04             2.961692E+05
                   0.5400             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.405000E+05             2.407119E+05             2.404942E+05             6.540817E+04             6.436136E+04             2.962528E+05
                   0.7200             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.405000E+05             2.407119E+05             2.404942E+05             6.544486E+04             6.439805E+04             2.963219E+05
                   0.9000             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.405000E+05             2.407119E+05             2.404942E+05             6.547389E+04             6.442709E+04             2.963767E+05
                   1.0800             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.549525E+04             6.444844E+04             2.964170E+05
                   1.2600             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.550897E+04             6.446217E+04             2.964429E+05
                   1.4400             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.551511E+04             6.446830E+04             2.964544E+05
                   1.6200             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.551909E+04             6.447228E+04             2.964619E+05
                   1.8000             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.552302E+04             6.447621E+04             2.964694E+05
                   1.9800             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.552698E+04             6.448017E+04             2.964769E+05
                   2.1600             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.553093E+04             6.448412E+04             2.964843E+05
                   2.3400             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.553487E+04             6.448807E+04             2.964918E+05
                   2.5200             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.553881E+04             6.449200E+04             2.964992E+05
                   2.7000             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.554269E+04             6.449588E+04             2.965066E+05
                   2.8800             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.554661E+04             6.449981E+04             2.965140E+05
                   3.0600             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.555053E+04             6.450372E+04             2.965214E+05
                   3.2400             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.555444E+04             6.450763E+04             2.965287E+05
                   3.4200             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.555834E+04             6.451154E+04             2.965361E+05
                   3.6000             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.556224E+04             6.451543E+04             2.965434E+05
                   3.7800             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.556613E+04             6.451933E+04             2.965508E+05
                   3.9600             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.556997E+04             6.452317E+04             2.965581E+05
                   4.1400             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.557398E+04             6.452717E+04             2.965656E+05
                   4.3200             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.557798E+04             6.453117E+04             2.965732E+05
                   4.5000             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.558199E+04             6.453518E+04             2.965807E+05
                   4.6800             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.558601E+04             6.453920E+04             2.965883E+05
                   4.8600             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.559003E+04             6.454323E+04             2.965959E+05
                   5.0400             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407119E+05             2.404942E+05             6.559407E+04             6.454726E+04             2.966035E+05
                   5.2200             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407118E+05             2.404942E+05             6.559811E+04             6.455130E+04             2.966111E+05
                   5.4000             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407118E+05             2.404942E+05             6.560215E+04             6.455535E+04             2.966187E+05
                   5.5800             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407118E+05             2.404942E+05             6.560620E+04             6.455940E+04             2.966264E+05
                   5.7600             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407118E+05             2.404942E+05             6.561021E+04             6.456340E+04             2.966340E+05
                   5.9400             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407118E+05             2.404942E+05             6.561426E+04             6.456746E+04             2.966416E+05
                   6.1200             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407118E+05             2.404942E+05             6.561832E+04             6.457151E+04             2.966493E+05
                   6.3000             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407118E+05             2.404942E+05             6.562237E+04             6.457557E+04             2.966569E+05
                   6.4800             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407118E+05             2.404942E+05             6.562642E+04             6.457962E+04             2.966646E+05
                   6.6600             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407118E+05             2.404942E+05             6.563047E+04             6.458366E+04             2.966722E+05
                   6.8400             2.397552E+05             2.402607E+05             2.402598E+05             2.394476E+05             2.404999E+05             2.407118E+05             2.404942E+05             6.563450E+04             6.458770E+04             2.966798E+05
