                             Degree                     Suc.Volume[m3]                    Comp.Volume[m3]               I.Suct.Press._1[kPa]                    I.Suct.Temp.[K]                 I.Disc.Press.[kPa]                    I.Disc.Temp.[K]
                            19.6200                       6.464098E-08                       3.277225E-05                       1.009454E+02                       3.036782E+02                       1.005368E+02                       3.033263E+02
                            19.8000                       6.521567E-08                       3.277060E-05                       1.009454E+02                       3.036782E+02                       1.005439E+02                       3.033324E+02
                            19.9800                       6.580482E-08                       3.276893E-05                       1.009454E+02                       3.036782E+02                       1.005511E+02                       3.033386E+02
                            20.1600                       6.640861E-08                       3.276724E-05                       1.009454E+02                       3.036782E+02                       1.005583E+02                       3.033449E+02
                            20.3400                       6.702720E-08                       3.276552E-05                       1.009454E+02                       3.036782E+02                       1.005657E+02                       3.033513E+02
                            20.5200                       6.766077E-08                       3.276378E-05                       1.009454E+02                       3.036782E+02                       1.005732E+02                       3.033577E+02
                            20.7000                       6.830948E-08                       3.276201E-05                       1.009454E+02                       3.036782E+02                       1.005808E+02                       3.033643E+02
                            20.8800                       6.897350E-08                       3.276022E-05                       1.009454E+02                       3.036782E+02                       1.005885E+02                       3.033709E+02
                            21.0600                       6.965300E-08                       3.275841E-05                       1.009454E+02                       3.036782E+02                       1.005963E+02                       3.033777E+02
                            21.2400                       7.034816E-08                       3.275657E-05                       1.009454E+02                       3.036782E+02                       1.006042E+02                       3.033845E+02
                            21.4200                       7.105912E-08                       3.275470E-05                       1.009454E+02                       3.036782E+02                       1.006123E+02                       3.033914E+02
                            21.6000                       7.178608E-08                       3.275282E-05                       1.009454E+02                       3.036782E+02                       1.006204E+02                       3.033984E+02
                            21.7800                       7.252918E-08                       3.275090E-05                       1.009454E+02                       3.036782E+02                       1.006286E+02                       3.034055E+02
                            21.9600                       7.328861E-08                       3.274896E-05                       1.009454E+02                       3.036782E+02                       1.006370E+02                       3.034127E+02
                            22.1400                       7.406452E-08                       3.274699E-05                       1.009454E+02                       3.036782E+02                       1.006454E+02                       3.034200E+02
                            22.3200                       7.485709E-08                       3.274500E-05                       1.009454E+02                       3.036782E+02                       1.006540E+02                       3.034274E+02
                            22.5000                       7.566647E-08                       3.274298E-05                       1.009454E+02                       3.036782E+02                       1.006627E+02                       3.034349E+02
                            22.6800                       7.649284E-08                       3.274094E-05                       1.009454E+02                       3.036782E+02                       1.006715E+02                       3.034425E+02
                            22.8600                       7.733637E-08                       3.273887E-05                       1.009454E+02                       3.036782E+02                       1.006804E+02                       3.034502E+02
                            23.0400                       7.819721E-08                       3.273678E-05                       1.009454E+02                       3.036782E+02                       1.006895E+02                       3.034579E+02
                            23.2200                       7.907554E-08                       3.273465E-05                       1.009454E+02                       3.036782E+02                       1.006986E+02                       3.034658E+02
                            23.4000                       7.997151E-08                       3.273250E-05                       1.009454E+02                       3.036782E+02                       1.007079E+02                       3.034738E+02
                            23.5800                       8.088530E-08                       3.273033E-05                       1.009454E+02                       3.036782E+02                       1.007173E+02                       3.034819E+02
                            23.7600                       8.181707E-08                       3.272813E-05                       1.009454E+02                       3.036782E+02                       1.007268E+02                       3.034901E+02
                            23.9400                       8.276698E-08                       3.272590E-05                       1.009454E+02                       3.036782E+02                       1.007364E+02                       3.034983E+02
                            24.1200                       8.373520E-08                       3.272364E-05                       1.009454E+02                       3.036782E+02                       1.007461E+02                       3.035067E+02
                            24.3000                       8.472189E-08                       3.272136E-05                       1.009454E+02                       3.036782E+02                       1.007560E+02                       3.035152E+02
                            24.4800                       8.572722E-08                       3.271904E-05                       1.009454E+02                       3.036782E+02                       1.007659E+02                       3.035238E+02
                            24.6600                       8.675134E-08                       3.271670E-05                       1.009454E+02                       3.036782E+02                       1.007760E+02                       3.035325E+02
                            24.8400                       8.779442E-08                       3.271434E-05                       1.009454E+02                       3.036782E+02                       1.007862E+02                       3.035413E+02
                            25.0200                       8.885663E-08                       3.271194E-05                       1.009454E+02                       3.036782E+02                       1.007966E+02                       3.035502E+02
                            25.2000                       8.993812E-08                       3.270952E-05                       1.009454E+02                       3.036782E+02                       1.008071E+02                       3.035592E+02
                            25.3800                       9.103906E-08                       3.270707E-05                       1.009454E+02                       3.036782E+02                       1.008176E+02                       3.035683E+02
                            25.5600                       9.215962E-08                       3.270459E-05                       1.009454E+02                       3.036782E+02                       1.008283E+02                       3.035775E+02
                            25.7400                       9.329994E-08                       3.270208E-05                       1.009454E+02                       3.036782E+02                       1.008392E+02                       3.035868E+02
                            25.9200                       9.446020E-08                       3.269954E-05                       1.009454E+02                       3.036782E+02                       1.008501E+02                       3.035963E+02
                            26.1000                       9.564055E-08                       3.269698E-05                       1.009454E+02                       3.036782E+02                       1.008612E+02                       3.036058E+02
                            26.2800                       9.684115E-08                       3.269438E-05                       1.009454E+02                       3.036782E+02                       1.008725E+02                       3.036155E+02
                            26.4600                       9.806217E-08                       3.269176E-05                       1.009454E+02                       3.036782E+02                       1.008838E+02                       3.036252E+02
                            26.6400                       9.930377E-08                       3.268910E-05                       1.009454E+02                       3.036782E+02                       1.008953E+02                       3.036351E+02
                            26.8200                       1.005661E-07                       3.268642E-05                       1.009454E+02                       3.036782E+02                       1.009069E+02                       3.036451E+02
                            27.0000                       1.018493E-07                       3.268371E-05                       1.009454E+02                       3.036782E+02                       1.009186E+02                       3.036552E+02
                            27.1800                       1.031536E-07                       3.268097E-05                       1.009454E+02                       3.036782E+02                       1.009305E+02                       3.036654E+02
                            27.3600                       1.044791E-07                       3.267820E-05                       1.009454E+02                       3.036782E+02                       1.009425E+02                       3.036757E+02
                            27.5400                       1.058259E-07                       3.267540E-05                       1.009454E+02                       3.036782E+02                       1.009546E+02                       3.036861E+02
                            27.7200                       1.071943E-07                       3.267256E-05                       1.009454E+02                       3.036782E+02                       1.009668E+02                       3.036967E+02
                            27.9000                       1.085844E-07                       3.266970E-05                       1.009454E+02                       3.036782E+02                       1.009792E+02                       3.037073E+02
                            28.0800                       1.099963E-07                       3.266681E-05                       1.009454E+02                       3.036782E+02                       1.009918E+02                       3.037181E+02
                            28.2600                       1.114302E-07                       3.266389E-05                       1.009454E+02                       3.036782E+02                       1.010044E+02                       3.037290E+02
                            28.4400                       1.128863E-07                       3.266094E-05                       1.009454E+02                       3.036782E+02                       1.010172E+02                       3.037400E+02
                            28.6200                       1.143647E-07                       3.265795E-05                       1.009454E+02                       3.036782E+02                       1.010301E+02                       3.037511E+02
                            28.8000                       1.158656E-07                       3.265494E-05                       1.009454E+02                       3.036782E+02                       1.010432E+02                       3.037623E+02
                            28.9800                       1.173891E-07                       3.265189E-05                       1.009454E+02                       3.036782E+02                       1.010564E+02                       3.037736E+02
                            29.1600                       1.189353E-07                       3.264881E-05                       1.009454E+02                       3.036782E+02                       1.010698E+02                       3.037851E+02
                            29.3400                       1.205046E-07                       3.264571E-05                       1.009454E+02                       3.036782E+02                       1.010833E+02                       3.037967E+02
                            29.5200                       1.220969E-07                       3.264257E-05                       1.009454E+02                       3.036782E+02                       1.010969E+02                       3.038084E+02
                            29.7000                       1.237124E-07                       3.263939E-05                       1.009454E+02                       3.036782E+02                       1.011106E+02                       3.038202E+02
                            29.8800                       1.253514E-07                       3.263619E-05                       1.009454E+02                       3.036782E+02                       1.011245E+02                       3.038322E+02
                            30.0600                       1.270139E-07                       3.263296E-05                       1.009454E+02                       3.036782E+02                       1.011386E+02                       3.038442E+02
                            30.2400                       1.287001E-07                       3.262969E-05                       1.009454E+02                       3.036782E+02                       1.011528E+02                       3.038564E+02
                            30.4200                       1.304101E-07                       3.262639E-05                       1.009454E+02                       3.036782E+02                       1.011671E+02                       3.038687E+02
                            30.6000                       1.321442E-07                       3.262306E-05                       1.009454E+02                       3.036782E+02                       1.011816E+02                       3.038811E+02
                            30.7800                       1.339025E-07                       3.261970E-05                       1.009454E+02                       3.036782E+02                       1.011962E+02                       3.038937E+02
                            30.9600                       1.356851E-07                       3.261630E-05                       1.009454E+02                       3.036782E+02                       1.012110E+02                       3.039064E+02
                            31.1400                       1.374921E-07                       3.261287E-05                       1.009454E+02                       3.036782E+02                       1.012259E+02                       3.039192E+02
                            31.3200                       1.393238E-07                       3.260941E-05                       1.009454E+02                       3.036782E+02                       1.012409E+02                       3.039321E+02
                            31.5000                       1.411802E-07                       3.260592E-05                       1.009454E+02                       3.036782E+02                       1.012561E+02                       3.039451E+02
                            31.6800                       1.430616E-07                       3.260239E-05                       1.009454E+02                       3.036782E+02                       1.012715E+02                       3.039583E+02
                            31.8600                       1.449680E-07                       3.259883E-05                       1.009454E+02                       3.036782E+02                       1.012870E+02                       3.039716E+02
                            32.0400                       1.468997E-07                       3.259524E-05                       1.009454E+02                       3.036782E+02                       1.013026E+02                       3.039850E+02
                            32.2200                       1.488567E-07                       3.259161E-05                       1.009454E+02                       3.036782E+02                       1.013184E+02                       3.039986E+02
                            32.4000                       1.508392E-07                       3.258795E-05                       1.009454E+02                       3.036782E+02                       1.013344E+02                       3.040122E+02
                            32.5800                       1.528475E-07                       3.258425E-05                       1.009454E+02                       3.036782E+02                       1.013505E+02                       3.040260E+02
