                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             2.374997E+01             3.527257E-02             1.295305E-01             5.000006E-01             4.999819E-01
                   0.1800             2.374973E+01             3.115597E-02             1.248046E-01             5.000058E-01            -9.731077E-02
                   0.3600             2.374975E+01             3.109627E-02             1.247223E-01             5.000052E-01            -6.319085E-02
                   0.5400             2.374975E+01             3.110568E-02             1.247661E-01             5.000052E-01            -8.622902E-02
                   0.7200             2.374975E+01             3.113326E-02             1.248279E-01             5.000052E-01            -1.092493E-01
                   0.9000             2.374975E+01             3.117405E-02             1.249084E-01             5.000052E-01            -1.329135E-01
                   1.0800             2.374978E+01             3.115606E-02             1.247761E-01             5.000046E-01            -8.433938E-02
                   1.2600             2.374978E+01             3.120403E-02             1.248413E-01             5.000046E-01            -1.068558E-01
                   1.4400             2.374978E+01             3.126254E-02             1.249244E-01             5.000046E-01            -1.301188E-01
                   1.6200             2.374978E+01             3.133068E-02             1.250265E-01             5.000047E-01            -1.540977E-01
                   1.8000             2.374981E+01             3.131587E-02             1.248408E-01             5.000041E-01            -9.390126E-02
                   1.9800             2.374981E+01             3.138413E-02             1.249163E-01             5.000041E-01            -1.160406E-01
                   2.1600             2.374981E+01             3.146100E-02             1.250085E-01             5.000041E-01            -1.387254E-01
                   2.3400             2.374981E+01             3.154662E-02             1.251186E-01             5.000041E-01            -1.619394E-01
                   2.5200             2.374980E+01             3.164117E-02             1.252479E-01             5.000041E-01            -1.856560E-01
                   2.7000             2.374983E+01             3.161639E-02             1.249604E-01             5.000035E-01            -1.084457E-01
                   2.8800             2.374983E+01             3.170716E-02             1.250479E-01             5.000035E-01            -1.295797E-01
                   3.0600             2.374983E+01             3.180605E-02             1.251509E-01             5.000036E-01            -1.510836E-01
                   3.2400             2.374983E+01             3.191313E-02             1.252702E-01             5.000036E-01            -1.729404E-01
                   3.4200             2.374983E+01             3.202841E-02             1.254067E-01             5.000036E-01            -1.951296E-01
                   3.6000             2.374983E+01             3.215189E-02             1.255612E-01             5.000036E-01            -2.176294E-01
                   3.7800             2.374983E+01             3.228354E-02             1.257346E-01             5.000036E-01            -2.404166E-01
                   3.9600             2.374986E+01             3.222300E-02             1.252165E-01             5.000030E-01            -1.362281E-01
                   4.1400             2.374986E+01             3.234547E-02             1.253236E-01             5.000030E-01            -1.556439E-01
                   4.3200             2.374986E+01             3.247527E-02             1.254442E-01             5.000030E-01            -1.752448E-01
                   4.5000             2.374986E+01             3.261243E-02             1.255790E-01             5.000030E-01            -1.950114E-01
                   4.6800             2.374986E+01             3.275691E-02             1.257283E-01             5.000031E-01            -2.149247E-01
                   4.8600             2.374985E+01             3.290867E-02             1.258927E-01             5.000031E-01            -2.349645E-01
                   5.0400             2.374985E+01             3.306760E-02             1.260726E-01             5.000031E-01            -2.551109E-01
                   5.2200             2.374985E+01             3.323352E-02             1.262685E-01             5.000031E-01            -2.753435E-01
                   5.4000             2.374985E+01             3.340623E-02             1.264808E-01             5.000031E-01            -2.956412E-01
                   5.5800             2.374985E+01             3.358582E-02             1.267099E-01             5.000031E-01            -3.159831E-01
                   5.7600             2.374988E+01             3.344270E-02             1.257004E-01             5.000025E-01            -1.690791E-01
                   5.9400             2.374988E+01             3.360742E-02             1.258266E-01             5.000025E-01            -1.853713E-01
                   6.1200             2.374988E+01             3.377839E-02             1.259630E-01             5.000025E-01            -2.016474E-01
                   6.3000             2.374988E+01             3.395568E-02             1.261098E-01             5.000025E-01            -2.178887E-01
                   6.4800             2.374988E+01             3.413898E-02             1.262670E-01             5.000026E-01            -2.340771E-01
                   6.6600             2.374988E+01             3.432824E-02             1.264348E-01             5.000026E-01            -2.501954E-01
                   6.8400             2.374988E+01             3.452355E-02             1.266130E-01             5.000026E-01            -2.662240E-01
                   7.0200             2.374988E+01             3.472458E-02             1.268018E-01             5.000026E-01            -2.821452E-01
                   7.2000             2.374988E+01             3.493125E-02             1.270010E-01             5.000026E-01            -2.979397E-01
                   7.3800             2.374988E+01             3.514358E-02             1.272106E-01             5.000026E-01            -3.135891E-01
                   7.5600             2.374988E+01             3.536112E-02             1.274305E-01             5.000026E-01            -3.290748E-01
                   7.7400             2.374987E+01             3.558403E-02             1.276603E-01             5.000026E-01            -3.443777E-01
                   7.9200             2.374987E+01             3.581192E-02             1.279000E-01             5.000026E-01            -3.594788E-01
                   8.1000             2.374987E+01             3.604474E-02             1.281493E-01             5.000027E-01            -3.743592E-01
                   8.2800             2.374987E+01             3.628230E-02             1.284078E-01             5.000027E-01            -3.890002E-01
                   8.4600             2.374987E+01             3.652432E-02             1.286751E-01             5.000027E-01            -4.033826E-01
                   8.6400             2.374987E+01             3.677103E-02             1.289508E-01             5.000027E-01            -4.174875E-01
                   8.8200             2.374987E+01             3.702185E-02             1.292344E-01             5.000027E-01            -4.312972E-01
                   9.0000             2.374987E+01             3.727677E-02             1.295254E-01             5.000027E-01            -4.447925E-01
                   9.1800             2.374987E+01             3.753568E-02             1.298233E-01             5.000027E-01            -4.579562E-01
                   9.3600             2.374987E+01             3.779836E-02             1.301272E-01             5.000028E-01            -4.707694E-01
