                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             1.824998E+01             3.540497E-02             3.162937E-01             5.000004E-01             5.000910E-01
                   0.1800             1.825567E+01             2.926732E-02             4.205459E-01             4.998445E-01             2.577604E+00
                   0.3600             1.825670E+01             2.815547E-02             4.287883E-01             4.998165E-01             2.749830E+00
                   0.5400             1.825770E+01             2.717932E-02             4.349291E-01             4.997889E-01             2.923027E+00
                   0.7200             1.825865E+01             2.658878E-02             4.385820E-01             4.997630E-01             3.093721E+00
                   0.9000             1.825951E+01             2.716711E-02             4.396567E-01             4.997394E-01             3.262452E+00
                   1.0800             1.826028E+01             2.852694E-02             4.382121E-01             4.997185E-01             3.427930E+00
                   1.2600             1.826093E+01             3.013105E-02             4.344950E-01             4.997007E-01             3.589137E+00
                   1.4400             1.826146E+01             3.184326E-02             4.288629E-01             4.996860E-01             3.745695E+00
                   1.6200             1.826189E+01             3.359674E-02             4.217452E-01             4.996743E-01             3.897190E+00
                   1.8000             1.826222E+01             3.535091E-02             4.135783E-01             4.996653E-01             4.043536E+00
                   1.9800             1.826245E+01             3.707133E-02             4.048317E-01             4.996588E-01             4.184040E+00
                   2.1600             1.826262E+01             3.873688E-02             3.958809E-01             4.996543E-01             4.318787E+00
                   2.3400             1.826272E+01             4.032812E-02             3.870694E-01             4.996514E-01             4.447479E+00
                   2.5200             1.826278E+01             4.183305E-02             3.786378E-01             4.996498E-01             4.570232E+00
                   2.7000             1.826281E+01             4.324280E-02             3.707637E-01             4.996490E-01             4.687080E+00
                   2.8800             1.826281E+01             4.455165E-02             3.635653E-01             4.996489E-01             4.797999E+00
                   3.0600             1.826281E+01             4.575881E-02             3.570849E-01             4.996492E-01             4.903261E+00
                   3.2400             1.826279E+01             4.686630E-02             3.513408E-01             4.996496E-01             5.002892E+00
                   3.4200             1.826277E+01             4.787958E-02             3.463100E-01             4.996501E-01             5.097066E+00
                   3.6000             1.826276E+01             4.880696E-02             3.419457E-01             4.996504E-01             5.186009E+00
                   3.7800             1.826275E+01             4.965915E-02             3.381891E-01             4.996507E-01             5.269968E+00
                   3.9600             1.826275E+01             5.044837E-02             3.349817E-01             4.996507E-01             5.349078E+00
                   4.1400             1.826276E+01             5.118749E-02             3.322579E-01             4.996505E-01             5.423609E+00
                   4.3200             1.826277E+01             5.188954E-02             3.299575E-01             4.996501E-01             5.493763E+00
                   4.5000             1.826280E+01             5.256696E-02             3.280246E-01             4.996493E-01             5.559760E+00
                   4.6800             1.826284E+01             5.323121E-02             3.264088E-01             4.996484E-01             5.621803E+00
                   4.8600             1.826288E+01             5.389243E-02             3.250661E-01             4.996471E-01             5.680081E+00
                   5.0400             1.826294E+01             5.455898E-02             3.239574E-01             4.996456E-01             5.734792E+00
                   5.2200             1.826300E+01             5.523762E-02             3.230492E-01             4.996438E-01             5.786128E+00
                   5.4000             1.826307E+01             5.593327E-02             3.223136E-01             4.996418E-01             5.834246E+00
                   5.5800             1.826315E+01             5.664994E-02             3.217260E-01             4.996396E-01             5.879326E+00
                   5.7600             1.826324E+01             5.738972E-02             3.212664E-01             4.996372E-01             5.921494E+00
                   5.9400             1.826334E+01             5.815365E-02             3.209171E-01             4.996346E-01             5.960908E+00
                   6.1200             1.826344E+01             5.894222E-02             3.206638E-01             4.996317E-01             5.997677E+00
                   6.3000             1.826355E+01             5.975497E-02             3.204937E-01             4.996287E-01             6.031924E+00
                   6.4800             1.826367E+01             6.059086E-02             3.203961E-01             4.996255E-01             6.063759E+00
                   6.6600             1.826379E+01             6.144876E-02             3.203619E-01             4.996221E-01             6.093247E+00
                   6.8400             1.826392E+01             6.232723E-02             3.203828E-01             4.996186E-01             6.120484E+00
                   7.0200             1.826406E+01             6.322410E-02             3.204518E-01             4.996148E-01             6.145525E+00
                   7.2000             1.826420E+01             6.413812E-02             3.205621E-01             4.996109E-01             6.168447E+00
                   7.3800             1.826435E+01             6.506703E-02             3.207081E-01             4.996069E-01             6.189309E+00
                   7.5600             1.826450E+01             6.600902E-02             3.208844E-01             4.996027E-01             6.208170E+00
                   7.7400             1.826466E+01             6.696290E-02             3.210862E-01             4.995983E-01             6.225085E+00
                   7.9200             1.826483E+01             6.792624E-02             3.213091E-01             4.995938E-01             6.240091E+00
                   8.1000             1.826500E+01             6.889812E-02             3.215492E-01             4.995891E-01             6.253234E+00
                   8.2800             1.826517E+01             6.987698E-02             3.218029E-01             4.995842E-01             6.264543E+00
                   8.4600             1.826536E+01             7.086168E-02             3.220672E-01             4.995792E-01             6.274053E+00
                   8.6400             1.826555E+01             7.185115E-02             3.223391E-01             4.995741E-01             6.281786E+00
                   8.8200             1.826574E+01             7.284417E-02             3.226164E-01             4.995688E-01             4.578958E-03
                   9.0000             1.826594E+01             7.384016E-02             3.228972E-01             4.995633E-01             8.819552E-03
                   9.1800             1.826615E+01             7.483870E-02             3.231800E-01             4.995576E-01             1.133894E-02
                   9.3600             1.826636E+01             7.583917E-02             3.234639E-01             4.995518E-01             1.214990E-02
                   9.5400             1.826658E+01             7.684114E-02             3.237485E-01             4.995458E-01             1.126387E-02
                   9.7200             1.826681E+01             7.784465E-02             3.240339E-01             4.995396E-01             8.688541E-03
                   9.9000             1.826704E+01             7.885007E-02             3.243210E-01             4.995332E-01             4.430770E-03
                  10.0800             1.826728E+01             7.985750E-02             3.246112E-01             4.995266E-01             6.281683E+00
                  10.2600             1.826753E+01             8.086713E-02             3.249067E-01             4.995199E-01             6.274076E+00
                  10.4400             1.826778E+01             8.187999E-02             3.252105E-01             4.995129E-01             6.264804E+00
                  10.6200             1.826804E+01             8.289726E-02             3.255263E-01             4.995057E-01             6.253867E+00
                  10.8000             1.826831E+01             8.391981E-02             3.258587E-01             4.994983E-01             6.241271E+00
                  10.9800             1.826859E+01             8.494895E-02             3.262133E-01             4.994906E-01             6.227017E+00
                  11.1600             1.826888E+01             8.598646E-02             3.265966E-01             4.994828E-01             6.211110E+00
                  11.3400             1.826918E+01             8.703415E-02             3.270162E-01             4.994746E-01             6.193554E+00
                  11.5200             1.826948E+01             8.809404E-02             3.274808E-01             4.994663E-01             6.174355E+00
                  11.7000             1.826980E+01             8.916837E-02             3.280002E-01             4.994576E-01             6.153517E+00
                  11.8800             1.827012E+01             9.025926E-02             3.285856E-01             4.994487E-01             6.131047E+00
                  12.0600             1.827046E+01             9.136942E-02             3.292493E-01             4.994395E-01             6.106955E+00
                  12.2400             1.827080E+01             9.250100E-02             3.300052E-01             4.994300E-01             6.081249E+00
                  12.4200             1.827116E+01             9.365627E-02             3.308688E-01             4.994202E-01             6.053939E+00
                  12.6000             1.827153E+01             9.483697E-02             3.318570E-01             4.994101E-01             6.025039E+00
                  12.7800             1.827191E+01             9.604547E-02             3.329886E-01             4.993997E-01             5.994562E+00
                  12.9600             1.827231E+01             9.728195E-02             3.342842E-01             4.993889E-01             5.962526E+00
                  13.1400             1.827271E+01             9.854814E-02             3.357663E-01             4.993778E-01             5.928947E+00
                  13.3200             1.827313E+01             9.984304E-02             3.374597E-01             4.993663E-01             5.893846E+00
                  13.5000             1.827356E+01             1.011654E-01             3.393912E-01             4.993544E-01             5.857243E+00
                  13.6800             1.827401E+01             1.025139E-01             3.415902E-01             4.993422E-01             5.819164E+00
                  13.8600             1.827447E+01             1.038846E-01             3.440881E-01             4.993296E-01             5.779635E+00
                  14.0400             1.827494E+01             1.052728E-01             3.469192E-01             4.993166E-01             5.738682E+00
                  14.2200             1.827543E+01             1.066738E-01             3.501199E-01             4.993032E-01             5.696337E+00
                  14.4000             1.827594E+01             1.080795E-01             3.537292E-01             4.992894E-01             5.652631E+00
                  14.5800             1.827646E+01             1.094830E-01             3.577881E-01             4.992752E-01             5.607599E+00
                  14.7600             1.827699E+01             1.108741E-01             3.623400E-01             4.992606E-01             5.561278E+00
                  14.9400             1.827754E+01             1.122441E-01             3.674296E-01             4.992456E-01             5.513704E+00
                  15.1200             1.827810E+01             1.135820E-01             3.731028E-01             4.992302E-01             5.464919E+00
                  15.3000             1.827867E+01             1.148772E-01             3.794064E-01             4.992145E-01             5.414965E+00
                  15.4800             1.827926E+01             1.161185E-01             3.863868E-01             4.991984E-01             5.363884E+00
                  15.6600             1.827986E+01             1.172964E-01             3.940893E-01             4.991819E-01             5.311723E+00
                  15.8400             1.828047E+01             1.183996E-01             4.025576E-01             4.991652E-01             5.258528E+00
                  16.0200             1.828109E+01             1.194191E-01             4.118319E-01             4.991482E-01             5.204347E+00
                  16.2000             1.828172E+01             1.203466E-01             4.219483E-01             4.991310E-01             5.149231E+00
                  16.3800             1.828235E+01             1.211750E-01             4.329373E-01             4.991136E-01             5.093229E+00
                  16.5600             1.828299E+01             1.218972E-01             4.448226E-01             4.990961E-01             5.036394E+00
                  16.7400             1.828363E+01             1.225090E-01             4.576198E-01             4.990786E-01             4.978779E+00
                  16.9200             1.828427E+01             1.230062E-01             4.713351E-01             4.990611E-01             4.920437E+00
                  17.1000             1.828490E+01             1.233868E-01             4.859645E-01             4.990437E-01             4.861422E+00
                  17.2800             1.828553E+01             1.236495E-01             5.014924E-01             4.990266E-01             4.801791E+00
                  17.4600             1.828614E+01             1.237940E-01             5.178911E-01             4.990098E-01             4.741597E+00
                  17.6400             1.828674E+01             1.238220E-01             5.351204E-01             4.989935E-01             4.680897E+00
                  17.8200             1.828731E+01             1.237356E-01             5.531272E-01             4.989777E-01             4.619746E+00
                  18.0000             1.828787E+01             1.235375E-01             5.718453E-01             4.989626E-01             4.558199E+00
                  18.1800             1.828839E+01             1.232316E-01             5.911962E-01             4.989483E-01             4.496313E+00
