                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             1.372795E-15             4.559260E+02             1.372795E-15             9.444828E+01             0.000000E+00             5.503743E+02             0.000000E+00             6.352454E-05             1.556372E+00             5.624244E-02             9.017879E-01             5.168073E-01             1.635061E+01             1.511761E+01             1.297210E+01             5.093743E+01
                   0.1800             1.542338E+01             4.430247E+02             5.781858E-02             9.184215E+01             1.536556E+01             5.348669E+02             0.000000E+00             3.752469E-03             1.565108E+00             5.624176E-02             9.259210E-01             3.736224E-01             1.635056E+01             1.538344E+01             1.297392E+01             5.093743E+01
                   0.3600             1.540202E+01             4.302253E+02             8.724412E-02             8.925187E+01             1.531478E+01             5.194772E+02             0.000000E+00             6.462885E-03             1.573632E+00             5.623952E-02             9.277240E-01             3.016681E-01             1.635035E+01             1.544267E+01             1.296832E+01             5.093743E+01
                   0.5400             1.537919E+01             4.174419E+02             1.104156E-01             8.665913E+01             1.526877E+01             5.041010E+02             0.000000E+00             8.848998E-03             1.581880E+00             5.623578E-02             9.297163E-01             2.297383E-01             1.634999E+01             1.550930E+01             1.296219E+01             5.093743E+01
                   0.7200             1.535660E+01             4.046749E+02             1.275394E-01             8.406417E+01             1.522907E+01             4.887390E+02             0.000000E+00             1.106532E-02             1.589852E+00             5.623054E-02             9.318992E-01             1.578386E-01             1.634950E+01             1.558317E+01             1.295581E+01             5.093743E+01
                   0.9000             1.533537E+01             3.919244E+02             1.397817E-01             8.146725E+01             1.519559E+01             4.733917E+02             0.000000E+00             1.318039E-02             1.597544E+00             5.622381E-02             9.342722E-01             8.599021E-02             1.634886E+01             1.566405E+01             1.294933E+01             5.093743E+01
                   1.0800             1.531617E+01             3.791910E+02             1.483875E-01             7.886865E+01             1.516779E+01             4.580597E+02             0.000000E+00             1.522863E-02             1.604955E+00             5.621559E-02             9.368343E-01             1.419785E-02             1.634809E+01             1.575172E+01             1.294298E+01             5.093743E+01
                   1.2600             1.529941E+01             3.664750E+02             1.543993E-01             7.626864E+01             1.514501E+01             4.427437E+02             0.000000E+00             1.722837E-02             1.612085E+00             5.620587E-02             9.395848E-01             5.754981E-02             1.634717E+01             1.584596E+01             1.293694E+01             5.093743E+01
                   1.4400             1.528527E+01             3.537769E+02             1.586093E-01             7.366752E+01             1.512666E+01             4.274444E+02             0.000000E+00             1.918980E-02             1.618931E+00             5.619465E-02             9.425212E-01             1.292361E-01             1.634611E+01             1.594652E+01             1.293134E+01             5.093743E+01
                   1.6200             1.527386E+01             3.410972E+02             1.615901E-01             7.106557E+01             1.511227E+01             4.121627E+02             0.000000E+00             2.111883E-02             1.625492E+00             5.618195E-02             9.456415E-01             2.008572E-01             1.634491E+01             1.605315E+01             1.292631E+01             5.093743E+01
                   1.8000             1.526515E+01             3.284365E+02             1.637446E-01             6.846314E+01             1.510141E+01             3.968996E+02             0.000000E+00             2.301915E-02             1.631769E+00             5.616775E-02             9.489429E-01             2.724028E-01             1.634357E+01             1.616560E+01             1.292190E+01             5.093743E+01
                   1.9800             1.525910E+01             3.157956E+02             1.653507E-01             6.586055E+01             1.509375E+01             3.816561E+02             0.000000E+00             2.489321E-02             1.637761E+00             5.615206E-02             9.524230E-01             3.438752E-01             1.634209E+01             1.628363E+01             1.291817E+01             5.093743E+01
                   2.1600             1.525561E+01             3.031752E+02             1.665984E-01             6.325818E+01             1.508901E+01             3.664334E+02             0.000000E+00             2.674286E-02             1.643466E+00             5.613488E-02             9.560786E-01             4.152608E-01             1.634046E+01             1.640697E+01             1.291514E+01             5.093743E+01
                   2.3400             1.525456E+01             2.905763E+02             1.676162E-01             6.065641E+01             1.508695E+01             3.512327E+02             0.000000E+00             2.856956E-02             1.648885E+00             5.611621E-02             9.599068E-01             4.865571E-01             1.633870E+01             1.653537E+01             1.291279E+01             5.093743E+01
                   2.5200             1.525582E+01             2.780000E+02             1.684908E-01             5.805566E+01             1.508733E+01             3.360557E+02             0.000000E+00             3.037458E-02             1.654017E+00             5.609606E-02             9.639043E-01             5.577553E-01             1.633680E+01             1.666860E+01             1.291108E+01             5.093743E+01
                   2.7000             1.525924E+01             2.654476E+02             1.692798E-01             5.545639E+01             1.508996E+01             3.209040E+02             0.000000E+00             3.215909E-02             1.658863E+00             5.607441E-02             9.680678E-01             6.288484E-01             1.633475E+01             1.680641E+01             1.290998E+01             5.093743E+01
                   2.8800             1.526468E+01             2.529206E+02             1.700214E-01             5.285909E+01             1.509466E+01             3.057797E+02             0.000000E+00             3.392413E-02             1.663422E+00             5.605128E-02             9.723941E-01             6.998316E-01             1.633257E+01             1.694857E+01             1.290942E+01             5.093743E+01
                   3.0600             1.527197E+01             2.404206E+02             1.707407E-01             5.026433E+01             1.510123E+01             2.906849E+02             0.000000E+00             3.567072E-02             1.667694E+00             5.602667E-02             9.768796E-01             7.706958E-01             1.633025E+01             1.709485E+01             1.290935E+01             5.093743E+01
                   3.2400             1.528095E+01             2.279498E+02             1.714536E-01             4.767272E+01             1.510950E+01             2.756225E+02             0.000000E+00             3.739980E-02             1.671679E+00             5.600058E-02             9.815209E-01             8.414361E-01             1.632779E+01             1.724504E+01             1.290971E+01             5.093743E+01
                   3.4200             1.529148E+01             2.155105E+02             1.721702E-01             4.508496E+01             1.511931E+01             2.605954E+02             0.000000E+00             3.911224E-02             1.675378E+00             5.597300E-02             9.863144E-01             9.120463E-01             1.632518E+01             1.739892E+01             1.291043E+01             5.093743E+01
                   3.6000             1.530338E+01             2.031056E+02             1.728963E-01             4.250183E+01             1.513048E+01             2.456075E+02             0.000000E+00             4.080890E-02             1.678791E+00             5.594395E-02             9.912565E-01             9.825192E-01             1.632244E+01             1.755630E+01             1.291145E+01             5.093743E+01
                   3.7800             1.531649E+01             1.907387E+02             1.736350E-01             3.992425E+01             1.514286E+01             2.306629E+02             0.000000E+00             4.249056E-02             1.681918E+00             5.591342E-02             9.963435E-01             1.052848E+00             1.631956E+01             1.771697E+01             1.291273E+01             5.093743E+01
                   3.9600             1.533066E+01             1.784138E+02             1.743875E-01             3.735329E+01             1.515627E+01             2.157671E+02             0.000000E+00             4.415796E-02             1.684761E+00             5.588141E-02             1.001572E+00             1.123028E+00             1.631654E+01             1.788076E+01             1.291421E+01             5.093743E+01
                   4.1400             1.534570E+01             1.661361E+02             1.751536E-01             3.479019E+01             1.517055E+01             2.009263E+02             0.000000E+00             4.581181E-02             1.687319E+00             5.584793E-02             1.006938E+00             1.193050E+00             1.631339E+01             1.804749E+01             1.291585E+01             5.093743E+01
                   4.3200             1.536147E+01             1.539118E+02             1.759324E-01             3.223646E+01             1.518554E+01             1.861483E+02             0.000000E+00             4.745279E-02             1.689594E+00             5.581298E-02             1.012438E+00             1.262911E+00             1.631009E+01             1.821698E+01             1.291762E+01             5.093743E+01
                   4.5000             1.537779E+01             1.417489E+02             1.767222E-01             2.969392E+01             1.520107E+01             1.714428E+02             0.000000E+00             4.908151E-02             1.691587E+00             5.577657E-02             1.018068E+00             1.332602E+00             1.630666E+01             1.838908E+01             1.291947E+01             5.093743E+01
                   4.6800             1.539449E+01             1.296571E+02             1.775210E-01             2.716484E+01             1.521697E+01             1.568220E+02             0.000000E+00             5.069859E-02             1.693300E+00             5.573868E-02             1.023824E+00             1.402119E+00             1.630309E+01             1.856362E+01             1.292138E+01             5.093743E+01
                   4.8600             1.541141E+01             1.176493E+02             1.783263E-01             2.465207E+01             1.523308E+01             1.423014E+02             0.000000E+00             5.230460E-02             1.694734E+00             5.569933E-02             1.029703E+00             1.471455E+00             1.629938E+01             1.874048E+01             1.292333E+01             5.093743E+01
                   5.0400             1.542837E+01             1.057422E+02             1.791357E-01             2.215927E+01             1.524923E+01             1.279015E+02             0.000000E+00             5.390009E-02             1.695892E+00             5.565852E-02             1.035701E+00             1.540605E+00             1.629553E+01             1.891951E+01             1.292530E+01             5.093743E+01
                   5.2200             1.544521E+01             9.395807E+01             1.799462E-01             1.969133E+01             1.526526E+01             1.136494E+02             0.000000E+00             5.548559E-02             1.696776E+00             5.561626E-02             1.041813E+00             1.609563E+00             1.629155E+01             1.910057E+01             1.292726E+01             5.093743E+01
                   5.4000             1.546175E+01             8.232773E+01             1.807551E-01             1.725486E+01             1.528099E+01             9.958259E+01             0.000000E+00             5.706161E-02             1.697389E+00             5.557253E-02             1.048037E+00             1.678325E+00             1.628743E+01             1.928354E+01             1.292920E+01             5.093743E+01
                   5.5800             1.547782E+01             7.089480E+01             1.815593E-01             1.485918E+01             1.529626E+01             8.575397E+01             0.000000E+00             5.862866E-02             1.697736E+00             5.552736E-02             1.054369E+00             1.746884E+00             1.628318E+01             1.946831E+01             1.293112E+01             5.093743E+01
                   5.7600             1.549325E+01             5.972349E+01             1.823557E-01             1.251790E+01             1.531089E+01             7.224139E+01             0.000000E+00             6.018721E-02             1.697821E+00             5.548073E-02             1.060804E+00             1.815239E+00             1.627879E+01             1.965476E+01             1.293299E+01             5.093743E+01
                   5.9400             1.550785E+01             4.891260E+01             1.831411E-01             1.025189E+01             1.532471E+01             5.916449E+01             0.000000E+00             6.173773E-02             1.697654E+00             5.543265E-02             1.067339E+00             1.883385E+00             1.627426E+01             1.984278E+01             1.293482E+01             5.093743E+01
                   6.1200             1.552147E+01             3.862183E+01             1.839124E-01             8.094768E+00             1.533756E+01             4.671659E+01             0.000000E+00             6.328069E-02             1.697243E+00             5.538313E-02             1.073969E+00             1.951322E+00             1.626960E+01             2.003228E+01             1.293660E+01             5.093743E+01
                   6.3000             1.553392E+01             2.912280E+01             1.846663E-01             6.103586E+00             1.534925E+01             3.522639E+01             0.000000E+00             6.481654E-02             1.696604E+00             5.533217E-02             1.080692E+00             2.019051E+00             1.626481E+01             2.022317E+01             1.293831E+01             5.093743E+01
                   6.4800             1.554502E+01             2.088919E+01             1.853994E-01             4.377706E+00             1.535962E+01             2.526689E+01             0.000000E+00             6.634573E-02             1.695760E+00             5.527977E-02             1.087501E+00             2.086578E+00             1.625988E+01             2.041534E+01             1.293995E+01             5.093743E+01
                   6.6600             1.555460E+01             1.467014E+01             1.861085E-01             3.074158E+00             1.536849E+01             1.774429E+01             0.000000E+00             6.786871E-02             1.694749E+00             5.522594E-02             1.094394E+00             2.153918E+00             1.625482E+01             2.060873E+01             1.294153E+01             5.093743E+01
                   6.8400             1.556248E+01             1.112576E+01             1.867901E-01             2.331229E+00             1.537569E+01             1.345699E+01             0.000000E+00             6.938591E-02             1.693628E+00             5.517068E-02             1.101363E+00             2.221094E+00             1.624962E+01             2.080325E+01             1.294302E+01             5.093743E+01
                   7.0200             1.556848E+01             9.807108E+00             1.874408E-01             2.054741E+00             1.538104E+01             1.186185E+01             0.000000E+00             7.089777E-02             1.692456E+00             5.511398E-02             1.108404E+00             2.288137E+00             1.624430E+01             2.099885E+01             1.294443E+01             5.093743E+01
                   7.2000             1.557243E+01             9.509621E+00             1.880572E-01             1.992231E+00             1.538437E+01             1.150185E+01             0.000000E+00             7.240472E-02             1.691273E+00             5.505587E-02             1.115512E+00             2.355064E+00             1.623884E+01             2.119544E+01             1.294576E+01             5.093743E+01
                   7.3800             1.557416E+01             9.521186E+00             1.886360E-01             1.994470E+00             1.538552E+01             1.151566E+01             0.000000E+00             7.390719E-02             1.690092E+00             5.499633E-02             1.122685E+00             2.421884E+00             1.623324E+01             2.139297E+01             1.294700E+01             5.093743E+01
                   7.5600             1.557348E+01             9.613081E+00             1.891737E-01             2.013535E+00             1.538431E+01             1.162662E+01             0.000000E+00             7.540562E-02             1.688918E+00             5.493538E-02             1.129918E+00             2.488599E+00             1.622752E+01             2.159138E+01             1.294815E+01             5.093743E+01
