                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -4.161841E-09            -1.795872E-03             1.687538E-08
                   0.1800            -1.960719E-05            -8.517821E+00             1.530650E-08
                   0.3600            -1.958386E-05            -8.520861E+00             1.379477E-08
                   0.5400            -1.956438E-05            -8.521274E+00             1.234003E-08
                   0.7200            -1.954804E-05            -8.520156E+00             1.094235E-08
                   0.9000            -1.953434E-05            -8.518238E+00             9.601763E-09
                   1.0800            -1.952290E-05            -8.516002E+00             8.318251E-09
                   1.2600            -1.951346E-05            -8.513761E+00             7.091855E-09
                   1.4400            -1.950579E-05            -8.511715E+00             5.922565E-09
                   1.6200            -1.949974E-05            -8.509985E+00             4.810430E-09
                   1.8000            -1.949517E-05            -8.508643E+00             3.755436E-09
                   1.9800            -1.949196E-05            -8.507727E+00             2.757605E-09
                   2.1600            -1.949001E-05            -8.507249E+00             1.816955E-09
                   2.3400            -1.948923E-05            -8.507209E+00             9.334895E-10
                   2.5200            -1.948952E-05            -8.507594E+00             1.072292E-10
                   2.7000            -1.949081E-05            -8.508385E+00            -6.618297E-10
                   2.8800            -1.949302E-05            -8.509560E+00            -1.373678E-09
                   3.0600            -1.949607E-05            -8.511092E+00            -2.028297E-09
                   3.2400            -1.949988E-05            -8.512953E+00            -2.625690E-09
                   3.4200            -1.950437E-05            -8.515111E+00            -3.165846E-09
                   3.6000            -1.950948E-05            -8.517538E+00            -3.648757E-09
                   3.7800            -1.951512E-05            -8.520200E+00            -4.074428E-09
                   3.9600            -1.952122E-05            -8.523067E+00            -4.442850E-09
                   4.1400            -1.952772E-05            -8.526105E+00            -4.754022E-09
                   4.3200            -1.953452E-05            -8.529283E+00            -5.007941E-09
                   4.5000            -1.954156E-05            -8.532567E+00            -5.204611E-09
                   4.6800            -1.954877E-05            -8.535925E+00            -5.344028E-09
                   4.8600            -1.955607E-05            -8.539322E+00            -5.426196E-09
                   5.0400            -1.956338E-05            -8.542727E+00            -5.451112E-09
                   5.2200            -1.957063E-05            -8.546105E+00            -5.418788E-09
                   5.4000            -1.957775E-05            -8.549424E+00            -5.329219E-09
                   5.5800            -1.958465E-05            -8.552648E+00            -5.182413E-09
                   5.7600            -1.959127E-05            -8.555745E+00            -4.978380E-09
                   5.9400            -1.959752E-05            -8.558681E+00            -4.717123E-09
                   6.1200            -1.960333E-05            -8.561422E+00            -4.398649E-09
                   6.3000            -1.960863E-05            -8.563933E+00            -4.022966E-09
                   6.4800            -1.961333E-05            -8.566181E+00            -3.590085E-09
