                             Degree                         Volume[m3]                    I.Pressure[kPa]                   I.Temperature[K]                         I.Mass[kg]
                             0.0000                       5.000000E-08                       1.006106E+02                       3.051763E+02                       5.744105E-08
                             0.1800                       5.005066E-08                       1.006106E+02                       3.051763E+02                       5.749924E-08
                             0.3600                       5.009648E-08                       1.006106E+02                       3.051763E+02                       5.755188E-08
                             0.5400                       5.013763E-08                       1.006106E+02                       3.051763E+02                       5.759915E-08
                             0.7200                       5.017429E-08                       1.006106E+02                       3.051763E+02                       5.764128E-08
                             0.9000                       5.020665E-08                       1.006106E+02                       3.051763E+02                       5.767846E-08
                             1.0800                       5.023489E-08                       1.006106E+02                       3.051763E+02                       5.771089E-08
                             1.2600                       5.025918E-08                       1.006106E+02                       3.051763E+02                       5.773879E-08
                             1.4400                       5.027970E-08                       1.006106E+02                       3.051763E+02                       5.776237E-08
                             1.6200                       5.029663E-08                       1.006106E+02                       3.051763E+02                       5.778182E-08
                             1.8000                       5.031015E-08                       1.006106E+02                       3.051763E+02                       5.779735E-08
                             1.9800                       5.032045E-08                       1.006106E+02                       3.051763E+02                       5.780918E-08
                             2.1600                       5.032769E-08                       1.006106E+02                       3.051763E+02                       5.781750E-08
                             2.3400                       5.033207E-08                       1.006106E+02                       3.051763E+02                       5.782253E-08
                             2.5200                       5.033375E-08                       1.006106E+02                       3.051763E+02                       5.782446E-08
                             2.7000                       5.033292E-08                       1.006106E+02                       3.051763E+02                       5.782352E-08
                             2.8800                       5.032977E-08                       1.006106E+02                       3.051763E+02                       5.781989E-08
                             3.0600                       5.032446E-08                       1.006106E+02                       3.051763E+02                       5.781379E-08
                             3.2400                       5.031718E-08                       1.006106E+02                       3.051763E+02                       5.780543E-08
                             3.4200                       5.030811E-08                       1.006106E+02                       3.051763E+02                       5.779501E-08
                             3.6000                       5.029743E-08                       1.006106E+02                       3.051763E+02                       5.778274E-08
                             3.7800                       5.028532E-08                       1.006106E+02                       3.051763E+02                       5.776883E-08
                             3.9600                       5.027195E-08                       1.006106E+02                       3.051763E+02                       5.775347E-08
                             4.1400                       5.025752E-08                       1.006106E+02                       3.051763E+02                       5.773689E-08
                             4.3200                       5.024219E-08                       1.006106E+02                       3.051763E+02                       5.771928E-08
                             4.5000                       5.022615E-08                       1.006106E+02                       3.051763E+02                       5.770085E-08
                             4.6800                       5.020957E-08                       1.006106E+02                       3.051763E+02                       5.768181E-08
                             4.8600                       5.019265E-08                       1.006106E+02                       3.051763E+02                       5.766236E-08
                             5.0400                       5.017555E-08                       1.006106E+02                       3.051763E+02                       5.764272E-08
                             5.2200                       5.015845E-08                       1.006106E+02                       3.051763E+02                       5.762308E-08
                             5.4000                       5.014155E-08                       1.006106E+02                       3.051763E+02                       5.760366E-08
                             5.5800                       5.012501E-08                       1.006106E+02                       3.051763E+02                       5.758466E-08
                             5.7600                       5.010902E-08                       1.006106E+02                       3.051763E+02                       5.756629E-08
                             5.9400                       5.009376E-08                       1.006106E+02                       3.051763E+02                       5.754875E-08
                             6.1200                       5.007940E-08                       1.006106E+02                       3.051763E+02                       5.753226E-08
                             6.3000                       5.006612E-08                       1.006106E+02                       3.051763E+02                       5.751701E-08
                             6.4800                       5.005412E-08                       1.006106E+02                       3.051763E+02                       5.750321E-08
                             6.6600                       5.004355E-08                       1.006106E+02                       3.051763E+02                       5.749108E-08
