                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.996208E-01             6.525476E-02             1.046291E+00             1.909686E+01             1.765676E+01             2.764624E-03             1.909410E+01             5.862545E+01             0.000000E+00
                   0.1800             4.334919E-01             6.525397E-02             1.074291E+00             1.909680E+01             1.796725E+01             2.769628E-03             1.909403E+01             5.862545E+01             0.000000E+00
                   0.3600             3.500076E-01             6.525137E-02             1.076383E+00             1.909655E+01             1.803642E+01             2.784631E-03             1.909377E+01             5.862545E+01             0.000000E+00
                   0.5400             2.665516E-01             6.524703E-02             1.078695E+00             1.909614E+01             1.811425E+01             2.809635E-03             1.909333E+01             5.862545E+01             0.000000E+00
                   0.7200             1.831308E-01             6.524095E-02             1.081227E+00             1.909556E+01             1.820052E+01             2.844638E-03             1.909272E+01             5.862545E+01             0.000000E+00
                   0.9000             9.976932E-02             6.523314E-02             1.083980E+00             1.909482E+01             1.829498E+01             2.889640E-03             1.909193E+01             5.862545E+01             0.000000E+00
                   1.0800             1.647292E-02             6.522360E-02             1.086953E+00             1.909391E+01             1.839738E+01             2.944636E-03             1.909097E+01             5.862545E+01             0.000000E+00
                   1.2600             6.677162E-02             6.521232E-02             1.090144E+00             1.909284E+01             1.850745E+01             3.009625E-03             1.908983E+01             5.862545E+01             0.000000E+00
                   1.4400             1.499449E-01             6.519931E-02             1.093551E+00             1.909160E+01             1.862490E+01             3.084603E-03             1.908852E+01             5.862545E+01             0.000000E+00
                   1.6200             2.330426E-01             6.518457E-02             1.097172E+00             1.909020E+01             1.874945E+01             3.169565E-03             1.908703E+01             5.862545E+01             0.000000E+00
                   1.8000             3.160527E-01             6.516810E-02             1.101002E+00             1.908864E+01             1.888078E+01             3.264509E-03             1.908537E+01             5.862545E+01             0.000000E+00
                   1.9800             3.989780E-01             6.514989E-02             1.105040E+00             1.908690E+01             1.901863E+01             3.369427E-03             1.908354E+01             5.862545E+01             0.000000E+00
                   2.1600             4.818024E-01             6.512996E-02             1.109281E+00             1.908501E+01             1.916268E+01             3.484315E-03             1.908153E+01             5.862545E+01             0.000000E+00
                   2.3400             5.645233E-01             6.510830E-02             1.113723E+00             1.908295E+01             1.931266E+01             3.609166E-03             1.907934E+01             5.862545E+01             0.000000E+00
                   2.5200             6.471303E-01             6.508491E-02             1.118361E+00             1.908073E+01             1.946826E+01             3.743975E-03             1.907698E+01             5.862545E+01             0.000000E+00
                   2.7000             7.296153E-01             6.505980E-02             1.123191E+00             1.907834E+01             1.962922E+01             3.888732E-03             1.907445E+01             5.862545E+01             0.000000E+00
                   2.8800             8.119730E-01             6.503297E-02             1.128211E+00             1.907579E+01             1.979525E+01             4.043432E-03             1.907175E+01             5.862545E+01             0.000000E+00
                   3.0600             8.941925E-01             6.500441E-02             1.133415E+00             1.907308E+01             1.996611E+01             4.208065E-03             1.906887E+01             5.862545E+01             0.000000E+00
                   3.2400             9.762682E-01             6.497414E-02             1.138800E+00             1.907020E+01             2.014152E+01             4.382623E-03             1.906582E+01             5.862545E+01             0.000000E+00
                   3.4200             1.058193E+00             6.494214E-02             1.144362E+00             1.906716E+01             2.032125E+01             4.567097E-03             1.906260E+01             5.862545E+01             0.000000E+00
                   3.6000             1.139959E+00             6.490843E-02             1.150096E+00             1.906396E+01             2.050506E+01             4.761476E-03             1.905920E+01             5.862545E+01             0.000000E+00
                   3.7800             1.221557E+00             6.487301E-02             1.155998E+00             1.906060E+01             2.069272E+01             4.965750E-03             1.905563E+01             5.862545E+01             0.000000E+00
                   3.9600             1.302982E+00             6.483588E-02             1.162064E+00             1.905707E+01             2.088402E+01             5.179908E-03             1.905189E+01             5.862545E+01             0.000000E+00
                   4.1400             1.384225E+00             6.479703E-02             1.168290E+00             1.905338E+01             2.107875E+01             5.403939E-03             1.904798E+01             5.862545E+01             0.000000E+00
                   4.3200             1.465280E+00             6.475648E-02             1.174671E+00             1.904954E+01             2.127671E+01             5.637830E-03             1.904390E+01             5.862545E+01             0.000000E+00
                   4.5000             1.546139E+00             6.471423E-02             1.181203E+00             1.904553E+01             2.147771E+01             5.881570E-03             1.903964E+01             5.862545E+01             0.000000E+00
                   4.6800             1.626795E+00             6.467028E-02             1.187882E+00             1.904135E+01             2.168157E+01             6.135145E-03             1.903522E+01             5.862545E+01             0.000000E+00
                   4.8600             1.707241E+00             6.462462E-02             1.194703E+00             1.903702E+01             2.188813E+01             6.398542E-03             1.903062E+01             5.862545E+01             0.000000E+00
                   5.0400             1.787472E+00             6.457727E-02             1.201662E+00             1.903253E+01             2.209723E+01             6.671746E-03             1.902586E+01             5.862545E+01             0.000000E+00
                   5.2200             1.867480E+00             6.452823E-02             1.208754E+00             1.902788E+01             2.230870E+01             6.954743E-03             1.902093E+01             5.862545E+01             0.000000E+00
                   5.4000             1.947260E+00             6.447750E-02             1.215975E+00             1.902307E+01             2.252241E+01             7.247518E-03             1.901582E+01             5.862545E+01             0.000000E+00
                   5.5800             2.026806E+00             6.442509E-02             1.223321E+00             1.901810E+01             2.273821E+01             7.550055E-03             1.901055E+01             5.862545E+01             0.000000E+00
                   5.7600             2.106114E+00             6.437099E-02             1.230788E+00             1.901298E+01             2.295597E+01             7.862338E-03             1.900511E+01             5.862545E+01             0.000000E+00
                   5.9400             2.185180E+00             6.431521E-02             1.238370E+00             1.900769E+01             2.317558E+01             8.184350E-03             1.899951E+01             5.862545E+01             0.000000E+00
                   6.1200             2.264003E+00             6.425775E-02             1.246063E+00             1.900225E+01             2.339691E+01             8.516074E-03             1.899373E+01             5.862545E+01             0.000000E+00
                   6.3000             2.342585E+00             6.419863E-02             1.253862E+00             1.899665E+01             2.361985E+01             8.857493E-03             1.898779E+01             5.862545E+01             0.000000E+00
                   6.4800             2.420933E+00             6.413783E-02             1.261763E+00             1.899089E+01             2.384431E+01             9.208588E-03             1.898168E+01             5.862545E+01             0.000000E+00
                   6.6600             2.499063E+00             6.407537E-02             1.269760E+00             1.898498E+01             2.407018E+01             9.569340E-03             1.897541E+01             5.862545E+01             0.000000E+00
                   6.8400             2.577003E+00             6.401125E-02             1.277846E+00             1.897891E+01             2.429737E+01             9.939731E-03             1.896897E+01             5.862545E+01             0.000000E+00
                   7.0200             2.654789E+00             6.394548E-02             1.286015E+00             1.897269E+01             2.452582E+01             1.031974E-02             1.896237E+01             5.862545E+01             0.000000E+00
                   7.2000             2.732441E+00             6.387805E-02             1.294263E+00             1.896631E+01             2.475543E+01             1.070935E-02             1.895560E+01             5.862545E+01             0.000000E+00
                   7.3800             2.809968E+00             6.380897E-02             1.302584E+00             1.895978E+01             2.498614E+01             1.110853E-02             1.894867E+01             5.862545E+01             0.000000E+00
                   7.5600             2.887373E+00             6.373825E-02             1.310977E+00             1.895310E+01             2.521787E+01             1.151727E-02             1.894158E+01             5.862545E+01             0.000000E+00
                   7.7400             2.964655E+00             6.366589E-02             1.319437E+00             1.894626E+01             2.545056E+01             1.193555E-02             1.893432E+01             5.862545E+01             0.000000E+00
                   7.9200             3.041815E+00             6.359190E-02             1.327960E+00             1.893927E+01             2.568414E+01             1.236333E-02             1.892691E+01             5.862545E+01             0.000000E+00
                   8.1000             3.118852E+00             6.351627E-02             1.336545E+00             1.893213E+01             2.591855E+01             1.280061E-02             1.891933E+01             5.862545E+01             0.000000E+00
                   8.2800             3.195766E+00             6.343902E-02             1.345188E+00             1.892484E+01             2.615373E+01             1.324735E-02             1.891159E+01             5.862545E+01             0.000000E+00
                   8.4600             3.272557E+00             6.336015E-02             1.353885E+00             1.891739E+01             2.638962E+01             1.370353E-02             1.890369E+01             5.862545E+01             0.000000E+00
                   8.6400             3.349224E+00             6.327967E-02             1.362635E+00             1.890980E+01             2.662616E+01             1.416913E-02             1.889563E+01             5.862545E+01             0.000000E+00
                   8.8200             3.425768E+00             6.319757E-02             1.371432E+00             1.890206E+01             2.686332E+01             1.464413E-02             1.888741E+01             5.862545E+01             0.000000E+00
                   9.0000             3.502188E+00             6.311387E-02             1.380276E+00             1.889417E+01             2.710103E+01             1.512849E-02             1.887904E+01             5.862545E+01             0.000000E+00
                   9.1800             3.578483E+00             6.302857E-02             1.389162E+00             1.888613E+01             2.733925E+01             1.562219E-02             1.887050E+01             5.862545E+01             0.000000E+00
                   9.3600             3.654655E+00             6.294168E-02             1.398088E+00             1.887794E+01             2.757794E+01             1.612521E-02             1.886182E+01             5.862545E+01             0.000000E+00
                   9.5400             3.730702E+00             6.285320E-02             1.407051E+00             1.886961E+01             2.781705E+01             1.663752E-02             1.885297E+01             5.862545E+01             0.000000E+00
                   9.7200             3.806625E+00             6.276313E-02             1.416048E+00             1.886113E+01             2.805654E+01             1.715909E-02             1.884397E+01             5.862545E+01             0.000000E+00
                   9.9000             3.882423E+00             6.267149E-02             1.425077E+00             1.885251E+01             2.829637E+01             1.768989E-02             1.883482E+01             5.862545E+01             0.000000E+00
                  10.0800             3.958096E+00             6.257827E-02             1.434135E+00             1.884374E+01             2.853651E+01             1.822990E-02             1.882551E+01             5.862545E+01             0.000000E+00
                  10.2600             4.033644E+00             6.248349E-02             1.443219E+00             1.883483E+01             2.877692E+01             1.877909E-02             1.881605E+01             5.862545E+01             0.000000E+00
                  10.4400             4.109068E+00             6.238715E-02             1.452327E+00             1.882577E+01             2.901756E+01             1.933743E-02             1.880643E+01             5.862545E+01             0.000000E+00
                  10.6200             4.184367E+00             6.228926E-02             1.461455E+00             1.881657E+01             2.925840E+01             1.990488E-02             1.879667E+01             5.862545E+01             0.000000E+00
                  10.8000             4.259542E+00             6.218981E-02             1.470602E+00             1.880723E+01             2.949941E+01             2.048142E-02             1.878675E+01             5.862545E+01             0.000000E+00
                  10.9800             4.334592E+00             6.208883E-02             1.479766E+00             1.879776E+01             2.974056E+01             2.106702E-02             1.877669E+01             5.862545E+01             0.000000E+00
