                   Degree               T_ocsc2[K]               T_ocsc3[K]               T_ocdc2[K]               T_ocdc3[K]               T_rosc2[K]               T_rosc3[K]               T_rodc2[K]               T_rodc3[K]             T_roller2[K]             T_roller3[K]
                   0.0000             3.281602E+02             3.281750E+02             3.281602E+02             3.281750E+02             3.312705E+02             3.306720E+02             3.312705E+02             3.306720E+02             3.323380E+02             3.316085E+02
                   0.1800             3.280794E+02             3.280982E+02             3.281231E+02             3.281413E+02             3.311782E+02             3.305857E+02             3.312260E+02             3.306322E+02             3.322955E+02             3.315705E+02
                   0.3600             3.279935E+02             3.280163E+02             3.280628E+02             3.280826E+02             3.310861E+02             3.304971E+02             3.311616E+02             3.305702E+02             3.322322E+02             3.315095E+02
                   0.5400             3.279130E+02             3.279397E+02             3.280018E+02             3.280231E+02             3.310000E+02             3.304145E+02             3.310972E+02             3.305079E+02             3.321686E+02             3.314479E+02
                   0.7200             3.278358E+02             3.278663E+02             3.279408E+02             3.279634E+02             3.309178E+02             3.303355E+02             3.310332E+02             3.304457E+02             3.321053E+02             3.313864E+02
                   0.9000             3.277616E+02             3.277957E+02             3.278805E+02             3.279042E+02             3.308389E+02             3.302596E+02             3.309702E+02             3.303842E+02             3.320429E+02             3.313256E+02
                   1.0800             3.276902E+02             3.277276E+02             3.278212E+02             3.278460E+02             3.307630E+02             3.301866E+02             3.309085E+02             3.303241E+02             3.319818E+02             3.312659E+02
                   1.2600             3.276216E+02             3.276620E+02             3.277635E+02             3.277893E+02             3.306900E+02             3.301164E+02             3.308484E+02             3.302654E+02             3.319223E+02             3.312077E+02
                   1.4400             3.275558E+02             3.275990E+02             3.277075E+02             3.277342E+02             3.306200E+02             3.300490E+02             3.307902E+02             3.302085E+02             3.318645E+02             3.311513E+02
                   1.6200             3.274928E+02             3.275386E+02             3.276533E+02             3.276809E+02             3.305529E+02             3.299844E+02             3.307340E+02             3.301536E+02             3.318087E+02             3.310967E+02
                   1.8000             3.274325E+02             3.274807E+02             3.276011E+02             3.276296E+02             3.304886E+02             3.299226E+02             3.306798E+02             3.301006E+02             3.317550E+02             3.310441E+02
                   1.9800             3.273750E+02             3.274254E+02             3.275509E+02             3.275802E+02             3.304272E+02             3.298635E+02             3.306278E+02             3.300497E+02             3.317033E+02             3.309936E+02
                   2.1600             3.273201E+02             3.273725E+02             3.275028E+02             3.275329E+02             3.303687E+02             3.298072E+02             3.305779E+02             3.300009E+02             3.316538E+02             3.309451E+02
                   2.3400             3.272679E+02             3.273222E+02             3.274568E+02             3.274876E+02             3.303129E+02             3.297535E+02             3.305302E+02             3.299543E+02             3.316063E+02             3.308987E+02
                   2.5200             3.272182E+02             3.272743E+02             3.274128E+02             3.274443E+02             3.302598E+02             3.297025E+02             3.304846E+02             3.299097E+02             3.315610E+02             3.308543E+02
                   2.7000             3.271711E+02             3.272289E+02             3.273709E+02             3.274031E+02             3.302094E+02             3.296540E+02             3.304412E+02             3.298672E+02             3.315179E+02             3.308121E+02
                   2.8800             3.271265E+02             3.271857E+02             3.273311E+02             3.273639E+02             3.301616E+02             3.296080E+02             3.303999E+02             3.298268E+02             3.314768E+02             3.307719E+02
                   3.0600             3.270843E+02             3.271449E+02             3.272933E+02             3.273267E+02             3.301163E+02             3.295644E+02             3.303608E+02             3.297885E+02             3.314379E+02             3.307338E+02
                   3.2400             3.270444E+02             3.271063E+02             3.272576E+02             3.272915E+02             3.300735E+02             3.295233E+02             3.303237E+02             3.297522E+02             3.314010E+02             3.306977E+02
                   3.4200             3.270069E+02             3.270700E+02             3.272239E+02             3.272584E+02             3.300332E+02             3.294846E+02             3.302887E+02             3.297180E+02             3.313662E+02             3.306637E+02
                   3.6000             3.269716E+02             3.270359E+02             3.271922E+02             3.272272E+02             3.299953E+02             3.294481E+02             3.302558E+02             3.296858E+02             3.313334E+02             3.306316E+02
                   3.7800             3.269386E+02             3.270038E+02             3.271625E+02             3.271979E+02             3.299597E+02             3.294139E+02             3.302250E+02             3.296557E+02             3.313027E+02             3.306016E+02
                   3.9600             3.269077E+02             3.269739E+02             3.271347E+02             3.271706E+02             3.299264E+02             3.293820E+02             3.301962E+02             3.296275E+02             3.312740E+02             3.305735E+02
