                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             1.169023E-03             1.819785E+01             0.000000E+00             2.666687E+00             1.653645E+03
                   0.1800             3.412268E-02             1.822995E+01             0.000000E+00             2.588275E+00             1.653729E+03
                   0.3600             5.949951E-02             1.826345E+01             0.000000E+00             2.569341E+00             1.653747E+03
                   0.5400             8.233321E-02             1.829575E+01             0.000000E+00             2.556461E+00             1.653758E+03
                   0.7200             1.037383E-01             1.832678E+01             0.000000E+00             2.547781E+00             1.653765E+03
                   0.9000             1.242166E-01             1.835648E+01             0.000000E+00             2.541972E+00             1.653768E+03
                   1.0800             1.440340E-01             1.838485E+01             0.000000E+00             2.538103E+00             1.653770E+03
                   1.2600             1.633441E-01             1.841185E+01             0.000000E+00             2.535535E+00             1.653770E+03
                   1.4400             1.822421E-01             1.843748E+01             0.000000E+00             2.533834E+00             1.653770E+03
                   1.6200             2.007904E-01             1.846175E+01             0.000000E+00             2.532704E+00             1.653768E+03
                   1.8000             2.190326E-01             1.848466E+01             0.000000E+00             2.531947E+00             1.653767E+03
                   1.9800             2.370013E-01             1.850620E+01             0.000000E+00             2.531433E+00             1.653765E+03
                   2.1600             2.547217E-01             1.852639E+01             0.000000E+00             2.531071E+00             1.653763E+03
                   2.3400             2.722144E-01             1.854524E+01             0.000000E+00             2.530804E+00             1.653762E+03
                   2.5200             2.894971E-01             1.856276E+01             0.000000E+00             2.530591E+00             1.653760E+03
                   2.7000             3.065847E-01             1.857895E+01             0.000000E+00             2.530409E+00             1.653758E+03
                   2.8800             3.234907E-01             1.859384E+01             0.000000E+00             2.530240E+00             1.653757E+03
                   3.0600             3.402271E-01             1.860741E+01             0.000000E+00             2.530073E+00             1.653755E+03
                   3.2400             3.568044E-01             1.861970E+01             0.000000E+00             2.529903E+00             1.653754E+03
                   3.4200             3.732325E-01             1.863071E+01             0.000000E+00             2.529724E+00             1.653752E+03
                   3.6000             3.895202E-01             1.864044E+01             0.000000E+00             2.529535E+00             1.653751E+03
                   3.7800             4.056756E-01             1.864891E+01             0.000000E+00             2.529334E+00             1.653750E+03
