                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   0.0000             3.283007E+02             3.283007E+02             3.309807E+02             3.309807E+02             3.319504E+02             3.288576E+02             3.284388E+02             3.288576E+02             3.284388E+02
                   0.1800             3.282181E+02             3.282613E+02             3.308879E+02             3.309349E+02             3.319064E+02             3.287963E+02             3.283875E+02             3.288159E+02             3.284122E+02
                   0.3600             3.281330E+02             3.282000E+02             3.307961E+02             3.308701E+02             3.318425E+02             3.287386E+02             3.283381E+02             3.287537E+02             3.283571E+02
                   0.5400             3.280535E+02             3.281381E+02             3.307105E+02             3.308052E+02             3.317784E+02             3.286783E+02             3.282846E+02             3.286910E+02             3.283005E+02
                   0.7200             3.279775E+02             3.280763E+02             3.306290E+02             3.307408E+02             3.317147E+02             3.286172E+02             3.282291E+02             3.286285E+02             3.282435E+02
                   0.9000             3.279044E+02             3.280152E+02             3.305508E+02             3.306774E+02             3.316518E+02             3.285562E+02             3.281732E+02             3.285668E+02             3.281868E+02
                   1.0800             3.278340E+02             3.279553E+02             3.304756E+02             3.306154E+02             3.315903E+02             3.284960E+02             3.281175E+02             3.285062E+02             3.281309E+02
                   1.2600             3.277663E+02             3.278969E+02             3.304033E+02             3.305550E+02             3.315304E+02             3.284371E+02             3.280626E+02             3.284472E+02             3.280762E+02
                   1.4400             3.277013E+02             3.278402E+02             3.303340E+02             3.304965E+02             3.314723E+02             3.283797E+02             3.280090E+02             3.283900E+02             3.280231E+02
                   1.6200             3.276390E+02             3.277855E+02             3.302676E+02             3.304399E+02             3.314161E+02             3.283240E+02             3.279568E+02             3.283347E+02             3.279717E+02
                   1.8000             3.275794E+02             3.277327E+02             3.302040E+02             3.303855E+02             3.313620E+02             3.282702E+02             3.279064E+02             3.282814E+02             3.279221E+02
                   1.9800             3.275224E+02             3.276820E+02             3.301433E+02             3.303332E+02             3.313101E+02             3.282183E+02             3.278576E+02             3.282302E+02             3.278744E+02
                   2.1600             3.274681E+02             3.276334E+02             3.300854E+02             3.302831E+02             3.312602E+02             3.281685E+02             3.278108E+02             3.281811E+02             3.278286E+02
                   2.3400             3.274163E+02             3.275869E+02             3.300302E+02             3.302351E+02             3.312125E+02             3.281207E+02             3.277658E+02             3.281340E+02             3.277848E+02
                   2.5200             3.273671E+02             3.275424E+02             3.299777E+02             3.301893E+02             3.311669E+02             3.280750E+02             3.277227E+02             3.280891E+02             3.277430E+02
                   2.7000             3.273203E+02             3.275001E+02             3.299279E+02             3.301456E+02             3.311235E+02             3.280313E+02             3.276816E+02             3.280463E+02             3.277032E+02
                   2.8800             3.272759E+02             3.274598E+02             3.298806E+02             3.301041E+02             3.310822E+02             3.279897E+02             3.276424E+02             3.280057E+02             3.276653E+02
                   3.0600             3.272340E+02             3.274217E+02             3.298358E+02             3.300647E+02             3.310430E+02             3.279502E+02             3.276051E+02             3.279671E+02             3.276293E+02
                   3.2400             3.271943E+02             3.273855E+02             3.297935E+02             3.300275E+02             3.310059E+02             3.279127E+02             3.275698E+02             3.279305E+02             3.275953E+02
                   3.4200             3.271570E+02             3.273515E+02             3.297537E+02             3.299923E+02             3.309709E+02             3.278773E+02             3.275363E+02             3.278961E+02             3.275632E+02
                   3.6000             3.271219E+02             3.273194E+02             3.297162E+02             3.299592E+02             3.309379E+02             3.278439E+02             3.275048E+02             3.278636E+02             3.275331E+02
                   3.7800             3.270890E+02             3.272894E+02             3.296811E+02             3.299282E+02             3.309070E+02             3.278125E+02             3.274752E+02             3.278332E+02             3.275048E+02
                   3.9600             3.270583E+02             3.272613E+02             3.296482E+02             3.298993E+02             3.308781E+02             3.277832E+02             3.274475E+02             3.278048E+02             3.274784E+02
                   4.1400             3.270297E+02             3.272352E+02             3.296176E+02             3.298723E+02             3.308513E+02             3.277558E+02             3.274217E+02             3.277784E+02             3.274538E+02
                   4.3200             3.270032E+02             3.272111E+02             3.295892E+02             3.298474E+02             3.308264E+02             3.277304E+02             3.273977E+02             3.277539E+02             3.274311E+02
                   4.5000             3.269788E+02             3.271889E+02             3.295630E+02             3.298245E+02             3.308035E+02             3.277069E+02             3.273755E+02             3.277314E+02             3.274101E+02
                   4.6800             3.269564E+02             3.271686E+02             3.295389E+02             3.298035E+02             3.307825E+02             3.276854E+02             3.273552E+02             3.277109E+02             3.273910E+02
                   4.8600             3.269360E+02             3.271502E+02             3.295169E+02             3.297845E+02             3.307635E+02             3.276658E+02             3.273366E+02             3.276922E+02             3.273737E+02
                   5.0400             3.269175E+02             3.271337E+02             3.294969E+02             3.297674E+02             3.307464E+02             3.276480E+02             3.273198E+02             3.276754E+02             3.273581E+02
                   5.2200             3.269010E+02             3.271190E+02             3.294790E+02             3.297522E+02             3.307311E+02             3.276322E+02             3.273048E+02             3.276605E+02             3.273443E+02
                   5.4000             3.268863E+02             3.271061E+02             3.294630E+02             3.297388E+02             3.307178E+02             3.276181E+02             3.272914E+02             3.276474E+02             3.273322E+02
                   5.5800             3.268735E+02             3.270951E+02             3.294490E+02             3.297273E+02             3.307062E+02             3.276059E+02             3.272798E+02             3.276362E+02             3.273218E+02
                   5.7600             3.268625E+02             3.270857E+02             3.294369E+02             3.297176E+02             3.306964E+02             3.275954E+02             3.272698E+02             3.276266E+02             3.273130E+02
                   5.9400             3.268532E+02             3.270781E+02             3.294265E+02             3.297096E+02             3.306883E+02             3.275867E+02             3.272614E+02             3.276188E+02             3.273057E+02
                   6.1200             3.268455E+02             3.270721E+02             3.294179E+02             3.297033E+02             3.306819E+02             3.275795E+02             3.272545E+02             3.276127E+02             3.273000E+02
                   6.3000             3.268394E+02             3.270676E+02             3.294109E+02             3.296986E+02             3.306771E+02             3.275739E+02             3.272490E+02             3.276080E+02             3.272958E+02
                   6.4800             3.268347E+02             3.270645E+02             3.294053E+02             3.296953E+02             3.306736E+02             3.275696E+02             3.272449E+02             3.276047E+02             3.272928E+02
                   6.6600             3.268311E+02             3.270625E+02             3.294009E+02             3.296931E+02             3.306712E+02             3.275665E+02             3.272417E+02             3.276026E+02             3.272909E+02
                   6.8400             3.268282E+02             3.270612E+02             3.293974E+02             3.296917E+02             3.306697E+02             3.275641E+02             3.272393E+02             3.276012E+02             3.272896E+02
                   7.0200             3.268258E+02             3.270603E+02             3.293943E+02             3.296906E+02             3.306685E+02             3.275621E+02             3.272372E+02             3.276002E+02             3.272887E+02
                   7.2000             3.268235E+02             3.270595E+02             3.293914E+02             3.296897E+02             3.306673E+02             3.275602E+02             3.272353E+02             3.275992E+02             3.272879E+02
                   7.3800             3.268213E+02             3.270587E+02             3.293885E+02             3.296887E+02             3.306662E+02             3.275583E+02             3.272333E+02             3.275983E+02             3.272871E+02
                   7.5600             3.268190E+02             3.270579E+02             3.293857E+02             3.296878E+02             3.306651E+02             3.275564E+02             3.272314E+02             3.275974E+02             3.272863E+02
                   7.7400             3.268168E+02             3.270570E+02             3.293829E+02             3.296868E+02             3.306639E+02             3.275544E+02             3.272294E+02             3.275964E+02             3.272855E+02
