                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             1.122528E+02             2.326144E-01             1.120202E+02             4.463677E+05             2.182352E-01             6.564469E-04             1.372268E-02             1.492999E+01
                   0.1800             1.115945E+02            -6.000731E-01             1.121946E+02             4.463677E+05            -6.688872E-01            -2.011997E-03             7.082612E-02             1.493209E+01
                   0.3600             1.109942E+02            -1.181538E+00             1.121757E+02             4.463677E+05            -1.321316E+00            -3.974475E-03             1.437522E-01             1.492564E+01
                   0.5400             1.104018E+02            -1.763157E+00             1.121649E+02             4.463677E+05            -1.973777E+00            -5.937026E-03             2.165567E-01             1.491858E+01
                   0.7200             1.098175E+02            -2.344865E+00             1.121624E+02             4.463677E+05            -2.626201E+00            -7.899433E-03             2.892358E-01             1.491124E+01
                   0.9000             1.092415E+02            -2.926487E+00             1.121680E+02             4.463677E+05            -3.278413E+00            -9.861155E-03             3.617871E-01             1.490379E+01
                   1.0800             1.086739E+02            -3.507984E+00             1.121819E+02             4.463677E+05            -3.930372E+00            -1.182206E-02             4.342097E-01             1.489648E+01
                   1.2600             1.082479E+02            -4.089448E+00             1.123374E+02             4.463677E+05            -4.582169E+00            -1.378241E-02             5.065032E-01             1.488952E+01
                   1.4400             1.078630E+02            -4.670755E+00             1.125337E+02             4.463677E+05            -5.233682E+00            -1.574182E-02             5.786681E-01             1.488308E+01
                   1.6200             1.074859E+02            -5.251885E+00             1.127378E+02             4.463677E+05            -5.884890E+00            -1.770023E-02             6.507054E-01             1.487728E+01
                   1.8000             1.071165E+02            -5.832767E+00             1.129493E+02             4.463677E+05            -6.535726E+00            -1.965740E-02             7.226162E-01             1.487221E+01
                   1.9800             1.067546E+02            -6.413430E+00             1.131681E+02             4.463677E+05            -7.186219E+00            -2.161344E-02             7.944022E-01             1.486792E+01
                   2.1600             1.064000E+02            -6.993779E+00             1.133938E+02             4.463677E+05            -7.836276E+00            -2.356804E-02             8.660655E-01             1.486443E+01
                   2.3400             1.060523E+02            -7.573807E+00             1.136261E+02             4.463677E+05            -8.485894E+00            -2.552118E-02             9.376084E-01             1.486172E+01
                   2.5200             1.057113E+02            -8.153455E+00             1.138648E+02             4.463677E+05            -9.135015E+00            -2.747267E-02             1.009033E+00             1.485976E+01
                   2.7000             1.053767E+02            -8.732680E+00             1.141094E+02             4.463677E+05            -9.783601E+00            -2.942240E-02             1.080343E+00             1.485849E+01
                   2.8800             1.050481E+02            -9.311458E+00             1.143596E+02             4.463677E+05            -1.043163E+01            -3.137028E-02             1.151542E+00             1.485785E+01
                   3.0600             1.047253E+02            -9.889724E+00             1.146150E+02             4.463677E+05            -1.107904E+01            -3.331611E-02             1.222632E+00             1.485777E+01
                   3.2400             1.044079E+02            -1.046745E+01             1.148754E+02             4.463677E+05            -1.172581E+01            -3.525983E-02             1.293617E+00             1.485818E+01
                   3.4200             1.040958E+02            -1.104461E+01             1.151404E+02             4.463677E+05            -1.237191E+01            -3.720132E-02             1.364503E+00             1.485901E+01
                   3.6000             1.037885E+02            -1.162113E+01             1.154096E+02             4.463677E+05            -1.301728E+01            -3.914042E-02             1.435292E+00             1.486019E+01
                   3.7800             1.034859E+02            -1.219699E+01             1.156829E+02             4.463676E+05            -1.366190E+01            -4.107702E-02             1.505989E+00             1.486166E+01
                   3.9600             1.031876E+02            -1.277215E+01             1.159598E+02             0.000000E+00            -1.430574E+01            -4.301102E-02             1.576600E+00             1.486336E+01
                   4.1400             1.028936E+02            -1.334655E+01             1.162401E+02             0.000000E+00            -1.494874E+01            -4.494226E-02             1.647130E+00             1.486525E+01
                   4.3200             1.026035E+02            -1.392016E+01             1.165237E+02             0.000000E+00            -1.559087E+01            -4.687065E-02             1.717584E+00             1.486728E+01
                   4.5000             1.023172E+02            -1.449293E+01             1.168102E+02             0.000000E+00            -1.623210E+01            -4.879604E-02             1.787967E+00             1.486942E+01
                   4.6800             1.020345E+02            -1.506482E+01             1.170993E+02             0.000000E+00            -1.687239E+01            -5.071832E-02             1.858286E+00             1.487162E+01
                   4.8600             1.017552E+02            -1.563580E+01             1.173910E+02             0.000000E+00            -1.751171E+01            -5.263738E-02             1.928547E+00             1.487386E+01
                   5.0400             1.014792E+02            -1.620580E+01             1.176850E+02             0.000000E+00            -1.815001E+01            -5.455308E-02             1.998756E+00             1.487612E+01
                   5.2200             1.012064E+02            -1.677480E+01             1.179812E+02             0.000000E+00            -1.878726E+01            -5.646531E-02             2.068919E+00             1.487838E+01
                   5.4000             1.009365E+02            -1.734275E+01             1.182793E+02             0.000000E+00            -1.942342E+01            -5.837395E-02             2.139043E+00             1.488062E+01
                   5.5800             1.006695E+02            -1.790960E+01             1.185791E+02             0.000000E+00            -2.005846E+01            -6.027886E-02             2.209134E+00             1.488282E+01
                   5.7600             1.004053E+02            -1.847532E+01             1.188807E+02             0.000000E+00            -2.069234E+01            -6.217996E-02             2.279198E+00             1.488498E+01
                   5.9400             1.001438E+02            -1.903985E+01             1.191837E+02             0.000000E+00            -2.132502E+01            -6.407709E-02             2.349240E+00             1.488708E+01
                   6.1200             9.988489E+01            -1.960317E+01             1.194881E+02             0.000000E+00            -2.195647E+01            -6.597015E-02             2.419265E+00             1.488913E+01
                   6.3000             9.962846E+01            -2.016523E+01             1.197937E+02             0.000000E+00            -2.258665E+01            -6.785903E-02             2.489275E+00             1.489110E+01
                   6.4800             9.937448E+01            -2.072599E+01             1.201005E+02             0.000000E+00            -2.321552E+01            -6.974358E-02             2.559269E+00             1.489299E+01
                   6.6600             9.912286E+01            -2.128544E+01             1.204083E+02             0.000000E+00            -2.384305E+01            -7.162371E-02             2.629237E+00             1.489480E+01
                   6.8400             9.887357E+01            -2.184355E+01             1.207171E+02             0.000000E+00            -2.446921E+01            -7.349930E-02             2.699161E+00             1.489652E+01
                   7.0200             9.862655E+01            -2.240030E+01             1.210269E+02             0.000000E+00            -2.509395E+01            -7.537022E-02             2.769018E+00             1.489815E+01
                   7.2000             9.838176E+01            -2.295569E+01             1.213375E+02             0.000000E+00            -2.571724E+01            -7.723635E-02             2.838791E+00             1.489968E+01
                   7.3800             9.813916E+01            -2.350968E+01             1.216488E+02             0.000000E+00            -2.633905E+01            -7.909760E-02             2.908475E+00             1.490111E+01
                   7.5600             9.789870E+01            -2.406223E+01             1.219609E+02             0.000000E+00            -2.695935E+01            -8.095383E-02             2.978066E+00             1.490243E+01
                   7.7400             9.766035E+01            -2.461332E+01             1.222737E+02             0.000000E+00            -2.757808E+01            -8.280494E-02             3.047563E+00             1.490364E+01
                   7.9200             9.742406E+01            -2.516291E+01             1.225870E+02             0.000000E+00            -2.819523E+01            -8.465080E-02             3.116965E+00             1.490474E+01
                   8.1000             9.718980E+01            -2.571097E+01             1.229008E+02             0.000000E+00            -2.881075E+01            -8.649130E-02             3.186273E+00             1.490572E+01
                   8.2800             9.695754E+01            -2.625745E+01             1.232150E+02             0.000000E+00            -2.942461E+01            -8.832634E-02             3.255484E+00             1.490659E+01
                   8.4600             9.672725E+01            -2.680233E+01             1.235296E+02             0.000000E+00            -3.003678E+01            -9.015578E-02             3.324600E+00             1.490732E+01
                   8.6400             9.649891E+01            -2.734558E+01             1.238445E+02             0.000000E+00            -3.064721E+01            -9.197953E-02             3.393619E+00             1.490793E+01
                   8.8200             9.627249E+01            -2.788714E+01             1.241596E+02             0.000000E+00            -3.125589E+01            -9.379747E-02             3.462541E+00             1.490841E+01
                   9.0000             9.604796E+01            -2.842701E+01             1.244750E+02             0.000000E+00            -3.186277E+01            -9.560949E-02             3.531367E+00             1.490875E+01
                   9.1800             9.582532E+01            -2.896513E+01             1.247904E+02             0.000000E+00            -3.246781E+01            -9.741548E-02             3.600096E+00             1.490895E+01
                   9.3600             9.560454E+01            -2.950147E+01             1.251060E+02             0.000000E+00            -3.307099E+01            -9.921532E-02             3.668728E+00             1.490900E+01
                   9.5400             9.538560E+01            -3.003601E+01             1.254216E+02             0.000000E+00            -3.367226E+01            -1.010089E-01             3.737263E+00             1.490890E+01
                   9.7200             9.516849E+01            -3.056870E+01             1.257372E+02             0.000000E+00            -3.427161E+01            -1.027961E-01             3.805701E+00             1.490864E+01
                   9.9000             9.495320E+01            -3.109952E+01             1.260527E+02             0.000000E+00            -3.486898E+01            -1.045769E-01             3.874043E+00             1.490822E+01
                  10.0800             9.473971E+01            -3.162842E+01             1.263681E+02             0.000000E+00            -3.546436E+01            -1.063511E-01             3.942289E+00             1.490763E+01
                  10.2600             9.452803E+01            -3.215538E+01             1.266834E+02             0.000000E+00            -3.605770E+01            -1.081185E-01             4.010439E+00             1.490687E+01
                  10.4400             9.431813E+01            -3.268036E+01             1.269985E+02             0.000000E+00            -3.664897E+01            -1.098792E-01             4.078494E+00             1.490592E+01
                  10.6200             9.411001E+01            -3.320332E+01             1.273133E+02             0.000000E+00            -3.723815E+01            -1.116330E-01             4.146455E+00             1.490480E+01
                  10.8000             9.390367E+01            -3.372424E+01             1.276279E+02             0.000000E+00            -3.782519E+01            -1.133798E-01             4.214322E+00             1.490348E+01
                  10.9800             9.369910E+01            -3.424308E+01             1.279422E+02             0.000000E+00            -3.841006E+01            -1.151195E-01             4.282096E+00             1.490197E+01
                  11.1600             9.349630E+01            -3.475981E+01             1.282561E+02             0.000000E+00            -3.899274E+01            -1.168519E-01             4.349778E+00             1.490026E+01
                  11.3400             9.329528E+01            -3.527439E+01             1.285697E+02             0.000000E+00            -3.957318E+01            -1.185770E-01             4.417370E+00             1.489834E+01
                  11.5200             9.309603E+01            -3.578679E+01             1.288828E+02             0.000000E+00            -4.015137E+01            -1.202947E-01             4.484871E+00             1.489621E+01
                  11.7000             9.289855E+01            -3.629698E+01             1.291955E+02             0.000000E+00            -4.072726E+01            -1.220049E-01             4.552284E+00             1.489388E+01
                  11.8800             9.270286E+01            -3.680492E+01             1.295078E+02             0.000000E+00            -4.130082E+01            -1.237074E-01             4.619609E+00             1.489132E+01
                  12.0600             9.250895E+01            -3.731058E+01             1.298195E+02             0.000000E+00            -4.187202E+01            -1.254022E-01             4.686848E+00             1.488855E+01
                  12.2400             9.231685E+01            -3.781393E+01             1.301308E+02             0.000000E+00            -4.244084E+01            -1.270892E-01             4.754003E+00             1.488556E+01
                  12.4200             9.212654E+01            -3.831493E+01             1.304415E+02             0.000000E+00            -4.300724E+01            -1.287683E-01             4.821075E+00             1.488236E+01
                  12.6000             9.193806E+01            -3.881356E+01             1.307516E+02             0.000000E+00            -4.357118E+01            -1.304393E-01             4.888065E+00             1.487894E+01
                  12.7800             9.175142E+01            -3.930977E+01             1.310612E+02             0.000000E+00            -4.413265E+01            -1.321022E-01             4.954975E+00             1.487530E+01
                  12.9600             9.156663E+01            -3.980355E+01             1.313702E+02             0.000000E+00            -4.469160E+01            -1.337569E-01             5.021807E+00             1.487146E+01
                  13.1400             9.138372E+01            -4.029485E+01             1.316786E+02             0.000000E+00            -4.524801E+01            -1.354032E-01             5.088563E+00             1.486741E+01
                  13.3200             9.120270E+01            -4.078364E+01             1.319863E+02             0.000000E+00            -4.580184E+01            -1.370411E-01             5.155244E+00             1.486317E+01
                  13.5000             9.102361E+01            -4.126989E+01             1.322935E+02             0.000000E+00            -4.635307E+01            -1.386706E-01             5.221852E+00             1.485874E+01
                  13.6800             9.084648E+01            -4.175357E+01             1.326000E+02             0.000000E+00            -4.690167E+01            -1.402914E-01             5.288389E+00             1.485415E+01
                  13.8600             9.067132E+01            -4.223465E+01             1.329060E+02             0.000000E+00            -4.744761E+01            -1.419035E-01             5.354857E+00             1.484939E+01
                  14.0400             9.049819E+01            -4.271310E+01             1.332113E+02             0.000000E+00            -4.799085E+01            -1.435068E-01             5.421258E+00             1.484450E+01
                  14.2200             9.032711E+01            -4.318889E+01             1.335160E+02             0.000000E+00            -4.853138E+01            -1.451012E-01             5.487593E+00             1.483948E+01
