                   Degree              Press.Ratio   Mass_leak_rad_ro[kg/s]      Mass_leak_vef[kg/s]       Mass_leak_vs[kg/s]      Mass_leak_ref[kg/s]    Mass_leak_total[kg/s]
                   0.0000             1.006338E+00             1.167721E-05             7.569971E-06             0.000000E+00             0.000000E+00             1.924718E-05
                   0.1800             1.121310E+00             9.386303E-07             1.136552E-05             0.000000E+00             2.194890E-08             1.232609E-05
                   0.3600             1.120912E+00             4.085844E-07             1.134034E-05             0.000000E+00             4.337220E-08             1.179230E-05
                   0.5400             1.120036E+00             3.932605E-07             1.131346E-05             0.000000E+00             6.419329E-08             1.177092E-05
                   0.7200             1.119067E+00             8.992933E-08             1.128143E-05             0.000000E+00             8.449262E-08             1.145585E-05
                   0.9000             1.118161E+00             1.121590E-07             1.125503E-05             0.000000E+00             1.043962E-07             1.147158E-05
                   1.0800             1.117374E+00             7.072530E-08             1.123151E-05             0.000000E+00             1.240289E-07             1.142626E-05
                   1.2600             1.116727E+00             4.079699E-09             1.121422E-05             0.000000E+00             1.435163E-07             1.136182E-05
                   1.4400             1.116228E+00             7.056644E-08             1.120006E-05             0.000000E+00             1.629796E-07             1.143361E-05
                   1.6200             1.115878E+00             7.051986E-08             1.119219E-05             0.000000E+00             1.825336E-07             1.144524E-05
                   1.8000             1.115675E+00             7.049482E-08             1.118741E-05             0.000000E+00             2.022886E-07             1.146019E-05
                   1.9800             1.115593E+00             7.048753E-08             1.118835E-05             0.000000E+00             2.222890E-07             1.148113E-05
                   2.1600             1.115545E+00             7.048393E-08             1.118995E-05             0.000000E+00             2.423496E-07             1.150279E-05
                   2.3400             1.115514E+00             7.048145E-08             1.119187E-05             0.000000E+00             2.624395E-07             1.152480E-05
                   2.5200             1.115499E+00             7.048006E-08             1.119411E-05             0.000000E+00             2.825677E-07             1.154715E-05
                   2.7000             1.115499E+00             7.047968E-08             1.119664E-05             0.000000E+00             3.027421E-07             1.156986E-05
                   2.8800             1.115513E+00             7.048023E-08             1.119947E-05             0.000000E+00             3.229694E-07             1.159292E-05
                   3.0600             1.115540E+00             7.048165E-08             1.120258E-05             0.000000E+00             3.432556E-07             1.161631E-05
                   3.2400             1.115579E+00             7.048387E-08             1.120596E-05             0.000000E+00             3.636055E-07             1.164005E-05
                   3.4200             1.115629E+00             7.048682E-08             1.120962E-05             0.000000E+00             3.840229E-07             1.166413E-05
                   3.6000             1.115688E+00             7.049043E-08             1.121669E-05             0.000000E+00             4.045108E-07             1.169169E-05
                   3.7800             1.115757E+00             7.049463E-08             1.122086E-05             0.000000E+00             4.250709E-07             1.171642E-05
                   3.9600             1.115833E+00             7.049935E-08             1.122527E-05             0.000000E+00             4.457040E-07             1.174147E-05
                   4.1400             1.115916E+00             7.050453E-08             1.122991E-05             0.000000E+00             4.664100E-07             1.176682E-05
                   4.3200             1.116004E+00             7.051009E-08             1.123794E-05             0.000000E+00             4.871878E-07             1.179564E-05
                   4.5000             1.116098E+00             7.051597E-08             1.124303E-05             0.000000E+00             5.080350E-07             1.182158E-05
                   4.6800             1.116195E+00             7.052209E-08             1.124832E-05             0.000000E+00             5.289483E-07             1.184779E-05
                   4.8600             1.116294E+00             7.052838E-08             1.125698E-05             0.000000E+00             5.499235E-07             1.187743E-05
                   5.0400             1.116396E+00             7.053478E-08             1.126267E-05             0.000000E+00             5.709552E-07             1.190416E-05
                   5.2200             1.116497E+00             7.054121E-08             1.126853E-05             0.000000E+00             5.920369E-07             1.193111E-05
                   5.4000             1.116599E+00             7.054761E-08             1.127775E-05             0.000000E+00             6.131613E-07             1.196146E-05
                   5.5800             1.116698E+00             7.055389E-08             1.128396E-05             0.000000E+00             6.343197E-07             1.198883E-05
                   5.7600             1.116795E+00             7.056001E-08             1.129350E-05             0.000000E+00             6.555024E-07             1.201956E-05
                   5.9400             1.116889E+00             7.056586E-08             1.130001E-05             0.000000E+00             6.766991E-07             1.204728E-05
                   6.1200             1.116977E+00             7.057139E-08             1.130667E-05             0.000000E+00             6.978975E-07             1.207513E-05
                   6.3000             1.117060E+00             7.057654E-08             1.131345E-05             0.000000E+00             7.190850E-07             1.210311E-05
                   6.4800             1.117135E+00             7.058120E-08             1.132354E-05             0.000000E+00             7.402479E-07             1.213437E-05
                   6.6600             1.117203E+00             7.058534E-08             1.133055E-05             0.000000E+00             7.613709E-07             1.216251E-05
                   6.8400             1.117261E+00             7.058886E-08             1.133767E-05             0.000000E+00             7.824380E-07             1.219070E-05
                   7.0200             1.117310E+00             7.059170E-08             1.134489E-05             0.000000E+00             8.034322E-07             1.221891E-05
                   7.2000             1.117346E+00             7.059379E-08             1.135538E-05             0.000000E+00             8.243354E-07             1.225031E-05
                   7.3800             1.117371E+00             7.059505E-08             1.136276E-05             0.000000E+00             8.451286E-07             1.227848E-05
                   7.5600             1.117382E+00             7.059540E-08             1.137020E-05             0.000000E+00             8.657912E-07             1.230659E-05
                   7.7400             1.117378E+00             7.059479E-08             1.137771E-05             0.000000E+00             8.863024E-07             1.233461E-05
                   7.9200             1.117359E+00             7.059312E-08             1.138526E-05             0.000000E+00             9.066401E-07             1.236249E-05
                   8.1000             1.117323E+00             7.059035E-08             1.138964E-05             0.000000E+00             9.267809E-07             1.238702E-05
                   8.2800             1.117270E+00             7.058640E-08             1.139727E-05             0.000000E+00             9.467015E-07             1.241455E-05
                   8.4600             1.117197E+00             7.058120E-08             1.140491E-05             0.000000E+00             9.663769E-07             1.244187E-05
                   8.6400             1.117105E+00             7.057468E-08             1.141257E-05             0.000000E+00             9.857814E-07             1.246892E-05
                   8.8200             1.116993E+00             7.056678E-08             1.141701E-05             0.000000E+00             1.004889E-06             1.249247E-05
                   9.0000             1.116858E+00             7.055741E-08             1.142466E-05             0.000000E+00             1.023672E-06             1.251889E-05
                   9.1800             1.116701E+00             7.054654E-08             1.142908E-05             0.000000E+00             1.042103E-06             1.254173E-05
                   9.3600             1.116521E+00             7.053410E-08             1.143670E-05             0.000000E+00             1.060154E-06             1.256739E-05
                   9.5400             1.116316E+00             7.052000E-08             1.144106E-05             0.000000E+00             1.077795E-06             1.258937E-05
                   9.7200             1.116086E+00             7.050421E-08             1.144537E-05             0.000000E+00             1.094999E-06             1.261087E-05
                   9.9000             1.115830E+00             7.048666E-08             1.144963E-05             0.000000E+00             1.111733E-06             1.263185E-05
                  10.0800             1.115547E+00             7.046729E-08             1.145382E-05             0.000000E+00             1.127970E-06             1.265226E-05
                  10.2600             1.115237E+00             7.044606E-08             1.145795E-05             0.000000E+00             1.143678E-06             1.267207E-05
                  10.4400             1.114898E+00             7.042292E-08             1.146199E-05             0.000000E+00             1.158826E-06             1.269124E-05
                  10.6200             1.114531E+00             7.039781E-08             1.146272E-05             0.000000E+00             1.173385E-06             1.270650E-05
                  10.8000             1.114135E+00             7.037068E-08             1.146657E-05             0.000000E+00             1.187323E-06             1.272426E-05
                  10.9800             1.113709E+00             7.034152E-08             1.146708E-05             0.000000E+00             1.200610E-06             1.273804E-05
                  11.1600             1.113253E+00             7.031025E-08             1.147071E-05             0.000000E+00             1.213216E-06             1.275424E-05
                  11.3400             1.112766E+00             7.027685E-08             1.147098E-05             0.000000E+00             1.225111E-06             1.276637E-05
                  11.5200             1.112249E+00             7.024128E-08             1.147112E-05             0.000000E+00             1.236264E-06             1.277763E-05
                  11.7000             1.111701E+00             7.020353E-08             1.147112E-05             0.000000E+00             1.246648E-06             1.278797E-05
                  11.8800             1.111121E+00             6.964387E-08             1.147096E-05             0.000000E+00             1.256232E-06             1.279684E-05
                  12.0600             1.110510E+00             6.960007E-08             1.146742E-05             0.000000E+00             1.264990E-06             1.280201E-05
                  12.2400             1.109867E+00             6.955394E-08             1.146694E-05             0.000000E+00             1.272894E-06             1.280939E-05
                  12.4200             1.109193E+00             6.950545E-08             1.146306E-05             0.000000E+00             1.279919E-06             1.281248E-05
                  12.6000             1.108488E+00             6.945458E-08             1.146222E-05             0.000000E+00             1.286037E-06             1.281771E-05
                  12.7800             1.107752E+00             6.940133E-08             1.145797E-05             0.000000E+00             1.291227E-06             1.281860E-05
                  12.9600             1.106985E+00             6.934571E-08             1.145352E-05             0.000000E+00             1.295464E-06             1.281833E-05
                  13.1400             1.106187E+00             6.928771E-08             1.144887E-05             0.000000E+00             1.298726E-06             1.281689E-05
                  13.3200             1.105360E+00             6.922734E-08             1.144402E-05             0.000000E+00             1.300994E-06             1.281424E-05
                  13.5000             1.104503E+00             6.916461E-08             1.143573E-05             0.000000E+00             1.302248E-06             1.280715E-05
                  13.6800             1.103616E+00             6.858485E-08             1.143044E-05             0.000000E+00             1.302471E-06             1.280150E-05
                  13.8600             1.102701E+00             6.851507E-08             1.142172E-05             0.000000E+00             1.301647E-06             1.279188E-05
                  14.0400             1.101759E+00             6.844290E-08             1.141277E-05             0.000000E+00             1.299762E-06             1.278098E-05
                  14.2200             1.100789E+00             6.836839E-08             1.140359E-05             0.000000E+00             1.296803E-06             1.276876E-05
                  14.4000             1.099793E+00             6.829156E-08             1.139417E-05             0.000000E+00             1.292760E-06             1.275522E-05
                  14.5800             1.098771E+00             6.821247E-08             1.138451E-05             0.000000E+00             1.287623E-06             1.274035E-05
                  14.7600             1.097725E+00             6.762443E-08             1.137461E-05             0.000000E+00             1.281386E-06             1.272362E-05
                  14.9400             1.096655E+00             6.753812E-08             1.136128E-05             0.000000E+00             1.274043E-06             1.270286E-05
                  15.1200             1.095563E+00             6.744960E-08             1.135088E-05             0.000000E+00             1.265592E-06             1.268392E-05
                  15.3000             1.094449E+00             6.735894E-08             1.133706E-05             0.000000E+00             1.256030E-06             1.266045E-05
                  15.4800             1.093315E+00             6.726620E-08             1.132299E-05             0.000000E+00             1.245359E-06             1.263562E-05
                  15.6600             1.092161E+00             6.717145E-08             1.130868E-05             0.000000E+00             1.233581E-06             1.260943E-05
                  15.8400             1.090989E+00             6.657270E-08             1.129412E-05             0.000000E+00             1.220701E-06             1.258139E-05
                  16.0200             1.089801E+00             6.647100E-08             1.127615E-05             0.000000E+00             1.206726E-06             1.254935E-05
                  16.2000             1.088596E+00             6.636744E-08             1.126111E-05             0.000000E+00             1.191663E-06             1.251914E-05
                  16.3800             1.087377E+00             6.626213E-08             1.124582E-05             0.000000E+00             1.175523E-06             1.248760E-05
                  16.5600             1.086145E+00             6.615514E-08             1.122714E-05             0.000000E+00             1.158318E-06             1.245162E-05
                  16.7400             1.084900E+00             6.554976E-08             1.120824E-05             0.000000E+00             1.140063E-06             1.241385E-05
                  16.9200             1.083645E+00             6.543635E-08             1.118910E-05             0.000000E+00             1.120773E-06             1.237531E-05
                  17.1000             1.082381E+00             6.532149E-08             1.116975E-05             0.000000E+00             1.100465E-06             1.233554E-05
                  17.2800             1.081108E+00             6.520528E-08             1.115018E-05             0.000000E+00             1.079159E-06             1.229455E-05
                  17.4600             1.079828E+00             6.508782E-08             1.113040E-05             0.000000E+00             1.056875E-06             1.225237E-05
                  17.6400             1.078543E+00             6.447594E-08             1.111042E-05             0.000000E+00             1.033635E-06             1.220853E-05
                  17.8200             1.077253E+00             6.435283E-08             1.108712E-05             0.000000E+00             1.009463E-06             1.216094E-05
                  18.0000             1.075960E+00             6.422875E-08             1.106676E-05             0.000000E+00             9.843830E-07             1.211537E-05
                  18.1800             1.074665E+00             6.410383E-08             1.104310E-05             0.000000E+00             9.584220E-07             1.206562E-05
                  18.3600             1.073370E+00             6.349059E-08             1.102238E-05             0.000000E+00             9.316066E-07             1.201748E-05
                  18.5400             1.072074E+00             6.336075E-08             1.099839E-05             0.000000E+00             9.039651E-07             1.196572E-05
                  18.7200             1.070781E+00             6.323037E-08             1.097426E-05             0.000000E+00             8.755270E-07             1.191302E-05
