                   Degree              dlvdt[mm/s]            dlvdtt[mm/s2]
                  11.1600             1.387729E+02             1.035390E+05
                  11.3400             1.409718E+02             1.034514E+05
                  11.5200             1.431688E+02             1.033623E+05
                  11.7000             1.453640E+02             1.032720E+05
                  11.8800             1.475572E+02             1.031803E+05
                  12.0600             1.497484E+02             1.030872E+05
                  12.2400             1.519376E+02             1.029928E+05
                  12.4200             1.541248E+02             1.028970E+05
                  12.6000             1.563100E+02             1.027999E+05
                  12.7800             1.584931E+02             1.027015E+05
                  12.9600             1.606741E+02             1.026017E+05
                  13.1400             1.628529E+02             1.025006E+05
                  13.3200             1.650296E+02             1.023981E+05
                  13.5000             1.672041E+02             1.022944E+05
                  13.6800             1.693764E+02             1.021893E+05
                  13.8600             1.715464E+02             1.020828E+05
                  14.0400             1.737142E+02             1.019751E+05
                  14.2200             1.758796E+02             1.018660E+05
                  14.4000             1.780428E+02             1.017556E+05
                  14.5800             1.802035E+02             1.016439E+05
                  14.7600             1.823619E+02             1.015309E+05
                  14.9400             1.845179E+02             1.014166E+05
                  15.1200             1.866714E+02             1.013009E+05
                  15.3000             1.888224E+02             1.011840E+05
                  15.4800             1.909710E+02             1.010657E+05
                  15.6600             1.931170E+02             1.009462E+05
                  15.8400             1.952605E+02             1.008254E+05
                  16.0200             1.974013E+02             1.007032E+05
                  16.2000             1.995396E+02             1.005798E+05
                  16.3800             2.016753E+02             1.004551E+05
                  16.5600             2.038082E+02             1.003291E+05
                  16.7400             2.059385E+02             1.002019E+05
                  16.9200             2.080661E+02             1.000733E+05
                  17.1000             2.101909E+02             9.994352E+04
                  17.2800             2.123130E+02             9.981243E+04
                  17.4600             2.144322E+02             9.968007E+04
                  17.6400             2.165487E+02             9.954645E+04
                  17.8200             2.186623E+02             9.941156E+04
                  18.0000             2.207730E+02             9.927542E+04
                  18.1800             2.228807E+02             9.913802E+04
                  18.3600             2.249856E+02             9.899936E+04
                  18.5400             2.270875E+02             9.885946E+04
                  18.7200             2.291864E+02             9.871831E+04
                  18.9000             2.312823E+02             9.857592E+04
                  19.0800             2.333752E+02             9.843229E+04
                  19.2600             2.354650E+02             9.828743E+04
                  19.4400             2.375517E+02             9.814133E+04
                  19.6200             2.396353E+02             9.799401E+04
                  19.8000             2.417157E+02             9.784545E+04
                  19.9800             2.437930E+02             9.769568E+04
                  20.1600             2.458671E+02             9.754469E+04
                  20.3400             2.479380E+02             9.739248E+04
                  20.5200             2.500056E+02             9.723906E+04
                  20.7000             2.520699E+02             9.708444E+04
                  20.8800             2.541310E+02             9.692861E+04
                  21.0600             2.561887E+02             9.677157E+04
                  21.2400             2.582431E+02             9.661335E+04
                  21.4200             2.602941E+02             9.645392E+04
                  21.6000             2.623417E+02             9.629331E+04
                  21.7800             2.643859E+02             9.613151E+04
                  21.9600             2.664266E+02             9.596854E+04
                  22.1400             2.684638E+02             9.580438E+04
                  22.3200             2.704976E+02             9.563904E+04
                  22.5000             2.725278E+02             9.547254E+04
                  22.6800             2.745545E+02             9.530487E+04
                  22.8600             2.765776E+02             9.513604E+04
                  23.0400             2.785971E+02             9.496604E+04
                  23.2200             2.806130E+02             9.479489E+04
                  23.4000             2.826252E+02             9.462259E+04
                  23.5800             2.846337E+02             9.444914E+04
                  23.7600             2.866386E+02             9.427455E+04
                  23.9400             2.886397E+02             9.409882E+04
                  24.1200             2.906371E+02             9.392195E+04
                  24.3000             2.926307E+02             9.374396E+04
                  24.4800             2.946206E+02             9.356483E+04
                  24.6600             2.966066E+02             9.338458E+04
                  24.8400             2.985887E+02             9.320321E+04
                  25.0200             3.005670E+02             9.302072E+04
                  25.2000             3.025415E+02             9.283713E+04
                  25.3800             3.045120E+02             9.265242E+04
                  25.5600             3.064785E+02             9.246662E+04
                  25.7400             3.084411E+02             9.227971E+04
                  25.9200             3.103998E+02             9.209171E+04
                  26.1000             3.123544E+02             9.190262E+04
                  26.2800             3.143050E+02             9.171244E+04
                  26.4600             3.162515E+02             9.152118E+04
                  26.6400             3.181939E+02             9.132884E+04
                  26.8200             3.201323E+02             9.113543E+04
                  27.0000             3.220666E+02             9.094095E+04
                  27.1800             3.239966E+02             9.074540E+04
                  27.3600             3.259226E+02             9.054880E+04
                  27.5400             3.278443E+02             9.035114E+04
                  27.7200             3.297619E+02             9.015242E+04
                  27.9000             3.316752E+02             8.995266E+04
                  28.0800             3.335842E+02             8.975185E+04
                  28.2600             3.354890E+02             8.955001E+04
                  28.4400             3.373894E+02             8.934713E+04
                  28.6200             3.392856E+02             8.914322E+04
                  28.8000             3.411774E+02             8.893829E+04
                  28.9800             3.430648E+02             8.873233E+04
                  29.1600             3.449479E+02             8.852536E+04
                  29.3400             3.468265E+02             8.831737E+04
                  29.5200             3.487007E+02             8.810838E+04
                  29.7000             3.505705E+02             8.789839E+04
                  29.8800             3.524358E+02             8.768739E+04
                  30.0600             3.542966E+02             8.747540E+04
                  30.2400             3.561529E+02             8.726243E+04
                  30.4200             3.580046E+02             8.704846E+04
                  30.6000             3.598518E+02             8.683352E+04
                  30.7800             3.616944E+02             8.661760E+04
                  30.9600             3.635324E+02             8.640071E+04
                  31.1400             3.653658E+02             8.618285E+04
                  31.3200             3.671946E+02             8.596404E+04
                  31.5000             3.690187E+02             8.574426E+04
                  31.6800             3.708381E+02             8.552353E+04
                  31.8600             3.726528E+02             8.530186E+04
                  32.0400             3.744628E+02             8.507924E+04
                  32.2200             3.762681E+02             8.485568E+04
                  32.4000             3.780686E+02             8.463119E+04
                  32.5800             3.798643E+02             8.440576E+04
                  32.7600             3.816552E+02             8.417942E+04
                  32.9400             3.834413E+02             8.395215E+04
                  33.1200             3.852226E+02             8.372397E+04
                  33.3000             3.869990E+02             8.349488E+04
                  33.4800             3.887705E+02             8.326489E+04
                  33.6600             3.905371E+02             8.303399E+04
                  33.8400             3.922989E+02             8.280220E+04
                  34.0200             3.940556E+02             8.256951E+04
                  34.2000             3.958075E+02             8.233594E+04
                  34.3800             3.975543E+02             8.210149E+04
                  34.5600             3.992962E+02             8.186616E+04
                  34.7400             4.010331E+02             8.162996E+04
                  34.9200             4.027649E+02             8.139289E+04
                  35.1000             4.044917E+02             8.115496E+04
                  35.2800             4.062134E+02             8.091617E+04
                  35.4600             4.079300E+02             8.067654E+04
                  35.6400             4.096416E+02             8.043605E+04
                  35.8200             4.113480E+02             8.019472E+04
                  36.0000             4.130493E+02             7.995255E+04
                  36.1800             4.147454E+02             7.970955E+04
                  36.3600             4.164364E+02             7.946572E+04
                  36.5400             4.181221E+02             7.922106E+04
                  36.7200             4.198027E+02             7.897559E+04
                  36.9000             4.214780E+02             7.872931E+04
                  37.0800             4.231481E+02             7.848222E+04
                  37.2600             4.248130E+02             7.823432E+04
                  37.4400             4.264725E+02             7.798562E+04
                  37.6200             4.281268E+02             7.773613E+04
                  37.8000             4.297757E+02             7.748585E+04
                  37.9800             4.314194E+02             7.723479E+04
                  38.1600             4.330577E+02             7.698295E+04
                  38.3400             4.346906E+02             7.673034E+04
                  38.5200             4.363182E+02             7.647695E+04
                  38.7000             4.379403E+02             7.622280E+04
                  38.8800             4.395571E+02             7.596789E+04
                  39.0600             4.411684E+02             7.571223E+04
                  39.2400             4.427743E+02             7.545582E+04
                  39.4200             4.443748E+02             7.519866E+04
                  39.6000             4.459697E+02             7.494077E+04
                  39.7800             4.475592E+02             7.468214E+04
                  39.9600             4.491432E+02             7.442278E+04
                  40.1400             4.507216E+02             7.416270E+04
                  40.3200             4.522946E+02             7.390190E+04
                  40.5000             4.538619E+02             7.364038E+04
                  40.6800             4.554237E+02             7.337815E+04
                  40.8600             4.569800E+02             7.311522E+04
                  41.0400             4.585306E+02             7.285159E+04
                  41.2200             4.600757E+02             7.258727E+04
                  41.4000             4.616151E+02             7.232225E+04
                  41.5800             4.631488E+02             7.205655E+04
                  41.7600             4.646770E+02             7.179017E+04
                  41.9400             4.661994E+02             7.152312E+04
                  42.1200             4.677162E+02             7.125540E+04
                  42.3000             4.692272E+02             7.098701E+04
                  42.4800             4.707326E+02             7.071796E+04
                  42.6600             4.722323E+02             7.044826E+04
                  42.8400             4.737262E+02             7.017791E+04
                  43.0200             4.752143E+02             6.990692E+04
                  43.2000             4.766967E+02             6.963528E+04
                  43.3800             4.781733E+02             6.936301E+04
                  43.5600             4.796441E+02             6.909011E+04
                  43.7400             4.811092E+02             6.881659E+04
                  43.9200             4.825684E+02             6.854245E+04
                  44.1000             4.840217E+02             6.826769E+04
                  44.2800             4.854692E+02             6.799232E+04
                  44.4600             4.869109E+02             6.771635E+04
                  44.6400             4.883467E+02             6.743978E+04
                  44.8200             4.897766E+02             6.716261E+04
                  45.0000             4.912006E+02             6.688486E+04
                  45.1800             4.926187E+02             6.660652E+04
                  45.3600             4.940309E+02             6.632760E+04
                  45.5400             4.954372E+02             6.604810E+04
                  45.7200             4.968375E+02             6.576804E+04
                  45.9000             4.982319E+02             6.548741E+04
                  46.0800             4.996203E+02             6.520622E+04
                  46.2600             5.010027E+02             6.492447E+04
                  46.4400             5.023791E+02             6.464218E+04
                  46.6200             5.037495E+02             6.435934E+04
                  46.8000             5.051139E+02             6.407596E+04
                  46.9800             5.064723E+02             6.379205E+04
                  47.1600             5.078246E+02             6.350760E+04
                  47.3400             5.091709E+02             6.322263E+04
                  47.5200             5.105111E+02             6.293714E+04
                  47.7000             5.118453E+02             6.265114E+04
                  47.8800             5.131733E+02             6.236462E+04
                  48.0600             5.144953E+02             6.207760E+04
                  48.2400             5.158112E+02             6.179008E+04
                  48.4200             5.171210E+02             6.150207E+04
                  48.6000             5.184246E+02             6.121356E+04
                  48.7800             5.197221E+02             6.092456E+04
                  48.9600             5.210134E+02             6.063509E+04
                  49.1400             5.222986E+02             6.034514E+04
                  49.3200             5.235777E+02             6.005472E+04
                  49.5000             5.248505E+02             5.976383E+04
                  49.6800             5.261172E+02             5.947248E+04
                  49.8600             5.273777E+02             5.918068E+04
                  50.0400             5.286320E+02             5.888842E+04
                  50.2200             5.298800E+02             5.859571E+04
                  50.4000             5.311219E+02             5.830257E+04
                  50.5800             5.323575E+02             5.800899E+04
                  50.7600             5.335868E+02             5.771497E+04
                  50.9400             5.348100E+02             5.742053E+04
                  51.1200             5.360268E+02             5.712566E+04
                  51.3000             5.372374E+02             5.683038E+04
                  51.4800             5.384417E+02             5.653468E+04
                  51.6600             5.396397E+02             5.623858E+04
                  51.8400             5.408314E+02             5.594207E+04
                  52.0200             5.420169E+02             5.564517E+04
                  52.2000             5.431960E+02             5.534787E+04
                  52.3800             5.443687E+02             5.505018E+04
                  52.5600             5.455352E+02             5.475211E+04
                  52.7400             5.466953E+02             5.445365E+04
                  52.9200             5.478491E+02             5.415483E+04
                  53.1000             5.489965E+02             5.385563E+04
                  53.2800             5.501376E+02             5.355607E+04
                  53.4600             5.512723E+02             5.325614E+04
                  53.6400             5.524006E+02             5.295587E+04
                  53.8200             5.535225E+02             5.265524E+04
                  54.0000             5.546380E+02             5.235426E+04
                  54.1800             5.557472E+02             5.205294E+04
                  54.3600             5.568499E+02             5.175129E+04
                  54.5400             5.579462E+02             5.144930E+04
                  54.7200             5.590362E+02             5.114699E+04
                  54.9000             5.601196E+02             5.084435E+04
                  55.0800             5.611967E+02             5.054139E+04
                  55.2600             5.622673E+02             5.023812E+04
                  55.4400             5.633314E+02             4.993454E+04
                  55.6200             5.643891E+02             4.963066E+04
                  55.8000             5.654404E+02             4.932648E+04
                  55.9800             5.664852E+02             4.902200E+04
                  56.1600             5.675235E+02             4.871723E+04
                  56.3400             5.685553E+02             4.841218E+04
                  56.5200             5.695806E+02             4.810684E+04
                  56.7000             5.705995E+02             4.780123E+04
                  56.8800             5.716119E+02             4.749534E+04
                  57.0600             5.726177E+02             4.718919E+04
                  57.2400             5.736171E+02             4.688277E+04
                  57.4200             5.746099E+02             4.657609E+04
                  57.6000             5.755962E+02             4.626916E+04
                  57.7800             5.765760E+02             4.596198E+04
                  57.9600             5.775493E+02             4.565456E+04
                  58.1400             5.785160E+02             4.534689E+04
                  58.3200             5.794762E+02             4.503899E+04
                  58.5000             5.804298E+02             4.473085E+04
                  58.6800             5.813769E+02             4.442249E+04
                  58.8600             5.823175E+02             4.411391E+04
                  59.0400             5.832515E+02             4.380510E+04
                  59.2200             5.841789E+02             4.349609E+04
                  59.4000             5.850997E+02             4.318686E+04
                  59.5800             5.860140E+02             4.287743E+04
                  59.7600             5.869217E+02             4.256779E+04
                  59.9400             5.878228E+02             4.225796E+04
                  60.1200             5.887174E+02             4.194794E+04
                  60.3000             5.896053E+02             4.163773E+04
                  60.4800             5.904867E+02             4.132734E+04
                  60.6600             5.913615E+02             4.101676E+04
                  60.8400             5.922296E+02             4.070601E+04
                  61.0200             5.930912E+02             4.039509E+04
                  61.2000             5.939461E+02             4.008401E+04
                  61.3800             5.947945E+02             3.977276E+04
                  61.5600             5.956362E+02             3.946136E+04
                  61.7400             5.964713E+02             3.914980E+04
                  61.9200             5.972998E+02             3.883809E+04
                  62.1000             5.981216E+02             3.852624E+04
                  62.2800             5.989369E+02             3.821424E+04
                  62.4600             5.997455E+02             3.790211E+04
                  62.6400             6.005474E+02             3.758985E+04
                  62.8200             6.013428E+02             3.727745E+04
                  63.0000             6.021315E+02             3.696494E+04
                  63.1800             6.029135E+02             3.665230E+04
                  63.3600             6.036889E+02             3.633955E+04
                  63.5400             6.044577E+02             3.602669E+04
                  63.7200             6.052198E+02             3.571372E+04
                  63.9000             6.059753E+02             3.540064E+04
                  64.0800             6.067241E+02             3.508747E+04
                  64.2600             6.074662E+02             3.477420E+04
                  64.4400             6.082017E+02             3.446084E+04
                  64.6200             6.089306E+02             3.414739E+04
                  64.8000             6.096527E+02             3.383386E+04
                  64.9800             6.103683E+02             3.352024E+04
                  65.1600             6.110771E+02             3.320656E+04
                  65.3400             6.117793E+02             3.289280E+04
                  65.5200             6.124748E+02             3.257898E+04
                  65.7000             6.131637E+02             3.226509E+04
                  65.8800             6.138459E+02             3.195114E+04
                  66.0600             6.145214E+02             3.163714E+04
                  66.2400             6.151902E+02             3.132309E+04
                  66.4200             6.158524E+02             3.100899E+04
                  66.6000             6.165079E+02             3.069484E+04
                  66.7800             6.171567E+02             3.038066E+04
                  66.9600             6.177988E+02             3.006644E+04
                  67.1400             6.184343E+02             2.975219E+04
                  67.3200             6.190631E+02             2.943791E+04
                  67.5000             6.196852E+02             2.912361E+04
                  67.6800             6.203007E+02             2.880928E+04
                  67.8600             6.209094E+02             2.849494E+04
                  68.0400             6.215115E+02             2.818059E+04
                  68.2200             6.221069E+02             2.786623E+04
                  68.4000             6.226956E+02             2.755186E+04
                  68.5800             6.232776E+02             2.723749E+04
                  68.7600             6.238530E+02             2.692312E+04
                  68.9400             6.244217E+02             2.660876E+04
                  69.1200             6.249837E+02             2.629441E+04
                  69.3000             6.255390E+02             2.598007E+04
                  69.4800             6.260877E+02             2.566575E+04
                  69.6600             6.266296E+02             2.535146E+04
                  69.8400             6.271649E+02             2.503718E+04
                  70.0200             6.276935E+02             2.472293E+04
                  70.2000             6.282155E+02             2.440872E+04
                  70.3800             6.287307E+02             2.409454E+04
                  70.5600             6.292393E+02             2.378040E+04
                  70.7400             6.297412E+02             2.346630E+04
                  70.9200             6.302365E+02             2.315225E+04
                  71.1000             6.307250E+02             2.283825E+04
                  71.2800             6.312069E+02             2.252430E+04
                  71.4600             6.316822E+02             2.221041E+04
                  71.6400             6.321507E+02             2.189658E+04
                  71.8200             6.326126E+02             2.158281E+04
                  72.0000             6.330678E+02             2.126912E+04
                  72.1800             6.335164E+02             2.095549E+04
                  72.3600             6.339583E+02             2.064193E+04
                  72.5400             6.343935E+02             2.032846E+04
                  72.7200             6.348221E+02             2.001506E+04
                  72.9000             6.352440E+02             1.970175E+04
                  73.0800             6.356593E+02             1.938853E+04
                  73.2600             6.360679E+02             1.907540E+04
                  73.4400             6.364699E+02             1.876237E+04
                  73.6200             6.368652E+02             1.844943E+04
                  73.8000             6.372538E+02             1.813659E+04
                  73.9800             6.376358E+02             1.782386E+04
                  74.1600             6.380112E+02             1.751124E+04
                  74.3400             6.383800E+02             1.719873E+04
                  74.5200             6.387420E+02             1.688634E+04
                  74.7000             6.390975E+02             1.657406E+04
                  74.8800             6.394463E+02             1.626191E+04
                  75.0600             6.397885E+02             1.594988E+04
                  75.2400             6.401241E+02             1.563798E+04
                  75.4200             6.404530E+02             1.532620E+04
                  75.6000             6.407753E+02             1.501457E+04
                  75.7800             6.410910E+02             1.470307E+04
                  75.9600             6.414001E+02             1.439171E+04
                  76.1400             6.417026E+02             1.408050E+04
                  76.3200             6.419984E+02             1.376943E+04
                  76.5000             6.422877E+02             1.345852E+04
                  76.6800             6.425703E+02             1.314776E+04
                  76.8600             6.428464E+02             1.283715E+04
                  77.0400             6.431158E+02             1.252671E+04
                  77.2200             6.433787E+02             1.221643E+04
                  77.4000             6.436349E+02             1.190631E+04
                  77.5800             6.438846E+02             1.159636E+04
                  77.7600             6.441277E+02             1.128659E+04
                  77.9400             6.443642E+02             1.097699E+04
                  78.1200             6.445941E+02             1.066757E+04
                  78.3000             6.448175E+02             1.035833E+04
                  78.4800             6.450343E+02             1.004928E+04
                  78.6600             6.452445E+02             9.740408E+03
                  78.8400             6.454482E+02             9.431730E+03
                  79.0200             6.456453E+02             9.123246E+03
                  79.2000             6.458359E+02             8.814958E+03
                  79.3800             6.460199E+02             8.506869E+03
                  79.5600             6.461974E+02             8.198982E+03
                  79.7400             6.463683E+02             7.891299E+03
                  79.9200             6.465327E+02             7.583825E+03
                  80.1000             6.466906E+02             7.276562E+03
                  80.2800             6.468419E+02             6.969512E+03
                  80.4600             6.469867E+02             6.662678E+03
                  80.6400             6.471250E+02             6.356064E+03
                  80.8200             6.472568E+02             6.049672E+03
                  81.0000             6.473821E+02             5.743505E+03
                  81.1800             6.475009E+02             5.437566E+03
                  81.3600             6.476131E+02             5.131857E+03
                  81.5400             6.477189E+02             4.826382E+03
                  81.7200             6.478182E+02             4.521142E+03
                  81.9000             6.479110E+02             4.216142E+03
                  82.0800             6.479974E+02             3.911383E+03
                  82.2600             6.480773E+02             3.606868E+03
                  82.4400             6.481507E+02             3.302600E+03
                  82.6200             6.482176E+02             2.998582E+03
                  82.8000             6.482781E+02             2.694816E+03
                  82.9800             6.483321E+02             2.391305E+03
                  83.1600             6.483797E+02             2.088052E+03
                  83.3400             6.484208E+02             1.785059E+03
                  83.5200             6.484555E+02             1.482330E+03
                  83.7000             6.484838E+02             1.179865E+03
                  83.8800             6.485057E+02             8.776692E+02
                  84.0600             6.485211E+02             5.757439E+02
                  84.2400             6.485301E+02             2.740918E+02
                  84.4200             6.485328E+02            -2.728429E+01
                  84.6000             6.485290E+02            -3.283820E+02
                  84.7800             6.485188E+02            -6.291987E+02
                  84.9600             6.485023E+02            -9.297319E+02
                  85.1400             6.484793E+02            -1.229979E+03
                  85.3200             6.484500E+02            -1.529938E+03
                  85.5000             6.484143E+02            -1.829605E+03
                  85.6800             6.483722E+02            -2.128980E+03
                  85.8600             6.483238E+02            -2.428058E+03
                  86.0400             6.482691E+02            -2.726838E+03
                  86.2200             6.482080E+02            -3.025317E+03
                  86.4000             6.481405E+02            -3.323493E+03
                  86.5800             6.480667E+02            -3.621363E+03
                  86.7600             6.479866E+02            -3.918925E+03
                  86.9400             6.479002E+02            -4.216176E+03
                  87.1200             6.478075E+02            -4.513115E+03
                  87.3000             6.477084E+02            -4.809739E+03
                  87.4800             6.476031E+02            -5.106045E+03
                  87.6600             6.474915E+02            -5.402032E+03
                  87.8400             6.473736E+02            -5.697696E+03
                  88.0200             6.472494E+02            -5.993035E+03
                  88.2000             6.471189E+02            -6.288048E+03
                  88.3800             6.469822E+02            -6.582732E+03
                  88.5600             6.468392E+02            -6.877085E+03
                  88.7400             6.466899E+02            -7.171104E+03
                  88.9200             6.465345E+02            -7.464787E+03
                  89.1000             6.463728E+02            -7.758132E+03
                  89.2800             6.462048E+02            -8.051137E+03
                  89.4600             6.460306E+02            -8.343799E+03
                  89.6400             6.458503E+02            -8.636116E+03
                  89.8200             6.456637E+02            -8.928087E+03
                  90.0000             6.454709E+02            -9.219708E+03
                  90.1800             6.452719E+02            -9.510979E+03
                  90.3600             6.450667E+02            -9.801896E+03
                  90.5400             6.448554E+02            -1.009246E+04
                  90.7200             6.446379E+02            -1.038266E+04
                  90.9000             6.444142E+02            -1.067250E+04
                  91.0800             6.441844E+02            -1.096199E+04
                  91.2600             6.439484E+02            -1.125110E+04
                  91.4400             6.437063E+02            -1.153986E+04
                  91.6200             6.434580E+02            -1.182824E+04
                  91.8000             6.432037E+02            -1.211625E+04
                  91.9800             6.429432E+02            -1.240390E+04
                  92.1600             6.426766E+02            -1.269116E+04
                  92.3400             6.424039E+02            -1.297805E+04
                  92.5200             6.421251E+02            -1.326457E+04
                  92.7000             6.418403E+02            -1.355070E+04
                  92.8800             6.415493E+02            -1.383645E+04
                  93.0600             6.412523E+02            -1.412181E+04
                  93.2400             6.409492E+02            -1.440679E+04
                  93.4200             6.406401E+02            -1.469139E+04
                  93.6000             6.403250E+02            -1.497559E+04
                  93.7800             6.400038E+02            -1.525940E+04
                  93.9600             6.396766E+02            -1.554281E+04
                  94.1400             6.393433E+02            -1.582583E+04
                  94.3200             6.390041E+02            -1.610845E+04
                  94.5000             6.386588E+02            -1.639067E+04
                  94.6800             6.383076E+02            -1.667249E+04
                  94.8600             6.379504E+02            -1.695391E+04
                  95.0400             6.375872E+02            -1.723492E+04
                  95.2200             6.372180E+02            -1.751553E+04
                  95.4000             6.368429E+02            -1.779572E+04
                  95.5800             6.364618E+02            -1.807551E+04
                  95.7600             6.360748E+02            -1.835488E+04
                  95.9400             6.356819E+02            -1.863384E+04
                  96.1200             6.352830E+02            -1.891238E+04
                  96.3000             6.348782E+02            -1.919050E+04
                  96.4800             6.344675E+02            -1.946820E+04
                  96.6600             6.340510E+02            -1.974549E+04
                  96.8400             6.336285E+02            -2.002235E+04
                  97.0200             6.332002E+02            -2.029878E+04
                  97.2000             6.327660E+02            -2.057479E+04
                  97.3800             6.323259E+02            -2.085037E+04
                  97.5600             6.318800E+02            -2.112552E+04
                  97.7400             6.314282E+02            -2.140023E+04
                  97.9200             6.309706E+02            -2.167452E+04
                  98.1000             6.305072E+02            -2.194836E+04
                  98.2800             6.300380E+02            -2.222178E+04
                  98.4600             6.295629E+02            -2.249475E+04
                  98.6400             6.290821E+02            -2.276728E+04
                  98.8200             6.285955E+02            -2.303937E+04
                  99.0000             6.281031E+02            -2.331102E+04
                  99.1800             6.276049E+02            -2.358222E+04
                  99.3600             6.271010E+02            -2.385298E+04
                  99.5400             6.265913E+02            -2.412329E+04
                  99.7200             6.260759E+02            -2.439314E+04
                  99.9000             6.255548E+02            -2.466255E+04
                 100.0800             6.250280E+02            -2.493151E+04
                 100.2600             6.244954E+02            -2.520000E+04
                 100.4400             6.239571E+02            -2.546805E+04
                 100.6200             6.234132E+02            -2.573563E+04
                 100.8000             6.228636E+02            -2.600276E+04
                 100.9800             6.223083E+02            -2.626943E+04
                 101.1600             6.217473E+02            -2.653563E+04
                 101.3400             6.211807E+02            -2.680137E+04
                 101.5200             6.206084E+02            -2.706664E+04
                 101.7000             6.200306E+02            -2.733145E+04
                 101.8800             6.194471E+02            -2.759579E+04
                 102.0600             6.188579E+02            -2.785966E+04
                 102.2400             6.182632E+02            -2.812306E+04
                 102.4200             6.176629E+02            -2.838599E+04
                 102.6000             6.170570E+02            -2.864844E+04
                 102.7800             6.164456E+02            -2.891042E+04
                 102.9600             6.158285E+02            -2.917192E+04
                 103.1400             6.152060E+02            -2.943295E+04
                 103.3200             6.145778E+02            -2.969349E+04
                 103.5000             6.139442E+02            -2.995355E+04
                 103.6800             6.133050E+02            -3.021314E+04
                 103.8600             6.126604E+02            -3.047223E+04
                 104.0400             6.120102E+02            -3.073085E+04
                 104.2200             6.113545E+02            -3.098897E+04
                 104.4000             6.106934E+02            -3.124661E+04
                 104.5800             6.100268E+02            -3.150376E+04
                 104.7600             6.093547E+02            -3.176042E+04
                 104.9400             6.086772E+02            -3.201659E+04
                 105.1200             6.079942E+02            -3.227226E+04
                 105.3000             6.073058E+02            -3.252744E+04
                 105.4800             6.066120E+02            -3.278212E+04
                 105.6600             6.059128E+02            -3.303631E+04
                 105.8400             6.052082E+02            -3.329000E+04
                 106.0200             6.044982E+02            -3.354319E+04
                 106.2000             6.037829E+02            -3.379588E+04
                 106.3800             6.030622E+02            -3.404807E+04
                 106.5600             6.023361E+02            -3.429975E+04
                 106.7400             6.016047E+02            -3.455093E+04
                 106.9200             6.008679E+02            -3.480161E+04
                 107.1000             6.001259E+02            -3.505178E+04
                 107.2800             5.993785E+02            -3.530144E+04
                 107.4600             5.986258E+02            -3.555059E+04
                 107.6400             5.978678E+02            -3.579923E+04
                 107.8200             5.971046E+02            -3.604736E+04
