                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             2.374997E+01             3.525113E-02             2.381122E-01             5.000007E-01             4.999885E-01
                   0.1800             2.374957E+01             3.211691E-02             2.325520E-01             5.000091E-01            -5.313231E-02
                   0.3600             2.374957E+01             3.217142E-02             2.326341E-01             5.000092E-01            -8.409552E-02
                   0.5400             2.374960E+01             3.221829E-02             2.326101E-01             5.000085E-01            -6.669074E-02
                   0.7200             2.374960E+01             3.230957E-02             2.327081E-01             5.000085E-01            -9.431005E-02
                   0.9000             2.374963E+01             3.237698E-02             2.326710E-01             5.000078E-01            -7.057070E-02
                   1.0800             2.374963E+01             3.248954E-02             2.327764E-01             5.000078E-01            -9.694753E-02
                   1.2600             2.374966E+01             3.257206E-02             2.327293E-01             5.000071E-01            -6.724944E-02
                   1.4400             2.374966E+01             3.270129E-02             2.328348E-01             5.000072E-01            -9.239929E-02
                   1.6200             2.374966E+01             3.284500E-02             2.329678E-01             5.000072E-01            -1.180826E-01
                   1.8000             2.374969E+01             3.294168E-02             2.328824E-01             5.000065E-01            -7.983322E-02
                   1.9800             2.374969E+01             3.309728E-02             2.330046E-01             5.000065E-01            -1.038248E-01
                   2.1600             2.374969E+01             3.326548E-02             2.331522E-01             5.000066E-01            -1.281887E-01
                   2.3400             2.374972E+01             3.337337E-02             2.330303E-01             5.000059E-01            -8.035109E-02
                   2.5200             2.374972E+01             3.354873E-02             2.331554E-01             5.000059E-01            -1.025778E-01
                   2.7000             2.374972E+01             3.373555E-02             2.333029E-01             5.000059E-01            -1.250402E-01
                   2.8800             2.374972E+01             3.393374E-02             2.334737E-01             5.000060E-01            -1.477132E-01
                   3.0600             2.374975E+01             3.404906E-02             2.332791E-01             5.000052E-01            -8.674110E-02
                   3.2400             2.374975E+01             3.425076E-02             2.334132E-01             5.000053E-01            -1.068643E-01
                   3.4200             2.374975E+01             3.446260E-02             2.335664E-01             5.000053E-01            -1.270950E-01
                   3.6000             2.374975E+01             3.468441E-02             2.337393E-01             5.000053E-01            -1.474078E-01
                   3.7800             2.374974E+01             3.491642E-02             2.339326E-01             5.000054E-01            -1.677765E-01
                   3.9600             2.374974E+01             3.515803E-02             2.341468E-01             5.000054E-01            -1.881815E-01
                   4.1400             2.374978E+01             3.526756E-02             2.337717E-01             5.000047E-01            -1.073703E-01
                   4.3200             2.374978E+01             3.550756E-02             2.339276E-01             5.000047E-01            -1.248607E-01
                   4.5000             2.374978E+01             3.575639E-02             2.340992E-01             5.000047E-01            -1.423224E-01
                   4.6800             2.374977E+01             3.601365E-02             2.342866E-01             5.000048E-01            -1.597374E-01
                   4.8600             2.374977E+01             3.627938E-02             2.344903E-01             5.000048E-01            -1.770883E-01
                   5.0400             2.374977E+01             3.655341E-02             2.347103E-01             5.000048E-01            -1.943565E-01
                   5.2200             2.374977E+01             3.683542E-02             2.349469E-01             5.000049E-01            -2.115241E-01
                   5.4000             2.374977E+01             3.712534E-02             2.352003E-01             5.000049E-01            -2.285753E-01
                   5.5800             2.374977E+01             3.742296E-02             2.354706E-01             5.000049E-01            -2.454915E-01
                   5.7600             2.374980E+01             3.749625E-02             2.346972E-01             5.000041E-01            -1.352161E-01
                   5.9400             2.374980E+01             3.778626E-02             2.348793E-01             5.000042E-01            -1.490485E-01
                   6.1200             2.374980E+01             3.808319E-02             2.350726E-01             5.000042E-01            -1.627287E-01
                   6.3000             2.374980E+01             3.838664E-02             2.352769E-01             5.000042E-01            -1.762434E-01
                   6.4800             2.374980E+01             3.869659E-02             2.354922E-01             5.000043E-01            -1.895795E-01
                   6.6600             2.374980E+01             3.901276E-02             2.357183E-01             5.000043E-01            -2.027247E-01
                   6.8400             2.374979E+01             3.933522E-02             2.359550E-01             5.000043E-01            -2.156656E-01
                   7.0200             2.374979E+01             3.966357E-02             2.362022E-01             5.000044E-01            -2.283908E-01
                   7.2000             2.374979E+01             3.999763E-02             2.364596E-01             5.000044E-01            -2.408878E-01
                   7.3800             2.374979E+01             4.033724E-02             2.367270E-01             5.000044E-01            -2.531447E-01
                   7.5600             2.374979E+01             4.068242E-02             2.370038E-01             5.000045E-01            -2.651495E-01
                   7.7400             2.374979E+01             4.103253E-02             2.372899E-01             5.000045E-01            -2.768905E-01
                   7.9200             2.374978E+01             4.138788E-02             2.375848E-01             5.000046E-01            -2.883568E-01
                   8.1000             2.374978E+01             4.174798E-02             2.378881E-01             5.000046E-01            -2.995363E-01
                   8.2800             2.374978E+01             4.211265E-02             2.381991E-01             5.000046E-01            -3.104190E-01
                   8.4600             2.374978E+01             4.248167E-02             2.385175E-01             5.000047E-01            -3.209936E-01
