                   Degree             gamma_1[rad]        dgammadt_1[rad/s]      dgammadtt_1[rad/s2]
                  11.7000            -2.185985E-02            -1.553253E+01             6.394446E+02
                  11.8800            -2.218972E-02            -1.551885E+01             6.489395E+02
                  12.0600            -2.251929E-02            -1.550496E+01             6.584191E+02
                  12.2400            -2.284857E-02            -1.549088E+01             6.678832E+02
                  12.4200            -2.317754E-02            -1.547659E+01             6.773316E+02
                  12.6000            -2.350621E-02            -1.546211E+01             6.867642E+02
                  12.7800            -2.383457E-02            -1.544742E+01             6.961806E+02
                  12.9600            -2.416262E-02            -1.543253E+01             7.055806E+02
                  13.1400            -2.449034E-02            -1.541745E+01             7.149642E+02
                  13.3200            -2.481775E-02            -1.540216E+01             7.243310E+02
                  13.5000            -2.514482E-02            -1.538668E+01             7.336808E+02
                  13.6800            -2.547157E-02            -1.537100E+01             7.430135E+02
                  13.8600            -2.579798E-02            -1.535512E+01             7.523288E+02
                  14.0400            -2.612405E-02            -1.533904E+01             7.616266E+02
                  14.2200            -2.644978E-02            -1.532276E+01             7.709066E+02
                  14.4000            -2.677516E-02            -1.530629E+01             7.801686E+02
                  14.5800            -2.710019E-02            -1.528962E+01             7.894124E+02
                  14.7600            -2.742486E-02            -1.527275E+01             7.986379E+02
                  14.9400            -2.774917E-02            -1.525569E+01             8.078448E+02
                  15.1200            -2.807312E-02            -1.523844E+01             8.170329E+02
                  15.3000            -2.839669E-02            -1.522099E+01             8.262021E+02
                  15.4800            -2.871990E-02            -1.520334E+01             8.353521E+02
                  15.6600            -2.904273E-02            -1.518550E+01             8.444827E+02
                  15.8400            -2.936517E-02            -1.516746E+01             8.535938E+02
                  16.0200            -2.968723E-02            -1.514924E+01             8.626851E+02
                  16.2000            -3.000891E-02            -1.513082E+01             8.717564E+02
                  16.3800            -3.033019E-02            -1.511220E+01             8.808077E+02
                  16.5600            -3.065107E-02            -1.509340E+01             8.898386E+02
                  16.7400            -3.097155E-02            -1.507440E+01             8.988489E+02
                  16.9200            -3.129162E-02            -1.505521E+01             9.078386E+02
                  17.1000            -3.161129E-02            -1.503583E+01             9.168074E+02
                  17.2800            -3.193054E-02            -1.501626E+01             9.257551E+02
                  17.4600            -3.224937E-02            -1.499651E+01             9.346816E+02
                  17.6400            -3.256778E-02            -1.497656E+01             9.435865E+02
                  17.8200            -3.288577E-02            -1.495642E+01             9.524699E+02
                  18.0000            -3.320332E-02            -1.493609E+01             9.613314E+02
                  18.1800            -3.352044E-02            -1.491558E+01             9.701710E+02
                  18.3600            -3.383713E-02            -1.489488E+01             9.789883E+02
                  18.5400            -3.415337E-02            -1.487399E+01             9.877834E+02
                  18.7200            -3.446916E-02            -1.485291E+01             9.965558E+02
                  18.9000            -3.478451E-02            -1.483165E+01             1.005306E+03
                  19.0800            -3.509940E-02            -1.481020E+01             1.014032E+03
                  19.2600            -3.541384E-02            -1.478857E+01             1.022736E+03
                  19.4400            -3.572781E-02            -1.476675E+01             1.031417E+03
                  19.6200            -3.604132E-02            -1.474475E+01             1.040074E+03
                  19.8000            -3.635436E-02            -1.472257E+01             1.048708E+03
                  19.9800            -3.666692E-02            -1.470020E+01             1.057317E+03
                  20.1600            -3.697901E-02            -1.467765E+01             1.065903E+03
                  20.3400            -3.729062E-02            -1.465492E+01             1.074465E+03
                  20.5200            -3.760174E-02            -1.463200E+01             1.083003E+03
                  20.7000            -3.791237E-02            -1.460890E+01             1.091516E+03
                  20.8800            -3.822251E-02            -1.458563E+01             1.100005E+03
                  21.0600            -3.853216E-02            -1.456217E+01             1.108468E+03
                  21.2400            -3.884130E-02            -1.453854E+01             1.116907E+03
                  21.4200            -3.914994E-02            -1.451472E+01             1.125321E+03
                  21.6000            -3.945807E-02            -1.449073E+01             1.133710E+03
                  21.7800            -3.976569E-02            -1.446655E+01             1.142073E+03
                  21.9600            -4.007280E-02            -1.444221E+01             1.150411E+03
                  22.1400            -4.037938E-02            -1.441768E+01             1.158723E+03
                  22.3200            -4.068545E-02            -1.439298E+01             1.167009E+03
                  22.5000            -4.099098E-02            -1.436810E+01             1.175269E+03
                  22.6800            -4.129599E-02            -1.434305E+01             1.183503E+03
                  22.8600            -4.160046E-02            -1.431782E+01             1.191711E+03
                  23.0400            -4.190439E-02            -1.429241E+01             1.199892E+03
                  23.2200            -4.220778E-02            -1.426684E+01             1.208047E+03
                  23.4000            -4.251063E-02            -1.424109E+01             1.216175E+03
                  23.5800            -4.281293E-02            -1.421517E+01             1.224276E+03
                  23.7600            -4.311467E-02            -1.418908E+01             1.232350E+03
                  23.9400            -4.341586E-02            -1.416281E+01             1.240396E+03
                  24.1200            -4.371649E-02            -1.413638E+01             1.248416E+03
                  24.3000            -4.401656E-02            -1.410977E+01             1.256408E+03
                  24.4800            -4.431605E-02            -1.408300E+01             1.264372E+03
                  24.6600            -4.461498E-02            -1.405605E+01             1.272309E+03
                  24.8400            -4.491334E-02            -1.402894E+01             1.280217E+03
                  25.0200            -4.521111E-02            -1.400166E+01             1.288098E+03
                  25.2000            -4.550831E-02            -1.397421E+01             1.295951E+03
                  25.3800            -4.580492E-02            -1.394660E+01             1.303775E+03
                  25.5600            -4.610094E-02            -1.391882E+01             1.311571E+03
                  25.7400            -4.639637E-02            -1.389088E+01             1.319338E+03
                  25.9200            -4.669120E-02            -1.386277E+01             1.327077E+03
                  26.1000            -4.698543E-02            -1.383449E+01             1.334787E+03
                  26.2800            -4.727907E-02            -1.380606E+01             1.342468E+03
                  26.4600            -4.757209E-02            -1.377746E+01             1.350119E+03
                  26.6400            -4.786451E-02            -1.374870E+01             1.357742E+03
                  26.8200            -4.815631E-02            -1.371977E+01             1.365335E+03
                  27.0000            -4.844750E-02            -1.369069E+01             1.372899E+03
                  27.1800            -4.873807E-02            -1.366144E+01             1.380434E+03
                  27.3600            -4.902802E-02            -1.363204E+01             1.387939E+03
                  27.5400            -4.931733E-02            -1.360247E+01             1.395414E+03
                  27.7200            -4.960602E-02            -1.357275E+01             1.402859E+03
                  27.9000            -4.989408E-02            -1.354287E+01             1.410274E+03
                  28.0800            -5.018150E-02            -1.351283E+01             1.417659E+03
                  28.2600            -5.046828E-02            -1.348264E+01             1.425013E+03
                  28.4400            -5.075441E-02            -1.345229E+01             1.432338E+03
                  28.6200            -5.103990E-02            -1.342178E+01             1.439632E+03
                  28.8000            -5.132474E-02            -1.339112E+01             1.446895E+03
                  28.9800            -5.160893E-02            -1.336030E+01             1.454128E+03
                  29.1600            -5.189246E-02            -1.332934E+01             1.461330E+03
                  29.3400            -5.217533E-02            -1.329822E+01             1.468501E+03
                  29.5200            -5.245754E-02            -1.326694E+01             1.475641E+03
                  29.7000            -5.273908E-02            -1.323552E+01             1.482750E+03
                  29.8800            -5.301995E-02            -1.320395E+01             1.489828E+03
                  30.0600            -5.330015E-02            -1.317222E+01             1.496874E+03
                  30.2400            -5.357968E-02            -1.314035E+01             1.503889E+03
                  30.4200            -5.385852E-02            -1.310832E+01             1.510873E+03
                  30.6000            -5.413669E-02            -1.307615E+01             1.517825E+03
                  30.7800            -5.441417E-02            -1.304383E+01             1.524746E+03
                  30.9600            -5.469096E-02            -1.301137E+01             1.531634E+03
                  31.1400            -5.496706E-02            -1.297876E+01             1.538491E+03
                  31.3200            -5.524246E-02            -1.294600E+01             1.545316E+03
                  31.5000            -5.551717E-02            -1.291310E+01             1.552109E+03
                  31.6800            -5.579118E-02            -1.288006E+01             1.558870E+03
                  31.8600            -5.606448E-02            -1.284687E+01             1.565599E+03
                  32.0400            -5.633708E-02            -1.281354E+01             1.572295E+03
                  32.2200            -5.660896E-02            -1.278006E+01             1.578959E+03
                  32.4000            -5.688014E-02            -1.274645E+01             1.585591E+03
                  32.5800            -5.715060E-02            -1.271269E+01             1.592190E+03
                  32.7600            -5.742034E-02            -1.267880E+01             1.598756E+03
                  32.9400            -5.768935E-02            -1.264477E+01             1.605290E+03
                  33.1200            -5.795765E-02            -1.261059E+01             1.611791E+03
                  33.3000            -5.822521E-02            -1.257628E+01             1.618260E+03
                  33.4800            -5.849205E-02            -1.254184E+01             1.624695E+03
                  33.6600            -5.875815E-02            -1.250725E+01             1.631097E+03
                  33.8400            -5.902352E-02            -1.247253E+01             1.637467E+03
                  34.0200            -5.928815E-02            -1.243768E+01             1.643803E+03
                  34.2000            -5.955203E-02            -1.240269E+01             1.650106E+03
                  34.3800            -5.981517E-02            -1.236757E+01             1.656376E+03
                  34.5600            -6.007756E-02            -1.233231E+01             1.662613E+03
                  34.7400            -6.033921E-02            -1.229692E+01             1.668816E+03
                  34.9200            -6.060010E-02            -1.226141E+01             1.674986E+03
                  35.1000            -6.086023E-02            -1.222576E+01             1.681122E+03
                  35.2800            -6.111960E-02            -1.218998E+01             1.687225E+03
                  35.4600            -6.137821E-02            -1.215407E+01             1.693294E+03
                  35.6400            -6.163606E-02            -1.211803E+01             1.699329E+03
                  35.8200            -6.189314E-02            -1.208187E+01             1.705331E+03
                  36.0000            -6.214946E-02            -1.204557E+01             1.711299E+03
                  36.1800            -6.240500E-02            -1.200915E+01             1.717233E+03
                  36.3600            -6.265976E-02            -1.197261E+01             1.723134E+03
                  36.5400            -6.291375E-02            -1.193594E+01             1.729000E+03
                  36.7200            -6.316695E-02            -1.189915E+01             1.734832E+03
                  36.9000            -6.341937E-02            -1.186223E+01             1.740631E+03
                  37.0800            -6.367101E-02            -1.182519E+01             1.746395E+03
                  37.2600            -6.392186E-02            -1.178802E+01             1.752125E+03
                  37.4400            -6.417192E-02            -1.175074E+01             1.757821E+03
                  37.6200            -6.442118E-02            -1.171334E+01             1.763483E+03
                  37.8000            -6.466965E-02            -1.167581E+01             1.769111E+03
                  37.9800            -6.491732E-02            -1.163817E+01             1.774704E+03
                  38.1600            -6.516419E-02            -1.160040E+01             1.780263E+03
                  38.3400            -6.541025E-02            -1.156252E+01             1.785787E+03
                  38.5200            -6.565551E-02            -1.152453E+01             1.791278E+03
                  38.7000            -6.589996E-02            -1.148641E+01             1.796733E+03
                  38.8800            -6.614360E-02            -1.144819E+01             1.802155E+03
                  39.0600            -6.638643E-02            -1.140984E+01             1.807541E+03
                  39.2400            -6.662844E-02            -1.137138E+01             1.812894E+03
                  39.4200            -6.686963E-02            -1.133281E+01             1.818211E+03
                  39.6000            -6.711000E-02            -1.129413E+01             1.823494E+03
                  39.7800            -6.734955E-02            -1.125533E+01             1.828743E+03
                  39.9600            -6.758828E-02            -1.121643E+01             1.833957E+03
                  40.1400            -6.782617E-02            -1.117741E+01             1.839136E+03
                  40.3200            -6.806324E-02            -1.113828E+01             1.844280E+03
                  40.5000            -6.829947E-02            -1.109904E+01             1.849390E+03
                  40.6800            -6.853487E-02            -1.105970E+01             1.854465E+03
                  40.8600            -6.876943E-02            -1.102025E+01             1.859505E+03
                  41.0400            -6.900315E-02            -1.098069E+01             1.864511E+03
                  41.2200            -6.923603E-02            -1.094103E+01             1.869481E+03
                  41.4000            -6.946806E-02            -1.090126E+01             1.874417E+03
                  41.5800            -6.969925E-02            -1.086138E+01             1.879318E+03
                  41.7600            -6.992959E-02            -1.082140E+01             1.884184E+03
                  41.9400            -7.015908E-02            -1.078132E+01             1.889016E+03
                  42.1200            -7.038772E-02            -1.074114E+01             1.893812E+03
                  42.3000            -7.061551E-02            -1.070085E+01             1.898573E+03
                  42.4800            -7.084243E-02            -1.066047E+01             1.903300E+03
                  42.6600            -7.106850E-02            -1.061998E+01             1.907992E+03
                  42.8400            -7.129371E-02            -1.057940E+01             1.912649E+03
                  43.0200            -7.151805E-02            -1.053871E+01             1.917271E+03
                  43.2000            -7.174153E-02            -1.049793E+01             1.921858E+03
                  43.3800            -7.196414E-02            -1.045705E+01             1.926410E+03
                  43.5600            -7.218588E-02            -1.041608E+01             1.930927E+03
                  43.7400            -7.240675E-02            -1.037501E+01             1.935409E+03
                  43.9200            -7.262674E-02            -1.033384E+01             1.939856E+03
                  44.1000            -7.284586E-02            -1.029258E+01             1.944269E+03
                  44.2800            -7.306410E-02            -1.025123E+01             1.948646E+03
                  44.4600            -7.328146E-02            -1.020978E+01             1.952989E+03
                  44.6400            -7.349794E-02            -1.016825E+01             1.957296E+03
                  44.8200            -7.371354E-02            -1.012662E+01             1.961569E+03
                  45.0000            -7.392825E-02            -1.008490E+01             1.965807E+03
                  45.1800            -7.414208E-02            -1.004309E+01             1.970009E+03
                  45.3600            -7.435501E-02            -1.000119E+01             1.974177E+03
                  45.5400            -7.456706E-02            -9.959206E+00             1.978310E+03
                  45.7200            -7.477821E-02            -9.917132E+00             1.982409E+03
                  45.9000            -7.498846E-02            -9.874972E+00             1.986472E+03
                  46.0800            -7.519782E-02            -9.832726E+00             1.990500E+03
                  46.2600            -7.540628E-02            -9.790395E+00             1.994494E+03
                  46.4400            -7.561385E-02            -9.747979E+00             1.998453E+03
                  46.6200            -7.582050E-02            -9.705479E+00             2.002377E+03
                  46.8000            -7.602626E-02            -9.662896E+00             2.006266E+03
                  46.9800            -7.623111E-02            -9.620231E+00             2.010120E+03
                  47.1600            -7.643505E-02            -9.577485E+00             2.013940E+03
                  47.3400            -7.663808E-02            -9.534657E+00             2.017725E+03
                  47.5200            -7.684020E-02            -9.491750E+00             2.021475E+03
                  47.7000            -7.704141E-02            -9.448763E+00             2.025191E+03
                  47.8800            -7.724171E-02            -9.405698E+00             2.028871E+03
                  48.0600            -7.744109E-02            -9.362555E+00             2.032518E+03
                  48.2400            -7.763955E-02            -9.319334E+00             2.036129E+03
                  48.4200            -7.783709E-02            -9.276038E+00             2.039706E+03
                  48.6000            -7.803372E-02            -9.232665E+00             2.043248E+03
                  48.7800            -7.822942E-02            -9.189218E+00             2.046756E+03
                  48.9600            -7.842419E-02            -9.145697E+00             2.050230E+03
                  49.1400            -7.861804E-02            -9.102102E+00             2.053668E+03
                  49.3200            -7.881097E-02            -9.058434E+00             2.057073E+03
                  49.5000            -7.900296E-02            -9.014694E+00             2.060443E+03
                  49.6800            -7.919403E-02            -8.970884E+00             2.063778E+03
                  49.8600            -7.938416E-02            -8.927002E+00             2.067079E+03
                  50.0400            -7.957336E-02            -8.883051E+00             2.070346E+03
                  50.2200            -7.976163E-02            -8.839031E+00             2.073579E+03
                  50.4000            -7.994896E-02            -8.794942E+00             2.076777E+03
                  50.5800            -8.013535E-02            -8.750786E+00             2.079941E+03
                  50.7600            -8.032080E-02            -8.706563E+00             2.083071E+03
                  50.9400            -8.050532E-02            -8.662274E+00             2.086167E+03
                  51.1200            -8.068889E-02            -8.617919E+00             2.089228E+03
                  51.3000            -8.087152E-02            -8.573500E+00             2.092256E+03
                  51.4800            -8.105320E-02            -8.529017E+00             2.095249E+03
                  51.6600            -8.123394E-02            -8.484470E+00             2.098209E+03
                  51.8400            -8.141373E-02            -8.439861E+00             2.101135E+03
                  52.0200            -8.159257E-02            -8.395190E+00             2.104026E+03
                  52.2000            -8.177047E-02            -8.350458E+00             2.106884E+03
                  52.3800            -8.194741E-02            -8.305666E+00             2.109708E+03
                  52.5600            -8.212340E-02            -8.260814E+00             2.112498E+03
                  52.7400            -8.229843E-02            -8.215903E+00             2.115255E+03
                  52.9200            -8.247251E-02            -8.170934E+00             2.117978E+03
                  53.1000            -8.264564E-02            -8.125907E+00             2.120667E+03
                  53.2800            -8.281781E-02            -8.080823E+00             2.123323E+03
                  53.4600            -8.298902E-02            -8.035684E+00             2.125945E+03
                  53.6400            -8.315927E-02            -7.990489E+00             2.128534E+03
                  53.8200            -8.332856E-02            -7.945239E+00             2.131089E+03
                  54.0000            -8.349688E-02            -7.899935E+00             2.133611E+03
                  54.1800            -8.366425E-02            -7.854579E+00             2.136100E+03
                  54.3600            -8.383065E-02            -7.809169E+00             2.138555E+03
                  54.5400            -8.399608E-02            -7.763708E+00             2.140977E+03
                  54.7200            -8.416055E-02            -7.718196E+00             2.143366E+03
                  54.9000            -8.432405E-02            -7.672633E+00             2.145722E+03
                  55.0800            -8.448658E-02            -7.627020E+00             2.148045E+03
                  55.2600            -8.464814E-02            -7.581359E+00             2.150335E+03
                  55.4400            -8.480873E-02            -7.535649E+00             2.152592E+03
                  55.6200            -8.496835E-02            -7.489892E+00             2.154816E+03
                  55.8000            -8.512700E-02            -7.444087E+00             2.157007E+03
                  55.9800            -8.528468E-02            -7.398237E+00             2.159166E+03
                  56.1600            -8.544137E-02            -7.352340E+00             2.161292E+03
                  56.3400            -8.559710E-02            -7.306399E+00             2.163385E+03
                  56.5200            -8.575184E-02            -7.260414E+00             2.165446E+03
                  56.7000            -8.590561E-02            -7.214386E+00             2.167474E+03
                  56.8800            -8.605840E-02            -7.168314E+00             2.169470E+03
                  57.0600            -8.621022E-02            -7.122201E+00             2.171433E+03
                  57.2400            -8.636105E-02            -7.076046E+00             2.173364E+03
                  57.4200            -8.651090E-02            -7.029851E+00             2.175263E+03
                  57.6000            -8.665977E-02            -6.983615E+00             2.177130E+03
                  57.7800            -8.680765E-02            -6.937340E+00             2.178964E+03
                  57.9600            -8.695455E-02            -6.891027E+00             2.180767E+03
                  58.1400            -8.710047E-02            -6.844675E+00             2.182537E+03
                  58.3200            -8.724540E-02            -6.798286E+00             2.184276E+03
                  58.5000            -8.738935E-02            -6.751861E+00             2.185983E+03
                  58.6800            -8.753231E-02            -6.705400E+00             2.187658E+03
                  58.8600            -8.767428E-02            -6.658903E+00             2.189301E+03
                  59.0400            -8.781526E-02            -6.612372E+00             2.190913E+03
                  59.2200            -8.795526E-02            -6.565807E+00             2.192493E+03
                  59.4000            -8.809426E-02            -6.519208E+00             2.194042E+03
                  59.5800            -8.823228E-02            -6.472577E+00             2.195560E+03
                  59.7600            -8.836930E-02            -6.425914E+00             2.197046E+03
                  59.9400            -8.850534E-02            -6.379220E+00             2.198500E+03
                  60.1200            -8.864037E-02            -6.332495E+00             2.199924E+03
                  60.3000            -8.877442E-02            -6.285741E+00             2.201316E+03
                  60.4800            -8.890747E-02            -6.238957E+00             2.202678E+03
                  60.6600            -8.903953E-02            -6.192144E+00             2.204008E+03
                  60.8400            -8.917060E-02            -6.145304E+00             2.205308E+03
                  61.0200            -8.930066E-02            -6.098436E+00             2.206577E+03
                  61.2000            -8.942974E-02            -6.051541E+00             2.207815E+03
                  61.3800            -8.955781E-02            -6.004621E+00             2.209022E+03
                  61.5600            -8.968489E-02            -5.957675E+00             2.210199E+03
                  61.7400            -8.981097E-02            -5.910704E+00             2.211345E+03
                  61.9200            -8.993605E-02            -5.863710E+00             2.212461E+03
                  62.1000            -9.006014E-02            -5.816692E+00             2.213547E+03
                  62.2800            -9.018322E-02            -5.769651E+00             2.214602E+03
                  62.4600            -9.030531E-02            -5.722588E+00             2.215628E+03
                  62.6400            -9.042639E-02            -5.675504E+00             2.216623E+03
                  62.8200            -9.054647E-02            -5.628399E+00             2.217588E+03
                  63.0000            -9.066556E-02            -5.581273E+00             2.218523E+03
                  63.1800            -9.078364E-02            -5.534128E+00             2.219428E+03
                  63.3600            -9.090072E-02            -5.486965E+00             2.220304E+03
                  63.5400            -9.101680E-02            -5.439782E+00             2.221150E+03
                  63.7200            -9.113187E-02            -5.392583E+00             2.221966E+03
                  63.9000            -9.124594E-02            -5.345366E+00             2.222753E+03
                  64.0800            -9.135901E-02            -5.298132E+00             2.223510E+03
                  64.2600            -9.147108E-02            -5.250883E+00             2.224238E+03
                  64.4400            -9.158214E-02            -5.203619E+00             2.224937E+03
                  64.6200            -9.169219E-02            -5.156340E+00             2.225606E+03
                  64.8000            -9.180124E-02            -5.109047E+00             2.226247E+03
                  64.9800            -9.190929E-02            -5.061741E+00             2.226858E+03
                  65.1600            -9.201633E-02            -5.014422E+00             2.227441E+03
                  65.3400            -9.212237E-02            -4.967092E+00             2.227994E+03
                  65.5200            -9.222740E-02            -4.919749E+00             2.228519E+03
                  65.7000            -9.233142E-02            -4.872396E+00             2.229016E+03
                  65.8800            -9.243444E-02            -4.825033E+00             2.229483E+03
                  66.0600            -9.253645E-02            -4.777660E+00             2.229923E+03
                  66.2400            -9.263746E-02            -4.730277E+00             2.230333E+03
                  66.4200            -9.273745E-02            -4.682887E+00             2.230716E+03
                  66.6000            -9.283645E-02            -4.635488E+00             2.231070E+03
                  66.7800            -9.293443E-02            -4.588083E+00             2.231397E+03
                  66.9600            -9.303141E-02            -4.540670E+00             2.231695E+03
                  67.1400            -9.312738E-02            -4.493252E+00             2.231965E+03
                  67.3200            -9.322234E-02            -4.445828E+00             2.232207E+03
                  67.5000            -9.331629E-02            -4.398399E+00             2.232422E+03
                  67.6800            -9.340924E-02            -4.350966E+00             2.232609E+03
                  67.8600            -9.350118E-02            -4.303530E+00             2.232768E+03
                  68.0400            -9.359211E-02            -4.256090E+00             2.232900E+03
                  68.2200            -9.368203E-02            -4.208648E+00             2.233005E+03
                  68.4000            -9.377095E-02            -4.161203E+00             2.233082E+03
                  68.5800            -9.385885E-02            -4.113758E+00             2.233132E+03
                  68.7600            -9.394575E-02            -4.066311E+00             2.233155E+03
                  68.9400            -9.403164E-02            -4.018865E+00             2.233150E+03
                  69.1200            -9.411653E-02            -3.971418E+00             2.233119E+03
                  69.3000            -9.420040E-02            -3.923973E+00             2.233061E+03
                  69.4800            -9.428327E-02            -3.876529E+00             2.232976E+03
                  69.6600            -9.436512E-02            -3.829087E+00             2.232865E+03
                  69.8400            -9.444598E-02            -3.781648E+00             2.232727E+03
                  70.0200            -9.452582E-02            -3.734212E+00             2.232563E+03
                  70.2000            -9.460465E-02            -3.686780E+00             2.232372E+03
                  70.3800            -9.468248E-02            -3.639352E+00             2.232155E+03
                  70.5600            -9.475930E-02            -3.591929E+00             2.231911E+03
                  70.7400            -9.483511E-02            -3.544512E+00             2.231642E+03
                  70.9200            -9.490992E-02            -3.497100E+00             2.231347E+03
                  71.1000            -9.498371E-02            -3.449695E+00             2.231025E+03
                  71.2800            -9.505650E-02            -3.402297E+00             2.230678E+03
                  71.4600            -9.512829E-02            -3.354907E+00             2.230305E+03
                  71.6400            -9.519906E-02            -3.307525E+00             2.229907E+03
                  71.8200            -9.526883E-02            -3.260151E+00             2.229483E+03
                  72.0000            -9.533760E-02            -3.212787E+00             2.229033E+03
                  72.1800            -9.540535E-02            -3.165433E+00             2.228559E+03
                  72.3600            -9.547211E-02            -3.118089E+00             2.228058E+03
                  72.5400            -9.553785E-02            -3.070756E+00             2.227533E+03
                  72.7200            -9.560259E-02            -3.023434E+00             2.226983E+03
                  72.9000            -9.566633E-02            -2.976125E+00             2.226408E+03
                  73.0800            -9.572906E-02            -2.928827E+00             2.225808E+03
                  73.2600            -9.579078E-02            -2.881543E+00             2.225183E+03
                  73.4400            -9.585150E-02            -2.834272E+00             2.224534E+03
                  73.6200            -9.591122E-02            -2.787016E+00             2.223860E+03
                  73.8000            -9.596993E-02            -2.739773E+00             2.223161E+03
                  73.9800            -9.602764E-02            -2.692546E+00             2.222438E+03
                  74.1600            -9.608434E-02            -2.645335E+00             2.221691E+03
                  74.3400            -9.614005E-02            -2.598140E+00             2.220920E+03
                  74.5200            -9.619475E-02            -2.550961E+00             2.220124E+03
                  74.7000            -9.624844E-02            -2.503799E+00             2.219305E+03
                  74.8800            -9.630114E-02            -2.456655E+00             2.218462E+03
                  75.0600            -9.635283E-02            -2.409530E+00             2.217594E+03
                  75.2400            -9.640353E-02            -2.362423E+00             2.216704E+03
                  75.4200            -9.645322E-02            -2.315335E+00             2.215789E+03
                  75.6000            -9.650191E-02            -2.268266E+00             2.214851E+03
