                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             9.326710E-07             7.974894E-08             9.326957E-07             1.496691E-15             2.119384E-08             9.920783E-08             9.733484E-07            -2.467898E-11            -3.855275E-20             8.529221E-07            -1.378600E-07            -1.372540E-07             5.778081E-07
                   0.1800             9.328138E-07             7.982711E-08             9.322484E-07             5.899987E-10             2.118264E-08             9.915450E-08             9.733484E-07            -2.461817E-11            -9.316468E-15             8.529867E-07            -1.378930E-07            -1.372856E-07             5.778081E-07
                   0.3600             9.329405E-07             7.989644E-08             9.317856E-07             1.179474E-09             2.117254E-08             9.910724E-08             9.733484E-07            -2.456322E-11            -1.862146E-14             8.530441E-07            -1.379218E-07            -1.373142E-07             5.778081E-07
                   0.5400             9.330533E-07             7.995816E-08             9.313102E-07             1.767662E-09             2.116354E-08             9.906518E-08             9.733484E-07            -2.451326E-11            -2.796713E-14             8.530952E-07            -1.379473E-07            -1.373397E-07             5.778081E-07
                   0.7200             9.331525E-07             8.001241E-08             9.308224E-07             2.354623E-09             2.115564E-08             9.902821E-08             9.733484E-07            -2.446816E-11            -3.735670E-14             8.531401E-07            -1.379699E-07            -1.373622E-07             5.778081E-07
                   0.9000             9.332379E-07             8.005912E-08             9.303217E-07             2.940629E-09             2.114883E-08             9.899638E-08             9.733484E-07            -2.442799E-11            -4.678093E-14             8.531788E-07            -1.379892E-07            -1.373815E-07             5.778081E-07
                   1.0800             9.333098E-07             8.009845E-08             9.298083E-07             3.525965E-09             2.114310E-08             9.896957E-08             9.733484E-07            -2.439266E-11            -5.622955E-14             8.532113E-07            -1.380055E-07            -1.373977E-07             5.778081E-07
                   1.2600             9.333681E-07             8.013034E-08             9.292816E-07             4.110907E-09             2.113844E-08             9.894785E-08             9.733484E-07            -2.436221E-11            -6.569303E-14             8.532377E-07            -1.380187E-07            -1.374110E-07             5.778081E-07
                   1.4400             9.334130E-07             8.015494E-08             9.287417E-07             4.695718E-09             2.113486E-08             9.893108E-08             9.733484E-07            -2.433655E-11            -7.516218E-14             8.532581E-07            -1.380289E-07            -1.374211E-07             5.778081E-07
                   1.6200             9.334447E-07             8.017228E-08             9.281885E-07             5.280638E-09             2.113234E-08             9.891926E-08             9.733484E-07            -2.431566E-11            -8.462931E-14             8.532724E-07            -1.380361E-07            -1.374283E-07             5.778081E-07
