                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   0.0000             3.396697E+02             3.396697E+02             3.419902E+02             3.419902E+02             3.425401E+02             3.401839E+02             3.390007E+02             3.401839E+02             3.390007E+02
                   0.1800             3.401475E+02             3.402106E+02             3.424309E+02             3.424953E+02             3.430553E+02             3.406883E+02             3.395771E+02             3.407139E+02             3.396092E+02
                   0.3600             3.394454E+02             3.395438E+02             3.417563E+02             3.418580E+02             3.424095E+02             3.400346E+02             3.388595E+02             3.400559E+02             3.388859E+02
                   0.5400             3.391742E+02             3.393021E+02             3.414904E+02             3.416241E+02             3.421733E+02             3.397961E+02             3.386034E+02             3.398166E+02             3.386288E+02
                   0.7200             3.390352E+02             3.391899E+02             3.413504E+02             3.415133E+02             3.420620E+02             3.396835E+02             3.384863E+02             3.397049E+02             3.385130E+02
                   0.9000             3.389467E+02             3.391260E+02             3.412587E+02             3.414488E+02             3.419974E+02             3.396176E+02             3.384203E+02             3.396408E+02             3.384495E+02
                   1.0800             3.388807E+02             3.390828E+02             3.411889E+02             3.414044E+02             3.419532E+02             3.395716E+02             3.383752E+02             3.395973E+02             3.384079E+02
                   1.2600             3.388265E+02             3.390498E+02             3.411308E+02             3.413702E+02             3.419191E+02             3.395353E+02             3.383398E+02             3.395640E+02             3.383767E+02
                   1.4400             3.387799E+02             3.390231E+02             3.410805E+02             3.413424E+02             3.418914E+02             3.395048E+02             3.383100E+02             3.395369E+02             3.383515E+02
                   1.6200             3.387391E+02             3.390011E+02             3.410363E+02             3.413194E+02             3.418684E+02             3.394787E+02             3.382841E+02             3.395146E+02             3.383307E+02
                   1.8000             3.387034E+02             3.389832E+02             3.409974E+02             3.413007E+02             3.418497E+02             3.394564E+02             3.382614E+02             3.394964E+02             3.383134E+02
                   1.9800             3.386717E+02             3.389684E+02             3.409628E+02             3.412853E+02             3.418341E+02             3.394370E+02             3.382413E+02             3.394813E+02             3.382990E+02
                   2.1600             3.386415E+02             3.389542E+02             3.409298E+02             3.412707E+02             3.418193E+02             3.394181E+02             3.382215E+02             3.394670E+02             3.382852E+02
                   2.3400             3.386122E+02             3.389403E+02             3.408978E+02             3.412563E+02             3.418047E+02             3.393992E+02             3.382017E+02             3.394528E+02             3.382716E+02
                   2.5200             3.385837E+02             3.389266E+02             3.408668E+02             3.412421E+02             3.417903E+02             3.393804E+02             3.381819E+02             3.394389E+02             3.382582E+02
                   2.7000             3.385560E+02             3.389131E+02             3.408367E+02             3.412281E+02             3.417761E+02             3.393616E+02             3.381622E+02             3.394251E+02             3.382449E+02
                   2.8800             3.385289E+02             3.388997E+02             3.408074E+02             3.412142E+02             3.417620E+02             3.393428E+02             3.381425E+02             3.394115E+02             3.382318E+02
                   3.0600             3.385025E+02             3.388864E+02             3.407788E+02             3.412005E+02             3.417481E+02             3.393240E+02             3.381228E+02             3.393980E+02             3.382188E+02
                   3.2400             3.384766E+02             3.388733E+02             3.407508E+02             3.411869E+02             3.417343E+02             3.393053E+02             3.381032E+02             3.393846E+02             3.382059E+02
                   3.4200             3.384513E+02             3.388603E+02             3.407235E+02             3.411735E+02             3.417206E+02             3.392866E+02             3.380836E+02             3.393714E+02             3.381931E+02
                   3.6000             3.384264E+02             3.388474E+02             3.406968E+02             3.411602E+02             3.417070E+02             3.392679E+02             3.380641E+02             3.393582E+02             3.381805E+02
                   3.7800             3.384019E+02             3.388346E+02             3.406707E+02             3.411470E+02             3.416935E+02             3.392493E+02             3.380446E+02             3.393452E+02             3.381679E+02
                   3.9600             3.383779E+02             3.388220E+02             3.406450E+02             3.411338E+02             3.416801E+02             3.392308E+02             3.380252E+02             3.393322E+02             3.381554E+02
                   4.1400             3.383542E+02             3.388094E+02             3.406199E+02             3.411208E+02             3.416667E+02             3.392122E+02             3.380059E+02             3.393194E+02             3.381430E+02
                   4.3200             3.383309E+02             3.387968E+02             3.405952E+02             3.411079E+02             3.416535E+02             3.391938E+02             3.379866E+02             3.393066E+02             3.381307E+02
                   4.5000             3.383080E+02             3.387844E+02             3.405709E+02             3.410951E+02             3.416403E+02             3.391753E+02             3.379674E+02             3.392939E+02             3.381184E+02
                   4.6800             3.382853E+02             3.387721E+02             3.405471E+02             3.410823E+02             3.416273E+02             3.391570E+02             3.379483E+02             3.392813E+02             3.381063E+02
                   4.8600             3.382630E+02             3.387598E+02             3.405236E+02             3.410697E+02             3.416142E+02             3.391386E+02             3.379293E+02             3.392688E+02             3.380942E+02
                   5.0400             3.382409E+02             3.387476E+02             3.405006E+02             3.410571E+02             3.416013E+02             3.391203E+02             3.379103E+02             3.392563E+02             3.380821E+02
                   5.2200             3.382191E+02             3.387354E+02             3.404778E+02             3.410445E+02             3.415884E+02             3.391021E+02             3.378914E+02             3.392439E+02             3.380701E+02
                   5.4000             3.381975E+02             3.387234E+02             3.404554E+02             3.410321E+02             3.415756E+02             3.390840E+02             3.378726E+02             3.392316E+02             3.380582E+02
                   5.5800             3.381762E+02             3.387113E+02             3.404333E+02             3.410197E+02             3.415628E+02             3.390658E+02             3.378539E+02             3.392193E+02             3.380464E+02
                   5.7600             3.381551E+02             3.386994E+02             3.404115E+02             3.410073E+02             3.415501E+02             3.390478E+02             3.378352E+02             3.392071E+02             3.380346E+02
                   5.9400             3.381341E+02             3.386875E+02             3.403900E+02             3.409951E+02             3.415374E+02             3.390298E+02             3.378167E+02             3.391949E+02             3.380228E+02
                   6.1200             3.381134E+02             3.386757E+02             3.403688E+02             3.409829E+02             3.415248E+02             3.390118E+02             3.377982E+02             3.391828E+02             3.380111E+02
                   6.3000             3.380929E+02             3.386639E+02             3.403479E+02             3.409707E+02             3.415122E+02             3.389939E+02             3.377798E+02             3.391707E+02             3.379995E+02
                   6.4800             3.380726E+02             3.386521E+02             3.403271E+02             3.409586E+02             3.414997E+02             3.389761E+02             3.377615E+02             3.391587E+02             3.379879E+02
                   6.6600             3.380525E+02             3.386405E+02             3.403067E+02             3.409465E+02             3.414872E+02             3.389583E+02             3.377433E+02             3.391468E+02             3.379764E+02
                   6.8400             3.380325E+02             3.386288E+02             3.402864E+02             3.409345E+02             3.414748E+02             3.389406E+02             3.377251E+02             3.391349E+02             3.379649E+02
                   7.0200             3.380127E+02             3.386173E+02             3.402664E+02             3.409226E+02             3.414624E+02             3.389229E+02             3.377070E+02             3.391231E+02             3.379535E+02
                   7.2000             3.379930E+02             3.386057E+02             3.402466E+02             3.409107E+02             3.414501E+02             3.389053E+02             3.376890E+02             3.391113E+02             3.379421E+02
                   7.3800             3.379734E+02             3.385943E+02             3.402270E+02             3.408988E+02             3.414378E+02             3.388877E+02             3.376711E+02             3.390995E+02             3.379308E+02
                   7.5600             3.379540E+02             3.385828E+02             3.402075E+02             3.408870E+02             3.414255E+02             3.388702E+02             3.376533E+02             3.390878E+02             3.379195E+02
                   7.7400             3.379348E+02             3.385714E+02             3.401883E+02             3.408752E+02             3.414133E+02             3.388528E+02             3.376355E+02             3.390761E+02             3.379083E+02
                   7.9200             3.379157E+02             3.385601E+02             3.401692E+02             3.408635E+02             3.414011E+02             3.388354E+02             3.376178E+02             3.390645E+02             3.378971E+02
                   8.1000             3.378966E+02             3.385488E+02             3.401503E+02             3.408518E+02             3.413890E+02             3.388180E+02             3.376002E+02             3.390529E+02             3.378859E+02
                   8.2800             3.378777E+02             3.385375E+02             3.401315E+02             3.408402E+02             3.413769E+02             3.388007E+02             3.375827E+02             3.390414E+02             3.378748E+02
                   8.4600             3.378590E+02             3.385263E+02             3.401129E+02             3.408285E+02             3.413648E+02             3.387834E+02             3.375652E+02             3.390299E+02             3.378637E+02
                   8.6400             3.378403E+02             3.385152E+02             3.400945E+02             3.408170E+02             3.413527E+02             3.387662E+02             3.375478E+02             3.390185E+02             3.378527E+02
                   8.8200             3.378217E+02             3.385040E+02             3.400762E+02             3.408054E+02             3.413407E+02             3.387491E+02             3.375305E+02             3.390070E+02             3.378417E+02
