                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -5.358491E-09            -2.304731E-03             1.687538E-08
                   0.1800            -4.615303E-05            -2.024174E+01             1.530650E-08
                   0.3600            -4.607361E-05            -2.029972E+01             1.379477E-08
                   0.5400            -4.601834E-05            -2.031113E+01             1.234003E-08
                   0.7200            -4.597536E-05            -2.030552E+01             1.094235E-08
                   0.9000            -4.593991E-05            -2.029457E+01             9.601763E-09
                   1.0800            -4.591002E-05            -2.028277E+01             8.318251E-09
                   1.2600            -4.588480E-05            -2.027181E+01             7.091855E-09
                   1.4400            -4.586377E-05            -2.026228E+01             5.922565E-09
                   1.6200            -4.584663E-05            -2.025436E+01             4.810430E-09
                   1.8000            -4.583314E-05            -2.024806E+01             3.755436E-09
                   1.9800            -4.582307E-05            -2.024333E+01             2.757605E-09
                   2.1600            -4.581622E-05            -2.024008E+01             1.816955E-09
                   2.3400            -4.581240E-05            -2.023824E+01             9.334895E-10
                   2.5200            -4.581141E-05            -2.023771E+01             1.072292E-10
                   2.7000            -4.581305E-05            -2.023841E+01            -6.618297E-10
                   2.8800            -4.581714E-05            -2.024025E+01            -1.373678E-09
                   3.0600            -4.582347E-05            -2.024314E+01            -2.028297E-09
                   3.2400            -4.583187E-05            -2.024698E+01            -2.625690E-09
                   3.4200            -4.584213E-05            -2.025170E+01            -3.165846E-09
                   3.6000            -4.585408E-05            -2.025721E+01            -3.648757E-09
                   3.7800            -4.586751E-05            -2.026341E+01            -4.074428E-09
                   3.9600            -4.588224E-05            -2.027021E+01            -4.442850E-09
                   4.1400            -4.589808E-05            -2.027754E+01            -4.754022E-09
                   4.3200            -4.591483E-05            -2.028529E+01            -5.007941E-09
                   4.5000            -4.593231E-05            -2.029339E+01            -5.204611E-09
                   4.6800            -4.595032E-05            -2.030174E+01            -5.344028E-09
                   4.8600            -4.596867E-05            -2.031025E+01            -5.426196E-09
                   5.0400            -4.598716E-05            -2.031883E+01            -5.451112E-09
                   5.2200            -4.600561E-05            -2.032739E+01            -5.418788E-09
                   5.4000            -4.602381E-05            -2.033585E+01            -5.329219E-09
                   5.5800            -4.604158E-05            -2.034411E+01            -5.182413E-09
                   5.7600            -4.605871E-05            -2.035208E+01            -4.978380E-09
                   5.9400            -4.607502E-05            -2.035967E+01            -4.717123E-09
                   6.1200            -4.609029E-05            -2.036679E+01            -4.398649E-09
                   6.3000            -4.610435E-05            -2.037334E+01            -4.022966E-09
                   6.4800            -4.611698E-05            -2.037924E+01            -3.590085E-09
                   6.6600            -4.612799E-05            -2.038439E+01            -3.100015E-09
                   6.8400            -4.613718E-05            -2.038870E+01            -2.552768E-09
                   7.0200            -4.614436E-05            -2.039208E+01            -1.948358E-09
                   7.2000            -4.614933E-05            -2.039443E+01            -1.286794E-09
                   7.3800            -4.615188E-05            -2.039567E+01            -5.680897E-10
                   7.5600            -4.615183E-05            -2.039570E+01             2.077388E-10
                   7.7400            -4.614897E-05            -2.039443E+01             1.040674E-09
                   7.9200            -4.614311E-05            -2.039178E+01             1.930704E-09
                   8.1000            -4.613407E-05            -2.038764E+01             2.877808E-09
                   8.2800            -4.612164E-05            -2.038194E+01             3.881968E-09
                   8.4600            -4.610564E-05            -2.037459E+01             4.943168E-09
                   8.6400            -4.608589E-05            -2.036549E+01             6.061384E-09
                   8.8200            -4.606218E-05            -2.035457E+01             7.236601E-09
                   9.0000            -4.603436E-05            -2.034173E+01             8.468791E-09
                   9.1800            -4.600222E-05            -2.032690E+01             9.757934E-09
                   9.3600            -4.596561E-05            -2.030999E+01             1.110401E-08
                   9.5400            -4.592435E-05            -2.029093E+01             1.250699E-08
                   9.7200            -4.587826E-05            -2.026964E+01             1.396685E-08
                   9.9000            -4.582720E-05            -2.024605E+01             1.548356E-08
                  10.0800            -4.577100E-05            -2.022007E+01             1.705710E-08
                  10.2600            -4.570952E-05            -2.019166E+01             1.868745E-08
                  10.4400            -4.564260E-05            -2.016072E+01             2.037456E-08
                  10.6200            -4.557010E-05            -2.012722E+01             2.211842E-08
                  10.8000            -4.549190E-05            -2.009107E+01             2.391898E-08
                  10.9800            -4.540787E-05            -2.005224E+01             2.577623E-08
                  11.1600            -4.531788E-05            -2.001065E+01             2.769013E-08
                  11.3400            -4.522183E-05            -1.996628E+01             2.966064E-08
                  11.5200            -4.511962E-05            -1.991906E+01             3.168773E-08
                  11.7000            -4.501115E-05            -1.986896E+01             3.377137E-08
                  11.8800            -4.489633E-05            -1.981593E+01             3.591152E-08
                  12.0600            -4.477508E-05            -1.975996E+01             3.810815E-08
                  12.2400            -4.464735E-05            -1.970101E+01             4.036122E-08
                  12.4200            -4.451306E-05            -1.963905E+01             4.267068E-08
                  12.6000            -4.437218E-05            -1.957406E+01             4.503651E-08
                  12.7800            -4.422465E-05            -1.950604E+01             4.745866E-08
                  12.9600            -4.407046E-05            -1.943497E+01             4.993709E-08
                  13.1400            -4.390958E-05            -1.936084E+01             5.247175E-08
                  13.3200            -4.374201E-05            -1.928366E+01             5.506262E-08
                  13.5000            -4.356774E-05            -1.920343E+01             5.770964E-08
                  13.6800            -4.338679E-05            -1.912017E+01             6.041277E-08
                  13.8600            -4.319918E-05            -1.903387E+01             6.317197E-08
                  14.0400            -4.300494E-05            -1.894458E+01             6.598718E-08
                  14.2200            -4.280412E-05            -1.885230E+01             6.885837E-08
                  14.4000            -4.259676E-05            -1.875707E+01             7.178549E-08
                  14.5800            -4.238294E-05            -1.865893E+01             7.476848E-08
                  14.7600            -4.216272E-05            -1.855790E+01             7.780731E-08
                  14.9400            -4.193619E-05            -1.845404E+01             8.090191E-08
                  15.1200            -4.170343E-05            -1.834740E+01             8.405224E-08
                  15.3000            -4.146456E-05            -1.823801E+01             8.725825E-08
                  15.4800            -4.121967E-05            -1.812595E+01             9.051988E-08
                  15.6600            -4.096890E-05            -1.801126E+01             9.383709E-08
                  15.8400            -4.071236E-05            -1.789401E+01             9.720981E-08
                  16.0200            -4.045020E-05            -1.777428E+01             1.006380E-07
                  16.2000            -4.018255E-05            -1.765212E+01             1.041216E-07
                  16.3800            -3.990956E-05            -1.752761E+01             1.076605E-07
                  16.5600            -3.963139E-05            -1.740083E+01             1.112548E-07
                  16.7400            -3.934821E-05            -1.727186E+01             1.149043E-07
                  16.9200            -3.906018E-05            -1.714078E+01             1.186089E-07
                  17.1000            -3.876748E-05            -1.700767E+01             1.223687E-07
                  17.2800            -3.847028E-05            -1.687262E+01             1.261836E-07
                  17.4600            -3.816877E-05            -1.673571E+01             1.300534E-07
                  17.6400            -3.786314E-05            -1.659703E+01             1.339782E-07
                  17.8200            -3.755358E-05            -1.645668E+01             1.379578E-07
                  18.0000            -3.724027E-05            -1.631475E+01             1.419923E-07
                  18.1800            -3.692343E-05            -1.617132E+01             1.460815E-07
                  18.3600            -3.660323E-05            -1.602650E+01             1.502253E-07
                  18.5400            -3.627990E-05            -1.588037E+01             1.544238E-07
                  18.7200            -3.595362E-05            -1.573302E+01             1.586769E-07
                  18.9000            -3.562460E-05            -1.558456E+01             1.629844E-07
                  19.0800            -3.529304E-05            -1.543506E+01             1.673463E-07
                  19.2600            -3.495914E-05            -1.528464E+01             1.717626E-07
                  19.4400            -3.462311E-05            -1.513337E+01             1.762332E-07
                  19.6200            -3.428513E-05            -1.498135E+01             1.807579E-07
                  19.8000            -3.394542E-05            -1.482868E+01             1.853368E-07
                  19.9800            -3.360416E-05            -1.467543E+01             1.899697E-07
                  20.1600            -3.326155E-05            -1.452170E+01             1.946567E-07
                  20.3400            -3.291779E-05            -1.436757E+01             1.993975E-07
                  20.5200            -3.257306E-05            -1.421312E+01             2.041922E-07
                  20.7000            -3.222755E-05            -1.405845E+01             2.090407E-07
                  20.8800            -3.188144E-05            -1.390363E+01             2.139428E-07
                  21.0600            -3.153491E-05            -1.374875E+01             2.188986E-07
                  21.2400            -3.118813E-05            -1.359387E+01             2.239079E-07
                  21.4200            -3.084128E-05            -1.343908E+01             2.289706E-07
                  21.6000            -3.049452E-05            -1.328445E+01             2.340868E-07
                  21.7800            -3.014802E-05            -1.313004E+01             2.392562E-07
                  21.9600            -2.980193E-05            -1.297594E+01             2.444789E-07
                  22.1400            -2.945641E-05            -1.282220E+01             2.497546E-07
                  22.3200            -2.911160E-05            -1.266889E+01             2.550835E-07
                  22.5000            -2.876766E-05            -1.251607E+01             2.604653E-07
                  22.6800            -2.842471E-05            -1.236381E+01             2.659000E-07
                  22.8600            -2.808289E-05            -1.221215E+01             2.713876E-07
                  23.0400            -2.774233E-05            -1.206115E+01             2.769278E-07
                  23.2200            -2.740316E-05            -1.191087E+01             2.825207E-07
                  23.4000            -2.706549E-05            -1.176136E+01             2.881661E-07
                  23.5800            -2.672943E-05            -1.161266E+01             2.938640E-07
                  23.7600            -2.639510E-05            -1.146482E+01             2.996143E-07
                  23.9400            -2.606260E-05            -1.131788E+01             3.054169E-07
                  24.1200            -2.573202E-05            -1.117189E+01             3.112717E-07
                  24.3000            -2.540345E-05            -1.102687E+01             3.171786E-07
                  24.4800            -2.507700E-05            -1.088288E+01             3.231375E-07
                  24.6600            -2.475273E-05            -1.073993E+01             3.291483E-07
                  24.8400            -2.443074E-05            -1.059807E+01             3.352110E-07
                  25.0200            -2.411109E-05            -1.045733E+01             3.413255E-07
                  25.2000            -2.379385E-05            -1.031772E+01             3.474916E-07
                  25.3800            -2.347908E-05            -1.017928E+01             3.537092E-07
                  25.5600            -2.316686E-05            -1.004203E+01             3.599783E-07
                  25.7400            -2.285722E-05            -9.905999E+00             3.662988E-07
                  25.9200            -2.255024E-05            -9.771197E+00             3.726706E-07
                  26.1000            -2.224594E-05            -9.637647E+00             3.790936E-07
                  26.2800            -2.194438E-05            -9.505364E+00             3.855676E-07
                  26.4600            -2.164560E-05            -9.374364E+00             3.920927E-07
                  26.6400            -2.134964E-05            -9.244660E+00             3.986686E-07
                  26.8200            -2.105651E-05            -9.116263E+00             4.052953E-07
                  27.0000            -2.076627E-05            -8.989185E+00             4.119727E-07
                  27.1800            -2.047892E-05            -8.863432E+00             4.187007E-07
                  27.3600            -2.019449E-05            -8.739014E+00             4.254792E-07
                  27.5400            -1.991301E-05            -8.615935E+00             4.323081E-07
                  27.7200            -1.963448E-05            -8.494200E+00             4.391873E-07
                  27.9000            -1.935892E-05            -8.373814E+00             4.461166E-07
                  28.0800            -1.908634E-05            -8.254777E+00             4.530961E-07
                  28.2600            -1.881675E-05            -8.137092E+00             4.601255E-07
                  28.4400            -1.855016E-05            -8.020758E+00             4.672048E-07
                  28.6200            -1.828656E-05            -7.905774E+00             4.743338E-07
                  28.8000            -1.802595E-05            -7.792139E+00             4.815126E-07
                  28.9800            -1.776834E-05            -7.679850E+00             4.887408E-07
                  29.1600            -1.751372E-05            -7.568902E+00             4.960186E-07
                  29.3400            -1.726209E-05            -7.459292E+00             5.033457E-07
                  29.5200            -1.701343E-05            -7.351013E+00             5.107220E-07
                  29.7000            -1.676773E-05            -7.244060E+00             5.181474E-07
                  29.8800            -1.652499E-05            -7.138427E+00             5.256219E-07
                  30.0600            -1.628518E-05            -7.034104E+00             5.331453E-07
                  30.2400            -1.604831E-05            -6.931085E+00             5.407174E-07
                  30.4200            -1.581434E-05            -6.829361E+00             5.483383E-07
                  30.6000            -1.558326E-05            -6.728923E+00             5.560077E-07
                  30.7800            -1.535505E-05            -6.629760E+00             5.637256E-07
                  30.9600            -1.512970E-05            -6.531862E+00             5.714919E-07
                  31.1400            -1.490717E-05            -6.435219E+00             5.793064E-07
                  31.3200            -1.468746E-05            -6.339820E+00             5.871690E-07
                  31.5000            -1.447052E-05            -6.245654E+00             5.950796E-07
                  31.6800            -1.425635E-05            -6.152707E+00             6.030381E-07
                  31.8600            -1.404491E-05            -6.060969E+00             6.110444E-07
                  32.0400            -1.383618E-05            -5.970427E+00             6.190983E-07
                  32.2200            -1.363013E-05            -5.881067E+00             6.271999E-07
                  32.4000            -1.342673E-05            -5.792878E+00             6.353488E-07
                  32.5800            -1.322596E-05            -5.705845E+00             6.435450E-07
                  32.7600            -1.302778E-05            -5.619956E+00             6.517885E-07
                  32.9400            -1.283217E-05            -5.535196E+00             6.600790E-07
                  33.1200            -1.263910E-05            -5.451552E+00             6.684164E-07
                  33.3000            -1.244854E-05            -5.369010E+00             6.768008E-07
                  33.4800            -1.226045E-05            -5.287556E+00             6.852318E-07
                  33.6600            -1.207481E-05            -5.207176E+00             6.937094E-07
                  33.8400            -1.189158E-05            -5.127855E+00             7.022335E-07
                  34.0200            -1.171074E-05            -5.049580E+00             7.108039E-07
