                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             5.181582E-04             4.927759E+00             0.000000E+00             1.457142E+00             6.571363E+03
                   0.1800             2.780037E-02             4.975393E+00             0.000000E+00             1.338835E+00             6.571321E+03
                   0.3600             4.681481E-02             4.979071E+00             0.000000E+00             1.446480E+00             6.571360E+03
                   0.5400             6.410850E-02             4.993407E+00             0.000000E+00             1.479304E+00             6.571375E+03
                   0.7200             8.063877E-02             5.008690E+00             0.000000E+00             1.489369E+00             6.571380E+03
                   0.9000             9.663396E-02             5.022284E+00             0.000000E+00             1.491611E+00             6.571381E+03
                   1.0800             1.121798E-01             5.033305E+00             0.000000E+00             1.491214E+00             6.571381E+03
                   1.2600             1.273302E-01             5.041435E+00             0.000000E+00             1.490147E+00             6.571381E+03
                   1.4400             1.421325E-01             5.046570E+00             0.000000E+00             1.489151E+00             6.571381E+03
                   1.6200             1.566285E-01             5.048692E+00             0.000000E+00             1.488506E+00             6.571381E+03
                   1.8000             1.708538E-01             5.047846E+00             0.000000E+00             1.488313E+00             6.571381E+03
                   1.9800             1.848383E-01             5.044576E+00             0.000000E+00             1.488523E+00             6.571381E+03
                   2.1600             1.986068E-01             5.040959E+00             0.000000E+00             1.488794E+00             6.571381E+03
                   2.3400             2.121806E-01             5.037369E+00             0.000000E+00             1.489068E+00             6.571381E+03
                   2.5200             2.255773E-01             5.033806E+00             0.000000E+00             1.489348E+00             6.571381E+03
                   2.7000             2.388121E-01             5.030269E+00             0.000000E+00             1.489632E+00             6.571381E+03
                   2.8800             2.518979E-01             5.026758E+00             0.000000E+00             1.489923E+00             6.571381E+03
                   3.0600             2.648461E-01             5.023273E+00             0.000000E+00             1.490219E+00             6.571381E+03
                   3.2400             2.776665E-01             5.019814E+00             0.000000E+00             1.490521E+00             6.571381E+03
                   3.4200             2.903679E-01             5.016382E+00             0.000000E+00             1.490827E+00             6.571382E+03
                   3.6000             3.029579E-01             5.012975E+00             0.000000E+00             1.491139E+00             6.571382E+03
