                   Degree             gamma_1[rad]        dgammadt_1[rad/s]      dgammadtt_1[rad/s2]
                  36.1800            -6.240500E-02            -1.203467E+01             1.724538E+03
                  36.3600            -6.265976E-02            -1.199805E+01             1.730464E+03
                  36.5400            -6.291375E-02            -1.196130E+01             1.736355E+03
                  36.7200            -6.316695E-02            -1.192443E+01             1.742212E+03
                  36.9000            -6.341937E-02            -1.188743E+01             1.748035E+03
                  37.0800            -6.367101E-02            -1.185031E+01             1.753824E+03
                  37.2600            -6.392186E-02            -1.181307E+01             1.759578E+03
                  37.4400            -6.417192E-02            -1.177571E+01             1.765299E+03
                  37.6200            -6.442118E-02            -1.173822E+01             1.770985E+03
                  37.8000            -6.466965E-02            -1.170062E+01             1.776636E+03
                  37.9800            -6.491732E-02            -1.166289E+01             1.782253E+03
                  38.1600            -6.516419E-02            -1.162505E+01             1.787836E+03
                  38.3400            -6.541025E-02            -1.158709E+01             1.793384E+03
                  38.5200            -6.565551E-02            -1.154901E+01             1.798897E+03
                  38.7000            -6.589996E-02            -1.151082E+01             1.804376E+03
                  38.8800            -6.614360E-02            -1.147251E+01             1.809821E+03
                  39.0600            -6.638643E-02            -1.143408E+01             1.815230E+03
                  39.2400            -6.662844E-02            -1.139554E+01             1.820605E+03
                  39.4200            -6.686963E-02            -1.135689E+01             1.825946E+03
                  39.6000            -6.711000E-02            -1.131812E+01             1.831251E+03
                  39.7800            -6.734955E-02            -1.127925E+01             1.836522E+03
                  39.9600            -6.758828E-02            -1.124026E+01             1.841758E+03
                  40.1400            -6.782617E-02            -1.120116E+01             1.846959E+03
                  40.3200            -6.806324E-02            -1.116195E+01             1.852125E+03
                  40.5000            -6.829947E-02            -1.112263E+01             1.857257E+03
                  40.6800            -6.853487E-02            -1.108320E+01             1.862353E+03
                  40.8600            -6.876943E-02            -1.104366E+01             1.867415E+03
                  41.0400            -6.900315E-02            -1.100402E+01             1.872442E+03
                  41.2200            -6.923603E-02            -1.096427E+01             1.877434E+03
                  41.4000            -6.946806E-02            -1.092442E+01             1.882391E+03
                  41.5800            -6.969925E-02            -1.088446E+01             1.887312E+03
                  41.7600            -6.992959E-02            -1.084440E+01             1.892199E+03
                  41.9400            -7.015908E-02            -1.080423E+01             1.897051E+03
                  42.1200            -7.038772E-02            -1.076396E+01             1.901868E+03
                  42.3000            -7.061551E-02            -1.072359E+01             1.906650E+03
                  42.4800            -7.084243E-02            -1.068312E+01             1.911396E+03
                  42.6600            -7.106850E-02            -1.064255E+01             1.916108E+03
                  42.8400            -7.129371E-02            -1.060188E+01             1.920785E+03
                  43.0200            -7.151805E-02            -1.056111E+01             1.925426E+03
                  43.2000            -7.174153E-02            -1.052024E+01             1.930033E+03
                  43.3800            -7.196414E-02            -1.047927E+01             1.934604E+03
                  43.5600            -7.218588E-02            -1.043821E+01             1.939141E+03
                  43.7400            -7.240675E-02            -1.039705E+01             1.943642E+03
                  43.9200            -7.262674E-02            -1.035580E+01             1.948108E+03
                  44.1000            -7.284586E-02            -1.031445E+01             1.952539E+03
                  44.2800            -7.306410E-02            -1.027301E+01             1.956935E+03
                  44.4600            -7.328146E-02            -1.023148E+01             1.961296E+03
                  44.6400            -7.349794E-02            -1.018985E+01             1.965622E+03
                  44.8200            -7.371354E-02            -1.014813E+01             1.969913E+03
                  45.0000            -7.392825E-02            -1.010633E+01             1.974169E+03
                  45.1800            -7.414208E-02            -1.006443E+01             1.978389E+03
                  45.3600            -7.435501E-02            -1.002244E+01             1.982575E+03
                  45.5400            -7.456706E-02            -9.980366E+00             1.986726E+03
                  45.7200            -7.477821E-02            -9.938203E+00             1.990841E+03
                  45.9000            -7.498846E-02            -9.895953E+00             1.994922E+03
                  46.0800            -7.519782E-02            -9.853617E+00             1.998968E+03
                  46.2600            -7.540628E-02            -9.811196E+00             2.002978E+03
                  46.4400            -7.561385E-02            -9.768690E+00             2.006954E+03
                  46.6200            -7.582050E-02            -9.726100E+00             2.010894E+03
                  46.8000            -7.602626E-02            -9.683426E+00             2.014800E+03
                  46.9800            -7.623111E-02            -9.640671E+00             2.018671E+03
                  47.1600            -7.643505E-02            -9.597833E+00             2.022507E+03
                  47.3400            -7.663808E-02            -9.554915E+00             2.026308E+03
                  47.5200            -7.684020E-02            -9.511916E+00             2.030074E+03
                  47.7000            -7.704141E-02            -9.468838E+00             2.033805E+03
                  47.8800            -7.724171E-02            -9.425682E+00             2.037502E+03
                  48.0600            -7.744109E-02            -9.382447E+00             2.041164E+03
                  48.2400            -7.763955E-02            -9.339135E+00             2.044790E+03
                  48.4200            -7.783709E-02            -9.295746E+00             2.048383E+03
                  48.6000            -7.803372E-02            -9.252281E+00             2.051940E+03
                  48.7800            -7.822942E-02            -9.208742E+00             2.055463E+03
                  48.9600            -7.842419E-02            -9.165128E+00             2.058951E+03
                  49.1400            -7.861804E-02            -9.121440E+00             2.062404E+03
                  49.3200            -7.881097E-02            -9.077680E+00             2.065823E+03
                  49.5000            -7.900296E-02            -9.033848E+00             2.069207E+03
                  49.6800            -7.919403E-02            -8.989944E+00             2.072557E+03
                  49.8600            -7.938416E-02            -8.945969E+00             2.075872E+03
                  50.0400            -7.957336E-02            -8.901924E+00             2.079153E+03
                  50.2200            -7.976163E-02            -8.857811E+00             2.082399E+03
                  50.4000            -7.994896E-02            -8.813629E+00             2.085611E+03
                  50.5800            -8.013535E-02            -8.769379E+00             2.088789E+03
                  50.7600            -8.032080E-02            -8.725062E+00             2.091932E+03
                  50.9400            -8.050532E-02            -8.680678E+00             2.095041E+03
                  51.1200            -8.068889E-02            -8.636229E+00             2.098116E+03
                  51.3000            -8.087152E-02            -8.591716E+00             2.101156E+03
                  51.4800            -8.105320E-02            -8.547138E+00             2.104162E+03
                  51.6600            -8.123394E-02            -8.502497E+00             2.107134E+03
                  51.8400            -8.141373E-02            -8.457793E+00             2.110072E+03
                  52.0200            -8.159257E-02            -8.413027E+00             2.112976E+03
                  52.2000            -8.177047E-02            -8.368200E+00             2.115846E+03
                  52.3800            -8.194741E-02            -8.323312E+00             2.118682E+03
                  52.5600            -8.212340E-02            -8.278365E+00             2.121485E+03
                  52.7400            -8.229843E-02            -8.233359E+00             2.124253E+03
                  52.9200            -8.247251E-02            -8.188294E+00             2.126987E+03
                  53.1000            -8.264564E-02            -8.143172E+00             2.129688E+03
                  53.2800            -8.281781E-02            -8.097992E+00             2.132355E+03
                  53.4600            -8.298902E-02            -8.052757E+00             2.134988E+03
                  53.6400            -8.315927E-02            -8.007466E+00             2.137588E+03
                  53.8200            -8.332856E-02            -7.962120E+00             2.140154E+03
                  54.0000            -8.349688E-02            -7.916720E+00             2.142687E+03
                  54.1800            -8.366425E-02            -7.871267E+00             2.145186E+03
                  54.3600            -8.383065E-02            -7.825761E+00             2.147652E+03
                  54.5400            -8.399608E-02            -7.780203E+00             2.150084E+03
                  54.7200            -8.416055E-02            -7.734594E+00             2.152484E+03
                  54.9000            -8.432405E-02            -7.688934E+00             2.154850E+03
                  55.0800            -8.448658E-02            -7.643225E+00             2.157182E+03
                  55.2600            -8.464814E-02            -7.597467E+00             2.159482E+03
                  55.4400            -8.480873E-02            -7.551660E+00             2.161749E+03
                  55.6200            -8.496835E-02            -7.505805E+00             2.163982E+03
                  55.8000            -8.512700E-02            -7.459903E+00             2.166183E+03
                  55.9800            -8.528468E-02            -7.413955E+00             2.168350E+03
                  56.1600            -8.544137E-02            -7.367962E+00             2.170485E+03
                  56.3400            -8.559710E-02            -7.321923E+00             2.172588E+03
                  56.5200            -8.575184E-02            -7.275840E+00             2.174657E+03
                  56.7000            -8.590561E-02            -7.229714E+00             2.176694E+03
                  56.8800            -8.605840E-02            -7.183545E+00             2.178698E+03
                  57.0600            -8.621022E-02            -7.137333E+00             2.180670E+03
                  57.2400            -8.636105E-02            -7.091080E+00             2.182609E+03
                  57.4200            -8.651090E-02            -7.044787E+00             2.184516E+03
                  57.6000            -8.665977E-02            -6.998453E+00             2.186391E+03
                  57.7800            -8.680765E-02            -6.952080E+00             2.188233E+03
                  57.9600            -8.695455E-02            -6.905668E+00             2.190043E+03
                  58.1400            -8.710047E-02            -6.859218E+00             2.191821E+03
                  58.3200            -8.724540E-02            -6.812730E+00             2.193568E+03
                  58.5000            -8.738935E-02            -6.766206E+00             2.195282E+03
                  58.6800            -8.753231E-02            -6.719646E+00             2.196964E+03
                  58.8600            -8.767428E-02            -6.673051E+00             2.198614E+03
                  59.0400            -8.781526E-02            -6.626421E+00             2.200233E+03
                  59.2200            -8.795526E-02            -6.579757E+00             2.201820E+03
                  59.4000            -8.809426E-02            -6.533059E+00             2.203375E+03
                  59.5800            -8.823228E-02            -6.486329E+00             2.204899E+03
                  59.7600            -8.836930E-02            -6.439567E+00             2.206391E+03
                  59.9400            -8.850534E-02            -6.392774E+00             2.207852E+03
                  60.1200            -8.864037E-02            -6.345950E+00             2.209282E+03
                  60.3000            -8.877442E-02            -6.299096E+00             2.210680E+03
                  60.4800            -8.890747E-02            -6.252212E+00             2.212048E+03
                  60.6600            -8.903953E-02            -6.205300E+00             2.213384E+03
                  60.8400            -8.917060E-02            -6.158360E+00             2.214689E+03
                  61.0200            -8.930066E-02            -6.111393E+00             2.215963E+03
                  61.2000            -8.942974E-02            -6.064399E+00             2.217206E+03
                  61.3800            -8.955781E-02            -6.017378E+00             2.218419E+03
                  61.5600            -8.968489E-02            -5.970333E+00             2.219601E+03
                  61.7400            -8.981097E-02            -5.923263E+00             2.220752E+03
                  61.9200            -8.993605E-02            -5.876168E+00             2.221873E+03
                  62.1000            -9.006014E-02            -5.829050E+00             2.222963E+03
                  62.2800            -9.018322E-02            -5.781910E+00             2.224023E+03
                  62.4600            -9.030531E-02            -5.734747E+00             2.225052E+03
                  62.6400            -9.042639E-02            -5.687562E+00             2.226052E+03
                  62.8200            -9.054647E-02            -5.640357E+00             2.227021E+03
                  63.0000            -9.066556E-02            -5.593132E+00             2.227960E+03
                  63.1800            -9.078364E-02            -5.545887E+00             2.228869E+03
                  63.3600            -9.090072E-02            -5.498622E+00             2.229748E+03
                  63.5400            -9.101680E-02            -5.451340E+00             2.230598E+03
                  63.7200            -9.113187E-02            -5.404040E+00             2.231418E+03
                  63.9000            -9.124594E-02            -5.356723E+00             2.232208E+03
                  64.0800            -9.135901E-02            -5.309389E+00             2.232968E+03
                  64.2600            -9.147108E-02            -5.262039E+00             2.233699E+03
                  64.4400            -9.158214E-02            -5.214675E+00             2.234401E+03
                  64.6200            -9.169219E-02            -5.167295E+00             2.235073E+03
                  64.8000            -9.180124E-02            -5.119902E+00             2.235717E+03
                  64.9800            -9.190929E-02            -5.072496E+00             2.236331E+03
                  65.1600            -9.201633E-02            -5.025076E+00             2.236916E+03
                  65.3400            -9.212237E-02            -4.977645E+00             2.237472E+03
                  65.5200            -9.222740E-02            -4.930202E+00             2.237999E+03
                  65.7000            -9.233142E-02            -4.882748E+00             2.238497E+03
                  65.8800            -9.243444E-02            -4.835284E+00             2.238967E+03
                  66.0600            -9.253645E-02            -4.787810E+00             2.239408E+03
                  66.2400            -9.263746E-02            -4.740328E+00             2.239821E+03
                  66.4200            -9.273745E-02            -4.692836E+00             2.240205E+03
                  66.6000            -9.283645E-02            -4.645337E+00             2.240561E+03
                  66.7800            -9.293443E-02            -4.597831E+00             2.240888E+03
                  66.9600            -9.303141E-02            -4.550318E+00             2.241188E+03
                  67.1400            -9.312738E-02            -4.502798E+00             2.241459E+03
                  67.3200            -9.322234E-02            -4.455274E+00             2.241703E+03
                  67.5000            -9.331629E-02            -4.407744E+00             2.241918E+03
                  67.6800            -9.340924E-02            -4.360211E+00             2.242106E+03
                  67.8600            -9.350118E-02            -4.312673E+00             2.242266E+03
                  68.0400            -9.359211E-02            -4.265133E+00             2.242398E+03
                  68.2200            -9.368203E-02            -4.217589E+00             2.242503E+03
                  68.4000            -9.377095E-02            -4.170044E+00             2.242581E+03
                  68.5800            -9.385885E-02            -4.122498E+00             2.242631E+03
                  68.7600            -9.394575E-02            -4.074951E+00             2.242654E+03
                  68.9400            -9.403164E-02            -4.027403E+00             2.242650E+03
                  69.1200            -9.411653E-02            -3.979856E+00             2.242618E+03
                  69.3000            -9.420040E-02            -3.932310E+00             2.242560E+03
                  69.4800            -9.428327E-02            -3.884765E+00             2.242475E+03
                  69.6600            -9.436512E-02            -3.837223E+00             2.242363E+03
                  69.8400            -9.444598E-02            -3.789683E+00             2.242225E+03
                  70.0200            -9.452582E-02            -3.742146E+00             2.242059E+03
                  70.2000            -9.460465E-02            -3.694613E+00             2.241868E+03
                  70.3800            -9.468248E-02            -3.647085E+00             2.241650E+03
                  70.5600            -9.475930E-02            -3.599561E+00             2.241405E+03
                  70.7400            -9.483511E-02            -3.552043E+00             2.241135E+03
                  70.9200            -9.490992E-02            -3.504530E+00             2.240838E+03
                  71.1000            -9.498371E-02            -3.457025E+00             2.240516E+03
                  71.2800            -9.505650E-02            -3.409526E+00             2.240167E+03
                  71.4600            -9.512829E-02            -3.362035E+00             2.239792E+03
                  71.6400            -9.519906E-02            -3.314552E+00             2.239392E+03
                  71.8200            -9.526883E-02            -3.267078E+00             2.238967E+03
                  72.0000            -9.533760E-02            -3.219613E+00             2.238515E+03
                  72.1800            -9.540535E-02            -3.172158E+00             2.238038E+03
                  72.3600            -9.547211E-02            -3.124714E+00             2.237536E+03
                  72.5400            -9.553785E-02            -3.077280E+00             2.237009E+03
                  72.7200            -9.560259E-02            -3.029858E+00             2.236456E+03
                  72.9000            -9.566633E-02            -2.982448E+00             2.235879E+03
                  73.0800            -9.572906E-02            -2.935050E+00             2.235276E+03
                  73.2600            -9.579078E-02            -2.887665E+00             2.234649E+03
                  73.4400            -9.585150E-02            -2.840294E+00             2.233996E+03
                  73.6200            -9.591122E-02            -2.792937E+00             2.233319E+03
                  73.8000            -9.596993E-02            -2.745594E+00             2.232618E+03
                  73.9800            -9.602764E-02            -2.698267E+00             2.231892E+03
                  74.1600            -9.608434E-02            -2.650955E+00             2.231142E+03
                  74.3400            -9.614005E-02            -2.603660E+00             2.230367E+03
                  74.5200            -9.619475E-02            -2.556381E+00             2.229568E+03
                  74.7000            -9.624844E-02            -2.509119E+00             2.228745E+03
                  74.8800            -9.630114E-02            -2.461875E+00             2.227898E+03
                  75.0600            -9.635283E-02            -2.414649E+00             2.227028E+03
                  75.2400            -9.640353E-02            -2.367442E+00             2.226133E+03
                  75.4200            -9.645322E-02            -2.320254E+00             2.225215E+03
                  75.6000            -9.650191E-02            -2.273086E+00             2.224273E+03
