                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             7.353444E-02             4.428231E-04             1.332300E-06             2.784183E-05             4.719972E-04             4.764105E-01             5.842967E-02             4.768825E-01
                   0.1800             7.134186E-02            -1.357245E-03            -4.083474E-06             5.080301E-04            -8.532986E-04             4.740398E-01             5.830474E-02             4.731865E-01
                   0.3600             7.137133E-02            -2.681094E-03            -8.066447E-06             8.140075E-04            -1.875153E-03             4.738513E-01             5.829789E-02             4.719761E-01
                   0.5400             7.142232E-02            -4.005008E-03            -1.204957E-05             1.119597E-03            -2.897461E-03             4.736953E-01             5.830169E-02             4.707978E-01
                   0.7200             7.148808E-02            -5.328848E-03            -1.603240E-05             1.425383E-03            -3.919498E-03             4.735453E-01             5.829554E-02             4.696258E-01
                   0.9000             7.156555E-02            -6.652258E-03            -2.001383E-05             1.731601E-03            -4.940671E-03             4.734200E-01             5.830074E-02             4.684793E-01
                   1.0800             7.165344E-02            -7.975153E-03            -2.399361E-05             2.038352E-03            -5.960795E-03             4.732958E-01             5.829483E-02             4.673350E-01
                   1.2600             7.175103E-02            -9.297722E-03            -2.797226E-05             2.345700E-03            -6.979994E-03             4.731956E-01             5.830138E-02             4.662156E-01
                   1.4400             7.185787E-02            -1.061971E-02            -3.194901E-05             2.653696E-03            -7.997965E-03             4.730943E-01             5.829569E-02             4.650963E-01
                   1.6200             7.197361E-02            -1.194109E-02            -3.592372E-05             2.962390E-03            -9.014620E-03             4.730038E-01             5.828986E-02             4.639892E-01
                   1.8000             7.209795E-02            -1.326170E-02            -3.989594E-05             3.271833E-03            -1.002976E-02             4.729383E-01             5.829837E-02             4.629086E-01
                   1.9800             7.223059E-02            -1.458162E-02            -4.386584E-05             3.582083E-03            -1.104341E-02             4.728692E-01             5.829287E-02             4.618258E-01
                   2.1600             7.237123E-02            -1.590066E-02            -4.783282E-05             3.893201E-03            -1.205529E-02             4.728101E-01             5.828725E-02             4.607549E-01
                   2.3400             7.251961E-02            -1.721881E-02            -5.179683E-05             4.205249E-03            -1.306535E-02             4.727774E-01             5.829802E-02             4.597120E-01
                   2.5200             7.267540E-02            -1.853594E-02            -5.575752E-05             4.518277E-03            -1.407342E-02             4.727382E-01             5.829283E-02             4.586648E-01
                   2.7000             7.283810E-02            -1.985200E-02            -5.971461E-05             4.832050E-03            -1.507966E-02             4.727070E-01             5.828754E-02             4.576273E-01
                   2.8800             7.300738E-02            -2.116691E-02            -6.366795E-05             5.146351E-03            -1.608423E-02             4.726825E-01             5.828216E-02             4.565983E-01
