                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             6.293962E-04             3.608417E+00             0.000000E+00             1.955114E+00             8.660745E+03
                   0.1800             3.159127E-02             3.662103E+00             0.000000E+00             1.894844E+00             8.660744E+03
                   0.3600             5.341225E-02             3.688722E+00             0.000000E+00             1.944364E+00             8.660745E+03
                   0.5400             7.328450E-02             3.719382E+00             0.000000E+00             1.959745E+00             8.660745E+03
                   0.7200             9.225191E-02             3.749241E+00             0.000000E+00             1.963136E+00             8.660745E+03
                   0.9000             1.105831E-01             3.776668E+00             0.000000E+00             1.962285E+00             8.660745E+03
                   1.0800             1.283869E-01             3.801081E+00             0.000000E+00             1.960052E+00             8.660745E+03
                   1.2600             1.457315E-01             3.822271E+00             0.000000E+00             1.957556E+00             8.660745E+03
                   1.4400             1.626747E-01             3.840171E+00             0.000000E+00             1.955218E+00             8.660745E+03
                   1.6200             1.792659E-01             3.854767E+00             0.000000E+00             1.953201E+00             8.660745E+03
                   1.8000             1.955467E-01             3.866068E+00             0.000000E+00             1.951568E+00             8.660745E+03
                   1.9800             2.115517E-01             3.874088E+00             0.000000E+00             1.950344E+00             8.660745E+03
                   2.1600             2.273094E-01             3.878850E+00             0.000000E+00             1.949537E+00             8.660745E+03
                   2.3400             2.428442E-01             3.880392E+00             0.000000E+00             1.949148E+00             8.660745E+03
                   2.5200             2.581761E-01             3.878848E+00             0.000000E+00             1.949162E+00             8.660745E+03
                   2.7000             2.733226E-01             3.875963E+00             0.000000E+00             1.949355E+00             8.660745E+03
                   2.8800             2.882986E-01             3.873097E+00             0.000000E+00             1.949552E+00             8.660745E+03
                   3.0600             3.031171E-01             3.870252E+00             0.000000E+00             1.949753E+00             8.660745E+03
                   3.2400             3.177893E-01             3.867429E+00             0.000000E+00             1.949958E+00             8.660745E+03
                   3.4200             3.323254E-01             3.864626E+00             0.000000E+00             1.950166E+00             8.660745E+03
                   3.6000             3.467341E-01             3.861845E+00             0.000000E+00             1.950378E+00             8.660745E+03
                   3.7800             3.610236E-01             3.859084E+00             0.000000E+00             1.950593E+00             8.660745E+03
                   3.9600             3.752012E-01             3.856344E+00             0.000000E+00             1.950811E+00             8.660745E+03
                   4.1400             3.892732E-01             3.853626E+00             0.000000E+00             1.951031E+00             8.660745E+03
                   4.3200             4.032457E-01             3.850928E+00             0.000000E+00             1.951255E+00             8.660745E+03
                   4.5000             4.171244E-01             3.848251E+00             0.000000E+00             1.951481E+00             8.660745E+03
                   4.6800             4.309144E-01             3.845594E+00             0.000000E+00             1.951708E+00             8.660745E+03
                   4.8600             4.446203E-01             3.842959E+00             0.000000E+00             1.951939E+00             8.660745E+03
                   5.0400             4.582468E-01             3.840344E+00             0.000000E+00             1.952171E+00             8.660745E+03
                   5.2200             4.717979E-01             3.837750E+00             0.000000E+00             1.952404E+00             8.660745E+03
