                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -5.452483E-09            -2.346152E-03             1.687538E-08
                   0.1800            -4.590514E-05            -2.013962E+01             1.530650E-08
                   0.3600            -4.582621E-05            -2.019699E+01             1.379477E-08
                   0.5400            -4.577125E-05            -2.020836E+01             1.234003E-08
                   0.7200            -4.572850E-05            -2.020284E+01             1.094235E-08
                   0.9000            -4.569325E-05            -2.019199E+01             9.601763E-09
                   1.0800            -4.566354E-05            -2.018029E+01             8.318251E-09
                   1.2600            -4.563847E-05            -2.016940E+01             7.091855E-09
                   1.4400            -4.561757E-05            -2.015994E+01             5.922565E-09
                   1.6200            -4.560054E-05            -2.015208E+01             4.810430E-09
                   1.8000            -4.558713E-05            -2.014582E+01             3.755436E-09
                   1.9800            -4.557713E-05            -2.014111E+01             2.757605E-09
                   2.1600            -4.557033E-05            -2.013789E+01             1.816955E-09
                   2.3400            -4.556653E-05            -2.013606E+01             9.334895E-10
                   2.5200            -4.556555E-05            -2.013554E+01             1.072292E-10
                   2.7000            -4.556719E-05            -2.013623E+01            -6.618297E-10
                   2.8800            -4.557125E-05            -2.013806E+01            -1.373678E-09
                   3.0600            -4.557756E-05            -2.014094E+01            -2.028297E-09
                   3.2400            -4.558591E-05            -2.014476E+01            -2.625690E-09
                   3.4200            -4.559611E-05            -2.014946E+01            -3.165846E-09
                   3.6000            -4.560799E-05            -2.015493E+01            -3.648757E-09
                   3.7800            -4.562134E-05            -2.016109E+01            -4.074428E-09
                   3.9600            -4.563599E-05            -2.016786E+01            -4.442850E-09
                   4.1400            -4.565173E-05            -2.017514E+01            -4.754022E-09
                   4.3200            -4.566838E-05            -2.018285E+01            -5.007941E-09
                   4.5000            -4.568576E-05            -2.019090E+01            -5.204611E-09
                   4.6800            -4.570366E-05            -2.019920E+01            -5.344028E-09
                   4.8600            -4.572190E-05            -2.020766E+01            -5.426196E-09
                   5.0400            -4.574028E-05            -2.021619E+01            -5.451112E-09
                   5.2200            -4.575862E-05            -2.022471E+01            -5.418788E-09
                   5.4000            -4.577671E-05            -2.023312E+01            -5.329219E-09
                   5.5800            -4.579437E-05            -2.024133E+01            -5.182413E-09
                   5.7600            -4.581140E-05            -2.024925E+01            -4.978380E-09
                   5.9400            -4.582761E-05            -2.025679E+01            -4.717123E-09
                   6.1200            -4.584279E-05            -2.026387E+01            -4.398649E-09
                   6.3000            -4.585676E-05            -2.027038E+01            -4.022966E-09
                   6.4800            -4.586931E-05            -2.027624E+01            -3.590085E-09
                   6.6600            -4.588025E-05            -2.028136E+01            -3.100015E-09
                   6.8400            -4.588939E-05            -2.028565E+01            -2.552768E-09
                   7.0200            -4.589652E-05            -2.028900E+01            -1.948358E-09
                   7.2000            -4.590145E-05            -2.029134E+01            -1.286794E-09
                   7.3800            -4.590398E-05            -2.029257E+01            -5.680897E-10
                   7.5600            -4.590393E-05            -2.029260E+01             2.077388E-10
                   7.7400            -4.590108E-05            -2.029134E+01             1.040674E-09
                   7.9200            -4.589526E-05            -2.028869E+01             1.930704E-09
                   8.1000            -4.588626E-05            -2.028458E+01             2.877808E-09
                   8.2800            -4.587390E-05            -2.027891E+01             3.881968E-09
                   8.4600            -4.585800E-05            -2.027160E+01             4.943168E-09
                   8.6400            -4.583835E-05            -2.026255E+01             6.061384E-09
                   8.8200            -4.581478E-05            -2.025169E+01             7.236601E-09
                   9.0000            -4.578712E-05            -2.023892E+01             8.468791E-09
                   9.1800            -4.575517E-05            -2.022418E+01             9.757934E-09
                   9.3600            -4.571877E-05            -2.020737E+01             1.110401E-08
                   9.5400            -4.567774E-05            -2.018841E+01             1.250699E-08
                   9.7200            -4.563193E-05            -2.016724E+01             1.396685E-08
                   9.9000            -4.558117E-05            -2.014378E+01             1.548356E-08
                  10.0800            -4.552530E-05            -2.011796E+01             1.705710E-08
                  10.2600            -4.546417E-05            -2.008970E+01             1.868745E-08
                  10.4400            -4.539764E-05            -2.005895E+01             2.037456E-08
                  10.6200            -4.532557E-05            -2.002563E+01             2.211842E-08
                  10.8000            -4.524783E-05            -1.998970E+01             2.391898E-08
                  10.9800            -4.516429E-05            -1.995108E+01             2.577623E-08
                  11.1600            -4.507483E-05            -1.990974E+01             2.769013E-08
                  11.3400            -4.497935E-05            -1.986561E+01             2.966064E-08
                  11.5200            -4.487773E-05            -1.981867E+01             3.168773E-08
                  11.7000            -4.476990E-05            -1.976885E+01             3.377137E-08
                  11.8800            -4.465575E-05            -1.971613E+01             3.591152E-08
                  12.0600            -4.453522E-05            -1.966048E+01             3.810815E-08
                  12.2400            -4.440823E-05            -1.960186E+01             4.036122E-08
                  12.4200            -4.427473E-05            -1.954025E+01             4.267068E-08
                  12.6000            -4.413467E-05            -1.947564E+01             4.503651E-08
                  12.7800            -4.398801E-05            -1.940800E+01             4.745866E-08
                  12.9600            -4.383472E-05            -1.933734E+01             4.993709E-08
                  13.1400            -4.367478E-05            -1.926363E+01             5.247175E-08
                  13.3200            -4.350818E-05            -1.918689E+01             5.506262E-08
                  13.5000            -4.333493E-05            -1.910712E+01             5.770964E-08
                  13.6800            -4.315504E-05            -1.902432E+01             6.041277E-08
                  13.8600            -4.296852E-05            -1.893852E+01             6.317197E-08
                  14.0400            -4.277541E-05            -1.884973E+01             6.598718E-08
                  14.2200            -4.257575E-05            -1.875797E+01             6.885837E-08
                  14.4000            -4.236960E-05            -1.866328E+01             7.178549E-08
                  14.5800            -4.215702E-05            -1.856568E+01             7.476848E-08
                  14.7600            -4.193807E-05            -1.846523E+01             7.780731E-08
                  14.9400            -4.171285E-05            -1.836195E+01             8.090191E-08
