                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   0.0000             3.439801E+02             3.439801E+02             3.465601E+02             3.465601E+02             3.470420E+02             3.445682E+02             3.428421E+02             3.445682E+02             3.428421E+02
                   0.1800             3.441130E+02             3.441855E+02             3.466710E+02             3.467450E+02             3.472325E+02             3.447384E+02             3.430509E+02             3.447670E+02             3.430863E+02
                   0.3600             3.436812E+02             3.437966E+02             3.462493E+02             3.463685E+02             3.468525E+02             3.443573E+02             3.426429E+02             3.443820E+02             3.426731E+02
                   0.5400             3.434621E+02             3.436137E+02             3.460299E+02             3.461879E+02             3.466711E+02             3.441754E+02             3.424548E+02             3.441999E+02             3.424848E+02
                   0.7200             3.433223E+02             3.435065E+02             3.458862E+02             3.460798E+02             3.465630E+02             3.440664E+02             3.423465E+02             3.440926E+02             3.423787E+02
                   0.9000             3.432165E+02             3.434307E+02             3.457753E+02             3.460019E+02             3.464855E+02             3.439874E+02             3.422702E+02             3.440162E+02             3.423060E+02
                   1.0800             3.431280E+02             3.433700E+02             3.456814E+02             3.459389E+02             3.464229E+02             3.439226E+02             3.422085E+02             3.439549E+02             3.422490E+02
                   1.2600             3.430501E+02             3.433181E+02             3.455982E+02             3.458846E+02             3.463691E+02             3.438659E+02             3.421547E+02             3.439023E+02             3.422007E+02
                   1.4400             3.429801E+02             3.432725E+02             3.455231E+02             3.458369E+02             3.463216E+02             3.438150E+02             3.421062E+02             3.438560E+02             3.421583E+02
                   1.6200             3.429168E+02             3.432321E+02             3.454550E+02             3.457946E+02             3.462796E+02             3.437691E+02             3.420622E+02             3.438151E+02             3.421209E+02
                   1.8000             3.428596E+02             3.431967E+02             3.453933E+02             3.457575E+02             3.462426E+02             3.437278E+02             3.420222E+02             3.437791E+02             3.420879E+02
                   1.9800             3.428081E+02             3.431659E+02             3.453376E+02             3.457253E+02             3.462105E+02             3.436909E+02             3.419861E+02             3.437478E+02             3.420591E+02
                   2.1600             3.427620E+02             3.431397E+02             3.452878E+02             3.456979E+02             3.461830E+02             3.436583E+02             3.419538E+02             3.437212E+02             3.420345E+02
                   2.3400             3.427212E+02             3.431180E+02             3.452435E+02             3.456751E+02             3.461602E+02             3.436300E+02             3.419253E+02             3.436991E+02             3.420139E+02
                   2.5200             3.426854E+02             3.431006E+02             3.452045E+02             3.456569E+02             3.461418E+02             3.436059E+02             3.419004E+02             3.436813E+02             3.419972E+02
                   2.7000             3.426522E+02             3.430851E+02             3.451684E+02             3.456407E+02             3.461254E+02             3.435835E+02             3.418772E+02             3.436655E+02             3.419822E+02
                   2.8800             3.426197E+02             3.430698E+02             3.451332E+02             3.456247E+02             3.461092E+02             3.435612E+02             3.418540E+02             3.436498E+02             3.419675E+02
                   3.0600             3.425881E+02             3.430547E+02             3.450989E+02             3.456090E+02             3.460931E+02             3.435389E+02             3.418308E+02             3.436344E+02             3.419529E+02
                   3.2400             3.425571E+02             3.430397E+02             3.450654E+02             3.455934E+02             3.460773E+02             3.435167E+02             3.418077E+02             3.436191E+02             3.419384E+02
                   3.4200             3.425267E+02             3.430250E+02             3.450327E+02             3.455780E+02             3.460615E+02             3.434946E+02             3.417847E+02             3.436040E+02             3.419241E+02
                   3.6000             3.424969E+02             3.430103E+02             3.450007E+02             3.455627E+02             3.460460E+02             3.434724E+02             3.417617E+02             3.435891E+02             3.419100E+02
                   3.7800             3.424677E+02             3.429958E+02             3.449693E+02             3.455476E+02             3.460305E+02             3.434504E+02             3.417389E+02             3.435742E+02             3.418959E+02
                   3.9600             3.424389E+02             3.429815E+02             3.449386E+02             3.455326E+02             3.460152E+02             3.434284E+02             3.417161E+02             3.435595E+02             3.418820E+02
                   4.1400             3.424106E+02             3.429672E+02             3.449085E+02             3.455177E+02             3.460000E+02             3.434065E+02             3.416934E+02             3.435449E+02             3.418682E+02
                   4.3200             3.423828E+02             3.429531E+02             3.448790E+02             3.455030E+02             3.459849E+02             3.433846E+02             3.416708E+02             3.435305E+02             3.418545E+02
                   4.5000             3.423553E+02             3.429391E+02             3.448500E+02             3.454884E+02             3.459699E+02             3.433628E+02             3.416483E+02             3.435161E+02             3.418409E+02
                   4.6800             3.423283E+02             3.429252E+02             3.448215E+02             3.454739E+02             3.459550E+02             3.433411E+02             3.416259E+02             3.435018E+02             3.418274E+02
                   4.8600             3.423016E+02             3.429114E+02             3.447935E+02             3.454595E+02             3.459402E+02             3.433194E+02             3.416037E+02             3.434877E+02             3.418140E+02
                   5.0400             3.422752E+02             3.428976E+02             3.447659E+02             3.454452E+02             3.459255E+02             3.432978E+02             3.415815E+02             3.434736E+02             3.418007E+02
                   5.2200             3.422492E+02             3.428840E+02             3.447388E+02             3.454310E+02             3.459109E+02             3.432763E+02             3.415594E+02             3.434597E+02             3.417875E+02
                   5.4000             3.422235E+02             3.428705E+02             3.447120E+02             3.454169E+02             3.458963E+02             3.432549E+02             3.415374E+02             3.434458E+02             3.417743E+02
                   5.5800             3.421981E+02             3.428571E+02             3.446857E+02             3.454028E+02             3.458819E+02             3.432335E+02             3.415155E+02             3.434320E+02             3.417613E+02
                   5.7600             3.421729E+02             3.428437E+02             3.446598E+02             3.453889E+02             3.458675E+02             3.432122E+02             3.414938E+02             3.434183E+02             3.417483E+02
                   5.9400             3.421480E+02             3.428304E+02             3.446342E+02             3.453751E+02             3.458532E+02             3.431910E+02             3.414721E+02             3.434046E+02             3.417354E+02
                   6.1200             3.421234E+02             3.428172E+02             3.446089E+02             3.453613E+02             3.458389E+02             3.431699E+02             3.414506E+02             3.433911E+02             3.417226E+02
                   6.3000             3.420990E+02             3.428041E+02             3.445840E+02             3.453476E+02             3.458248E+02             3.431488E+02             3.414291E+02             3.433776E+02             3.417098E+02
                   6.4800             3.420749E+02             3.427910E+02             3.445594E+02             3.453340E+02             3.458107E+02             3.431278E+02             3.414078E+02             3.433642E+02             3.416971E+02
