                   Degree              Press.Ratio   Mass_leak_rad_ro[kg/s]      Mass_leak_vef[kg/s]       Mass_leak_vs[kg/s]      Mass_leak_ref[kg/s]    Mass_leak_total[kg/s]
                   0.0000             1.011580E+00             1.194230E-05             7.748442E-06             0.000000E+00             0.000000E+00             1.969074E-05
                   0.1800             1.126117E+00             9.365384E-07             1.128062E-05             0.000000E+00             2.319840E-08             1.224036E-05
                   0.3600             1.125211E+00             4.091026E-07             1.124221E-05             0.000000E+00             4.558957E-08             1.169690E-05
                   0.5400             1.123837E+00             3.932522E-07             1.119920E-05             0.000000E+00             6.712207E-08             1.165958E-05
                   0.7200             1.122375E+00             9.127843E-08             1.115433E-05             0.000000E+00             8.788157E-08             1.133349E-05
                   0.9000             1.120981E+00             1.130678E-07             1.111508E-05             0.000000E+00             1.079956E-07             1.133614E-05
                   1.0800             1.119710E+00             6.994850E-08             1.107555E-05             0.000000E+00             1.275903E-07             1.127309E-05
                   1.2600             1.118585E+00             4.632040E-09             1.104224E-05             0.000000E+00             1.467949E-07             1.119366E-05
                   1.4400             1.117612E+00             6.964774E-08             1.101518E-05             0.000000E+00             1.657326E-07             1.125056E-05
                   1.6200             1.116794E+00             6.953024E-08             1.099128E-05             0.000000E+00             1.845234E-07             1.124534E-05
                   1.8000             1.116129E+00             6.891643E-08             1.097366E-05             0.000000E+00             2.032868E-07             1.124586E-05
                   1.9800             1.115618E+00             6.884186E-08             1.095920E-05             0.000000E+00             2.221400E-07             1.125018E-05
                   2.1600             1.115257E+00             6.878930E-08             1.095099E-05             0.000000E+00             2.411979E-07             1.126098E-05
                   2.3400             1.115045E+00             6.875855E-08             1.094591E-05             0.000000E+00             2.605714E-07             1.127524E-05
                   2.5200             1.114976E+00             6.874869E-08             1.094693E-05             0.000000E+00             2.803540E-07             1.129603E-05
                   2.7000             1.114976E+00             6.874841E-08             1.094942E-05             0.000000E+00             3.003701E-07             1.131854E-05
                   2.8800             1.114990E+00             6.874906E-08             1.095220E-05             0.000000E+00             3.204389E-07             1.134139E-05
                   3.0600             1.115017E+00             6.875055E-08             1.095526E-05             0.000000E+00             3.405663E-07             1.136458E-05
