                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             7.066371E+01             6.993982E-02             7.059377E+01             3.658517E+05             6.561684E-02             1.974182E-04             4.125559E-03             8.658019E+00
                   0.1800             7.011605E+01            -1.264405E-01             7.024249E+01             3.658517E+05            -2.011145E-01            -6.050828E-04             7.527912E-02             8.639506E+00
                   0.3600             6.993669E+01            -2.778573E-01             7.021455E+01             3.658517E+05            -3.972804E-01            -1.195274E-03             1.206184E-01             8.638491E+00
                   0.5400             6.976210E+01            -4.293413E-01             7.019144E+01             3.658517E+05            -5.934559E-01            -1.785486E-03             1.659001E-01             8.639054E+00
                   0.7200             6.958843E+01            -5.807852E-01             7.016921E+01             3.658517E+05            -7.896205E-01            -2.375656E-03             2.112110E-01             8.638143E+00
                   0.9000             6.941854E+01            -7.321010E-01             7.015064E+01             3.658517E+05            -9.857212E-01            -2.965619E-03             2.565859E-01             8.638914E+00
                   1.0800             6.924897E+01            -8.832614E-01             7.013224E+01             3.658517E+05            -1.181746E+00            -3.555336E-03             3.020398E-01             8.638037E+00
                   1.2600             6.908310E+01            -1.034285E+00             7.011739E+01             3.658517E+05            -1.377722E+00            -4.144887E-03             3.475823E-01             8.639008E+00
                   1.4400             6.891726E+01            -1.185126E+00             7.010238E+01             3.658517E+05            -1.573612E+00            -4.734155E-03             3.932206E-01             8.638166E+00
                   1.6200             6.875320E+01            -1.335772E+00             7.008898E+01             3.658517E+05            -1.769412E+00            -5.323121E-03             4.389623E-01             8.637301E+00
                   1.8000             6.859308E+01            -1.486195E+00             7.007927E+01             0.000000E+00            -1.965098E+00            -5.911718E-03             4.848152E-01             8.638562E+00
                   1.9800             6.843263E+01            -1.636395E+00             7.006903E+01             0.000000E+00            -2.160682E+00            -6.499972E-03             5.307876E-01             8.637747E+00
                   2.1600             6.827394E+01            -1.786335E+00             7.006028E+01             0.000000E+00            -2.356135E+00            -7.087793E-03             5.768886E-01             8.636914E+00
                   2.3400             6.811941E+01            -1.936004E+00             7.005542E+01             0.000000E+00            -2.551456E+00            -7.675174E-03             6.231273E-01             8.638510E+00
                   2.5200             6.796424E+01            -2.085378E+00             7.004962E+01             0.000000E+00            -2.746627E+00            -8.262063E-03             6.695112E-01             8.637741E+00
                   2.7000             6.781051E+01            -2.234481E+00             7.004499E+01             0.000000E+00            -2.941638E+00            -8.848419E-03             7.160056E-01             8.636958E+00
                   2.8800             6.765803E+01            -2.383337E+00             7.004136E+01             0.000000E+00            -3.136481E+00            -9.434218E-03             7.625783E-01             8.636161E+00
                   3.0600             6.750968E+01            -2.531929E+00             7.004161E+01             0.000000E+00            -3.331138E+00            -1.001940E-02             8.092283E-01             8.638232E+00
                   3.2400             6.735981E+01            -2.680252E+00             7.004006E+01             0.000000E+00            -3.525603E+00            -1.060395E-02             8.559548E-01             8.637517E+00
                   3.4200             6.721118E+01            -2.828295E+00             7.003948E+01             0.000000E+00            -3.719864E+00            -1.118783E-02             9.027570E-01             8.636792E+00
                   3.6000             6.706379E+01            -2.976047E+00             7.003984E+01             0.000000E+00            -3.913910E+00            -1.177099E-02             9.496342E-01             8.636057E+00
                   3.7800             6.691763E+01            -3.123496E+00             7.004113E+01             0.000000E+00            -4.107728E+00            -1.235340E-02             9.965858E-01             8.635313E+00
                   3.9600             6.681336E+01            -3.270633E+00             7.008399E+01             0.000000E+00            -4.301310E+00            -1.293503E-02             1.043611E+00             8.634561E+00
                   4.1400             6.673123E+01            -3.417446E+00             7.014868E+01             0.000000E+00            -4.494640E+00            -1.351582E-02             1.090710E+00             8.637388E+00
                   4.3200             6.664673E+01            -3.563926E+00             7.021066E+01             0.000000E+00            -4.687712E+00            -1.409576E-02             1.137882E+00             8.636737E+00
                   4.5000             6.656334E+01            -3.710059E+00             7.027340E+01             0.000000E+00            -4.880510E+00            -1.467480E-02             1.185126E+00             8.636079E+00
                   4.6800             6.648104E+01            -3.855838E+00             7.033688E+01             0.000000E+00            -5.073027E+00            -1.525290E-02             1.232442E+00             8.635416E+00
                   4.8600             6.639983E+01            -4.001250E+00             7.040108E+01             0.000000E+00            -5.265249E+00            -1.583003E-02             1.279829E+00             8.634748E+00
                   5.0400             6.631972E+01            -4.146286E+00             7.046601E+01             0.000000E+00            -5.457168E+00            -1.640616E-02             1.327288E+00             8.634075E+00
                   5.2200             6.624070E+01            -4.290933E+00             7.053163E+01             0.000000E+00            -5.648769E+00            -1.698124E-02             1.374818E+00             8.633399E+00
                   5.4000             6.616276E+01            -4.435182E+00             7.059794E+01             0.000000E+00            -5.840045E+00            -1.755524E-02             1.422418E+00             8.632719E+00
                   5.5800             6.608591E+01            -4.579022E+00             7.066493E+01             0.000000E+00            -6.030982E+00            -1.812811E-02             1.470088E+00             8.632037E+00
                   5.7600             6.601490E+01            -4.722442E+00             7.073734E+01             0.000000E+00            -6.221571E+00            -1.869985E-02             1.517828E+00             8.636102E+00
                   5.9400             6.594034E+01            -4.865432E+00             7.080577E+01             0.000000E+00            -6.411799E+00            -1.927038E-02             1.565637E+00             8.635540E+00
                   6.1200             6.586687E+01            -5.007981E+00             7.087485E+01             0.000000E+00            -6.601656E+00            -1.983970E-02             1.613516E+00             8.634976E+00
                   6.3000             6.579448E+01            -5.150079E+00             7.094456E+01             0.000000E+00            -6.791133E+00            -2.040775E-02             1.661462E+00             8.634412E+00
                   6.4800             6.572317E+01            -5.291714E+00             7.101488E+01             0.000000E+00            -6.980216E+00            -2.097451E-02             1.709477E+00             8.633847E+00
                   6.6600             6.565294E+01            -5.432878E+00             7.108582E+01             0.000000E+00            -7.168897E+00            -2.153994E-02             1.757559E+00             8.633282E+00
                   6.8400             6.558380E+01            -5.573560E+00             7.115736E+01             0.000000E+00            -7.357163E+00            -2.210399E-02             1.805707E+00             8.632718E+00
                   7.0200             6.551574E+01            -5.713749E+00             7.122949E+01             0.000000E+00            -7.545005E+00            -2.266665E-02             1.853922E+00             8.632155E+00
                   7.2000             6.544876E+01            -5.853436E+00             7.130219E+01             0.000000E+00            -7.732411E+00            -2.322787E-02             1.902202E+00             8.631595E+00
                   7.3800             6.538287E+01            -5.992611E+00             7.137548E+01             0.000000E+00            -7.919371E+00            -2.378761E-02             1.950547E+00             8.631036E+00
                   7.5600             6.531806E+01            -6.131265E+00             7.144932E+01             0.000000E+00            -8.105874E+00            -2.434585E-02             1.998955E+00             8.630480E+00
                   7.7400             6.525434E+01            -6.269386E+00             7.152372E+01             0.000000E+00            -8.291909E+00            -2.490255E-02             2.047426E+00             8.629928E+00
                   7.9200             6.519170E+01            -6.406967E+00             7.159867E+01             0.000000E+00            -8.477467E+00            -2.545767E-02             2.095958E+00             8.629380E+00
                   8.1000             6.513016E+01            -6.543997E+00             7.167416E+01             0.000000E+00            -8.662536E+00            -2.601118E-02             2.144550E+00             8.628836E+00
                   8.2800             6.506971E+01            -6.680468E+00             7.175018E+01             0.000000E+00            -8.847106E+00            -2.656304E-02             2.193202E+00             8.628298E+00
                   8.4600             6.501035E+01            -6.816370E+00             7.182672E+01             0.000000E+00            -9.031167E+00            -2.711322E-02             2.241910E+00             8.627765E+00
                   8.6400             6.495209E+01            -6.951694E+00             7.190379E+01             0.000000E+00            -9.214707E+00            -2.766169E-02             2.290675E+00             8.627239E+00
                   8.8200             6.490200E+01            -7.086432E+00             7.198843E+01             0.000000E+00            -9.397717E+00            -2.820842E-02             2.339493E+00             8.633790E+00
                   9.0000             6.484605E+01            -7.220576E+00             7.206663E+01             0.000000E+00            -9.580187E+00            -2.875336E-02             2.388364E+00             8.633400E+00
                   9.1800             6.479121E+01            -7.354117E+00             7.214532E+01             0.000000E+00            -9.762106E+00            -2.929649E-02             2.437285E+00             8.633017E+00
                   9.3600             6.473746E+01            -7.487047E+00             7.222451E+01             0.000000E+00            -9.943463E+00            -2.983777E-02             2.486254E+00             8.632641E+00
                   9.5400             6.468482E+01            -7.619357E+00             7.230418E+01             0.000000E+00            -1.012425E+01            -3.037717E-02             2.535270E+00             8.632272E+00
                   9.7200             6.463328E+01            -7.751041E+00             7.238432E+01             0.000000E+00            -1.030445E+01            -3.091465E-02             2.584328E+00             8.631912E+00
                   9.9000             6.458285E+01            -7.882091E+00             7.246494E+01             0.000000E+00            -1.048407E+01            -3.145019E-02             2.633427E+00             8.631560E+00
                  10.0800             6.453352E+01            -8.012498E+00             7.254602E+01             0.000000E+00            -1.066308E+01            -3.198375E-02             2.682565E+00             8.631218E+00
                  10.2600             6.448530E+01            -8.142258E+00             7.262756E+01             0.000000E+00            -1.084148E+01            -3.251530E-02             2.731737E+00             8.630886E+00
                  10.4400             6.443819E+01            -8.271361E+00             7.270955E+01             0.000000E+00            -1.101926E+01            -3.304480E-02             2.780942E+00             8.630563E+00
                  10.6200             6.439218E+01            -8.399802E+00             7.279199E+01             0.000000E+00            -1.119640E+01            -3.357223E-02             2.830175E+00             8.630252E+00
                  10.8000             6.434729E+01            -8.527574E+00             7.287486E+01             0.000000E+00            -1.137291E+01            -3.409755E-02             2.879434E+00             8.629952E+00
                  10.9800             6.430350E+01            -8.654671E+00             7.295817E+01             0.000000E+00            -1.154876E+01            -3.462074E-02             2.928714E+00             8.629665E+00
                  11.1600             6.426082E+01            -8.781087E+00             7.304191E+01             0.000000E+00            -1.172396E+01            -3.514175E-02             2.978013E+00             8.629389E+00
                  11.3400             6.421925E+01            -8.906815E+00             7.312606E+01             0.000000E+00            -1.189848E+01            -3.566056E-02             3.027327E+00             8.629127E+00
                  11.5200             6.417878E+01            -9.031851E+00             7.321063E+01             0.000000E+00            -1.207232E+01            -3.617713E-02             3.076650E+00             8.628878E+00
                  11.7000             6.413942E+01            -9.156188E+00             7.329560E+01             0.000000E+00            -1.224548E+01            -3.669145E-02             3.125980E+00             8.628644E+00
                  11.8800             6.410115E+01            -9.279822E+00             7.338098E+01             0.000000E+00            -1.241793E+01            -3.720347E-02             3.175312E+00             8.628424E+00
                  12.0600             6.406399E+01            -9.402747E+00             7.346674E+01             0.000000E+00            -1.258967E+01            -3.771316E-02             3.224641E+00             8.628219E+00
                  12.2400             6.402793E+01            -9.524958E+00             7.355289E+01             0.000000E+00            -1.276070E+01            -3.822050E-02             3.273964E+00             8.628029E+00
                  12.4200             6.399296E+01            -9.646451E+00             7.363941E+01             0.000000E+00            -1.293100E+01            -3.872545E-02             3.323275E+00             8.627856E+00
                  12.6000             6.395908E+01            -9.767220E+00             7.372630E+01             0.000000E+00            -1.310056E+01            -3.922799E-02             3.372569E+00             8.627699E+00
                  12.7800             6.392628E+01            -9.887263E+00             7.381355E+01             0.000000E+00            -1.326938E+01            -3.972808E-02             3.421843E+00             8.627560E+00
                  12.9600             6.389457E+01            -1.000657E+01             7.390115E+01             0.000000E+00            -1.343744E+01            -4.022570E-02             3.471090E+00             8.627437E+00
                  13.1400             6.386394E+01            -1.012515E+01             7.398909E+01             0.000000E+00            -1.360473E+01            -4.072082E-02             3.520306E+00             8.627333E+00
                  13.3200             6.383438E+01            -1.024298E+01             7.407736E+01             0.000000E+00            -1.377125E+01            -4.121341E-02             3.569487E+00             8.627247E+00
                  13.5000             6.380588E+01            -1.036007E+01             7.416595E+01             0.000000E+00            -1.393699E+01            -4.170343E-02             3.618626E+00             8.627179E+00
                  13.6800             6.377844E+01            -1.047641E+01             7.425485E+01             0.000000E+00            -1.410194E+01            -4.219087E-02             3.667719E+00             8.627130E+00
                  13.8600             6.375206E+01            -1.059200E+01             7.434406E+01             0.000000E+00            -1.426609E+01            -4.267569E-02             3.716761E+00             8.627101E+00
                  14.0400             6.372672E+01            -1.070684E+01             7.443356E+01             0.000000E+00            -1.442943E+01            -4.315787E-02             3.765746E+00             8.627091E+00
                  14.2200             6.370242E+01            -1.082091E+01             7.452333E+01             0.000000E+00            -1.459195E+01            -4.363737E-02             3.814670E+00             8.627101E+00
                  14.4000             6.367915E+01            -1.093423E+01             7.461338E+01             0.000000E+00            -1.475364E+01            -4.411418E-02             3.863526E+00             8.627131E+00
                  14.5800             6.365691E+01            -1.104677E+01             7.470368E+01             0.000000E+00            -1.491450E+01            -4.458825E-02             3.912311E+00             8.627181E+00
                  14.7600             6.363568E+01            -1.115855E+01             7.479423E+01             0.000000E+00            -1.507451E+01            -4.505957E-02             3.961019E+00             8.627252E+00
                  14.9400             6.361545E+01            -1.126955E+01             7.488501E+01             0.000000E+00            -1.523367E+01            -4.552812E-02             4.009646E+00             8.627344E+00
                  15.1200             6.359623E+01            -1.137978E+01             7.497601E+01             0.000000E+00            -1.539197E+01            -4.599385E-02             4.058185E+00             8.627456E+00
                  15.3000             6.357799E+01            -1.148923E+01             7.506721E+01             0.000000E+00            -1.554940E+01            -4.645675E-02             4.106633E+00             8.627589E+00
                  15.4800             6.356073E+01            -1.159789E+01             7.515862E+01             0.000000E+00            -1.570595E+01            -4.691679E-02             4.154984E+00             8.627744E+00
                  15.6600             6.354444E+01            -1.170576E+01             7.525020E+01             0.000000E+00            -1.586162E+01            -4.737395E-02             4.203235E+00             8.627919E+00
                  15.8400             6.352911E+01            -1.181284E+01             7.534195E+01             0.000000E+00            -1.601639E+01            -4.782819E-02             4.251380E+00             8.628115E+00
                  16.0200             6.351473E+01            -1.191913E+01             7.543386E+01             0.000000E+00            -1.617027E+01            -4.827951E-02             4.299416E+00             8.628332E+00
                  16.2000             6.350129E+01            -1.202462E+01             7.552590E+01             0.000000E+00            -1.632323E+01            -4.872785E-02             4.347337E+00             8.628570E+00
                  16.3800             6.348878E+01            -1.212930E+01             7.561808E+01             0.000000E+00            -1.647527E+01            -4.917322E-02             4.395141E+00             8.628829E+00
                  16.5600             6.347718E+01            -1.223318E+01             7.571036E+01             0.000000E+00            -1.662639E+01            -4.961557E-02             4.442822E+00             8.629108E+00
                  16.7400             6.346650E+01            -1.233625E+01             7.580275E+01             0.000000E+00            -1.677657E+01            -5.005489E-02             4.490379E+00             8.629408E+00
                  16.9200             6.345672E+01            -1.243850E+01             7.589521E+01             0.000000E+00            -1.692581E+01            -5.049116E-02             4.537806E+00             8.629728E+00
                  17.1000             6.344782E+01            -1.253993E+01             7.598775E+01             0.000000E+00            -1.707410E+01            -5.092434E-02             4.585100E+00             8.630067E+00
                  17.2800             6.343981E+01            -1.264054E+01             7.608034E+01             0.000000E+00            -1.722144E+01            -5.135442E-02             4.632259E+00             8.630427E+00
                  17.4600             6.342240E+01            -1.274031E+01             7.616271E+01             0.000000E+00            -1.736781E+01            -5.178137E-02             4.679280E+00             8.620540E+00
                  17.6400             6.341613E+01            -1.283926E+01             7.625539E+01             0.000000E+00            -1.751321E+01            -5.220517E-02             4.726159E+00             8.620957E+00
                  17.8200             6.341072E+01            -1.293736E+01             7.634808E+01             0.000000E+00            -1.765763E+01            -5.262580E-02             4.772895E+00             8.621398E+00
                  18.0000             6.340616E+01            -1.303462E+01             7.644078E+01             0.000000E+00            -1.780107E+01            -5.304323E-02             4.819485E+00             8.621861E+00
                  18.1800             6.340243E+01            -1.313104E+01             7.653347E+01             0.000000E+00            -1.794351E+01            -5.345744E-02             4.865926E+00             8.622347E+00
                  18.3600             6.339953E+01            -1.322660E+01             7.662613E+01             0.000000E+00            -1.808495E+01            -5.386842E-02             4.912217E+00             8.622855E+00
                  18.5400             6.339745E+01            -1.332130E+01             7.671874E+01             0.000000E+00            -1.822538E+01            -5.427614E-02             4.958357E+00             8.623384E+00
                  18.7200             6.339618E+01            -1.341513E+01             7.681131E+01             0.000000E+00            -1.836479E+01            -5.468057E-02             5.004343E+00             8.623933E+00
                  18.9000             6.339571E+01            -1.350810E+01             7.690380E+01             0.000000E+00            -1.850319E+01            -5.508171E-02             5.050175E+00             8.624502E+00
                  19.0800             6.339603E+01            -1.360018E+01             7.699622E+01             0.000000E+00            -1.864055E+01            -5.547952E-02             5.095851E+00             8.625091E+00
                  19.2600             6.339715E+01            -1.369139E+01             7.708854E+01             0.000000E+00            -1.877689E+01            -5.587399E-02             5.141371E+00             8.625698E+00
                  19.4400             6.339904E+01            -1.378171E+01             7.718075E+01             0.000000E+00            -1.891217E+01            -5.626509E-02             5.186733E+00             8.626323E+00
                  19.6200             6.340171E+01            -1.387113E+01             7.727284E+01             0.000000E+00            -1.904641E+01            -5.665282E-02             5.231938E+00             8.626965E+00
                  19.8000             6.340514E+01            -1.395965E+01             7.736479E+01             0.000000E+00            -1.917960E+01            -5.703714E-02             5.276985E+00             8.627624E+00
                  19.9800             6.340934E+01            -1.404727E+01             7.745660E+01             0.000000E+00            -1.931172E+01            -5.741805E-02             5.321874E+00             8.628298E+00
                  20.1600             6.341428E+01            -1.413397E+01             7.754825E+01             0.000000E+00            -1.944278E+01            -5.779551E-02             5.366605E+00             8.628986E+00
                  20.3400             6.341998E+01            -1.421975E+01             7.763973E+01             0.000000E+00            -1.957276E+01            -5.816952E-02             5.411178E+00             8.629689E+00
                  20.5200             6.342643E+01            -1.430460E+01             7.773103E+01             0.000000E+00            -1.970166E+01            -5.854005E-02             5.455593E+00             8.630404E+00
                  20.7000             6.343361E+01            -1.438853E+01             7.782214E+01             0.000000E+00            -1.982947E+01            -5.890708E-02             5.499852E+00             8.631132E+00
                  20.8800             6.344154E+01            -1.447151E+01             7.791304E+01             0.000000E+00            -1.995619E+01            -5.927061E-02             5.543954E+00             8.631871E+00
                  21.0600             6.344131E+01            -1.455354E+01             7.799485E+01             0.000000E+00            -2.008181E+01            -5.963061E-02             5.587900E+00             8.623740E+00
                  21.2400             6.345078E+01            -1.463462E+01             7.808541E+01             0.000000E+00            -2.020633E+01            -5.998706E-02             5.631693E+00             8.624585E+00
                  21.4200             6.346099E+01            -1.471474E+01             7.817573E+01             0.000000E+00            -2.032974E+01            -6.033995E-02             5.675331E+00             8.625443E+00
                  21.6000             6.347192E+01            -1.479390E+01             7.826582E+01             0.000000E+00            -2.045203E+01            -6.068926E-02             5.718817E+00             8.626312E+00
                  21.7800             6.348358E+01            -1.487208E+01             7.835566E+01             0.000000E+00            -2.057319E+01            -6.103498E-02             5.762152E+00             8.627191E+00
                  21.9600             6.349596E+01            -1.494928E+01             7.844524E+01             0.000000E+00            -2.069324E+01            -6.137708E-02             5.805337E+00             8.628079E+00
                  22.1400             6.350907E+01            -1.502549E+01             7.853455E+01             0.000000E+00            -2.081214E+01            -6.171556E-02             5.848374E+00             8.628975E+00
