                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             7.668005E-16             2.301643E+02             7.668005E-16             2.045042E+01             0.000000E+00             2.506147E+02             6.677922E-02             2.379182E-05             1.491194E-01             4.178569E-02             5.899681E-01             4.656043E-01             1.213338E+01             1.014860E+01             7.866489E+00             3.101131E+01
                   0.1800             6.294215E+01             2.133820E+02             4.177744E-02             1.898939E+01             6.298393E+01             2.323714E+02             1.569105E-01             4.573319E-03             1.501609E-01             4.178519E-02             5.555923E-01             5.230920E-01             1.213335E+01             9.845988E+00             7.849668E+00             3.101131E+01
                   0.3600             6.352793E+01             1.967356E+02             6.662291E-06             1.753370E+01             6.352793E+01             2.142693E+02             1.459126E-01             7.441338E-03             1.526574E-01             4.178352E-02             5.555546E-01             4.964087E-01             1.213319E+01             9.850037E+00             7.848746E+00             3.101131E+01
                   0.5400             6.364941E+01             1.800986E+02             7.000158E-03             1.607253E+01             6.365642E+01             1.961711E+02             1.429465E-01             1.005052E-02             1.545167E-01             4.178074E-02             5.557341E-01             4.693819E-01             1.213293E+01             9.857041E+00             7.849258E+00             3.101131E+01
                   0.7200             6.359703E+01             1.634725E+02             1.327312E-02             1.460655E+01             6.361030E+01             1.780791E+02             1.371461E-01             1.257674E-02             1.560636E-01             4.177685E-02             5.560297E-01             4.423064E-01             1.213256E+01             9.866072E+00             7.848430E+00             3.101131E+01
                   0.9000             6.349125E+01             1.468576E+02             1.627007E-02             1.313635E+01             6.350752E+01             1.599939E+02             1.357062E-01             1.504406E-02             1.574064E-01             4.177185E-02             5.563987E-01             4.153211E-01             1.213209E+01             9.876706E+00             7.849130E+00             3.101131E+01
                   1.0800             6.337479E+01             1.302558E+02             1.753250E-02             1.166266E+01             6.339232E+01             1.419185E+02             1.337038E-01             1.745482E-02             1.585823E-01             4.176574E-02             5.568256E-01             3.884808E-01             1.213151E+01             9.888765E+00             7.848334E+00             3.101131E+01
                   1.2600             6.326625E+01             1.136688E+02             1.807130E-02             1.018615E+01             6.328432E+01             1.238550E+02             1.316958E-01             1.981022E-02             1.596044E-01             4.175852E-02             5.573034E-01             3.618094E-01             1.213083E+01             9.902150E+00             7.849216E+00             3.101131E+01
                   1.4400             6.317109E+01             9.710002E+01             1.832215E-02             8.707699E+00             6.318941E+01             1.058077E+02             1.314498E-01             2.211415E-02             1.604761E-01             4.175019E-02             5.578293E-01             3.353289E-01             1.213004E+01             9.916798E+00             7.848451E+00             3.101131E+01
                   1.6200             6.309061E+01             8.055505E+01             1.846289E-02             7.228349E+00             6.310907E+01             8.778340E+01             1.306220E-01             2.437138E-02             1.611977E-01             4.174075E-02             5.584020E-01             3.090515E-01             1.212915E+01             9.932662E+00             7.847665E+00             3.101131E+01
