                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             5.000000E-08             1.009429E+02             3.037630E+02             3.429124E+05             1.157992E+00             4.300858E+05             3.900346E+03             1.866383E-05             1.006510E+03             2.712900E-02             5.789962E-08             0.000000E+00             0.000000E+00
                   0.1800             5.005066E-08             1.081927E+02             3.093505E+02             3.429366E+05             1.218707E+00             4.356950E+05             3.898740E+03             1.898594E-05             1.006849E+03             2.707753E-02             6.012424E-08             0.000000E+00             0.000000E+00
                   0.3600             5.009648E-08             1.082024E+02             3.107491E+02             3.439163E+05             1.213317E+00             4.371032E+05             3.903256E+03             1.905240E-05             1.006910E+03             2.718029E-02             5.990836E-08             0.000000E+00             0.000000E+00
                   0.5400             5.013763E-08             1.082022E+02             3.114580E+02             3.444159E+05             1.210546E+00             4.378170E+05             3.905551E+03             1.908603E-05             1.006942E+03             2.723231E-02             5.981890E-08             0.000000E+00             0.000000E+00
                   0.7200             5.017429E-08             1.081976E+02             3.118143E+02             3.446698E+05             1.209108E+00             4.381758E+05             3.906715E+03             1.910293E-05             1.006958E+03             2.725844E-02             5.979121E-08             0.000000E+00             0.000000E+00
                   0.9000             5.020665E-08             1.081914E+02             3.119921E+02             3.447988E+05             1.208348E+00             4.383549E+05             3.907305E+03             1.911135E-05             1.006966E+03             2.727148E-02             5.979251E-08             0.000000E+00             0.000000E+00
                   1.0800             5.023489E-08             1.081850E+02             3.120801E+02             3.448648E+05             1.207935E+00             4.384434E+05             3.907606E+03             1.911552E-05             1.006969E+03             2.727792E-02             5.980628E-08             0.000000E+00             0.000000E+00
                   1.2600             5.025918E-08             1.081790E+02             3.121232E+02             3.448990E+05             1.207701E+00             4.384869E+05             3.907761E+03             1.911756E-05             1.006971E+03             2.728108E-02             5.982427E-08             0.000000E+00             0.000000E+00
                   1.4400             5.027970E-08             1.081738E+02             3.121442E+02             3.449171E+05             1.207561E+00             4.385081E+05             3.907843E+03             1.911856E-05             1.006972E+03             2.728262E-02             5.984240E-08             0.000000E+00             0.000000E+00
                   1.6200             5.029663E-08             1.081695E+02             3.121546E+02             3.449273E+05             1.207472E+00             4.385186E+05             3.907888E+03             1.911905E-05             1.006973E+03             2.728339E-02             5.985871E-08             0.000000E+00             0.000000E+00
                   1.8000             5.031015E-08             1.081660E+02             3.121603E+02             3.449335E+05             1.207412E+00             4.385242E+05             3.907915E+03             1.911932E-05             1.006973E+03             2.728380E-02             5.987229E-08             0.000000E+00             0.000000E+00
                   1.9800             5.032045E-08             1.081635E+02             3.121640E+02             3.449379E+05             1.207370E+00             4.385280E+05             3.907934E+03             1.911949E-05             1.006973E+03             2.728407E-02             5.988281E-08             0.000000E+00             0.000000E+00
                   2.1600             5.032769E-08             1.081619E+02             3.121672E+02             3.449415E+05             1.207340E+00             4.385312E+05             3.907948E+03             1.911965E-05             1.006973E+03             2.728430E-02             5.989017E-08             0.000000E+00             0.000000E+00
                   2.3400             5.033207E-08             1.081611E+02             3.121706E+02             3.449447E+05             1.207317E+00             4.385347E+05             3.907962E+03             1.911981E-05             1.006973E+03             2.728456E-02             5.989443E-08             0.000000E+00             0.000000E+00
                   2.5200             5.033375E-08             1.081611E+02             3.121746E+02             3.449479E+05             1.207302E+00             4.385387E+05             3.907975E+03             1.912000E-05             1.006973E+03             2.728485E-02             5.989573E-08             0.000000E+00             0.000000E+00
                   2.7000             5.033292E-08             1.081618E+02             3.121794E+02             3.449512E+05             1.207292E+00             4.385435E+05             3.907988E+03             1.912022E-05             1.006974E+03             2.728520E-02             5.989422E-08             0.000000E+00             0.000000E+00
                   2.8800             5.032977E-08             1.081633E+02             3.121848E+02             3.449545E+05             1.207286E+00             4.385490E+05             3.908002E+03             1.912048E-05             1.006974E+03             2.728560E-02             5.989009E-08             0.000000E+00             0.000000E+00
                   3.0600             5.032446E-08             1.081653E+02             3.121910E+02             3.449580E+05             1.207285E+00             4.385552E+05             3.908016E+03             1.912077E-05             1.006974E+03             2.728605E-02             5.988353E-08             0.000000E+00             0.000000E+00
                   3.2400             5.031718E-08             1.081679E+02             3.121978E+02             3.449617E+05             1.207288E+00             4.385621E+05             3.908031E+03             1.912110E-05             1.006975E+03             2.728655E-02             5.987475E-08             0.000000E+00             0.000000E+00
                   3.4200             5.030811E-08             1.081711E+02             3.122053E+02             3.449655E+05             1.207294E+00             4.385696E+05             3.908047E+03             1.912146E-05             1.006975E+03             2.728710E-02             5.986393E-08             0.000000E+00             0.000000E+00
                   3.6000             5.029743E-08             1.081747E+02             3.122134E+02             3.449694E+05             1.207303E+00             4.385777E+05             3.908064E+03             1.912184E-05             1.006975E+03             2.728770E-02             5.985129E-08             0.000000E+00             0.000000E+00
                   3.7800             5.028532E-08             1.081787E+02             3.122220E+02             3.449735E+05             1.207314E+00             4.385864E+05             3.908081E+03             1.912225E-05             1.006976E+03             2.728833E-02             5.983701E-08             0.000000E+00             0.000000E+00
                   3.9600             5.027195E-08             1.081831E+02             3.122311E+02             3.449777E+05             1.207328E+00             4.385956E+05             3.908098E+03             1.912268E-05             1.006976E+03             2.728900E-02             5.982131E-08             0.000000E+00             0.000000E+00
                   4.1400             5.025752E-08             1.081878E+02             3.122406E+02             3.449820E+05             1.207344E+00             4.386051E+05             3.908116E+03             1.912313E-05             1.006977E+03             2.728970E-02             5.980438E-08             0.000000E+00             0.000000E+00
                   4.3200             5.024219E-08             1.081927E+02             3.122505E+02             3.449864E+05             1.207361E+00             4.386150E+05             3.908135E+03             1.912360E-05             1.006977E+03             2.729042E-02             5.978643E-08             0.000000E+00             0.000000E+00
                   4.5000             5.022615E-08             1.081979E+02             3.122606E+02             3.449908E+05             1.207379E+00             4.386252E+05             3.908154E+03             1.912408E-05             1.006978E+03             2.729116E-02             5.976767E-08             0.000000E+00             0.000000E+00
                   4.6800             5.020957E-08             1.082032E+02             3.122710E+02             3.449954E+05             1.207398E+00             4.386356E+05             3.908173E+03             1.912457E-05             1.006978E+03             2.729192E-02             5.974828E-08             0.000000E+00             0.000000E+00
                   4.8600             5.019265E-08             1.082086E+02             3.122815E+02             3.449999E+05             1.207417E+00             4.386462E+05             3.908193E+03             1.912507E-05             1.006979E+03             2.729270E-02             5.972848E-08             0.000000E+00             0.000000E+00
                   5.0400             5.017555E-08             1.082140E+02             3.122921E+02             3.450045E+05             1.207436E+00             4.386569E+05             3.908213E+03             1.912557E-05             1.006979E+03             2.729348E-02             5.970846E-08             0.000000E+00             0.000000E+00
                   5.2200             5.015845E-08             1.082194E+02             3.123028E+02             3.450091E+05             1.207455E+00             4.386676E+05             3.908233E+03             1.912608E-05             1.006980E+03             2.729426E-02             5.968844E-08             0.000000E+00             0.000000E+00
                   5.4000             5.014155E-08             1.082247E+02             3.123134E+02             3.450138E+05             1.207474E+00             4.386783E+05             3.908253E+03             1.912658E-05             1.006981E+03             2.729504E-02             5.966860E-08             0.000000E+00             0.000000E+00
                   5.5800             5.012501E-08             1.082299E+02             3.123239E+02             3.450184E+05             1.207491E+00             4.386889E+05             3.908273E+03             1.912708E-05             1.006981E+03             2.729581E-02             5.964916E-08             0.000000E+00             0.000000E+00
                   5.7600             5.010902E-08             1.082349E+02             3.123343E+02             3.450230E+05             1.207507E+00             4.386993E+05             3.908293E+03             1.912757E-05             1.006982E+03             2.729657E-02             5.963031E-08             0.000000E+00             0.000000E+00
                   5.9400             5.009376E-08             1.082397E+02             3.123444E+02             3.450275E+05             1.207520E+00             4.387095E+05             3.908313E+03             1.912805E-05             1.006982E+03             2.729732E-02             5.961226E-08             0.000000E+00             0.000000E+00
                   6.1200             5.007940E-08             1.082441E+02             3.123543E+02             3.450320E+05             1.207532E+00             4.387195E+05             3.908333E+03             1.912852E-05             1.006983E+03             2.729804E-02             5.959521E-08             0.000000E+00             0.000000E+00
                   6.3000             5.006612E-08             1.082482E+02             3.123638E+02             3.450365E+05             1.207541E+00             4.387290E+05             3.908353E+03             1.912897E-05             1.006983E+03             2.729874E-02             5.957936E-08             0.000000E+00             0.000000E+00
                   6.4800             5.005412E-08             1.082519E+02             3.123729E+02             3.450408E+05             1.207547E+00             4.387382E+05             3.908372E+03             1.912940E-05             1.006984E+03             2.729941E-02             5.956491E-08             0.000000E+00             0.000000E+00
                   6.6600             5.004355E-08             1.082552E+02             3.123815E+02             3.450451E+05             1.207550E+00             4.387468E+05             3.908391E+03             1.912981E-05             1.006984E+03             2.730004E-02             5.955207E-08             0.000000E+00             0.000000E+00
                   6.8400             5.003462E-08             1.082579E+02             3.123895E+02             3.450492E+05             1.207549E+00             4.387549E+05             3.908410E+03             1.913019E-05             1.006985E+03             2.730063E-02             5.954103E-08             0.000000E+00             0.000000E+00
                   7.0200             5.002748E-08             1.082600E+02             3.123970E+02             3.450532E+05             1.207544E+00             4.387624E+05             3.908429E+03             1.913055E-05             1.006985E+03             2.730118E-02             5.953200E-08             0.000000E+00             0.000000E+00
                   7.2000             5.002233E-08             1.082615E+02             3.124037E+02             3.450571E+05             1.207534E+00             4.387692E+05             3.908446E+03             1.913087E-05             1.006985E+03             2.730167E-02             5.952519E-08             0.000000E+00             0.000000E+00
                   7.3800             5.001935E-08             1.082623E+02             3.124097E+02             3.450608E+05             1.207520E+00             4.387753E+05             3.908464E+03             1.913115E-05             1.006986E+03             2.730211E-02             5.952078E-08             0.000000E+00             0.000000E+00
                   7.5600             5.001871E-08             1.082623E+02             3.124149E+02             3.450643E+05             1.207500E+00             4.387805E+05             3.908480E+03             1.913140E-05             1.006986E+03             2.730249E-02             5.951898E-08             0.000000E+00             0.000000E+00
                   7.7400             5.002059E-08             1.082616E+02             3.124193E+02             3.450677E+05             1.207475E+00             4.387848E+05             3.908496E+03             1.913160E-05             1.006986E+03             2.730281E-02             5.952000E-08             0.000000E+00             0.000000E+00
                   7.9200             5.002517E-08             1.082599E+02             3.124227E+02             3.450709E+05             1.207443E+00             4.387883E+05             3.908512E+03             1.913176E-05             1.006986E+03             2.730306E-02             5.952404E-08             0.000000E+00             0.000000E+00
                   8.1000             5.003263E-08             1.082574E+02             3.124250E+02             3.450738E+05             1.207406E+00             4.387907E+05             3.908526E+03             1.913188E-05             1.006986E+03             2.730323E-02             5.953129E-08             0.000000E+00             0.000000E+00
                   8.2800             5.004316E-08             1.082539E+02             3.124264E+02             3.450765E+05             1.207361E+00             4.387920E+05             3.908540E+03             1.913194E-05             1.006986E+03             2.730333E-02             5.954196E-08             0.000000E+00             0.000000E+00
                   8.4600             5.005692E-08             1.082493E+02             3.124266E+02             3.450790E+05             1.207310E+00             4.387922E+05             3.908552E+03             1.913195E-05             1.006986E+03             2.730334E-02             5.955625E-08             0.000000E+00             0.000000E+00
                   8.6400             5.007411E-08             1.082437E+02             3.124256E+02             3.450813E+05             1.207251E+00             4.387912E+05             3.908564E+03             1.913190E-05             1.006986E+03             2.730327E-02             5.957436E-08             0.000000E+00             0.000000E+00
                   8.8200             5.009489E-08             1.082370E+02             3.124233E+02             3.450832E+05             1.207185E+00             4.387890E+05             3.908575E+03             1.913179E-05             1.006986E+03             2.730310E-02             5.959650E-08             0.000000E+00             0.000000E+00
                   9.0000             5.011945E-08             1.082290E+02             3.124198E+02             3.450849E+05             1.207110E+00             4.387854E+05             3.908584E+03             1.913162E-05             1.006985E+03             2.730284E-02             5.962285E-08             0.000000E+00             0.000000E+00
                   9.1800             5.014796E-08             1.082199E+02             3.124149E+02             3.450863E+05             1.207027E+00             4.387805E+05             3.908593E+03             1.913139E-05             1.006985E+03             2.730248E-02             5.965364E-08             0.000000E+00             0.000000E+00
                   9.3600             5.018061E-08             1.082095E+02             3.124086E+02             3.450874E+05             1.206935E+00             4.387742E+05             3.908600E+03             1.913109E-05             1.006985E+03             2.730201E-02             5.968904E-08             0.000000E+00             0.000000E+00
                   9.5400             5.021757E-08             1.081977E+02             3.124008E+02             3.450882E+05             1.206834E+00             4.387664E+05             3.908606E+03             1.913072E-05             1.006984E+03             2.730144E-02             5.972927E-08             0.000000E+00             0.000000E+00
                   9.7200             5.025903E-08             1.081846E+02             3.123915E+02             3.450886E+05             1.206724E+00             4.387570E+05             3.908611E+03             1.913028E-05             1.006984E+03             2.730075E-02             5.977453E-08             0.000000E+00             0.000000E+00
                   9.9000             5.030516E-08             1.081701E+02             3.123806E+02             3.450887E+05             1.206603E+00             4.387461E+05             3.908615E+03             1.912976E-05             1.006983E+03             2.729995E-02             5.982502E-08             0.000000E+00             0.000000E+00
                  10.0800             5.035613E-08             1.081541E+02             3.123681E+02             3.450885E+05             1.206473E+00             4.387336E+05             3.908617E+03             1.912916E-05             1.006982E+03             2.729903E-02             5.988094E-08             0.000000E+00             0.000000E+00
                  10.2600             5.041214E-08             1.081366E+02             3.123539E+02             3.450879E+05             1.206333E+00             4.387193E+05             3.908618E+03             1.912849E-05             1.006981E+03             2.729799E-02             5.994249E-08             0.000000E+00             0.000000E+00
                  10.4400             5.047335E-08             1.081176E+02             3.123381E+02             3.450869E+05             1.206182E+00             4.387034E+05             3.908617E+03             1.912774E-05             1.006980E+03             2.729682E-02             6.000987E-08             0.000000E+00             0.000000E+00
                  10.6200             5.053994E-08             1.080970E+02             3.123205E+02             3.450856E+05             1.206021E+00             4.386857E+05             3.908615E+03             1.912690E-05             1.006979E+03             2.729552E-02             6.008329E-08             0.000000E+00             0.000000E+00
                  10.8000             5.061210E-08             1.080748E+02             3.123011E+02             3.450839E+05             1.205848E+00             4.386662E+05             3.908612E+03             1.912598E-05             1.006978E+03             2.729409E-02             6.016293E-08             0.000000E+00             0.000000E+00
                  10.9800             5.069000E-08             1.080510E+02             3.122799E+02             3.450818E+05             1.205665E+00             4.386449E+05             3.908607E+03             1.912497E-05             1.006977E+03             2.729253E-02             6.024902E-08             0.000000E+00             0.000000E+00
                  11.1600             5.077382E-08             1.080255E+02             3.122569E+02             3.450793E+05             1.205470E+00             4.386218E+05             3.908601E+03             1.912388E-05             1.006975E+03             2.729084E-02             6.034173E-08             0.000000E+00             0.000000E+00
                  11.3400             5.086374E-08             1.079984E+02             3.122319E+02             3.450764E+05             1.205263E+00             4.385968E+05             3.908593E+03             1.912269E-05             1.006974E+03             2.728900E-02             6.044129E-08             0.000000E+00             0.000000E+00
                  11.5200             5.095993E-08             1.079695E+02             3.122051E+02             3.450731E+05             1.205045E+00             4.385698E+05             3.908583E+03             1.912142E-05             1.006972E+03             2.728703E-02             6.054788E-08             0.000000E+00             0.000000E+00
