                   Degree               T_ocsc2[K]               T_ocsc3[K]               T_ocdc2[K]               T_ocdc3[K]               T_rosc2[K]               T_rosc3[K]               T_rodc2[K]               T_rodc3[K]             T_roller2[K]             T_roller3[K]
                   0.0000             3.271331E+02             3.270944E+02             3.271331E+02             3.270944E+02             3.300503E+02             3.294376E+02             3.300503E+02             3.294376E+02             3.309574E+02             3.302332E+02
                   0.1800             3.272743E+02             3.272466E+02             3.273065E+02             3.272782E+02             3.301647E+02             3.295676E+02             3.302001E+02             3.296019E+02             3.311135E+02             3.304034E+02
                   0.3600             3.272454E+02             3.272231E+02             3.272930E+02             3.272686E+02             3.301248E+02             3.295341E+02             3.301775E+02             3.295849E+02             3.310934E+02             3.303886E+02
                   0.5400             3.271817E+02             3.271636E+02             3.272406E+02             3.272187E+02             3.300536E+02             3.294674E+02             3.301194E+02             3.295303E+02             3.310368E+02             3.303354E+02
                   0.7200             3.270991E+02             3.270843E+02             3.271673E+02             3.271471E+02             3.299656E+02             3.293827E+02             3.300424E+02             3.294556E+02             3.309608E+02             3.302616E+02
                   0.9000             3.270085E+02             3.269965E+02             3.270849E+02             3.270659E+02             3.298706E+02             3.292904E+02             3.299572E+02             3.293721E+02             3.308763E+02             3.301787E+02
                   1.0800             3.269162E+02             3.269067E+02             3.269999E+02             3.269818E+02             3.297745E+02             3.291966E+02             3.298700E+02             3.292863E+02             3.307896E+02             3.300934E+02
                   1.2600             3.268256E+02             3.268182E+02             3.269157E+02             3.268985E+02             3.296803E+02             3.291046E+02             3.297840E+02             3.292014E+02             3.307040E+02             3.300089E+02
                   1.4400             3.267382E+02             3.267329E+02             3.268340E+02             3.268176E+02             3.295897E+02             3.290159E+02             3.297006E+02             3.291191E+02             3.306210E+02             3.299270E+02
                   1.6200             3.266549E+02             3.266514E+02             3.267557E+02             3.267400E+02             3.295032E+02             3.289313E+02             3.296208E+02             3.290403E+02             3.305416E+02             3.298484E+02
                   1.8000             3.265759E+02             3.265741E+02             3.266812E+02             3.266662E+02             3.294212E+02             3.288511E+02             3.295448E+02             3.289652E+02             3.304659E+02             3.297736E+02
                   1.9800             3.265014E+02             3.265011E+02             3.266106E+02             3.265962E+02             3.293437E+02             3.287753E+02             3.294727E+02             3.288940E+02             3.303941E+02             3.297028E+02
                   2.1600             3.264312E+02             3.264324E+02             3.265439E+02             3.265301E+02             3.292707E+02             3.287039E+02             3.294047E+02             3.288268E+02             3.303264E+02             3.296358E+02
                   2.3400             3.263654E+02             3.263679E+02             3.264811E+02             3.264679E+02             3.292021E+02             3.286369E+02             3.293407E+02             3.287636E+02             3.302626E+02             3.295728E+02
                   2.5200             3.263039E+02             3.263076E+02             3.264222E+02             3.264095E+02             3.291379E+02             3.285742E+02             3.292806E+02             3.287043E+02             3.302027E+02             3.295137E+02
                   2.7000             3.262465E+02             3.262513E+02             3.263672E+02             3.263550E+02             3.290780E+02             3.285157E+02             3.292244E+02             3.286488E+02             3.301468E+02             3.294585E+02
                   2.8800             3.261932E+02             3.261990E+02             3.263160E+02             3.263043E+02             3.290223E+02             3.284612E+02             3.291721E+02             3.285972E+02             3.300947E+02             3.294070E+02
                   3.0600             3.261439E+02             3.261507E+02             3.262685E+02             3.262573E+02             3.289707E+02             3.284109E+02             3.291237E+02             3.285494E+02             3.300464E+02             3.293594E+02
                   3.2400             3.260986E+02             3.261062E+02             3.262248E+02             3.262140E+02             3.289231E+02             3.283644E+02             3.290790E+02             3.285053E+02             3.300019E+02             3.293154E+02
