                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             1.824999E+01             3.563300E-02             2.640379E-01             5.000004E-01             5.000841E-01
                   0.1800             1.825953E+01             3.030649E-02             3.314579E-01             4.997388E-01             3.758509E+00
                   0.3600             1.825985E+01             3.210315E-02             3.241397E-01             4.997303E-01             3.960680E+00
                   0.5400             1.826000E+01             3.388247E-02             3.156040E-01             4.997259E-01             4.163434E+00
                   0.7200             1.826002E+01             3.557688E-02             3.064289E-01             4.997255E-01             4.367275E+00
                   0.9000             1.825992E+01             3.712324E-02             2.971557E-01             4.997283E-01             4.573936E+00
                   1.0800             1.825971E+01             3.843587E-02             2.883903E-01             4.997339E-01             4.783289E+00
                   1.2600             1.825943E+01             3.942431E-02             2.806571E-01             4.997416E-01             4.994963E+00
                   1.4400             1.825911E+01             4.001173E-02             2.743111E-01             4.997505E-01             5.208725E+00
                   1.6200             1.825876E+01             4.016786E-02             2.695081E-01             4.997601E-01             5.424184E+00
                   1.8000             1.825840E+01             3.995586E-02             2.661977E-01             4.997697E-01             5.641066E+00
                   1.9800             1.825806E+01             3.956803E-02             2.641781E-01             4.997791E-01             5.858632E+00
                   2.1600             1.825774E+01             3.929128E-02             2.631630E-01             4.997880E-01             6.076608E+00
                   2.3400             1.825744E+01             3.939283E-02             2.629037E-01             4.997962E-01             1.124950E-02
                   2.5200             1.825716E+01             3.997920E-02             2.633202E-01             4.998038E-01             2.286299E-01
                   2.7000             1.825691E+01             4.093701E-02             2.645707E-01             4.998108E-01             4.451972E-01
                   2.8800             1.825668E+01             4.199595E-02             2.669711E-01             4.998169E-01             6.605362E-01
                   3.0600             1.825649E+01             4.286711E-02             2.708687E-01             4.998222E-01             8.744448E-01
                   3.2400             1.825634E+01             4.335213E-02             2.765315E-01             4.998263E-01             1.086545E+00
                   3.4200             1.825624E+01             4.337462E-02             2.840673E-01             4.998290E-01             1.296576E+00
