                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   8.6400             3.259977E+02             3.261259E+02             3.283969E+02             3.285779E+02             3.294155E+02             3.266302E+02             3.261600E+02             3.266359E+02             3.261691E+02
                   8.8200             3.259973E+02             3.261258E+02             3.283961E+02             3.285778E+02             3.294154E+02             3.266300E+02             3.261598E+02             3.266359E+02             3.261691E+02
                   9.0000             3.259968E+02             3.261257E+02             3.283952E+02             3.285776E+02             3.294150E+02             3.266296E+02             3.261594E+02             3.266356E+02             3.261689E+02
                   9.1800             3.259962E+02             3.261254E+02             3.283941E+02             3.285772E+02             3.294146E+02             3.266291E+02             3.261588E+02             3.266352E+02             3.261685E+02
                   9.3600             3.259953E+02             3.261249E+02             3.283928E+02             3.285767E+02             3.294139E+02             3.266284E+02             3.261581E+02             3.266347E+02             3.261680E+02
                   9.5400             3.259943E+02             3.261243E+02             3.283914E+02             3.285760E+02             3.294132E+02             3.266275E+02             3.261572E+02             3.266340E+02             3.261674E+02
                   9.7200             3.259931E+02             3.261236E+02             3.283898E+02             3.285752E+02             3.294122E+02             3.266265E+02             3.261561E+02             3.266332E+02             3.261665E+02
                   9.9000             3.259916E+02             3.261226E+02             3.283880E+02             3.285742E+02             3.294111E+02             3.266252E+02             3.261548E+02             3.266322E+02             3.261655E+02
                  10.0800             3.259900E+02             3.261215E+02             3.283859E+02             3.285730E+02             3.294098E+02             3.266238E+02             3.261533E+02             3.266310E+02             3.261643E+02
                  10.2600             3.259881E+02             3.261202E+02             3.283837E+02             3.285716E+02             3.294084E+02             3.266221E+02             3.261516E+02             3.266296E+02             3.261629E+02
                  10.4400             3.259860E+02             3.261187E+02             3.283813E+02             3.285701E+02             3.294067E+02             3.266203E+02             3.261497E+02             3.266281E+02             3.261614E+02
                  10.6200             3.259837E+02             3.261171E+02             3.283786E+02             3.285684E+02             3.294049E+02             3.266182E+02             3.261475E+02             3.266263E+02             3.261596E+02
                  10.8000             3.259811E+02             3.261152E+02             3.283757E+02             3.285665E+02             3.294029E+02             3.266159E+02             3.261451E+02             3.266244E+02             3.261576E+02
                  10.9800             3.259783E+02             3.261131E+02             3.283726E+02             3.285644E+02             3.294006E+02             3.266134E+02             3.261424E+02             3.266223E+02             3.261554E+02
                  11.1600             3.259752E+02             3.261109E+02             3.283692E+02             3.285621E+02             3.293982E+02             3.266106E+02             3.261395E+02             3.266199E+02             3.261530E+02
                  11.3400             3.259718E+02             3.261084E+02             3.283655E+02             3.285596E+02             3.293955E+02             3.266077E+02             3.261364E+02             3.266174E+02             3.261504E+02
                  11.5200             3.259682E+02             3.261057E+02             3.283616E+02             3.285568E+02             3.293927E+02             3.266044E+02             3.261330E+02             3.266146E+02             3.261476E+02
                  11.7000             3.259643E+02             3.261028E+02             3.283575E+02             3.285539E+02             3.293896E+02             3.266009E+02             3.261293E+02             3.266117E+02             3.261446E+02
                  11.8800             3.259601E+02             3.260997E+02             3.283530E+02             3.285508E+02             3.293864E+02             3.265972E+02             3.261254E+02             3.266085E+02             3.261413E+02
                  12.0600             3.259556E+02             3.260964E+02             3.283483E+02             3.285475E+02             3.293829E+02             3.265932E+02             3.261212E+02             3.266051E+02             3.261378E+02
                  12.2400             3.259508E+02             3.260929E+02             3.283433E+02             3.285439E+02             3.293792E+02             3.265890E+02             3.261167E+02             3.266015E+02             3.261341E+02
                  12.4200             3.259458E+02             3.260891E+02             3.283381E+02             3.285401E+02             3.293752E+02             3.265844E+02             3.261120E+02             3.265977E+02             3.261302E+02
                  12.6000             3.259404E+02             3.260852E+02             3.283325E+02             3.285361E+02             3.293711E+02             3.265797E+02             3.261069E+02             3.265937E+02             3.261260E+02
                  12.7800             3.259347E+02             3.260810E+02             3.283267E+02             3.285319E+02             3.293667E+02             3.265746E+02             3.261016E+02             3.265894E+02             3.261217E+02
                  12.9600             3.259288E+02             3.260766E+02             3.283206E+02             3.285275E+02             3.293621E+02             3.265693E+02             3.260960E+02             3.265849E+02             3.261171E+02
                  13.1400             3.259226E+02             3.260720E+02             3.283142E+02             3.285229E+02             3.293573E+02             3.265637E+02             3.260902E+02             3.265802E+02             3.261122E+02
                  13.3200             3.259160E+02             3.260672E+02             3.283075E+02             3.285180E+02             3.293522E+02             3.265579E+02             3.260840E+02             3.265753E+02             3.261072E+02
                  13.5000             3.259092E+02             3.260621E+02             3.283006E+02             3.285129E+02             3.293470E+02             3.265518E+02             3.260776E+02             3.265702E+02             3.261019E+02
                  13.6800             3.259021E+02             3.260569E+02             3.282933E+02             3.285077E+02             3.293415E+02             3.265454E+02             3.260709E+02             3.265649E+02             3.260964E+02
                  13.8600             3.258946E+02             3.260514E+02             3.282858E+02             3.285022E+02             3.293358E+02             3.265388E+02             3.260640E+02             3.265593E+02             3.260907E+02
                  14.0400             3.258869E+02             3.260457E+02             3.282780E+02             3.284965E+02             3.293299E+02             3.265319E+02             3.260568E+02             3.265536E+02             3.260848E+02
                  14.2200             3.258789E+02             3.260398E+02             3.282699E+02             3.284906E+02             3.293238E+02             3.265248E+02             3.260493E+02             3.265476E+02             3.260786E+02
                  14.4000             3.258706E+02             3.260338E+02             3.282616E+02             3.284845E+02             3.293175E+02             3.265174E+02             3.260415E+02             3.265414E+02             3.260723E+02
                  14.5800             3.258621E+02             3.260275E+02             3.282530E+02             3.284782E+02             3.293110E+02             3.265097E+02             3.260335E+02             3.265351E+02             3.260658E+02
                  14.7600             3.258532E+02             3.260210E+02             3.282441E+02             3.284717E+02             3.293043E+02             3.265018E+02             3.260252E+02             3.265285E+02             3.260590E+02
                  14.9400             3.258441E+02             3.260144E+02             3.282350E+02             3.284650E+02             3.292974E+02             3.264937E+02             3.260167E+02             3.265218E+02             3.260521E+02
                  15.1200             3.258348E+02             3.260075E+02             3.282256E+02             3.284581E+02             3.292903E+02             3.264853E+02             3.260079E+02             3.265149E+02             3.260450E+02
                  15.3000             3.258251E+02             3.260005E+02             3.282160E+02             3.284511E+02             3.292830E+02             3.264767E+02             3.259989E+02             3.265078E+02             3.260377E+02
                  15.4800             3.258153E+02             3.259933E+02             3.282062E+02             3.284439E+02             3.292755E+02             3.264678E+02             3.259897E+02             3.265005E+02             3.260303E+02
                  15.6600             3.258052E+02             3.259860E+02             3.281961E+02             3.284365E+02             3.292679E+02             3.264588E+02             3.259802E+02             3.264931E+02             3.260226E+02
                  15.8400             3.257948E+02             3.259785E+02             3.281858E+02             3.284289E+02             3.292601E+02             3.264495E+02             3.259705E+02             3.264854E+02             3.260148E+02
                  16.0200             3.257843E+02             3.259708E+02             3.281753E+02             3.284212E+02             3.292521E+02             3.264400E+02             3.259607E+02             3.264777E+02             3.260069E+02
                  16.2000             3.257735E+02             3.259630E+02             3.281646E+02             3.284134E+02             3.292440E+02             3.264304E+02             3.259506E+02             3.264698E+02             3.259988E+02
                  16.3800             3.257625E+02             3.259551E+02             3.281537E+02             3.284054E+02             3.292357E+02             3.264205E+02             3.259403E+02             3.264617E+02             3.259906E+02
                  16.5600             3.257513E+02             3.259470E+02             3.281426E+02             3.283973E+02             3.292273E+02             3.264105E+02             3.259299E+02             3.264536E+02             3.259823E+02
                  16.7400             3.257399E+02             3.259388E+02             3.281313E+02             3.283890E+02             3.292188E+02             3.264002E+02             3.259193E+02             3.264453E+02             3.259738E+02
                  16.9200             3.257284E+02             3.259305E+02             3.281199E+02             3.283806E+02             3.292101E+02             3.263899E+02             3.259085E+02             3.264368E+02             3.259652E+02
                  17.1000             3.257167E+02             3.259221E+02             3.281083E+02             3.283722E+02             3.292013E+02             3.263793E+02             3.258976E+02             3.264283E+02             3.259565E+02
                  17.2800             3.257048E+02             3.259136E+02             3.280966E+02             3.283636E+02             3.291924E+02             3.263686E+02             3.258865E+02             3.264197E+02             3.259477E+02
                  17.4600             3.256928E+02             3.259050E+02             3.280847E+02             3.283549E+02             3.291834E+02             3.263578E+02             3.258753E+02             3.264109E+02             3.259388E+02
                  17.6400             3.256806E+02             3.258963E+02             3.280727E+02             3.283461E+02             3.291743E+02             3.263469E+02             3.258639E+02             3.264021E+02             3.259298E+02
                  17.8200             3.256683E+02             3.258875E+02             3.280606E+02             3.283372E+02             3.291651E+02             3.263358E+02             3.258525E+02             3.263932E+02             3.259208E+02
                  18.0000             3.256559E+02             3.258786E+02             3.280484E+02             3.283282E+02             3.291559E+02             3.263246E+02             3.258409E+02             3.263842E+02             3.259117E+02
                  18.1800             3.256434E+02             3.258697E+02             3.280360E+02             3.283192E+02             3.291465E+02             3.263133E+02             3.258293E+02             3.263751E+02             3.259025E+02
                  18.3600             3.256308E+02             3.258607E+02             3.280236E+02             3.283101E+02             3.291371E+02             3.263020E+02             3.258175E+02             3.263660E+02             3.258932E+02
                  18.5400             3.256181E+02             3.258516E+02             3.280112E+02             3.283010E+02             3.291276E+02             3.262905E+02             3.258057E+02             3.263569E+02             3.258840E+02
                  18.7200             3.256054E+02             3.258426E+02             3.279986E+02             3.282918E+02             3.291181E+02             3.262790E+02             3.257939E+02             3.263476E+02             3.258746E+02
                  18.9000             3.255925E+02             3.258334E+02             3.279860E+02             3.282825E+02             3.291085E+02             3.262674E+02             3.257819E+02             3.263384E+02             3.258653E+02
                  19.0800             3.255797E+02             3.258243E+02             3.279734E+02             3.282732E+02             3.290989E+02             3.262557E+02             3.257699E+02             3.263291E+02             3.258559E+02
                  19.2600             3.255667E+02             3.258151E+02             3.279607E+02             3.282639E+02             3.290893E+02             3.262440E+02             3.257579E+02             3.263198E+02             3.258465E+02
                  19.4400             3.255538E+02             3.258059E+02             3.279480E+02             3.282546E+02             3.290796E+02             3.262322E+02             3.257459E+02             3.263105E+02             3.258371E+02
                  19.6200             3.255408E+02             3.257967E+02             3.279352E+02             3.282452E+02             3.290699E+02             3.262205E+02             3.257338E+02             3.263011E+02             3.258277E+02
                  19.8000             3.255278E+02             3.257875E+02             3.279225E+02             3.282359E+02             3.290602E+02             3.262087E+02             3.257217E+02             3.262918E+02             3.258183E+02
                  19.9800             3.255148E+02             3.257783E+02             3.279098E+02             3.282265E+02             3.290505E+02             3.261969E+02             3.257096E+02             3.262824E+02             3.258089E+02
                  20.1600             3.255018E+02             3.257691E+02             3.278970E+02             3.282172E+02             3.290408E+02             3.261850E+02             3.256976E+02             3.262731E+02             3.257995E+02
                  20.3400             3.254888E+02             3.257600E+02             3.278843E+02             3.282078E+02             3.290311E+02             3.261732E+02             3.256855E+02             3.262637E+02             3.257902E+02
                  20.5200             3.254759E+02             3.257508E+02             3.278716E+02             3.281985E+02             3.290214E+02             3.261614E+02             3.256735E+02             3.262544E+02             3.257808E+02
                  20.7000             3.254630E+02             3.257417E+02             3.278590E+02             3.281892E+02             3.290117E+02             3.261496E+02             3.256615E+02             3.262451E+02             3.257715E+02
                  20.8800             3.254501E+02             3.257326E+02             3.278464E+02             3.281799E+02             3.290021E+02             3.261379E+02             3.256495E+02             3.262358E+02             3.257623E+02
                  21.0600             3.254372E+02             3.257235E+02             3.278338E+02             3.281706E+02             3.289925E+02             3.261261E+02             3.256376E+02             3.262266E+02             3.257531E+02
                  21.2400             3.254245E+02             3.257145E+02             3.278213E+02             3.281614E+02             3.289829E+02             3.261144E+02             3.256257E+02             3.262174E+02             3.257439E+02
                  21.4200             3.254117E+02             3.257055E+02             3.278089E+02             3.281522E+02             3.289733E+02             3.261028E+02             3.256139E+02             3.262083E+02             3.257348E+02
                  21.6000             3.253991E+02             3.256965E+02             3.277966E+02             3.281430E+02             3.289638E+02             3.260912E+02             3.256021E+02             3.261992E+02             3.257257E+02
                  21.7800             3.253865E+02             3.256876E+02             3.277843E+02             3.281339E+02             3.289544E+02             3.260796E+02             3.255904E+02             3.261901E+02             3.257167E+02
                  21.9600             3.253740E+02             3.256788E+02             3.277721E+02             3.281248E+02             3.289449E+02             3.260681E+02             3.255788E+02             3.261811E+02             3.257077E+02
                  22.1400             3.253616E+02             3.256700E+02             3.277600E+02             3.281158E+02             3.289356E+02             3.260567E+02             3.255673E+02             3.261722E+02             3.256989E+02
                  22.3200             3.253493E+02             3.256613E+02             3.277479E+02             3.281069E+02             3.289263E+02             3.260454E+02             3.255558E+02             3.261633E+02             3.256901E+02
                  22.5000             3.253371E+02             3.256527E+02             3.277360E+02             3.280980E+02             3.289171E+02             3.260341E+02             3.255445E+02             3.261545E+02             3.256813E+02
                  22.6800             3.253250E+02             3.256441E+02             3.277242E+02             3.280892E+02             3.289079E+02             3.260229E+02             3.255332E+02             3.261457E+02             3.256727E+02
                  22.8600             3.253130E+02             3.256356E+02             3.277125E+02             3.280805E+02             3.288988E+02             3.260118E+02             3.255221E+02             3.261370E+02             3.256641E+02
                  23.0400             3.253011E+02             3.256272E+02             3.277009E+02             3.280718E+02             3.288897E+02             3.260008E+02             3.255111E+02             3.261284E+02             3.256556E+02
                  23.2200             3.252894E+02             3.256188E+02             3.276895E+02             3.280632E+02             3.288808E+02             3.259899E+02             3.255001E+02             3.261199E+02             3.256472E+02
                  23.4000             3.252777E+02             3.256106E+02             3.276781E+02             3.280546E+02             3.288719E+02             3.259791E+02             3.254893E+02             3.261115E+02             3.256389E+02
                  23.5800             3.252662E+02             3.256024E+02             3.276669E+02             3.280462E+02             3.288631E+02             3.259684E+02             3.254786E+02             3.261031E+02             3.256307E+02
                  23.7600             3.252548E+02             3.255943E+02             3.276558E+02             3.280378E+02             3.288544E+02             3.259578E+02             3.254680E+02             3.260948E+02             3.256226E+02
                  23.9400             3.252436E+02             3.255863E+02             3.276448E+02             3.280295E+02             3.288458E+02             3.259473E+02             3.254575E+02             3.260867E+02             3.256145E+02
                  24.1200             3.252325E+02             3.255784E+02             3.276340E+02             3.280213E+02             3.288372E+02             3.259370E+02             3.254472E+02             3.260786E+02             3.256066E+02
                  24.3000             3.252215E+02             3.255705E+02             3.276233E+02             3.280132E+02             3.288288E+02             3.259267E+02             3.254370E+02             3.260705E+02             3.255988E+02
                  24.4800             3.252107E+02             3.255628E+02             3.276128E+02             3.280052E+02             3.288204E+02             3.259165E+02             3.254269E+02             3.260626E+02             3.255910E+02
                  24.6600             3.252000E+02             3.255552E+02             3.276024E+02             3.279973E+02             3.288121E+02             3.259065E+02             3.254169E+02             3.260548E+02             3.255834E+02
                  24.8400             3.251894E+02             3.255476E+02             3.275921E+02             3.279894E+02             3.288039E+02             3.258966E+02             3.254071E+02             3.260471E+02             3.255758E+02
                  25.0200             3.251791E+02             3.255401E+02             3.275820E+02             3.279817E+02             3.287958E+02             3.258868E+02             3.253974E+02             3.260394E+02             3.255684E+02
                  25.2000             3.251688E+02             3.255328E+02             3.275720E+02             3.279740E+02             3.287879E+02             3.258772E+02             3.253879E+02             3.260319E+02             3.255610E+02
                  25.3800             3.251587E+02             3.255255E+02             3.275622E+02             3.279664E+02             3.287800E+02             3.258677E+02             3.253785E+02             3.260244E+02             3.255538E+02
                  25.5600             3.251488E+02             3.255183E+02             3.275525E+02             3.279589E+02             3.287722E+02             3.258583E+02             3.253692E+02             3.260171E+02             3.255467E+02
                  25.7400             3.251390E+02             3.255113E+02             3.275430E+02             3.279516E+02             3.287644E+02             3.258490E+02             3.253601E+02             3.260098E+02             3.255396E+02
                  25.9200             3.251294E+02             3.255043E+02             3.275336E+02             3.279443E+02             3.287568E+02             3.258398E+02             3.253511E+02             3.260027E+02             3.255327E+02
                  26.1000             3.251199E+02             3.254974E+02             3.275244E+02             3.279371E+02             3.287493E+02             3.258308E+02             3.253422E+02             3.259956E+02             3.255259E+02
                  26.2800             3.251106E+02             3.254906E+02             3.275153E+02             3.279300E+02             3.287419E+02             3.258220E+02             3.253335E+02             3.259886E+02             3.255192E+02
                  26.4600             3.251015E+02             3.254840E+02             3.275064E+02             3.279230E+02             3.287346E+02             3.258132E+02             3.253250E+02             3.259818E+02             3.255125E+02
                  26.6400             3.250925E+02             3.254774E+02             3.274976E+02             3.279161E+02             3.287274E+02             3.258046E+02             3.253165E+02             3.259750E+02             3.255060E+02
                  26.8200             3.250836E+02             3.254709E+02             3.274890E+02             3.279093E+02             3.287203E+02             3.257961E+02             3.253083E+02             3.259683E+02             3.254996E+02
                  27.0000             3.250749E+02             3.254645E+02             3.274805E+02             3.279026E+02             3.287133E+02             3.257878E+02             3.253001E+02             3.259618E+02             3.254933E+02
                  27.1800             3.250664E+02             3.254582E+02             3.274722E+02             3.278960E+02             3.287064E+02             3.257796E+02             3.252921E+02             3.259553E+02             3.254871E+02
                  27.3600             3.250580E+02             3.254520E+02             3.274640E+02             3.278895E+02             3.286995E+02             3.257715E+02             3.252843E+02             3.259489E+02             3.254810E+02
                  27.5400             3.250498E+02             3.254460E+02             3.274560E+02             3.278830E+02             3.286928E+02             3.257636E+02             3.252766E+02             3.259427E+02             3.254750E+02
                  27.7200             3.250418E+02             3.254400E+02             3.274482E+02             3.278767E+02             3.286862E+02             3.257558E+02             3.252690E+02             3.259365E+02             3.254691E+02
                  27.9000             3.250339E+02             3.254341E+02             3.274404E+02             3.278705E+02             3.286797E+02             3.257481E+02             3.252616E+02             3.259304E+02             3.254633E+02
                  28.0800             3.250261E+02             3.254283E+02             3.274329E+02             3.278644E+02             3.286733E+02             3.257405E+02             3.252543E+02             3.259245E+02             3.254576E+02
                  28.2600             3.250185E+02             3.254226E+02             3.274255E+02             3.278583E+02             3.286670E+02             3.257331E+02             3.252472E+02             3.259186E+02             3.254520E+02
                  28.4400             3.250111E+02             3.254170E+02             3.274182E+02             3.278524E+02             3.286608E+02             3.257259E+02             3.252402E+02             3.259128E+02             3.254466E+02
                  28.6200             3.250038E+02             3.254115E+02             3.274111E+02             3.278465E+02             3.286546E+02             3.257187E+02             3.252333E+02             3.259071E+02             3.254412E+02
                  28.8000             3.249967E+02             3.254060E+02             3.274041E+02             3.278408E+02             3.286486E+02             3.257117E+02             3.252266E+02             3.259015E+02             3.254359E+02
                  28.9800             3.249897E+02             3.254007E+02             3.273973E+02             3.278351E+02             3.286427E+02             3.257048E+02             3.252200E+02             3.258960E+02             3.254307E+02
                  29.1600             3.249829E+02             3.253955E+02             3.273906E+02             3.278296E+02             3.286368E+02             3.256981E+02             3.252136E+02             3.258906E+02             3.254256E+02
                  29.3400             3.249762E+02             3.253903E+02             3.273840E+02             3.278241E+02             3.286311E+02             3.256915E+02             3.252073E+02             3.258853E+02             3.254206E+02
                  29.5200             3.249697E+02             3.253853E+02             3.273776E+02             3.278187E+02             3.286255E+02             3.256850E+02             3.252011E+02             3.258801E+02             3.254157E+02
                  29.7000             3.249633E+02             3.253803E+02             3.273714E+02             3.278134E+02             3.286199E+02             3.256786E+02             3.251950E+02             3.258749E+02             3.254108E+02
                  29.8800             3.249570E+02             3.253755E+02             3.273653E+02             3.278082E+02             3.286145E+02             3.256724E+02             3.251891E+02             3.258699E+02             3.254061E+02
                  30.0600             3.249509E+02             3.253707E+02             3.273593E+02             3.278031E+02             3.286091E+02             3.256663E+02             3.251834E+02             3.258650E+02             3.254015E+02
                  30.2400             3.249450E+02             3.253660E+02             3.273534E+02             3.277981E+02             3.286038E+02             3.256603E+02             3.251777E+02             3.258601E+02             3.253970E+02
                  30.4200             3.249392E+02             3.253614E+02             3.273477E+02             3.277931E+02             3.285987E+02             3.256544E+02             3.251722E+02             3.258553E+02             3.253925E+02
                  30.6000             3.249335E+02             3.253569E+02             3.273421E+02             3.277883E+02             3.285936E+02             3.256487E+02             3.251668E+02             3.258507E+02             3.253882E+02
                  30.7800             3.249280E+02             3.253525E+02             3.273367E+02             3.277835E+02             3.285886E+02             3.256431E+02             3.251615E+02             3.258461E+02             3.253839E+02
                  30.9600             3.249226E+02             3.253481E+02             3.273314E+02             3.277788E+02             3.285837E+02             3.256376E+02             3.251564E+02             3.258416E+02             3.253797E+02
                  31.1400             3.249173E+02             3.253439E+02             3.273262E+02             3.277743E+02             3.285788E+02             3.256322E+02             3.251514E+02             3.258371E+02             3.253756E+02
