                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             1.317355E-06             2.583329E-07             1.317325E-06             2.180684E-15             1.004851E-08             5.983145E-08             1.128872E-06             2.988636E-11             5.253918E-20             1.059022E-06            -1.216616E-07            -2.665316E-07             6.708289E-07
                   0.1800             1.317578E-06             2.584449E-07             1.316846E-06             7.019797E-10             1.003014E-08             5.973907E-08             1.128872E-06             2.995915E-11             1.495172E-14             1.059133E-06            -1.216725E-07            -2.666316E-07             6.708289E-07
                   0.3600             1.317868E-06             2.586156E-07             1.316437E-06             1.400447E-09             1.001297E-08             5.963735E-08             1.128872E-06             3.004356E-11             2.978679E-14             1.059252E-06            -1.217090E-07            -2.667141E-07             6.708289E-07
                   0.5400             1.318147E-06             2.587807E-07             1.316021E-06             2.095825E-09             9.996465E-09             5.953935E-08             1.128872E-06             3.012447E-11             4.452527E-14             1.059367E-06            -1.217445E-07            -2.667932E-07             6.708289E-07
                   0.7200             1.318417E-06             2.589401E-07             1.315598E-06             2.788369E-09             9.980630E-09             5.944507E-08             1.128872E-06             3.020187E-11             5.917718E-14             1.059477E-06            -1.217790E-07            -2.668689E-07             6.708289E-07
                   0.9000             1.318677E-06             2.590939E-07             1.315168E-06             3.478263E-09             9.965453E-09             5.935449E-08             1.128872E-06             3.027577E-11             7.374860E-14             1.059583E-06            -1.218125E-07            -2.669413E-07             6.708289E-07
                   1.0800             1.318926E-06             2.592419E-07             1.314730E-06             4.165670E-09             9.950928E-09             5.926762E-08             1.128872E-06             3.034615E-11             8.824419E-14             1.059684E-06            -1.218448E-07            -2.670105E-07             6.708289E-07
                   1.2600             1.319165E-06             2.593839E-07             1.314284E-06             4.850746E-09             9.937050E-09             5.918446E-08             1.128872E-06             3.041299E-11             1.026682E-13             1.059781E-06            -1.218759E-07            -2.670765E-07             6.708289E-07
                   1.4400             1.319394E-06             2.595198E-07             1.313830E-06             5.533647E-09             9.923811E-09             5.910504E-08             1.128872E-06             3.047627E-11             1.170248E-13             1.059874E-06            -1.219058E-07            -2.671393E-07             6.708289E-07
                   1.6200             1.319612E-06             2.596495E-07             1.313367E-06             6.214527E-09             9.911206E-09             5.902935E-08             1.128872E-06             3.053597E-11             1.313182E-13             1.059962E-06            -1.219343E-07            -2.671991E-07             6.708289E-07
                   1.8000             1.319819E-06             2.597729E-07             1.312895E-06             6.893544E-09             9.899230E-09             5.895741E-08             1.128872E-06             3.059207E-11             1.455527E-13             1.060046E-06            -1.219615E-07            -2.672559E-07             6.708289E-07
                   1.9800             1.320016E-06             2.598899E-07             1.312414E-06             7.570856E-09             9.887878E-09             5.888919E-08             1.128872E-06             3.064459E-11             1.597326E-13             1.060126E-06            -1.219873E-07            -2.673097E-07             6.708289E-07
                   2.1600             1.320202E-06             2.600006E-07             1.311924E-06             8.246622E-09             9.877144E-09             5.882470E-08             1.128872E-06             3.069352E-11             1.738625E-13             1.060201E-06            -1.220117E-07            -2.673606E-07             6.708289E-07
                   2.3400             1.320377E-06             2.601049E-07             1.311425E-06             8.920999E-09             9.867025E-09             5.876390E-08             1.128872E-06             3.073887E-11             1.879470E-13             1.060272E-06            -1.220347E-07            -2.674086E-07             6.708289E-07
                   2.5200             1.320542E-06             2.602029E-07             1.310917E-06             9.594149E-09             9.857515E-09             5.870678E-08             1.128872E-06             3.078068E-11             2.019906E-13             1.060339E-06            -1.220563E-07            -2.674537E-07             6.708289E-07
                   2.7000             1.320696E-06             2.602945E-07             1.310399E-06             1.026623E-08             9.848612E-09             5.865331E-08             1.128872E-06             3.081894E-11             2.159981E-13             1.060401E-06            -1.220765E-07            -2.674959E-07             6.708289E-07
                   2.8800             1.320840E-06             2.603799E-07             1.309871E-06             1.093740E-08             9.840310E-09             5.860347E-08             1.128872E-06             3.085369E-11             2.299742E-13             1.060460E-06            -1.220953E-07            -2.675353E-07             6.708289E-07
                   3.0600             1.320973E-06             2.604591E-07             1.309334E-06             1.160783E-08             9.832605E-09             5.855725E-08             1.128872E-06             3.088492E-11             2.439237E-13             1.060514E-06            -1.221127E-07            -2.675719E-07             6.708289E-07
                   3.2400             1.321095E-06             2.605319E-07             1.308786E-06             1.227766E-08             9.825493E-09             5.851463E-08             1.128872E-06             3.091264E-11             2.578513E-13             1.060563E-06            -1.221287E-07            -2.676057E-07             6.708289E-07
                   3.4200             1.321207E-06             2.605984E-07             1.308229E-06             1.294707E-08             9.818969E-09             5.847561E-08             1.128872E-06             3.093686E-11             2.717616E-13             1.060609E-06            -1.221432E-07            -2.676368E-07             6.708289E-07
                   3.6000             1.321309E-06             2.606586E-07             1.307661E-06             1.361620E-08             9.813029E-09             5.844017E-08             1.128872E-06             3.095758E-11             2.856593E-13             1.060650E-06            -1.221563E-07            -2.676651E-07             6.708289E-07
                   3.7800             1.321400E-06             2.607124E-07             1.307083E-06             1.428523E-08             9.807668E-09             5.840829E-08             1.128872E-06             3.097481E-11             2.995492E-13             1.060688E-06            -1.221679E-07            -2.676908E-07             6.708289E-07
                   3.9600             1.321481E-06             2.607598E-07             1.306495E-06             1.495429E-08             9.802882E-09             5.837996E-08             1.128872E-06             3.098855E-11             3.134361E-13             1.060721E-06            -1.221780E-07            -2.677138E-07             6.708289E-07
                   4.1400             1.321551E-06             2.608010E-07             1.305896E-06             1.562356E-08             9.798665E-09             5.835515E-08             1.128872E-06             3.099884E-11             3.273249E-13             1.060750E-06            -1.221867E-07            -2.677341E-07             6.708289E-07
                   4.3200             1.321611E-06             2.608360E-07             1.305286E-06             1.629319E-08             9.795013E-09             5.833382E-08             1.128872E-06             3.100572E-11             3.412205E-13             1.060775E-06            -1.221939E-07            -2.677519E-07             6.708289E-07
                   4.5000             1.321661E-06             2.608649E-07             1.304666E-06             1.696333E-08             9.791919E-09             5.831591E-08             1.128872E-06             3.100922E-11             3.551281E-13             1.060796E-06            -1.221998E-07            -2.677671E-07             6.708289E-07
                   4.6800             1.321701E-06             2.608879E-07             1.304035E-06             1.763414E-08             9.789376E-09             5.830136E-08             1.128872E-06             3.100941E-11             3.690529E-13             1.060813E-06            -1.222043E-07            -2.677797E-07             6.708289E-07
                   4.8600             1.321731E-06             2.609052E-07             1.303394E-06             1.830575E-08             9.787375E-09             5.829009E-08             1.128872E-06             3.100637E-11             3.829999E-13             1.060826E-06            -1.222075E-07            -2.677898E-07             6.708289E-07
                   5.0400             1.321753E-06             2.609171E-07             1.302743E-06             1.897832E-08             9.785903E-09             5.828199E-08             1.128872E-06             3.100021E-11             3.969741E-13             1.060836E-06            -1.222096E-07            -2.677973E-07             6.708289E-07
                   5.2200             1.321766E-06             2.609239E-07             1.302082E-06             1.965193E-08             9.784941E-09             5.827692E-08             1.128872E-06             3.099106E-11             4.109795E-13             1.060842E-06            -1.222105E-07            -2.678024E-07             6.708289E-07
                   5.4000             1.321771E-06             2.609261E-07             1.301413E-06             2.032667E-08             9.784455E-09             5.827465E-08             1.128872E-06             3.097914E-11             4.250189E-13             1.060845E-06            -1.222105E-07            -2.678052E-07             6.708289E-07
                   5.5800             1.321769E-06             2.609244E-07             1.300735E-06             2.100247E-08             9.784377E-09             5.827476E-08             1.128872E-06             3.096488E-11             4.390915E-13             1.060845E-06            -1.222096E-07            -2.678060E-07             6.708289E-07
                   5.7600             1.321763E-06             2.609203E-07             1.300053E-06             2.167902E-08             9.784563E-09             5.827637E-08             1.128872E-06             3.094913E-11             4.531879E-13             1.060843E-06            -1.222083E-07            -2.678055E-07             6.708289E-07
                   5.9400             1.321756E-06             2.609156E-07             1.299369E-06             2.235584E-08             9.784836E-09             5.827843E-08             1.128872E-06             3.093295E-11             4.672936E-13             1.060840E-06            -1.222070E-07            -2.678045E-07             6.708289E-07
                   6.1200             1.321749E-06             2.609112E-07             1.298685E-06             2.303275E-08             9.785122E-09             5.828049E-08             1.128872E-06             3.091677E-11             4.814029E-13             1.060838E-06            -1.222057E-07            -2.678034E-07             6.708289E-07
                   6.3000             1.321743E-06             2.609070E-07             1.298002E-06             2.370971E-08             9.785410E-09             5.828249E-08             1.128872E-06             3.090067E-11             4.955163E-13             1.060836E-06            -1.222046E-07            -2.678022E-07             6.708289E-07
                   6.4800             1.321737E-06             2.609032E-07             1.297319E-06             2.438675E-08             9.785700E-09             5.828442E-08             1.128872E-06             3.088463E-11             5.096348E-13             1.060834E-06            -1.222036E-07            -2.678010E-07             6.708289E-07
                   6.6600             1.321731E-06             2.608996E-07             1.296636E-06             2.506391E-08             9.785991E-09             5.828630E-08             1.128872E-06             3.086864E-11             5.237600E-13             1.060831E-06            -1.222027E-07            -2.677997E-07             6.708289E-07
                   6.8400             1.321725E-06             2.608962E-07             1.295953E-06             2.574119E-08             9.786282E-09             5.828813E-08             1.128872E-06             3.085270E-11             5.378933E-13             1.060829E-06            -1.222019E-07            -2.677984E-07             6.708289E-07
                   7.0200             1.321720E-06             2.608930E-07             1.295270E-06             2.641863E-08             9.786573E-09             5.828993E-08             1.128872E-06             3.083680E-11             5.520363E-13             1.060827E-06            -1.222012E-07            -2.677971E-07             6.708289E-07
