                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             7.771118E-02             5.935295E-04             1.785324E-06             7.310730E-05             6.684221E-04             5.503263E-01             7.714254E-02             5.509947E-01
                   0.1800             7.949235E-02            -1.819158E-03            -5.471982E-06             2.864103E-04            -1.538219E-03             5.514030E-01             7.693423E-02             5.498648E-01
                   0.3600             7.965284E-02            -3.593554E-03            -1.080929E-05             6.210856E-04            -2.983277E-03             5.512585E-01             7.690392E-02             5.482752E-01
                   0.5400             7.982664E-02            -5.368036E-03            -1.614680E-05             9.550442E-04            -4.429139E-03             5.511343E-01             7.687916E-02             5.467051E-01
                   0.7200             8.001455E-02            -7.142420E-03            -2.148391E-05             1.288184E-03            -5.875719E-03             5.510321E-01             7.686101E-02             5.451563E-01
                   0.9000             8.021679E-02            -8.916226E-03            -2.681916E-05             1.620466E-03            -7.322579E-03             5.509530E-01             7.685031E-02             5.436305E-01
                   1.0800             8.043330E-02            -1.068934E-02            -3.215219E-05             1.951878E-03            -8.769618E-03             5.508980E-01             7.684793E-02             5.421284E-01
                   1.2600             8.066393E-02            -1.246202E-02            -3.748371E-05             2.282427E-03            -1.021708E-02             5.508672E-01             7.685434E-02             5.406501E-01
                   1.4400             8.090834E-02            -1.423393E-02            -4.281268E-05             2.612125E-03            -1.166462E-02             5.508604E-01             7.686965E-02             5.391958E-01
                   1.6200             8.116618E-02            -1.600501E-02            -4.813891E-05             2.940989E-03            -1.311215E-02             5.508770E-01             7.689346E-02             5.377648E-01
                   1.8000             8.143707E-02            -1.777507E-02            -5.346180E-05             3.269042E-03            -1.455949E-02             5.509635E-01             7.692496E-02             5.364040E-01
                   1.9800             8.172064E-02            -1.954420E-02            -5.878159E-05             3.596305E-03            -1.600668E-02             5.516026E-01             7.696277E-02             5.355960E-01
                   2.1600             8.201646E-02            -2.131215E-02            -6.409747E-05             3.922806E-03            -1.745344E-02             5.522589E-01             7.700523E-02             5.348055E-01
                   2.3400             8.232414E-02            -2.307890E-02            -6.940937E-05             4.248571E-03            -1.889973E-02             5.529299E-01             7.705034E-02             5.340302E-01
