                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             6.924844E+01             4.547372E-02             6.920296E+01             4.260133E+05             4.174628E-02             1.256000E-04             3.601846E-03             8.803601E+00
                   0.1800             6.875880E+01            -5.509706E-02             6.881390E+01             4.260133E+05            -1.279516E-01            -3.849615E-04             7.323953E-02             8.786409E+00
                   0.3600             6.864432E+01            -1.420083E-01             6.878633E+01             4.260133E+05            -2.527549E-01            -7.604484E-04             1.115070E-01             8.787347E+00
                   0.5400             6.853205E+01            -2.290657E-01             6.876112E+01             4.260133E+05            -3.775643E-01            -1.135949E-03             1.496345E-01             8.786722E+00
                   0.7200             6.842183E+01            -3.160680E-01             6.873790E+01             4.260133E+05            -5.023667E-01            -1.511423E-03             1.878101E-01             8.786097E+00
                   0.9000             6.831315E+01            -4.029300E-01             6.871608E+01             4.260133E+05            -6.271285E-01            -1.886765E-03             2.260852E-01             8.785456E+00
                   1.0800             6.820784E+01            -4.896270E-01             6.869746E+01             4.260133E+05            -7.518419E-01            -2.261951E-03             2.644769E-01             8.786779E+00
                   1.2600             6.810192E+01            -5.761662E-01             6.867808E+01             4.260133E+05            -8.765244E-01            -2.637030E-03             3.029952E-01             8.786166E+00
                   1.4400             6.799730E+01            -6.625151E-01             6.865981E+01             4.260133E+05            -1.001152E+00            -3.011930E-03             3.416492E-01             8.785532E+00
                   1.6200             6.789396E+01            -7.486603E-01             6.864262E+01             4.260133E+05            -1.125722E+00            -3.386638E-03             3.804487E-01             8.784879E+00
                   1.8000             6.779422E+01            -8.345778E-01             6.862880E+01             4.260132E+05            -1.250221E+00            -3.761111E-03             4.194041E-01             8.786517E+00
                   1.9800             6.769351E+01            -9.202621E-01             6.861378E+01             4.260132E+05            -1.374654E+00            -4.135365E-03             4.585271E-01             8.785907E+00
                   2.1600             6.759406E+01            -1.005685E+00             6.859975E+01             4.260132E+05            -1.499003E+00            -4.509345E-03             4.978282E-01             8.785282E+00
                   2.3400             6.749543E+01            -1.090898E+00             6.858633E+01             4.260132E+05            -1.623269E+00            -4.883044E-03             5.372539E-01             8.784640E+00
