                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             8.843185E-07             1.126089E-07             8.843107E-07             1.424036E-15             1.183341E-08             5.539190E-08             8.389271E-07             7.762388E-12             1.333666E-20             7.717095E-07            -1.371504E-07            -1.365475E-07             4.980116E-07
                   0.1800             8.844889E-07             1.127023E-07             8.839148E-07             5.663140E-10             1.181991E-08             5.532839E-08             8.389271E-07             7.814886E-12             8.846201E-15             7.717866E-07            -1.371894E-07            -1.365856E-07             4.980116E-07
                   0.3600             8.846425E-07             1.127863E-07             8.835024E-07             1.132208E-09             1.180766E-08             5.527112E-08             8.389271E-07             7.861314E-12             1.771887E-14             7.718562E-07            -1.372242E-07            -1.366203E-07             4.980116E-07
                   0.5400             8.847815E-07             1.128623E-07             8.830773E-07             1.696277E-09             1.179659E-08             5.521929E-08             8.389271E-07             7.902563E-12             2.652762E-14             7.719191E-07            -1.372558E-07            -1.366517E-07             4.980116E-07
                   0.7200             8.849059E-07             1.129304E-07             8.826392E-07             2.258749E-09             1.178668E-08             5.517290E-08             8.389271E-07             7.938617E-12             3.527863E-14             7.719755E-07            -1.372840E-07            -1.366798E-07             4.980116E-07
                   0.9000             8.850158E-07             1.129906E-07             8.821878E-07             2.820009E-09             1.177792E-08             5.513190E-08             8.389271E-07             7.969500E-12             4.398752E-14             7.720253E-07            -1.373090E-07            -1.367047E-07             4.980116E-07
                   1.0800             8.851113E-07             1.130428E-07             8.817229E-07             3.380378E-09             1.177031E-08             5.509631E-08             8.389271E-07             7.995199E-12             5.266610E-14             7.720685E-07            -1.373306E-07            -1.367263E-07             4.980116E-07
                   1.2600             8.851925E-07             1.130872E-07             8.812443E-07             3.940148E-09             1.176384E-08             5.506602E-08             8.389271E-07             8.015794E-12             6.132461E-14             7.721053E-07            -1.373490E-07            -1.367446E-07             4.980116E-07
                   1.4400             8.852595E-07             1.131238E-07             8.807518E-07             4.499584E-09             1.175851E-08             5.504104E-08             8.389271E-07             8.031264E-12             6.997170E-14             7.721356E-07            -1.373642E-07            -1.367598E-07             4.980116E-07
                   1.6200             8.853122E-07             1.131527E-07             8.802452E-07             5.058948E-09             1.175430E-08             5.502137E-08             8.389271E-07             8.041619E-12             7.861574E-14             7.721595E-07            -1.373762E-07            -1.367717E-07             4.980116E-07
                   1.8000             8.853507E-07             1.131737E-07             8.797241E-07             5.618494E-09             1.175123E-08             5.500703E-08             8.389271E-07             8.046825E-12             8.726467E-14             7.721770E-07            -1.373849E-07            -1.367804E-07             4.980116E-07
                   1.9800             8.853751E-07             1.131871E-07             8.791884E-07             6.178481E-09             1.174929E-08             5.499794E-08             8.389271E-07             8.046934E-12             9.592685E-14             7.721880E-07            -1.373904E-07            -1.367859E-07             4.980116E-07
                   2.1600             8.853856E-07             1.131928E-07             8.786383E-07             6.739135E-09             1.174845E-08             5.499403E-08             8.389271E-07             8.042033E-12             1.046093E-13             7.721928E-07            -1.373928E-07            -1.367883E-07             4.980116E-07
                   2.3400             8.853923E-07             1.131965E-07             8.780841E-07             7.300005E-09             1.174792E-08             5.499152E-08             8.389271E-07             8.035762E-12             1.133002E-13             7.721958E-07            -1.373943E-07            -1.367898E-07             4.980116E-07
                   2.5200             8.853990E-07             1.132002E-07             8.775300E-07             7.860888E-09             1.174738E-08             5.498901E-08             8.389271E-07             8.029498E-12             1.219945E-13             7.721989E-07            -1.373959E-07            -1.367913E-07             4.980116E-07
                   2.7000             8.854057E-07             1.132038E-07             8.769757E-07             8.421802E-09             1.174684E-08             5.498652E-08             8.389271E-07             8.023195E-12             1.306932E-13             7.722019E-07            -1.373973E-07            -1.367929E-07             4.980116E-07
                   2.8800             8.854125E-07             1.132075E-07             8.764215E-07             8.982762E-09             1.174630E-08             5.498400E-08             8.389271E-07             8.016933E-12             1.393976E-13             7.722049E-07            -1.373989E-07            -1.367944E-07             4.980116E-07
                   3.0600             8.854192E-07             1.132112E-07             8.758673E-07             9.543783E-09             1.174576E-08             5.498147E-08             8.389271E-07             8.010664E-12             1.481084E-13             7.722080E-07            -1.374004E-07            -1.367960E-07             4.980116E-07
                   3.2400             8.854260E-07             1.132149E-07             8.753130E-07             1.010487E-08             1.174522E-08             5.497893E-08             8.389271E-07             8.004393E-12             1.568262E-13             7.722111E-07            -1.374020E-07            -1.367975E-07             4.980116E-07
