                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             2.374997E+01             3.535351E-02             2.859527E-01             5.000006E-01             4.999567E-01
                   0.1800             2.374973E+01             3.122465E-02             2.827802E-01             5.000058E-01            -9.856534E-02
                   0.3600             2.374975E+01             3.115247E-02             2.827275E-01             5.000052E-01            -6.425030E-02
                   0.5400             2.374975E+01             3.115104E-02             2.827524E-01             5.000052E-01            -8.721289E-02
                   0.7200             2.374975E+01             3.116880E-02             2.827882E-01             5.000052E-01            -1.101510E-01
                   0.9000             2.374975E+01             3.120066E-02             2.828357E-01             5.000052E-01            -1.337270E-01
                   1.0800             2.374978E+01             3.117424E-02             2.827533E-01             5.000046E-01            -8.497630E-02
                   1.2600             2.374978E+01             3.121521E-02             2.827915E-01             5.000046E-01            -1.073979E-01
                   1.4400             2.374978E+01             3.126748E-02             2.828409E-01             5.000046E-01            -1.305523E-01
                   1.6200             2.374978E+01             3.133103E-02             2.829023E-01             5.000047E-01            -1.544260E-01
                   1.8000             2.374981E+01             3.131314E-02             2.827882E-01             5.000041E-01            -9.411925E-02
                   1.9800             2.374981E+01             3.137995E-02             2.828338E-01             5.000041E-01            -1.162183E-01
                   2.1600             2.374981E+01             3.145657E-02             2.828900E-01             5.000041E-01            -1.389003E-01
                   2.3400             2.374981E+01             3.154222E-02             2.829576E-01             5.000041E-01            -1.621302E-01
                   2.5200             2.374980E+01             3.163676E-02             2.830376E-01             5.000041E-01            -1.858631E-01
                   2.7000             2.374983E+01             3.161187E-02             2.828604E-01             5.000035E-01            -1.086380E-01
                   2.8800             2.374983E+01             3.170264E-02             2.829140E-01             5.000035E-01            -1.297864E-01
                   3.0600             2.374983E+01             3.180154E-02             2.829774E-01             5.000036E-01            -1.513055E-01
                   3.2400             2.374983E+01             3.190862E-02             2.830513E-01             5.000036E-01            -1.731779E-01
                   3.4200             2.374983E+01             3.202391E-02             2.831365E-01             5.000036E-01            -1.953831E-01
                   3.6000             2.374983E+01             3.214741E-02             2.832337E-01             5.000036E-01            -2.178995E-01
                   3.7800             2.374983E+01             3.227909E-02             2.833437E-01             5.000036E-01            -2.407034E-01
                   3.9600             2.374986E+01             3.221830E-02             2.830178E-01             5.000030E-01            -1.364806E-01
                   4.1400             2.374986E+01             3.234077E-02             2.830844E-01             5.000030E-01            -1.559114E-01
                   4.3200             2.374986E+01             3.247058E-02             2.831599E-01             5.000030E-01            -1.755281E-01
                   4.5000             2.374986E+01             3.260780E-02             2.832448E-01             5.000030E-01            -1.953104E-01
                   4.6800             2.374986E+01             3.275234E-02             2.833395E-01             5.000031E-01            -2.152399E-01
                   4.8600             2.374985E+01             3.290407E-02             2.834447E-01             5.000031E-01            -2.352962E-01
                   5.0400             2.374985E+01             3.306306E-02             2.835606E-01             5.000031E-01            -2.554595E-01
                   5.2200             2.374985E+01             3.322906E-02             2.836880E-01             5.000031E-01            -2.757092E-01
                   5.4000             2.374985E+01             3.340180E-02             2.838272E-01             5.000031E-01            -2.960244E-01
                   5.5800             2.374985E+01             3.358147E-02             2.839787E-01             5.000031E-01            -3.163841E-01
                   5.7600             2.374988E+01             3.343786E-02             2.833215E-01             5.000025E-01            -1.694144E-01
                   5.9400             2.374988E+01             3.360266E-02             2.834020E-01             5.000025E-01            -1.857214E-01
                   6.1200             2.374988E+01             3.377360E-02             2.834896E-01             5.000025E-01            -2.020125E-01
                   6.3000             2.374988E+01             3.395097E-02             2.835845E-01             5.000025E-01            -2.182689E-01
                   6.4800             2.374988E+01             3.413424E-02             2.836868E-01             5.000026E-01            -2.344727E-01
                   6.6600             2.374988E+01             3.432368E-02             2.837967E-01             5.000026E-01            -2.506067E-01
                   6.8400             2.374988E+01             3.451901E-02             2.839143E-01             5.000026E-01            -2.666511E-01
                   7.0200             2.374988E+01             3.472010E-02             2.840396E-01             5.000026E-01            -2.825881E-01
                   7.2000             2.374988E+01             3.492679E-02             2.841729E-01             5.000026E-01            -2.983987E-01
                   7.3800             2.374988E+01             3.513910E-02             2.843141E-01             5.000026E-01            -3.140645E-01
                   7.5600             2.374988E+01             3.535678E-02             2.844632E-01             5.000026E-01            -3.295667E-01
