                   Degree              Press.Ratio   Mass_leak_rad_ro[kg/s]      Mass_leak_vef[kg/s]       Mass_leak_vs[kg/s]      Mass_leak_ref[kg/s]    Mass_leak_total[kg/s]
                   0.0000             1.011800E+00             1.175924E-05             7.650975E-06             0.000000E+00             0.000000E+00             1.941022E-05
                   0.1800             1.182363E+00             4.066963E-07             1.192939E-05             0.000000E+00             3.594592E-08             1.237203E-05
                   0.3600             1.182026E+00             5.846008E-07             1.189753E-05             0.000000E+00             7.102803E-08             1.255315E-05
                   0.5400             1.180345E+00             2.450895E-07             1.185680E-05             0.000000E+00             1.050939E-07             1.220698E-05
                   0.7200             1.178479E+00             4.270194E-08             1.181119E-05             0.000000E+00             1.382966E-07             1.199219E-05
                   0.9000             1.176748E+00             7.497617E-08             1.177241E-05             0.000000E+00             1.708273E-07             1.201821E-05
                   1.0800             1.175229E+00             2.498568E-08             1.174070E-05             0.000000E+00             2.028608E-07             1.196855E-05
                   1.2600             1.173943E+00             7.466245E-08             1.171267E-05             0.000000E+00             2.345679E-07             1.202191E-05
                   1.4400             1.172892E+00             7.454579E-08             1.168836E-05             0.000000E+00             2.661125E-07             1.202902E-05
                   1.6200             1.172075E+00             7.445601E-08             1.167469E-05             0.000000E+00             2.976577E-07             1.204680E-05
                   1.8000             1.171490E+00             7.439309E-08             1.166129E-05             0.000000E+00             3.293653E-07             1.206505E-05
                   1.9800             1.171137E+00             7.435711E-08             1.165509E-05             0.000000E+00             3.613971E-07             1.209084E-05
                   2.1600             1.171009E+00             7.434740E-08             1.165600E-05             0.000000E+00             3.938991E-07             1.212425E-05
                   2.3400             1.170961E+00             7.434561E-08             1.165813E-05             0.000000E+00             4.265833E-07             1.215906E-05
                   2.5200             1.170940E+00             7.434475E-08             1.166055E-05             0.000000E+00             4.593206E-07             1.219422E-05
                   2.7000             1.170942E+00             7.434481E-08             1.166325E-05             0.000000E+00             4.921231E-07             1.222972E-05
                   2.8800             1.170967E+00             7.434567E-08             1.166623E-05             0.000000E+00             5.249986E-07             1.226557E-05
                   3.0600             1.171013E+00             7.434733E-08             1.166948E-05             0.000000E+00             5.579569E-07             1.230178E-05
                   3.2400             1.171078E+00             7.434971E-08             1.167299E-05             0.000000E+00             5.910038E-07             1.233834E-05
                   3.4200             1.171161E+00             7.435273E-08             1.167675E-05             0.000000E+00             6.241448E-07             1.237525E-05
                   3.6000             1.171259E+00             7.435634E-08             1.168422E-05             0.000000E+00             6.573839E-07             1.241596E-05
                   3.7800             1.171372E+00             7.436049E-08             1.168848E-05             0.000000E+00             6.907230E-07             1.245356E-05
                   3.9600             1.171497E+00             7.436508E-08             1.169298E-05             0.000000E+00             7.241633E-07             1.249150E-05
                   4.1400             1.171633E+00             7.437009E-08             1.170116E-05             0.000000E+00             7.577045E-07             1.253323E-05
                   4.3200             1.171778E+00             7.437543E-08             1.170610E-05             0.000000E+00             7.913450E-07             1.257183E-05
                   4.5000             1.171930E+00             7.438105E-08             1.171127E-05             0.000000E+00             8.250812E-07             1.261073E-05
                   4.6800             1.172089E+00             7.438687E-08             1.172010E-05             0.000000E+00             8.589087E-07             1.265340E-05
                   4.8600             1.172252E+00             7.439285E-08             1.172567E-05             0.000000E+00             8.928211E-07             1.269289E-05
                   5.0400             1.172417E+00             7.439893E-08             1.173144E-05             0.000000E+00             9.268108E-07             1.273265E-05
                   5.2200             1.172582E+00             7.440503E-08             1.174087E-05             0.000000E+00             9.608691E-07             1.277614E-05
                   5.4000             1.172747E+00             7.441107E-08             1.174701E-05             0.000000E+00             9.949849E-07             1.281640E-05
                   5.5800             1.172909E+00             7.441703E-08             1.175679E-05             0.000000E+00             1.029147E-06             1.286036E-05
                   5.7600             1.173067E+00             7.442281E-08             1.176327E-05             0.000000E+00             1.063340E-06             1.290104E-05
                   5.9400             1.173218E+00             7.442835E-08             1.176991E-05             0.000000E+00             1.097551E-06             1.294189E-05
                   6.1200             1.173362E+00             7.443361E-08             1.178019E-05             0.000000E+00             1.131762E-06             1.298639E-05
                   6.3000             1.173496E+00             7.443849E-08             1.178713E-05             0.000000E+00             1.165956E-06             1.302753E-05
                   6.4800             1.173618E+00             7.444297E-08             1.179422E-05             0.000000E+00             1.200112E-06             1.306877E-05
                   6.6600             1.173727E+00             7.444693E-08             1.180492E-05             0.000000E+00             1.234211E-06             1.311358E-05
                   6.8400             1.173821E+00             7.445036E-08             1.181227E-05             0.000000E+00             1.268229E-06             1.315495E-05
                   7.0200             1.173897E+00             7.445313E-08             1.181972E-05             0.000000E+00             1.302141E-06             1.319632E-05
                   7.2000             1.173956E+00             7.445522E-08             1.182729E-05             0.000000E+00             1.335922E-06             1.323767E-05
                   7.3800             1.173993E+00             7.445655E-08             1.183497E-05             0.000000E+00             1.369547E-06             1.327897E-05
                   7.5600             1.174009E+00             7.445708E-08             1.184274E-05             0.000000E+00             1.402986E-06             1.332018E-05
                   7.7400             1.174001E+00             7.445673E-08             1.185061E-05             0.000000E+00             1.436211E-06             1.336127E-05
                   7.9200             1.173967E+00             7.445543E-08             1.185855E-05             0.000000E+00             1.469190E-06             1.340220E-05
                   8.1000             1.173906E+00             7.445314E-08             1.186658E-05             0.000000E+00             1.501891E-06             1.344292E-05
                   8.2800             1.173815E+00             7.444976E-08             1.187467E-05             0.000000E+00             1.534280E-06             1.348340E-05
                   8.4600             1.173694E+00             7.444526E-08             1.188283E-05             0.000000E+00             1.566323E-06             1.352360E-05
                   8.6400             1.173541E+00             7.443956E-08             1.188752E-05             0.000000E+00             1.597984E-06             1.355994E-05
                   8.8200             1.173354E+00             7.443261E-08             1.189577E-05             0.000000E+00             1.629226E-06             1.359943E-05
                   9.0000             1.173131E+00             7.442435E-08             1.190054E-05             0.000000E+00             1.660011E-06             1.363498E-05
                   9.1800             1.172872E+00             7.441472E-08             1.190887E-05             0.000000E+00             1.690301E-06             1.367358E-05
                   9.3600             1.172574E+00             7.440365E-08             1.191369E-05             0.000000E+00             1.720055E-06             1.370815E-05
                   9.5400             1.172236E+00             7.439110E-08             1.191852E-05             0.000000E+00             1.749234E-06             1.374214E-05
                   9.7200             1.171857E+00             7.437702E-08             1.192336E-05             0.000000E+00             1.777796E-06             1.377553E-05
                   9.9000             1.171437E+00             7.436134E-08             1.192819E-05             0.000000E+00             1.805699E-06             1.380825E-05
                  10.0800             1.170972E+00             7.434403E-08             1.193301E-05             0.000000E+00             1.832903E-06             1.384026E-05
                  10.2600             1.170463E+00             7.432501E-08             1.193781E-05             0.000000E+00             1.859363E-06             1.387150E-05
                  10.4400             1.169909E+00             7.430427E-08             1.193906E-05             0.000000E+00             1.885038E-06             1.389840E-05
                  10.6200             1.169309E+00             7.428173E-08             1.194379E-05             0.000000E+00             1.909884E-06             1.392795E-05
                  10.8000             1.168661E+00             7.369822E-08             1.194495E-05             0.000000E+00             1.933860E-06             1.395251E-05
                  10.9800             1.167965E+00             7.367031E-08             1.194605E-05             0.000000E+00             1.956922E-06             1.397664E-05
                  11.1600             1.167221E+00             7.364035E-08             1.195061E-05             0.000000E+00             1.979028E-06             1.400327E-05
                  11.3400             1.166428E+00             7.360835E-08             1.195156E-05             0.000000E+00             2.000137E-06             1.402531E-05
                  11.5200             1.165586E+00             7.357424E-08             1.194893E-05             0.000000E+00             2.020206E-06             1.404271E-05
                  11.7000             1.164694E+00             7.353801E-08             1.194971E-05             0.000000E+00             2.039196E-06             1.406244E-05
                  11.8800             1.163752E+00             7.349962E-08             1.195038E-05             0.000000E+00             2.057066E-06             1.408094E-05
                  12.0600             1.162761E+00             7.345906E-08             1.194743E-05             0.000000E+00             2.073778E-06             1.409467E-05
                  12.2400             1.161720E+00             7.341631E-08             1.194437E-05             0.000000E+00             2.089294E-06             1.410708E-05
                  12.4200             1.160630E+00             7.337133E-08             1.194466E-05             0.000000E+00             2.103577E-06             1.412161E-05
                  12.6000             1.159490E+00             7.332413E-08             1.194131E-05             0.000000E+00             2.116593E-06             1.413123E-05
                  12.7800             1.158303E+00             7.272406E-08             1.193433E-05             0.000000E+00             2.128307E-06             1.413536E-05
                  12.9600             1.157067E+00             7.266936E-08             1.193067E-05             0.000000E+00             2.138689E-06             1.414202E-05
                  13.1400             1.155784E+00             7.261227E-08             1.192683E-05             0.000000E+00             2.147708E-06             1.414715E-05
