                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             7.774639E+01             7.176131E-02             7.767463E+01             5.250265E+05             6.520038E-02             1.961652E-04             6.364765E-03             8.621460E+00
                   0.1800             7.719703E+01            -1.228129E-01             7.731984E+01             5.250265E+05            -1.998380E-01            -6.012424E-04             7.762637E-02             8.602781E+00
                   0.3600             7.701615E+01            -2.729865E-01             7.728914E+01             5.250265E+05            -3.947589E-01            -1.187687E-03             1.229601E-01             8.601767E+00
                   0.5400             7.684011E+01            -4.232497E-01             7.726336E+01             5.250265E+05            -5.896893E-01            -1.774154E-03             1.682138E-01             8.602343E+00
                   0.7200             7.666506E+01            -5.734955E-01             7.723856E+01             5.250265E+05            -7.846088E-01            -2.360578E-03             2.134739E-01             8.601434E+00
                   0.9000             7.649386E+01            -7.236369E-01             7.721750E+01             5.250265E+05            -9.794649E-01            -2.946796E-03             2.587748E-01             8.602217E+00
                   1.0800             7.632303E+01            -8.736474E-01             7.719667E+01             5.250265E+05            -1.174245E+00            -3.532771E-03             3.041307E-01             8.601343E+00
                   1.2600             7.615595E+01            -1.023546E+00             7.717950E+01             5.250265E+05            -1.368978E+00            -4.118579E-03             3.495501E-01             8.602324E+00
                   1.4400             7.598894E+01            -1.173289E+00             7.716223E+01             5.250265E+05            -1.563625E+00            -4.704108E-03             3.950395E-01             8.601484E+00
                   1.6200             7.582377E+01            -1.322865E+00             7.714664E+01             5.250265E+05            -1.758181E+00            -5.289336E-03             4.406056E-01             8.600622E+00
                   1.8000             7.566258E+01            -1.472245E+00             7.713483E+01             5.250265E+05            -1.952626E+00            -5.874197E-03             4.862554E-01             8.601891E+00
                   1.9800             7.550111E+01            -1.621431E+00             7.712255E+01             5.250265E+05            -2.146969E+00            -6.458717E-03             5.319967E-01             8.601079E+00
                   2.1600             7.534144E+01            -1.770386E+00             7.711182E+01             5.250265E+05            -2.341181E+00            -7.042807E-03             5.778378E-01             8.600248E+00
                   2.3400             7.518597E+01            -1.919101E+00             7.710507E+01             5.250265E+05            -2.535262E+00            -7.626460E-03             6.237879E-01             8.601852E+00
                   2.5200             7.502991E+01            -2.067547E+00             7.709745E+01             5.250265E+05            -2.729195E+00            -8.209624E-03             6.698570E-01             8.601085E+00
                   2.7000             7.487558E+01            -2.215704E+00             7.709129E+01             5.250265E+05            -2.922968E+00            -8.792258E-03             7.160554E-01             8.600305E+00
                   2.8800             7.472298E+01            -2.363554E+00             7.708654E+01             5.250265E+05            -3.116574E+00            -9.374339E-03             7.623944E-01             8.599510E+00
                   3.0600             7.457498E+01            -2.511066E+00             7.708605E+01             5.250265E+05            -3.309995E+00            -9.955812E-03             8.088857E-01             8.601584E+00
                   3.2400             7.442590E+01            -2.658223E+00             7.708412E+01             5.250265E+05            -3.503226E+00            -1.053665E-02             8.555397E-01             8.600870E+00
                   3.4200             7.427827E+01            -2.805055E+00             7.708332E+01             5.250265E+05            -3.696255E+00            -1.111682E-02             9.023166E-01             8.600144E+00
                   3.6000             7.413187E+01            -2.951596E+00             7.708346E+01             5.250265E+05            -3.889069E+00            -1.169628E-02             9.491690E-01             8.599408E+00
                   3.7800             7.398669E+01            -3.097835E+00             7.708453E+01             5.250265E+05            -4.081656E+00            -1.227499E-02             9.960961E-01             8.598663E+00
                   3.9600             7.387210E+01            -3.243765E+00             7.711586E+01             0.000000E+00            -4.274009E+00            -1.285293E-02             1.043097E+00             8.597910E+00
                   4.1400             7.379056E+01            -3.389371E+00             7.717993E+01             0.000000E+00            -4.466113E+00            -1.343004E-02             1.090172E+00             8.600738E+00
                   4.3200             7.370665E+01            -3.534645E+00             7.724129E+01             0.000000E+00            -4.657959E+00            -1.400630E-02             1.137320E+00             8.600086E+00
                   4.5000             7.362383E+01            -3.679575E+00             7.730340E+01             0.000000E+00            -4.849534E+00            -1.458166E-02             1.184541E+00             8.599427E+00
                   4.6800             7.354209E+01            -3.824151E+00             7.736624E+01             0.000000E+00            -5.040828E+00            -1.515609E-02             1.231834E+00             8.598763E+00
                   4.8600             7.346145E+01            -3.968362E+00             7.742981E+01             0.000000E+00            -5.231831E+00            -1.572956E-02             1.279198E+00             8.598093E+00
                   5.0400             7.338189E+01            -4.112198E+00             7.749408E+01             0.000000E+00            -5.422531E+00            -1.630203E-02             1.326635E+00             8.597419E+00
                   5.2200             7.330341E+01            -4.255648E+00             7.755905E+01             0.000000E+00            -5.612917E+00            -1.687346E-02             1.374143E+00             8.596741E+00
                   5.4000             7.322601E+01            -4.398701E+00             7.762471E+01             0.000000E+00            -5.802978E+00            -1.744381E-02             1.421721E+00             8.596060E+00
                   5.5800             7.314969E+01            -4.541346E+00             7.769104E+01             0.000000E+00            -5.992703E+00            -1.801306E-02             1.469370E+00             8.595377E+00
                   5.7600             7.307920E+01            -4.683575E+00             7.776277E+01             0.000000E+00            -6.182083E+00            -1.858116E-02             1.517089E+00             8.599440E+00
                   5.9400             7.300516E+01            -4.825373E+00             7.783053E+01             0.000000E+00            -6.371103E+00            -1.914808E-02             1.564878E+00             8.598876E+00
                   6.1200             7.293220E+01            -4.966734E+00             7.789893E+01             0.000000E+00            -6.559756E+00            -1.971378E-02             1.612736E+00             8.598310E+00
                   6.3000             7.286031E+01            -5.107646E+00             7.796796E+01             0.000000E+00            -6.748030E+00            -2.027823E-02             1.660663E+00             8.597744E+00
                   6.4800             7.278951E+01            -5.248097E+00             7.803760E+01             0.000000E+00            -6.935913E+00            -2.084139E-02             1.708658E+00             8.597177E+00
                   6.6600             7.271978E+01            -5.388080E+00             7.810785E+01             0.000000E+00            -7.123397E+00            -2.140322E-02             1.756720E+00             8.596610E+00
                   6.8400             7.265112E+01            -5.527581E+00             7.817870E+01             0.000000E+00            -7.310468E+00            -2.196370E-02             1.804850E+00             8.596044E+00
                   7.0200             7.258355E+01            -5.666594E+00             7.825014E+01             0.000000E+00            -7.497117E+00            -2.252279E-02             1.853046E+00             8.595480E+00
                   7.2000             7.251705E+01            -5.805106E+00             7.832216E+01             0.000000E+00            -7.683333E+00            -2.308044E-02             1.901308E+00             8.594916E+00
                   7.3800             7.245163E+01            -5.943108E+00             7.839474E+01             0.000000E+00            -7.869107E+00            -2.363664E-02             1.949635E+00             8.594356E+00
                   7.5600             7.238730E+01            -6.080592E+00             7.846789E+01             0.000000E+00            -8.054426E+00            -2.419133E-02             1.998026E+00             8.593798E+00
                   7.7400             7.232405E+01            -6.217546E+00             7.854160E+01             0.000000E+00            -8.239281E+00            -2.474449E-02             2.046479E+00             8.593243E+00
                   7.9200             7.226188E+01            -6.353962E+00             7.861585E+01             0.000000E+00            -8.423661E+00            -2.529609E-02             2.094995E+00             8.592693E+00
                   8.1000             7.220080E+01            -6.489831E+00             7.869063E+01             0.000000E+00            -8.607556E+00            -2.584609E-02             2.143571E+00             8.592147E+00
                   8.2800             7.214081E+01            -6.625143E+00             7.876596E+01             0.000000E+00            -8.790954E+00            -2.639445E-02             2.192206E+00             8.591606E+00
                   8.4600             7.208191E+01            -6.759888E+00             7.884180E+01             0.000000E+00            -8.973846E+00            -2.694114E-02             2.240899E+00             8.591071E+00
                   8.6400             7.202410E+01            -6.894060E+00             7.891816E+01             0.000000E+00            -9.156222E+00            -2.748613E-02             2.289648E+00             8.590543E+00
                   8.8200             7.197446E+01            -7.027648E+00             7.900211E+01             0.000000E+00            -9.338070E+00            -2.802938E-02             2.338451E+00             8.597090E+00
                   9.0000             7.191896E+01            -7.160645E+00             7.907961E+01             0.000000E+00            -9.519382E+00            -2.857086E-02             2.387308E+00             8.596698E+00
                   9.1800             7.186456E+01            -7.293042E+00             7.915760E+01             0.000000E+00            -9.700146E+00            -2.911054E-02             2.436214E+00             8.596312E+00
                   9.3600             7.181126E+01            -7.424832E+00             7.923609E+01             0.000000E+00            -9.880353E+00            -2.964839E-02             2.485169E+00             8.595934E+00
                   9.5400             7.175906E+01            -7.556005E+00             7.931506E+01             0.000000E+00            -1.005999E+01            -3.018436E-02             2.534171E+00             8.595562E+00
                   9.7200             7.170796E+01            -7.686555E+00             7.939451E+01             0.000000E+00            -1.023905E+01            -3.071844E-02             2.583216E+00             8.595199E+00
                   9.9000             7.165796E+01            -7.816475E+00             7.947443E+01             0.000000E+00            -1.041753E+01            -3.125058E-02             2.632302E+00             8.594845E+00
                  10.0800             7.160907E+01            -7.945756E+00             7.955482E+01             0.000000E+00            -1.059540E+01            -3.178075E-02             2.681426E+00             8.594500E+00
                  10.2600             7.156128E+01            -8.074392E+00             7.963567E+01             0.000000E+00            -1.077267E+01            -3.230893E-02             2.730586E+00             8.594165E+00
                  10.4400             7.151460E+01            -8.202376E+00             7.971697E+01             0.000000E+00            -1.094932E+01            -3.283507E-02             2.779778E+00             8.593840E+00
                  10.6200             7.146902E+01            -8.329701E+00             7.979872E+01             0.000000E+00            -1.112534E+01            -3.335915E-02             2.829000E+00             8.593526E+00
                  10.8000             7.142455E+01            -8.456362E+00             7.988091E+01             0.000000E+00            -1.130073E+01            -3.388114E-02             2.878246E+00             8.593223E+00
                  10.9800             7.138119E+01            -8.582351E+00             7.996354E+01             0.000000E+00            -1.147547E+01            -3.440100E-02             2.927516E+00             8.592932E+00
                  11.1600             7.133893E+01            -8.707663E+00             8.004659E+01             0.000000E+00            -1.164955E+01            -3.491870E-02             2.976803E+00             8.592654E+00
                  11.3400             7.129778E+01            -8.832291E+00             8.013007E+01             0.000000E+00            -1.182296E+01            -3.543422E-02             3.026105E+00             8.592389E+00
                  11.5200             7.125773E+01            -8.956231E+00             8.021396E+01             0.000000E+00            -1.199570E+01            -3.594752E-02             3.075418E+00             8.592137E+00
