                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.650692E-01             4.912359E-02             6.988015E-01             1.437375E+01             1.206044E+01             2.081201E-03             1.437167E+01             4.130598E+01             0.000000E+00
                   0.1800             6.331367E-01             4.912300E-02             6.579102E-01             1.437371E+01             1.169721E+01             2.084968E-03             1.437162E+01             4.130598E+01             0.000000E+00
                   0.3600             6.010796E-01             4.912104E-02             6.576678E-01             1.437352E+01             1.170000E+01             2.096262E-03             1.437142E+01             4.130598E+01             0.000000E+00
                   0.5400             5.685820E-01             4.911777E-02             6.576875E-01             1.437321E+01             1.170644E+01             2.115085E-03             1.437109E+01             4.130598E+01             0.000000E+00
                   0.7200             5.359979E-01             4.911320E-02             6.578482E-01             1.437277E+01             1.171541E+01             2.141436E-03             1.437063E+01             4.130598E+01             0.000000E+00
                   0.9000             5.034934E-01             4.910732E-02             6.580993E-01             1.437222E+01             1.172639E+01             2.175312E-03             1.437004E+01             4.130598E+01             0.000000E+00
                   1.0800             4.711343E-01             4.910014E-02             6.584221E-01             1.437153E+01             1.173916E+01             2.216713E-03             1.436932E+01             4.130598E+01             0.000000E+00
                   1.2600             4.389481E-01             4.909165E-02             6.588086E-01             1.437072E+01             1.175362E+01             2.265637E-03             1.436846E+01             4.130598E+01             0.000000E+00
                   1.4400             4.069628E-01             4.908185E-02             6.592550E-01             1.436979E+01             1.176968E+01             2.322080E-03             1.436747E+01             4.130598E+01             0.000000E+00
                   1.6200             3.751922E-01             4.907076E-02             6.597602E-01             1.436874E+01             1.178727E+01             2.386040E-03             1.436635E+01             4.130598E+01             0.000000E+00
                   1.8000             3.436533E-01             4.905836E-02             6.603228E-01             1.436756E+01             1.180636E+01             2.457513E-03             1.436510E+01             4.130598E+01             0.000000E+00
                   1.9800             3.123550E-01             4.904465E-02             6.609424E-01             1.436626E+01             1.182689E+01             2.536495E-03             1.436372E+01             4.130598E+01             0.000000E+00
                   2.1600             2.813142E-01             4.902965E-02             6.616181E-01             1.436483E+01             1.184880E+01             2.622982E-03             1.436221E+01             4.130598E+01             0.000000E+00
                   2.3400             2.505416E-01             4.901334E-02             6.623495E-01             1.436328E+01             1.187206E+01             2.716970E-03             1.436056E+01             4.130598E+01             0.000000E+00
                   2.5200             2.200512E-01             4.899574E-02             6.631359E-01             1.436161E+01             1.189660E+01             2.818453E-03             1.435879E+01             4.130598E+01             0.000000E+00
                   2.7000             1.898558E-01             4.897683E-02             6.639767E-01             1.435981E+01             1.192238E+01             2.927427E-03             1.435688E+01             4.130598E+01             0.000000E+00
                   2.8800             1.599670E-01             4.895663E-02             6.648713E-01             1.435789E+01             1.194936E+01             3.043884E-03             1.435485E+01             4.130598E+01             0.000000E+00
                   3.0600             1.303975E-01             4.893513E-02             6.658189E-01             1.435585E+01             1.197748E+01             3.167819E-03             1.435268E+01             4.130598E+01             0.000000E+00
                   3.2400             1.011537E-01             4.891234E-02             6.668185E-01             1.435368E+01             1.200670E+01             3.299226E-03             1.435039E+01             4.130598E+01             0.000000E+00
                   3.4200             7.210488E-02             4.888826E-02             6.678526E-01             1.435140E+01             1.203696E+01             3.438097E-03             1.434796E+01             4.130598E+01             0.000000E+00
