                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             1.519955E-06             2.284670E-07             1.519977E-06             2.502153E-15             2.348819E-08             1.398548E-07             1.454853E-06            -2.259665E-11            -3.105290E-20             1.291488E-06            -1.338068E-07            -2.931387E-07             8.645421E-07
                   0.1800             1.520193E-06             2.285981E-07             1.519394E-06             8.212875E-10             2.346942E-08             1.397667E-07             1.454853E-06            -2.249779E-11            -1.371144E-14             1.291594E-06            -1.338247E-07            -2.932277E-07             8.645421E-07
                   0.3600             1.520456E-06             2.287519E-07             1.518839E-06             1.639467E-09             2.345312E-08             1.396739E-07             1.454853E-06            -2.239349E-11            -2.752342E-14             1.291704E-06            -1.338561E-07            -2.933056E-07             8.645421E-07
                   0.5400             1.520709E-06             2.289002E-07             1.518277E-06             2.454750E-09             2.343739E-08             1.395844E-07             1.454853E-06            -2.229238E-11            -4.142799E-14             1.291809E-06            -1.338863E-07            -2.933806E-07             8.645421E-07
                   0.7200             1.520953E-06             2.290431E-07             1.517708E-06             3.267317E-09             2.342225E-08             1.394982E-07             1.454853E-06            -2.219434E-11            -5.541874E-14             1.291910E-06            -1.339155E-07            -2.934529E-07             8.645421E-07
                   0.9000             1.521189E-06             2.291808E-07             1.517134E-06             4.077330E-09             2.340771E-08             1.394152E-07             1.454853E-06            -2.209934E-11            -6.949025E-14             1.292008E-06            -1.339437E-07            -2.935223E-07             8.645421E-07
                   1.0800             1.521415E-06             2.293135E-07             1.516553E-06             4.884941E-09             2.339376E-08             1.393353E-07             1.454853E-06            -2.200732E-11            -8.363757E-14             1.292102E-06            -1.339710E-07            -2.935889E-07             8.645421E-07
                   1.2600             1.521634E-06             2.294414E-07             1.515965E-06             5.690297E-09             2.338042E-08             1.392585E-07             1.454853E-06            -2.191822E-11            -9.785604E-14             1.292192E-06            -1.339975E-07            -2.936526E-07             8.645421E-07
                   1.4400             1.521843E-06             2.295644E-07             1.515371E-06             6.493541E-09             2.336767E-08             1.391848E-07             1.454853E-06            -2.183205E-11            -1.121412E-13             1.292279E-06            -1.340231E-07            -2.937135E-07             8.645421E-07
                   1.6200             1.522044E-06             2.296826E-07             1.514771E-06             7.294814E-09             2.335551E-08             1.391142E-07             1.454853E-06            -2.174879E-11            -1.264886E-13             1.292362E-06            -1.340479E-07            -2.937716E-07             8.645421E-07
                   1.8000             1.522237E-06             2.297959E-07             1.514164E-06             8.094258E-09             2.334393E-08             1.390466E-07             1.454853E-06            -2.166844E-11            -1.408940E-13             1.292441E-06            -1.340718E-07            -2.938268E-07             8.645421E-07
                   1.9800             1.522421E-06             2.299043E-07             1.513550E-06             8.892013E-09             2.333294E-08             1.389821E-07             1.454853E-06            -2.159102E-11            -1.553531E-13             1.292516E-06            -1.340949E-07            -2.938794E-07             8.645421E-07
                   2.1600             1.522596E-06             2.300078E-07             1.512929E-06             9.688220E-09             2.332251E-08             1.389206E-07             1.454853E-06            -2.151654E-11            -1.698617E-13             1.292588E-06            -1.341170E-07            -2.939292E-07             8.645421E-07
                   2.3400             1.522763E-06             2.301062E-07             1.512301E-06             1.048302E-08             2.331264E-08             1.388623E-07             1.454853E-06            -2.144502E-11            -1.844156E-13             1.292657E-06            -1.341381E-07            -2.939764E-07             8.645421E-07
                   2.5200             1.522921E-06             2.301995E-07             1.511666E-06             1.127655E-08             2.330332E-08             1.388070E-07             1.454853E-06            -2.137647E-11            -1.990106E-13             1.292721E-06            -1.341582E-07            -2.940210E-07             8.645421E-07
                   2.7000             1.523070E-06             2.302877E-07             1.511022E-06             1.206895E-08             2.329454E-08             1.387548E-07             1.454853E-06            -2.131090E-11            -2.136425E-13             1.292782E-06            -1.341772E-07            -2.940629E-07             8.645421E-07
                   2.8800             1.523210E-06             2.303707E-07             1.510371E-06             1.286037E-08             2.328630E-08             1.387058E-07             1.454853E-06            -2.124832E-11            -2.283070E-13             1.292840E-06            -1.341952E-07            -2.941023E-07             8.645421E-07
                   3.0600             1.523342E-06             2.304485E-07             1.509712E-06             1.365094E-08             2.327858E-08             1.386598E-07             1.454853E-06            -2.118874E-11            -2.429998E-13             1.292893E-06            -1.342120E-07            -2.941392E-07             8.645421E-07
                   3.2400             1.523465E-06             2.305211E-07             1.509045E-06             1.444081E-08             2.327140E-08             1.386169E-07             1.454853E-06            -2.113214E-11            -2.577167E-13             1.292943E-06            -1.342278E-07            -2.941736E-07             8.645421E-07
                   3.4200             1.523578E-06             2.305886E-07             1.508370E-06             1.523012E-08             2.326472E-08             1.385771E-07             1.454853E-06            -2.107854E-11            -2.724533E-13             1.292990E-06            -1.342424E-07            -2.942055E-07             8.645421E-07
                   3.6000             1.523684E-06             2.306508E-07             1.507686E-06             1.601900E-08             2.325857E-08             1.385404E-07             1.454853E-06            -2.102791E-11            -2.872051E-13             1.293033E-06            -1.342559E-07            -2.942349E-07             8.645421E-07
                   3.7800             1.523780E-06             2.307078E-07             1.506994E-06             1.680760E-08             2.325292E-08             1.385067E-07             1.454853E-06            -2.098025E-11            -3.019678E-13             1.293072E-06            -1.342682E-07            -2.942619E-07             8.645421E-07
                   3.9600             1.523868E-06             2.307597E-07             1.506293E-06             1.759606E-08             2.324777E-08             1.384760E-07             1.454853E-06            -2.093555E-11            -3.167368E-13             1.293108E-06            -1.342795E-07            -2.942865E-07             8.645421E-07
                   4.1400             1.523947E-06             2.308064E-07             1.505584E-06             1.838452E-08             2.324313E-08             1.384484E-07             1.454853E-06            -2.089378E-11            -3.315078E-13             1.293140E-06            -1.342896E-07            -2.943087E-07             8.645421E-07
                   4.3200             1.524017E-06             2.308481E-07             1.504865E-06             1.917311E-08             2.323897E-08             1.384237E-07             1.454853E-06            -2.085493E-11            -3.462761E-13             1.293169E-06            -1.342986E-07            -2.943286E-07             8.645421E-07
                   4.5000             1.524079E-06             2.308848E-07             1.504139E-06             1.996198E-08             2.323531E-08             1.384020E-07             1.454853E-06            -2.081897E-11            -3.610373E-13             1.293195E-06            -1.343065E-07            -2.943461E-07             8.645421E-07
                   4.6800             1.524133E-06             2.309165E-07             1.503403E-06             2.075126E-08             2.323213E-08             1.383832E-07             1.454853E-06            -2.078587E-11            -3.757869E-13             1.293217E-06            -1.343133E-07            -2.943613E-07             8.645421E-07
                   4.8600             1.524179E-06             2.309433E-07             1.502659E-06             2.154107E-08             2.322943E-08             1.383673E-07             1.454853E-06            -2.075560E-11            -3.905206E-13             1.293235E-06            -1.343190E-07            -2.943742E-07             8.645421E-07
                   5.0400             1.524216E-06             2.309653E-07             1.501905E-06             2.233154E-08             2.322719E-08             1.383542E-07             1.454853E-06            -2.072810E-11            -4.052341E-13             1.293251E-06            -1.343236E-07            -2.943849E-07             8.645421E-07
                   5.2200             1.524245E-06             2.309826E-07             1.501144E-06             2.312279E-08             2.322541E-08             1.383438E-07             1.454853E-06            -2.070331E-11            -4.199235E-13             1.293263E-06            -1.343273E-07            -2.943934E-07             8.645421E-07
                   5.4000             1.524267E-06             2.309954E-07             1.500373E-06             2.391492E-08             2.322407E-08             1.383361E-07             1.454853E-06            -2.068115E-11            -4.345853E-13             1.293272E-06            -1.343299E-07            -2.943998E-07             8.645421E-07
                   5.5800             1.524282E-06             2.310038E-07             1.499595E-06             2.470799E-08             2.322314E-08             1.383310E-07             1.454853E-06            -2.066149E-11            -4.492165E-13             1.293278E-06            -1.343316E-07            -2.944042E-07             8.645421E-07
                   5.7600             1.524290E-06             2.310084E-07             1.498809E-06             2.550205E-08             2.322261E-08             1.383281E-07             1.454853E-06            -2.064414E-11            -4.638159E-13             1.293281E-06            -1.343324E-07            -2.944068E-07             8.645421E-07
                   5.9400             1.524292E-06             2.310095E-07             1.498016E-06             2.629704E-08             2.322240E-08             1.383273E-07             1.454853E-06            -2.062875E-11            -4.783846E-13             1.293282E-06            -1.343325E-07            -2.944078E-07             8.645421E-07
                   6.1200             1.524290E-06             2.310081E-07             1.497218E-06             2.709277E-08             2.322243E-08             1.383279E-07             1.454853E-06            -2.061482E-11            -4.929280E-13             1.293282E-06            -1.343320E-07            -2.944076E-07             8.645421E-07
                   6.3000             1.524286E-06             2.310054E-07             1.496418E-06             2.788894E-08             2.322259E-08             1.383293E-07             1.454853E-06            -2.060166E-11            -5.074551E-13             1.293280E-06            -1.343312E-07            -2.944069E-07             8.645421E-07
                   6.4800             1.524281E-06             2.310022E-07             1.495616E-06             2.868533E-08             2.322279E-08             1.383309E-07             1.454853E-06            -2.058879E-11            -5.219730E-13             1.293278E-06            -1.343303E-07            -2.944059E-07             8.645421E-07
                   6.6600             1.524275E-06             2.309989E-07             1.494815E-06             2.948183E-08             2.322299E-08             1.383327E-07             1.454853E-06            -2.057600E-11            -5.364838E-13             1.293276E-06            -1.343294E-07            -2.944049E-07             8.645421E-07
                   6.8400             1.524270E-06             2.309955E-07             1.494013E-06             3.027844E-08             2.322320E-08             1.383344E-07             1.454853E-06            -2.056324E-11            -5.509870E-13             1.293274E-06            -1.343284E-07            -2.944039E-07             8.645421E-07
                   7.0200             1.524264E-06             2.309920E-07             1.493210E-06             3.107518E-08             2.322341E-08             1.383362E-07             1.454853E-06            -2.055050E-11            -5.654814E-13             1.293272E-06            -1.343274E-07            -2.944029E-07             8.645421E-07
                   7.2000             1.524259E-06             2.309886E-07             1.492408E-06             3.187207E-08             2.322361E-08             1.383380E-07             1.454853E-06            -2.053779E-11            -5.799656E-13             1.293270E-06            -1.343264E-07            -2.944019E-07             8.645421E-07
                   7.3800             1.524253E-06             2.309851E-07             1.491605E-06             3.266913E-08             2.322381E-08             1.383398E-07             1.454853E-06            -2.052509E-11            -5.944380E-13             1.293268E-06            -1.343253E-07            -2.944010E-07             8.645421E-07
                   7.5600             1.524248E-06             2.309815E-07             1.490803E-06             3.346640E-08             2.322400E-08             1.383416E-07             1.454853E-06            -2.051241E-11            -6.088968E-13             1.293266E-06            -1.343243E-07            -2.944000E-07             8.645421E-07
                   7.7400             1.524242E-06             2.309780E-07             1.490000E-06             3.426390E-08             2.322420E-08             1.383434E-07             1.454853E-06            -2.049975E-11            -6.233402E-13             1.293264E-06            -1.343232E-07            -2.943991E-07             8.645421E-07
                   7.9200             1.524237E-06             2.309744E-07             1.489196E-06             3.506166E-08             2.322438E-08             1.383452E-07             1.454853E-06            -2.048711E-11            -6.377665E-13             1.293262E-06            -1.343221E-07            -2.943982E-07             8.645421E-07
                   8.1000             1.524231E-06             2.309708E-07             1.488393E-06             3.585971E-08             2.322457E-08             1.383470E-07             1.454853E-06            -2.047450E-11            -6.521738E-13             1.293260E-06            -1.343211E-07            -2.943973E-07             8.645421E-07
                   8.2800             1.524226E-06             2.309671E-07             1.487589E-06             3.665809E-08             2.322475E-08             1.383488E-07             1.454853E-06            -2.046191E-11            -6.665599E-13             1.293258E-06            -1.343199E-07            -2.943964E-07             8.645421E-07
                   8.4600             1.524220E-06             2.309635E-07             1.486784E-06             3.745682E-08             2.322493E-08             1.383506E-07             1.454853E-06            -2.044934E-11            -6.809230E-13             1.293256E-06            -1.343188E-07            -2.943955E-07             8.645421E-07
                   8.6400             1.524214E-06             2.309598E-07             1.485979E-06             3.825595E-08             2.322510E-08             1.383525E-07             1.454853E-06            -2.043680E-11            -6.952608E-13             1.293254E-06            -1.343177E-07            -2.943947E-07             8.645421E-07
                   8.8200             1.524209E-06             2.309561E-07             1.485174E-06             3.905550E-08             2.322527E-08             1.383543E-07             1.454853E-06            -2.042428E-11            -7.095712E-13             1.293252E-06            -1.343165E-07            -2.943938E-07             8.645421E-07
                   9.0000             1.524203E-06             2.309524E-07             1.484369E-06             3.985551E-08             2.322544E-08             1.383561E-07             1.454853E-06            -2.041180E-11            -7.238520E-13             1.293250E-06            -1.343154E-07            -2.943930E-07             8.645421E-07
                   9.1800             1.524197E-06             2.309487E-07             1.483562E-06             4.065601E-08             2.322560E-08             1.383579E-07             1.454853E-06            -2.039934E-11            -7.381009E-13             1.293248E-06            -1.343142E-07            -2.943923E-07             8.645421E-07
                   9.3600             1.524192E-06             2.309450E-07             1.482756E-06             4.145706E-08             2.322575E-08             1.383597E-07             1.454853E-06            -2.038691E-11            -7.523156E-13             1.293247E-06            -1.343130E-07            -2.943915E-07             8.645421E-07
                   9.5400             1.524186E-06             2.309412E-07             1.481948E-06             4.225868E-08             2.322590E-08             1.383615E-07             1.454853E-06            -2.037452E-11            -7.664936E-13             1.293245E-06            -1.343118E-07            -2.943908E-07             8.645421E-07
                   9.7200             1.524180E-06             2.309375E-07             1.481140E-06             4.306091E-08             2.322604E-08             1.383633E-07             1.454853E-06            -2.036215E-11            -7.806328E-13             1.293243E-06            -1.343105E-07            -2.943901E-07             8.645421E-07
                   9.9000             1.524174E-06             2.309337E-07             1.480332E-06             4.386379E-08             2.322618E-08             1.383650E-07             1.454853E-06            -2.034983E-11            -7.947305E-13             1.293241E-06            -1.343093E-07            -2.943894E-07             8.645421E-07
                  10.0800             1.524169E-06             2.309300E-07             1.479523E-06             4.466736E-08             2.322631E-08             1.383668E-07             1.454853E-06            -2.033754E-11            -8.087844E-13             1.293239E-06            -1.343080E-07            -2.943887E-07             8.645421E-07
                  10.2600             1.524163E-06             2.309262E-07             1.478713E-06             4.547167E-08             2.322644E-08             1.383686E-07             1.454853E-06            -2.032528E-11            -8.227920E-13             1.293237E-06            -1.343068E-07            -2.943881E-07             8.645421E-07
                  10.4400             1.524158E-06             2.309224E-07             1.477902E-06             4.627674E-08             2.322656E-08             1.383703E-07             1.454853E-06            -2.031307E-11            -8.367508E-13             1.293235E-06            -1.343055E-07            -2.943875E-07             8.645421E-07
                  10.6200             1.524152E-06             2.309186E-07             1.477090E-06             4.708263E-08             2.322667E-08             1.383720E-07             1.454853E-06            -2.030090E-11            -8.506584E-13             1.293233E-06            -1.343042E-07            -2.943870E-07             8.645421E-07
                  10.8000             1.524146E-06             2.309149E-07             1.476278E-06             4.788937E-08             2.322677E-08             1.383738E-07             1.454853E-06            -2.028877E-11            -8.645122E-13             1.293231E-06            -1.343029E-07            -2.943865E-07             8.645421E-07
                  10.9800             1.524141E-06             2.309111E-07             1.475465E-06             4.869699E-08             2.322686E-08             1.383755E-07             1.454853E-06            -2.027669E-11            -8.783099E-13             1.293230E-06            -1.343015E-07            -2.943860E-07             8.645421E-07
                  11.1600             1.524135E-06             2.309073E-07             1.474651E-06             4.950555E-08             2.322695E-08             1.383772E-07             1.454853E-06            -2.026466E-11            -8.920490E-13             1.293228E-06            -1.343002E-07            -2.943856E-07             8.645421E-07
                  11.3400             1.524129E-06             2.309034E-07             1.473836E-06             5.031507E-08             2.322703E-08             1.383789E-07             1.454853E-06            -2.025267E-11            -9.057271E-13             1.293226E-06            -1.342988E-07            -2.943852E-07             8.645421E-07
                  11.5200             1.524124E-06             2.308996E-07             1.473019E-06             5.112560E-08             2.322710E-08             1.383806E-07             1.454853E-06            -2.024074E-11            -9.193418E-13             1.293224E-06            -1.342974E-07            -2.943848E-07             8.645421E-07
                  11.7000             1.524118E-06             2.308958E-07             1.472202E-06             5.193717E-08             2.322716E-08             1.383822E-07             1.454853E-06            -2.022885E-11            -9.328908E-13             1.293223E-06            -1.342960E-07            -2.943845E-07             8.645421E-07
                  11.8800             1.524113E-06             2.308920E-07             1.471384E-06             5.274983E-08             2.322721E-08             1.383839E-07             1.454853E-06            -2.021702E-11            -9.463718E-13             1.293221E-06            -1.342946E-07            -2.943842E-07             8.645421E-07
                  12.0600             1.524107E-06             2.308882E-07             1.470565E-06             5.356360E-08             2.322725E-08             1.383855E-07             1.454853E-06            -2.020525E-11            -9.597825E-13             1.293219E-06            -1.342932E-07            -2.943840E-07             8.645421E-07
                  12.2400             1.524102E-06             2.308843E-07             1.469745E-06             5.437852E-08             2.322728E-08             1.383871E-07             1.454853E-06            -2.019353E-11            -9.731209E-13             1.293218E-06            -1.342917E-07            -2.943838E-07             8.645421E-07
                  12.4200             1.524096E-06             2.308805E-07             1.468923E-06             5.519462E-08             2.322730E-08             1.383887E-07             1.454853E-06            -2.018188E-11            -9.863848E-13             1.293216E-06            -1.342902E-07            -2.943837E-07             8.645421E-07
                  12.6000             1.524091E-06             2.308766E-07             1.468100E-06             5.601194E-08             2.322731E-08             1.383903E-07             1.454853E-06            -2.017028E-11            -9.995723E-13             1.293214E-06            -1.342887E-07            -2.943836E-07             8.645421E-07
                  12.7800             1.524086E-06             2.308728E-07             1.467276E-06             5.683051E-08             2.322730E-08             1.383918E-07             1.454853E-06            -2.015875E-11            -1.012681E-12             1.293213E-06            -1.342872E-07            -2.943836E-07             8.645421E-07
                  12.9600             1.524080E-06             2.308689E-07             1.466451E-06             5.765035E-08             2.322729E-08             1.383933E-07             1.454853E-06            -2.014728E-11            -1.025710E-12             1.293211E-06            -1.342856E-07            -2.943836E-07             8.645421E-07
                  13.1400             1.524075E-06             2.308650E-07             1.465625E-06             5.847150E-08             2.322726E-08             1.383949E-07             1.454853E-06            -2.013588E-11            -1.038657E-12             1.293210E-06            -1.342840E-07            -2.943837E-07             8.645421E-07
                  13.3200             1.524069E-06             2.308612E-07             1.464797E-06             5.929397E-08             2.322723E-08             1.383964E-07             1.454853E-06            -2.012454E-11            -1.051521E-12             1.293208E-06            -1.342824E-07            -2.943839E-07             8.645421E-07
                  13.5000             1.524064E-06             2.308573E-07             1.463968E-06             6.011779E-08             2.322718E-08             1.383978E-07             1.454853E-06            -2.011327E-11            -1.064300E-12             1.293207E-06            -1.342808E-07            -2.943841E-07             8.645421E-07
                  13.6800             1.524059E-06             2.308534E-07             1.463137E-06             6.094299E-08             2.322711E-08             1.383993E-07             1.454853E-06            -2.010208E-11            -1.076992E-12             1.293205E-06            -1.342791E-07            -2.943843E-07             8.645421E-07
