                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             3.284777E-05             1.031921E+02             3.151907E+02             3.511259E+05             1.140777E+00             4.415862E+05             3.931187E+03             1.926192E-05             1.007044E+03             2.750412E-02             3.747199E-05             0.000000E+00             0.000000E+00
                   0.1800             3.284772E-05             1.030326E+02             3.150935E+02             3.510563E+05             1.139367E+00             4.414886E+05             3.931321E+03             1.925732E-05             1.007037E+03             2.749697E-02             3.742597E-05             0.000000E+00             0.000000E+00
                   0.3600             3.284766E-05             1.028796E+02             3.149997E+02             3.509892E+05             1.138014E+00             4.413944E+05             3.931449E+03             1.925286E-05             1.007031E+03             2.749007E-02             3.738145E-05             0.000000E+00             0.000000E+00
                   0.5400             3.284759E-05             1.027318E+02             3.149091E+02             3.509244E+05             1.136706E+00             4.413035E+05             3.931572E+03             1.924857E-05             1.007024E+03             2.748340E-02             3.733842E-05             0.000000E+00             0.000000E+00
                   0.7200             3.284752E-05             1.025893E+02             3.148218E+02             3.508620E+05             1.135445E+00             4.412159E+05             3.931693E+03             1.924443E-05             1.007018E+03             2.747698E-02             3.729688E-05             0.000000E+00             0.000000E+00
                   0.9000             3.284744E-05             1.024520E+02             3.147379E+02             3.508019E+05             1.134228E+00             4.411317E+05             3.931809E+03             1.924045E-05             1.007012E+03             2.747080E-02             3.725682E-05             0.000000E+00             0.000000E+00
                   1.0800             3.284736E-05             1.023200E+02             3.146572E+02             3.507442E+05             1.133057E+00             4.410507E+05             3.931922E+03             1.923662E-05             1.007006E+03             2.746486E-02             3.721823E-05             0.000000E+00             0.000000E+00
                   1.2600             3.284727E-05             1.021931E+02             3.145798E+02             3.506889E+05             1.131930E+00             4.409730E+05             3.932031E+03             1.923295E-05             1.007001E+03             2.745916E-02             3.718112E-05             0.000000E+00             0.000000E+00
                   1.4400             3.284717E-05             1.020713E+02             3.145057E+02             3.506359E+05             1.130849E+00             4.408986E+05             3.932137E+03             1.922943E-05             1.006995E+03             2.745371E-02             3.714547E-05             0.000000E+00             0.000000E+00
                   1.6200             3.284707E-05             1.019547E+02             3.144348E+02             3.505852E+05             1.129812E+00             4.408275E+05             3.932239E+03             1.922607E-05             1.006990E+03             2.744849E-02             3.711128E-05             0.000000E+00             0.000000E+00
                   1.8000             3.284696E-05             1.018432E+02             3.143672E+02             3.505369E+05             1.128819E+00             4.407597E+05             3.932337E+03             1.922286E-05             1.006986E+03             2.744351E-02             3.707854E-05             0.000000E+00             0.000000E+00
                   1.9800             3.284685E-05             1.017368E+02             3.143029E+02             3.504909E+05             1.127871E+00             4.406951E+05             3.932432E+03             1.921980E-05             1.006981E+03             2.743878E-02             3.704724E-05             0.000000E+00             0.000000E+00
                   2.1600             3.284672E-05             1.016354E+02             3.142418E+02             3.504472E+05             1.126966E+00             4.406338E+05             3.932523E+03             1.921690E-05             1.006977E+03             2.743428E-02             3.701739E-05             0.000000E+00             0.000000E+00
                   2.3400             3.284659E-05             1.015391E+02             3.141840E+02             3.504059E+05             1.126106E+00             4.405758E+05             3.932610E+03             1.921416E-05             1.006973E+03             2.743002E-02             3.698897E-05             0.000000E+00             0.000000E+00
                   2.5200             3.284646E-05             1.014478E+02             3.141294E+02             3.503669E+05             1.125289E+00             4.405210E+05             3.932694E+03             1.921156E-05             1.006969E+03             2.742600E-02             3.696199E-05             0.000000E+00             0.000000E+00
                   2.7000             3.284631E-05             1.013616E+02             3.140780E+02             3.503302E+05             1.124516E+00             4.404694E+05             3.932774E+03             1.920912E-05             1.006965E+03             2.742221E-02             3.693642E-05             0.000000E+00             0.000000E+00
                   2.8800             3.284616E-05             1.012803E+02             3.140299E+02             3.502958E+05             1.123787E+00             4.404211E+05             3.932850E+03             1.920684E-05             1.006962E+03             2.741866E-02             3.691228E-05             0.000000E+00             0.000000E+00
                   3.0600             3.284600E-05             1.012039E+02             3.139849E+02             3.502637E+05             1.123101E+00             4.403760E+05             3.932923E+03             1.920470E-05             1.006958E+03             2.741535E-02             3.688954E-05             0.000000E+00             0.000000E+00
                   3.2400             3.284583E-05             1.011325E+02             3.139432E+02             3.502339E+05             1.122457E+00             4.403341E+05             3.932992E+03             1.920272E-05             1.006955E+03             2.741228E-02             3.686821E-05             0.000000E+00             0.000000E+00
                   3.4200             3.284565E-05             1.010659E+02             3.139046E+02             3.502063E+05             1.121857E+00             4.402954E+05             3.933058E+03             1.920089E-05             1.006953E+03             2.740943E-02             3.684829E-05             0.000000E+00             0.000000E+00
                   3.6000             3.284547E-05             1.010043E+02             3.138692E+02             3.501811E+05             1.121299E+00             4.402599E+05             3.933120E+03             1.919921E-05             1.006950E+03             2.740683E-02             3.682975E-05             0.000000E+00             0.000000E+00
                   3.7800             3.284528E-05             1.009475E+02             3.138370E+02             3.501581E+05             1.120784E+00             4.402276E+05             3.933178E+03             1.919768E-05             1.006948E+03             2.740445E-02             3.681260E-05             0.000000E+00             0.000000E+00
                   3.9600             3.284507E-05             1.008956E+02             3.138079E+02             3.501374E+05             1.120311E+00             4.401984E+05             3.933233E+03             1.919629E-05             1.006946E+03             2.740231E-02             3.679683E-05             0.000000E+00             0.000000E+00
                   4.1400             3.284486E-05             1.008484E+02             3.137820E+02             3.501189E+05             1.119880E+00             4.401724E+05             3.933284E+03             1.919506E-05             1.006944E+03             2.740040E-02             3.678242E-05             0.000000E+00             0.000000E+00
                   4.3200             3.284464E-05             1.008060E+02             3.137592E+02             3.501026E+05             1.119491E+00             4.401495E+05             3.933332E+03             1.919398E-05             1.006942E+03             2.739871E-02             3.676937E-05             0.000000E+00             0.000000E+00
                   4.5000             3.284441E-05             1.007683E+02             3.137394E+02             3.500886E+05             1.119143E+00             4.401297E+05             3.933376E+03             1.919304E-05             1.006941E+03             2.739726E-02             3.675767E-05             0.000000E+00             0.000000E+00
                   4.6800             3.284417E-05             1.007353E+02             3.137227E+02             3.500767E+05             1.118835E+00             4.401130E+05             3.933417E+03             1.919224E-05             1.006939E+03             2.739603E-02             3.674730E-05             0.000000E+00             0.000000E+00
                   4.8600             3.284392E-05             1.007068E+02             3.137091E+02             3.500670E+05             1.118568E+00             4.400993E+05             3.933455E+03             1.919159E-05             1.006938E+03             2.739502E-02             3.673824E-05             0.000000E+00             0.000000E+00
                   5.0400             3.284366E-05             1.006829E+02             3.136984E+02             3.500595E+05             1.118341E+00             4.400885E+05             3.933488E+03             1.919108E-05             1.006937E+03             2.739423E-02             3.673048E-05             0.000000E+00             0.000000E+00
                   5.2200             3.284340E-05             1.006635E+02             3.136906E+02             3.500540E+05             1.118153E+00             4.400807E+05             3.933519E+03             1.919071E-05             1.006937E+03             2.739365E-02             3.672398E-05             0.000000E+00             0.000000E+00
