                   Degree               T_ocsc2[K]               T_ocsc3[K]               T_ocdc2[K]               T_ocdc3[K]               T_rosc2[K]               T_rosc3[K]               T_rodc2[K]               T_rodc3[K]             T_roller2[K]             T_roller3[K]
                   0.0000             3.273661E+02             3.273941E+02             3.273661E+02             3.273941E+02             3.304441E+02             3.298646E+02             3.304441E+02             3.298646E+02             3.315187E+02             3.308077E+02
                   0.1800             3.272877E+02             3.273192E+02             3.273290E+02             3.273600E+02             3.303553E+02             3.297811E+02             3.304007E+02             3.298252E+02             3.314770E+02             3.307698E+02
                   0.3600             3.272101E+02             3.272453E+02             3.272752E+02             3.273076E+02             3.302718E+02             3.297008E+02             3.303432E+02             3.297699E+02             3.314204E+02             3.307153E+02
                   0.5400             3.271382E+02             3.271770E+02             3.272213E+02             3.272550E+02             3.301947E+02             3.296268E+02             3.302862E+02             3.297147E+02             3.313642E+02             3.306609E+02
                   0.7200             3.270699E+02             3.271122E+02             3.271677E+02             3.272026E+02             3.301217E+02             3.295568E+02             3.302300E+02             3.296601E+02             3.313087E+02             3.306069E+02
                   0.9000             3.270047E+02             3.270502E+02             3.271151E+02             3.271510E+02             3.300521E+02             3.294899E+02             3.301750E+02             3.296065E+02             3.312542E+02             3.305538E+02
                   1.0800             3.269423E+02             3.269908E+02             3.270638E+02             3.271006E+02             3.299854E+02             3.294259E+02             3.301215E+02             3.295543E+02             3.312012E+02             3.305021E+02
                   1.2600             3.268827E+02             3.269340E+02             3.270140E+02             3.270517E+02             3.299217E+02             3.293647E+02             3.300696E+02             3.295037E+02             3.311498E+02             3.304519E+02
                   1.4400             3.268258E+02             3.268796E+02             3.269659E+02             3.270045E+02             3.298609E+02             3.293063E+02             3.300196E+02             3.294549E+02             3.311002E+02             3.304034E+02
                   1.6200             3.267716E+02             3.268278E+02             3.269197E+02             3.269590E+02             3.298028E+02             3.292506E+02             3.299716E+02             3.294080E+02             3.310525E+02             3.303568E+02
                   1.8000             3.267200E+02             3.267784E+02             3.268754E+02             3.269155E+02             3.297476E+02             3.291975E+02             3.299256E+02             3.293630E+02             3.310069E+02             3.303122E+02
                   1.9800             3.266711E+02             3.267315E+02             3.268331E+02             3.268739E+02             3.296951E+02             3.291471E+02             3.298817E+02             3.293201E+02             3.309632E+02             3.302695E+02
                   2.1600             3.266247E+02             3.266870E+02             3.267928E+02             3.268342E+02             3.296453E+02             3.290993E+02             3.298398E+02             3.292792E+02             3.309217E+02             3.302289E+02
                   2.3400             3.265809E+02             3.266448E+02             3.267545E+02             3.267966E+02             3.295982E+02             3.290541E+02             3.298000E+02             3.292403E+02             3.308822E+02             3.301902E+02
                   2.5200             3.265395E+02             3.266051E+02             3.267182E+02             3.267609E+02             3.295536E+02             3.290114E+02             3.297624E+02             3.292035E+02             3.308447E+02             3.301536E+02
                   2.7000             3.265005E+02             3.265676E+02             3.266840E+02             3.267271E+02             3.295116E+02             3.289711E+02             3.297268E+02             3.291687E+02             3.308093E+02             3.301190E+02
                   2.8800             3.264639E+02             3.265323E+02             3.266517E+02             3.266954E+02             3.294721E+02             3.289332E+02             3.296933E+02             3.291359E+02             3.307760E+02             3.300864E+02
                   3.0600             3.264297E+02             3.264993E+02             3.266214E+02             3.266656E+02             3.294350E+02             3.288977E+02             3.296618E+02             3.291051E+02             3.307447E+02             3.300558E+02
                   3.2400             3.263976E+02             3.264684E+02             3.265930E+02             3.266377E+02             3.294004E+02             3.288645E+02             3.296323E+02             3.290763E+02             3.307154E+02             3.300271E+02
                   3.4200             3.263679E+02             3.264397E+02             3.265666E+02             3.266117E+02             3.293680E+02             3.288335E+02             3.296049E+02             3.290495E+02             3.306880E+02             3.300004E+02
                   3.6000             3.263402E+02             3.264130E+02             3.265422E+02             3.265877E+02             3.293380E+02             3.288048E+02             3.295795E+02             3.290247E+02             3.306627E+02             3.299757E+02
                   3.7800             3.263148E+02             3.263884E+02             3.265196E+02             3.265655E+02             3.293102E+02             3.287783E+02             3.295561E+02             3.290018E+02             3.306394E+02             3.299528E+02
                   3.9600             3.262914E+02             3.263659E+02             3.264990E+02             3.265452E+02             3.292846E+02             3.287538E+02             3.295346E+02             3.289808E+02             3.306179E+02             3.299319E+02
                   4.1400             3.262700E+02             3.263453E+02             3.264802E+02             3.265267E+02             3.292612E+02             3.287315E+02             3.295151E+02             3.289617E+02             3.305984E+02             3.299128E+02
                   4.3200             3.262507E+02             3.263266E+02             3.264633E+02             3.265101E+02             3.292400E+02             3.287112E+02             3.294975E+02             3.289445E+02             3.305808E+02             3.298956E+02
                   4.5000             3.262333E+02             3.263099E+02             3.264483E+02             3.264953E+02             3.292207E+02             3.286930E+02             3.294818E+02             3.289292E+02             3.305651E+02             3.298803E+02
                   4.6800             3.262179E+02             3.262950E+02             3.264350E+02             3.264822E+02             3.292036E+02             3.286767E+02             3.294679E+02             3.289157E+02             3.305513E+02             3.298668E+02
                   4.8600             3.262043E+02             3.262819E+02             3.264235E+02             3.264709E+02             3.291884E+02             3.286623E+02             3.294559E+02             3.289039E+02             3.305392E+02             3.298550E+02
                   5.0400             3.261926E+02             3.262707E+02             3.264138E+02             3.264614E+02             3.291751E+02             3.286498E+02             3.294457E+02             3.288940E+02             3.305290E+02             3.298450E+02
                   5.2200             3.261826E+02             3.262611E+02             3.264058E+02             3.264535E+02             3.291638E+02             3.286391E+02             3.294373E+02             3.288858E+02             3.305204E+02             3.298367E+02
                   5.4000             3.261744E+02             3.262532E+02             3.263994E+02             3.264472E+02             3.291542E+02             3.286302E+02             3.294306E+02             3.288792E+02             3.305136E+02             3.298301E+02
                   5.5800             3.261677E+02             3.262469E+02             3.263946E+02             3.264424E+02             3.291463E+02             3.286229E+02             3.294254E+02             3.288742E+02             3.305084E+02             3.298250E+02
