                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             5.000000E-08             1.006220E+02             3.051723E+02             3.439262E+05             1.148966E+00             4.315051E+05             3.905921E+03             1.872669E-05             1.006562E+03             2.722195E-02             5.744830E-08             0.000000E+00             0.000000E+00
                   0.1800             5.005066E-08             1.048968E+02             3.080767E+02             3.436604E+05             1.186471E+00             4.344195E+05             3.903486E+03             1.892484E-05             1.006746E+03             2.698280E-02             5.887174E-08             0.000000E+00             0.000000E+00
                   0.3600             5.009648E-08             1.048958E+02             3.087396E+02             3.441321E+05             1.183906E+00             4.350869E+05             3.905653E+03             1.895641E-05             1.006774E+03             2.703159E-02             5.879740E-08             0.000000E+00             0.000000E+00
                   0.5400             5.013763E-08             1.048935E+02             3.091832E+02             3.444487E+05             1.182176E+00             4.355336E+05             3.907105E+03             1.897752E-05             1.006793E+03             2.706422E-02             5.875943E-08             0.000000E+00             0.000000E+00
                   0.7200             5.017429E-08             1.048905E+02             3.094792E+02             3.446610E+05             1.181010E+00             4.358316E+05             3.908077E+03             1.899160E-05             1.006806E+03             2.708599E-02             5.874434E-08             0.000000E+00             0.000000E+00
                   0.9000             5.020665E-08             1.048874E+02             3.096761E+02             3.448029E+05             1.180221E+00             4.360299E+05             3.908726E+03             1.900096E-05             1.006815E+03             2.710046E-02             5.874313E-08             0.000000E+00             0.000000E+00
                   1.0800             5.023489E-08             1.048843E+02             3.098067E+02             3.448977E+05             1.179687E+00             4.361614E+05             3.909159E+03             1.900717E-05             1.006820E+03             2.711006E-02             5.874984E-08             0.000000E+00             0.000000E+00
                   1.2600             5.025918E-08             1.048814E+02             3.098930E+02             3.449609E+05             1.179326E+00             4.362482E+05             3.909447E+03             1.901127E-05             1.006824E+03             2.711640E-02             5.876052E-08             0.000000E+00             0.000000E+00
                   1.4400             5.027970E-08             1.048789E+02             3.099498E+02             3.450029E+05             1.179082E+00             4.363054E+05             3.909638E+03             1.901397E-05             1.006827E+03             2.712057E-02             5.877260E-08             0.000000E+00             0.000000E+00
                   1.6200             5.029663E-08             1.048768E+02             3.099869E+02             3.450307E+05             1.178917E+00             4.363428E+05             3.909765E+03             1.901573E-05             1.006828E+03             2.712330E-02             5.878442E-08             0.000000E+00             0.000000E+00
