                   Degree                   P1[Pa]                   P2[Pa]                   P3[Pa]                   P4[Pa]                   P5[Pa]                   P6[Pa]                   P7[Pa]                   P8[Pa]                   P9[Pa]                  P3a[Pa]
                   0.0000             3.690613E+05             3.695669E+05             3.695661E+05             3.687528E+05             3.719243E+05             3.721314E+05             3.718981E+05             2.782006E+05             2.750551E+05             5.633958E+05
                   0.1800             3.690613E+05             3.695669E+05             3.695661E+05             3.687528E+05             3.719243E+05             3.721314E+05             3.718981E+05             2.782598E+05             2.751143E+05             5.635425E+05
                   0.3600             3.690613E+05             3.695669E+05             3.695661E+05             3.687528E+05             3.719242E+05             3.721314E+05             3.718981E+05             2.783222E+05             2.751767E+05             5.636814E+05
                   0.5400             3.690613E+05             3.695669E+05             3.695661E+05             3.687528E+05             3.719242E+05             3.721314E+05             3.718981E+05             2.783823E+05             2.752368E+05             5.638153E+05
                   0.7200             3.690613E+05             3.695669E+05             3.695661E+05             3.687528E+05             3.719242E+05             3.721314E+05             3.718981E+05             2.784403E+05             2.752948E+05             5.639442E+05
                   0.9000             3.690613E+05             3.695669E+05             3.695661E+05             3.687528E+05             3.719242E+05             3.721313E+05             3.718981E+05             2.784961E+05             2.753506E+05             5.640683E+05
                   1.0800             3.690613E+05             3.695669E+05             3.695661E+05             3.687528E+05             3.719242E+05             3.721313E+05             3.718981E+05             2.785498E+05             2.754043E+05             5.641874E+05
                   1.2600             3.690613E+05             3.695669E+05             3.695661E+05             3.687528E+05             3.719242E+05             3.721313E+05             3.718981E+05             2.786014E+05             2.754560E+05             5.643017E+05
                   1.4400             3.690613E+05             3.695669E+05             3.695661E+05             3.687528E+05             3.719242E+05             3.721313E+05             3.718981E+05             2.786510E+05             2.755055E+05             5.644111E+05
                   1.6200             3.690613E+05             3.695669E+05             3.695661E+05             3.687528E+05             3.719242E+05             3.721313E+05             3.718981E+05             2.786985E+05             2.755530E+05             5.645157E+05
                   1.8000             3.690613E+05             3.695669E+05             3.695661E+05             3.687528E+05             3.719242E+05             3.721313E+05             3.718981E+05             2.787440E+05             2.755985E+05             5.646155E+05
                   1.9800             3.690613E+05             3.695669E+05             3.695661E+05             3.687528E+05             3.719242E+05             3.721313E+05             3.718981E+05             2.787873E+05             2.756418E+05             5.647105E+05
                   2.1600             3.690613E+05             3.695669E+05             3.695661E+05             3.687528E+05             3.719242E+05             3.721313E+05             3.718981E+05             2.788286E+05             2.756831E+05             5.648008E+05
