                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -4.162559E-09            -1.796166E-03             1.687538E-08
                   0.1800            -1.962835E-05            -8.526937E+00             1.530650E-08
                   0.3600            -1.960471E-05            -8.529755E+00             1.379477E-08
                   0.5400            -1.958500E-05            -8.529924E+00             1.234003E-08
                   0.7200            -1.956845E-05            -8.528551E+00             1.094235E-08
                   0.9000            -1.955457E-05            -8.526375E+00             9.601763E-09
                   1.0800            -1.954295E-05            -8.523881E+00             8.318251E-09
                   1.2600            -1.953334E-05            -8.521385E+00             7.091855E-09
                   1.4400            -1.952551E-05            -8.519086E+00             5.922565E-09
                   1.6200            -1.951931E-05            -8.517109E+00             4.810430E-09
                   1.8000            -1.951459E-05            -8.515525E+00             3.755436E-09
                   1.9800            -1.951123E-05            -8.514369E+00             2.757605E-09
                   2.1600            -1.950914E-05            -8.513656E+00             1.816955E-09
                   2.3400            -1.950822E-05            -8.513384E+00             9.334895E-10
                   2.5200            -1.950838E-05            -8.513542E+00             1.072292E-10
                   2.7000            -1.950953E-05            -8.514109E+00            -6.618297E-10
                   2.8800            -1.951161E-05            -8.515062E+00            -1.373678E-09
                   3.0600            -1.951453E-05            -8.516376E+00            -2.028297E-09
                   3.2400            -1.951821E-05            -8.518020E+00            -2.625690E-09
                   3.4200            -1.952258E-05            -8.519965E+00            -3.165846E-09
                   3.6000            -1.952756E-05            -8.522180E+00            -3.648757E-09
                   3.7800            -1.953308E-05            -8.524634E+00            -4.074428E-09
                   3.9600            -1.953907E-05            -8.527293E+00            -4.442850E-09
                   4.1400            -1.954544E-05            -8.530127E+00            -4.754022E-09
                   4.3200            -1.955213E-05            -8.533101E+00            -5.007941E-09
                   4.5000            -1.955905E-05            -8.536183E+00            -5.204611E-09
                   4.6800            -1.956615E-05            -8.539340E+00            -5.344028E-09
                   4.8600            -1.957333E-05            -8.542539E+00            -5.426196E-09
                   5.0400            -1.958053E-05            -8.545746E+00            -5.451112E-09
                   5.2200            -1.958766E-05            -8.548928E+00            -5.418788E-09
                   5.4000            -1.959466E-05            -8.552051E+00            -5.329219E-09
                   5.5800            -1.960145E-05            -8.555081E+00            -5.182413E-09
                   5.7600            -1.960796E-05            -8.557985E+00            -4.978380E-09
                   5.9400            -1.961410E-05            -8.560728E+00            -4.717123E-09
                   6.1200            -1.961980E-05            -8.563277E+00            -4.398649E-09
                   6.3000            -1.962498E-05            -8.565597E+00            -4.022966E-09
                   6.4800            -1.962957E-05            -8.567655E+00            -3.590085E-09
                   6.6600            -1.963349E-05            -8.569415E+00            -3.100015E-09
                   6.8400            -1.963667E-05            -8.570845E+00            -2.552768E-09
                   7.0200            -1.963902E-05            -8.571909E+00            -1.948358E-09
                   7.2000            -1.964047E-05            -8.572573E+00            -1.286794E-09
                   7.3800            -1.964095E-05            -8.572804E+00            -5.680897E-10
                   7.5600            -1.964038E-05            -8.572568E+00             2.077388E-10
                   7.7400            -1.963867E-05            -8.571830E+00             1.040674E-09
                   7.9200            -1.963577E-05            -8.570557E+00             1.930704E-09
                   8.1000            -1.963159E-05            -8.568716E+00             2.877808E-09
                   8.2800            -1.962605E-05            -8.566273E+00             3.881968E-09
                   8.4600            -1.961909E-05            -8.563195E+00             4.943168E-09
                   8.6400            -1.961063E-05            -8.559450E+00             6.061384E-09
                   8.8200            -1.960060E-05            -8.555006E+00             7.236601E-09
                   9.0000            -1.958893E-05            -8.549830E+00             8.468791E-09
                   9.1800            -1.957555E-05            -8.543893E+00             9.757934E-09
                   9.3600            -1.956038E-05            -8.537163E+00             1.110401E-08
                   9.5400            -1.954337E-05            -8.529610E+00             1.250699E-08
                   9.7200            -1.952444E-05            -8.521205E+00             1.396685E-08
                   9.9000            -1.950353E-05            -8.511920E+00             1.548356E-08
                  10.0800            -1.948058E-05            -8.501726E+00             1.705710E-08
