                             Degree                         Volume[m3]                    I.Pressure[kPa]                   I.Temperature[K]                         I.Mass[kg]
                             0.0000                       5.000000E-08                       1.007938E+02                       3.038574E+02                       5.779607E-08
                             0.1800                       5.005066E-08                       1.007938E+02                       3.038574E+02                       5.785463E-08
                             0.3600                       5.009648E-08                       1.007938E+02                       3.038574E+02                       5.790759E-08
                             0.5400                       5.013763E-08                       1.007938E+02                       3.038574E+02                       5.795516E-08
                             0.7200                       5.017429E-08                       1.007938E+02                       3.038574E+02                       5.799754E-08
                             0.9000                       5.020665E-08                       1.007938E+02                       3.038574E+02                       5.803495E-08
                             1.0800                       5.023489E-08                       1.007938E+02                       3.038574E+02                       5.806759E-08
                             1.2600                       5.025918E-08                       1.007938E+02                       3.038574E+02                       5.809566E-08
                             1.4400                       5.027970E-08                       1.007938E+02                       3.038574E+02                       5.811938E-08
                             1.6200                       5.029663E-08                       1.007938E+02                       3.038574E+02                       5.813895E-08
                             1.8000                       5.031015E-08                       1.007938E+02                       3.038574E+02                       5.815458E-08
                             1.9800                       5.032045E-08                       1.007938E+02                       3.038574E+02                       5.816648E-08
                             2.1600                       5.032769E-08                       1.007938E+02                       3.038574E+02                       5.817486E-08
                             2.3400                       5.033207E-08                       1.007938E+02                       3.038574E+02                       5.817991E-08
                             2.5200                       5.033375E-08                       1.007938E+02                       3.038574E+02                       5.818186E-08
                             2.7000                       5.033292E-08                       1.007938E+02                       3.038574E+02                       5.818091E-08
                             2.8800                       5.032977E-08                       1.007938E+02                       3.038574E+02                       5.817726E-08
                             3.0600                       5.032446E-08                       1.007938E+02                       3.038574E+02                       5.817112E-08
                             3.2400                       5.031718E-08                       1.007938E+02                       3.038574E+02                       5.816271E-08
                             3.4200                       5.030811E-08                       1.007938E+02                       3.038574E+02                       5.815223E-08
                             3.6000                       5.029743E-08                       1.007938E+02                       3.038574E+02                       5.813988E-08
                             3.7800                       5.028532E-08                       1.007938E+02                       3.038574E+02                       5.812588E-08
                             3.9600                       5.027195E-08                       1.007938E+02                       3.038574E+02                       5.811043E-08
                             4.1400                       5.025752E-08                       1.007938E+02                       3.038574E+02                       5.809374E-08
                             4.3200                       5.024219E-08                       1.007938E+02                       3.038574E+02                       5.807602E-08
                             4.5000                       5.022615E-08                       1.007938E+02                       3.038574E+02                       5.805748E-08
                             4.6800                       5.020957E-08                       1.007938E+02                       3.038574E+02                       5.803832E-08
                             4.8600                       5.019265E-08                       1.007938E+02                       3.038574E+02                       5.801876E-08
                             5.0400                       5.017555E-08                       1.007938E+02                       3.038574E+02                       5.799899E-08
                             5.2200                       5.015845E-08                       1.007938E+02                       3.038574E+02                       5.797923E-08
                             5.4000                       5.014155E-08                       1.007938E+02                       3.038574E+02                       5.795969E-08
                             5.5800                       5.012501E-08                       1.007938E+02                       3.038574E+02                       5.794058E-08
                             5.7600                       5.010902E-08                       1.007938E+02                       3.038574E+02                       5.792209E-08
                             5.9400                       5.009376E-08                       1.007938E+02                       3.038574E+02                       5.790445E-08
                             6.1200                       5.007940E-08                       1.007938E+02                       3.038574E+02                       5.788785E-08
                             6.3000                       5.006612E-08                       1.007938E+02                       3.038574E+02                       5.787251E-08
                             6.4800                       5.005412E-08                       1.007938E+02                       3.038574E+02                       5.785863E-08
                             6.6600                       5.004355E-08                       1.007938E+02                       3.038574E+02                       5.784642E-08
                             6.8400                       5.003462E-08                       1.007938E+02                       3.038574E+02                       5.783609E-08
                             7.0200                       5.002748E-08                       1.007938E+02                       3.038574E+02                       5.782784E-08
                             7.2000                       5.002233E-08                       1.007938E+02                       3.038574E+02                       5.782189E-08
                             7.3800                       5.001935E-08                       1.007938E+02                       3.038574E+02                       5.781844E-08
                             7.5600                       5.001871E-08                       1.007938E+02                       3.038574E+02                       5.781770E-08
                             7.7400                       5.002059E-08                       1.007938E+02                       3.038574E+02                       5.781987E-08
                             7.9200                       5.002517E-08                       1.007938E+02                       3.038574E+02                       5.782517E-08
                             8.1000                       5.003263E-08                       1.007938E+02                       3.038574E+02                       5.783380E-08
                             8.2800                       5.004316E-08                       1.007938E+02                       3.038574E+02                       5.784596E-08
                             8.4600                       5.005692E-08                       1.007938E+02                       3.038574E+02                       5.786187E-08
                             8.6400                       5.007411E-08                       1.007938E+02                       3.038574E+02                       5.788173E-08
                             8.8200                       5.009489E-08                       1.007938E+02                       3.038574E+02                       5.790576E-08
                             9.0000                       5.011945E-08                       1.007938E+02                       3.038574E+02                       5.793414E-08
                             9.1800                       5.014796E-08                       1.007938E+02                       3.038574E+02                       5.796710E-08
                             9.3600                       5.018061E-08                       1.007938E+02                       3.038574E+02                       5.800484E-08
                             9.5400                       5.021757E-08                       1.007938E+02                       3.038574E+02                       5.804757E-08
                             9.7200                       5.025903E-08                       1.007938E+02                       3.038574E+02                       5.809549E-08
                             9.9000                       5.030516E-08                       1.007938E+02                       3.038574E+02                       5.814881E-08
                            10.0800                       5.035613E-08                       1.007938E+02                       3.038574E+02                       5.820773E-08
                            10.2600                       5.041214E-08                       1.007938E+02                       3.038574E+02                       5.827247E-08
                            10.4400                       5.047335E-08                       1.007938E+02                       3.038574E+02                       5.834322E-08
                            10.6200                       5.053994E-08                       1.007938E+02                       3.038574E+02                       5.842020E-08
                            10.8000                       5.061210E-08                       1.007938E+02                       3.038574E+02                       5.850361E-08
                            10.9800                       5.069000E-08                       1.007938E+02                       3.038574E+02                       5.859366E-08
                            11.1600                       5.077382E-08                       1.007938E+02                       3.038574E+02                       5.869055E-08
                            11.3400                       5.086374E-08                       1.007938E+02                       3.038574E+02                       5.879449E-08
                            11.5200                       5.095993E-08                       1.007938E+02                       3.038574E+02                       5.890568E-08
                            11.7000                       5.106258E-08                       1.007938E+02                       3.038574E+02                       5.902433E-08
                            11.8800                       5.117185E-08                       1.007938E+02                       3.038574E+02                       5.915064E-08
                            12.0600                       5.128793E-08                       1.007938E+02                       3.038574E+02                       5.928482E-08
                            12.2400                       5.141100E-08                       1.007938E+02                       3.038574E+02                       5.942708E-08
                            12.4200                       5.154123E-08                       1.007938E+02                       3.038574E+02                       5.957761E-08
                            12.6000                       5.167880E-08                       1.007938E+02                       3.038574E+02                       5.973663E-08
                            12.7800                       5.182389E-08                       1.007938E+02                       3.038574E+02                       5.990434E-08
                            12.9600                       5.197667E-08                       1.007938E+02                       3.038574E+02                       6.008094E-08
                            13.1400                       5.213732E-08                       1.007938E+02                       3.038574E+02                       6.026664E-08
                            13.3200                       5.230601E-08                       1.007938E+02                       3.038574E+02                       6.046164E-08
                            13.5000                       5.248293E-08                       1.007938E+02                       3.038574E+02                       6.066615E-08
                            13.6800                       5.266825E-08                       1.007938E+02                       3.038574E+02                       6.088036E-08
                            13.8600                       5.286215E-08                       1.007938E+02                       3.038574E+02                       6.110449E-08
                            14.0400                       5.306479E-08                       1.007938E+02                       3.038574E+02                       6.133873E-08
                            14.2200                       5.327637E-08                       1.007938E+02                       3.038574E+02                       6.158330E-08
                            14.4000                       5.349705E-08                       1.007938E+02                       3.038574E+02                       6.183838E-08
                            14.5800                       5.372700E-08                       1.007938E+02                       3.038574E+02                       6.210420E-08
                            14.7600                       5.396642E-08                       1.007938E+02                       3.038574E+02                       6.238094E-08
                            14.9400                       5.421546E-08                       1.007938E+02                       3.038574E+02                       6.266881E-08
                            15.1200                       5.447431E-08                       1.007938E+02                       3.038574E+02                       6.296802E-08
                            15.3000                       5.474313E-08                       1.007938E+02                       3.038574E+02                       6.327876E-08
                            15.4800                       5.502212E-08                       1.007938E+02                       3.038574E+02                       6.360124E-08
                            15.6600                       5.531143E-08                       1.007938E+02                       3.038574E+02                       6.393567E-08
                            15.8400                       5.561124E-08                       1.007938E+02                       3.038574E+02                       6.428223E-08
                            16.0200                       5.592174E-08                       1.007938E+02                       3.038574E+02                       6.464114E-08
                            16.2000                       5.624309E-08                       1.007938E+02                       3.038574E+02                       6.501259E-08
                            16.3800                       5.657546E-08                       1.007938E+02                       3.038574E+02                       6.539679E-08
                            16.5600                       5.691904E-08                       1.007938E+02                       3.038574E+02                       6.579393E-08
                            16.7400                       5.727398E-08                       1.007938E+02                       3.038574E+02                       6.620423E-08
                            16.9200                       5.764048E-08                       1.007938E+02                       3.038574E+02                       6.662787E-08
                            17.1000                       5.801870E-08                       1.007938E+02                       3.038574E+02                       6.706506E-08
                            17.2800                       5.840881E-08                       1.007938E+02                       3.038574E+02                       6.751600E-08
                            17.4600                       5.881099E-08                       1.007938E+02                       3.038574E+02                       6.798088E-08
                            17.6400                       5.922540E-08                       1.007938E+02                       3.038574E+02                       6.845991E-08
                            17.8200                       5.965223E-08                       1.007938E+02                       3.038574E+02                       6.895330E-08
                            18.0000                       6.009165E-08                       1.007938E+02                       3.038574E+02                       6.946122E-08
                            18.1800                       6.054382E-08                       1.007938E+02                       3.038574E+02                       6.998390E-08
                            18.3600                       6.100891E-08                       1.007938E+02                       3.038574E+02                       7.052151E-08
                            18.5400                       6.148711E-08                       1.007938E+02                       3.038574E+02                       7.107427E-08
                            18.7200                       6.197858E-08                       1.007938E+02                       3.038574E+02                       7.164237E-08
                            18.9000                       6.248349E-08                       1.007938E+02                       3.038574E+02                       7.222601E-08
                            19.0800                       6.300202E-08                       1.007938E+02                       3.038574E+02                       7.282538E-08
                            19.2600                       6.353433E-08                       1.007938E+02                       3.038574E+02                       7.344069E-08
                            19.4400                       6.408059E-08                       1.007938E+02                       3.038574E+02                       7.407213E-08
                            19.6200                       6.464098E-08                       1.007938E+02                       3.038574E+02                       7.471990E-08
                            19.8000                       6.521567E-08                       1.007938E+02                       3.038574E+02                       7.538419E-08
                            19.9800                       6.580482E-08                       1.007938E+02                       3.038574E+02                       7.606521E-08
                            20.1600                       6.640861E-08                       1.007938E+02                       3.038574E+02                       7.676314E-08
                            20.3400                       6.702720E-08                       1.007938E+02                       3.038574E+02                       7.747818E-08
                            20.5200                       6.766077E-08                       1.007938E+02                       3.038574E+02                       7.821053E-08
                            20.7000                       6.830948E-08                       1.007938E+02                       3.038574E+02                       7.896039E-08
                            20.8800                       6.897350E-08                       1.007938E+02                       3.038574E+02                       7.972795E-08
                            21.0600                       6.965300E-08                       1.007938E+02                       3.038574E+02                       8.051340E-08
                            21.2400                       7.034816E-08                       1.007938E+02                       3.038574E+02                       8.131694E-08
                            21.4200                       7.105912E-08                       1.007938E+02                       3.038574E+02                       8.213877E-08
                            21.6000                       7.178608E-08                       1.007938E+02                       3.038574E+02                       8.297907E-08
                            21.7800                       7.252918E-08                       1.007938E+02                       3.038574E+02                       8.383804E-08
                            21.9600                       7.328861E-08                       1.007938E+02                       3.038574E+02                       8.471587E-08
                            22.1400                       7.406452E-08                       1.007938E+02                       3.038574E+02                       8.561277E-08
                            22.3200                       7.485709E-08                       1.007938E+02                       3.038574E+02                       8.652891E-08
                            22.5000                       7.566647E-08                       1.007938E+02                       3.038574E+02                       8.746450E-08
                            22.6800                       7.649284E-08                       1.007938E+02                       3.038574E+02                       8.841972E-08
                            22.8600                       7.733637E-08                       1.007938E+02                       3.038574E+02                       8.939477E-08
                            23.0400                       7.819721E-08                       1.007938E+02                       3.038574E+02                       9.038983E-08
                            23.2200                       7.907554E-08                       1.007938E+02                       3.038574E+02                       9.140511E-08
                            23.4000                       7.997151E-08                       1.007938E+02                       3.038574E+02                       9.244079E-08
                            23.5800                       8.088530E-08                       1.007938E+02                       3.038574E+02                       9.349706E-08
                            23.7600                       8.181707E-08                       1.007938E+02                       3.038574E+02                       9.457411E-08
                            23.9400                       8.276698E-08                       1.007938E+02                       3.038574E+02                       9.567213E-08
                            24.1200                       8.373520E-08                       1.007938E+02                       3.038574E+02                       9.679131E-08
                            24.3000                       8.472189E-08                       1.007938E+02                       3.038574E+02                       9.793185E-08
                            24.4800                       8.572722E-08                       1.007938E+02                       3.038574E+02                       9.909393E-08
                            24.6600                       8.675134E-08                       1.007938E+02                       3.038574E+02                       1.002777E-07
                            24.8400                       8.779442E-08                       1.007938E+02                       3.038574E+02                       1.014835E-07
                            25.0200                       8.885663E-08                       1.007938E+02                       3.038574E+02                       1.027113E-07
                            25.2000                       8.993812E-08                       1.007938E+02                       3.038574E+02                       1.039614E-07
                            25.3800                       9.103906E-08                       1.007938E+02                       3.038574E+02                       1.052340E-07
                            25.5600                       9.215962E-08                       1.007938E+02                       3.038574E+02                       1.065293E-07
                            25.7400                       9.329994E-08                       1.007938E+02                       3.038574E+02                       1.078474E-07
                            25.9200                       9.446020E-08                       1.007938E+02                       3.038574E+02                       1.091886E-07
                            26.1000                       9.564055E-08                       1.007938E+02                       3.038574E+02                       1.105530E-07
                            26.2800                       9.684115E-08                       1.007938E+02                       3.038574E+02                       1.119408E-07
                            26.4600                       9.806217E-08                       1.007938E+02                       3.038574E+02                       1.133522E-07
                            26.6400                       9.930377E-08                       1.007938E+02                       3.038574E+02                       1.147874E-07
                            26.8200                       1.005661E-07                       1.007938E+02                       3.038574E+02                       1.162465E-07
                            27.0000                       1.018493E-07                       1.007938E+02                       3.038574E+02                       1.177298E-07
                            27.1800                       1.031536E-07                       1.007938E+02                       3.038574E+02                       1.192375E-07
                            27.3600                       1.044791E-07                       1.007938E+02                       3.038574E+02                       1.207696E-07
                            27.5400                       1.058259E-07                       1.007938E+02                       3.038574E+02                       1.223265E-07
                            27.7200                       1.071943E-07                       1.007938E+02                       3.038574E+02                       1.239082E-07
                            27.9000                       1.085844E-07                       1.007938E+02                       3.038574E+02                       1.255150E-07
                            28.0800                       1.099963E-07                       1.007938E+02                       3.038574E+02                       1.271471E-07
                            28.2600                       1.114302E-07                       1.007938E+02                       3.038574E+02                       1.288046E-07
                            28.4400                       1.128863E-07                       1.007938E+02                       3.038574E+02                       1.304877E-07
                            28.6200                       1.143647E-07                       1.007938E+02                       3.038574E+02                       1.321966E-07
                            28.8000                       1.158656E-07                       1.007938E+02                       3.038574E+02                       1.339315E-07
                            28.9800                       1.173891E-07                       1.007938E+02                       3.038574E+02                       1.356925E-07
                            29.1600                       1.189353E-07                       1.007938E+02                       3.038574E+02                       1.374799E-07
                            29.3400                       1.205046E-07                       1.007938E+02                       3.038574E+02                       1.392938E-07
                            29.5200                       1.220969E-07                       1.007938E+02                       3.038574E+02                       1.411344E-07
                            29.7000                       1.237124E-07                       1.007938E+02                       3.038574E+02                       1.430018E-07
                            29.8800                       1.253514E-07                       1.007938E+02                       3.038574E+02                       1.448963E-07
                            30.0600                       1.270139E-07                       1.007938E+02                       3.038574E+02                       1.468180E-07
                            30.2400                       1.287001E-07                       1.007938E+02                       3.038574E+02                       1.487672E-07
                            30.4200                       1.304101E-07                       1.007938E+02                       3.038574E+02                       1.507439E-07
                            30.6000                       1.321442E-07                       1.007938E+02                       3.038574E+02                       1.527483E-07
                            30.7800                       1.339025E-07                       1.007938E+02                       3.038574E+02                       1.547808E-07
                            30.9600                       1.356851E-07                       1.007938E+02                       3.038574E+02                       1.568413E-07
                            31.1400                       1.374921E-07                       1.007938E+02                       3.038574E+02                       1.589301E-07
                            31.3200                       1.393238E-07                       1.007938E+02                       3.038574E+02                       1.610473E-07
                            31.5000                       1.411802E-07                       1.007938E+02                       3.038574E+02                       1.631932E-07
                            31.6800                       1.430616E-07                       1.007938E+02                       3.038574E+02                       1.653679E-07
                            31.8600                       1.449680E-07                       1.007938E+02                       3.038574E+02                       1.675716E-07
                            32.0400                       1.468997E-07                       1.007938E+02                       3.038574E+02                       1.698045E-07
                            32.2200                       1.488567E-07                       1.007938E+02                       3.038574E+02                       1.720666E-07
                            32.4000                       1.508392E-07                       1.007938E+02                       3.038574E+02                       1.743583E-07
                            32.5800                       1.528475E-07                       1.007938E+02                       3.038574E+02                       1.766797E-07
                            32.7600                       1.548815E-07                       1.007938E+02                       3.038574E+02                       1.790309E-07
                            32.9400                       1.569415E-07                       1.007938E+02                       3.038574E+02                       1.814121E-07
                            33.1200                       1.590277E-07                       1.007938E+02                       3.038574E+02                       1.838235E-07
                            33.3000                       1.611400E-07                       1.007938E+02                       3.038574E+02                       1.862652E-07
                            33.4800                       1.632789E-07                       1.007938E+02                       3.038574E+02                       1.887375E-07
                            33.6600                       1.654442E-07                       1.007938E+02                       3.038574E+02                       1.912405E-07
                            33.8400                       1.676363E-07                       1.007938E+02                       3.038574E+02                       1.937744E-07
                            34.0200                       1.698552E-07                       1.007938E+02                       3.038574E+02                       1.963392E-07
                            34.2000                       1.721011E-07                       1.007938E+02                       3.038574E+02                       1.989353E-07
                            34.3800                       1.743741E-07                       1.007938E+02                       3.038574E+02                       2.015628E-07
                            34.5600                       1.766744E-07                       1.007938E+02                       3.038574E+02                       2.042218E-07
                            34.7400                       1.790022E-07                       1.007938E+02                       3.038574E+02                       2.069125E-07
                            34.9200                       1.813575E-07                       1.007938E+02                       3.038574E+02                       2.096351E-07
                            35.1000                       1.837406E-07                       1.007938E+02                       3.038574E+02                       2.123897E-07
                            35.2800                       1.861515E-07                       1.007938E+02                       3.038574E+02                       2.151765E-07
                            35.4600                       1.885904E-07                       1.007938E+02                       3.038574E+02                       2.179956E-07
                            35.6400                       1.910574E-07                       1.007938E+02                       3.038574E+02                       2.208474E-07
                            35.8200                       1.935527E-07                       1.007938E+02                       3.038574E+02                       2.237318E-07
                            36.0000                       1.960765E-07                       1.007938E+02                       3.038574E+02                       2.266490E-07
                            36.1800                       1.986288E-07                       1.007938E+02                       3.038574E+02                       2.295993E-07
                            36.3600                       2.012098E-07                       1.007938E+02                       3.038574E+02                       2.325828E-07
                            36.5400                       2.038197E-07                       1.007938E+02                       3.038574E+02                       2.355996E-07
                            36.7200                       2.064586E-07                       1.007938E+02                       3.038574E+02                       2.386499E-07
                            36.9000                       2.091266E-07                       1.007938E+02                       3.038574E+02                       2.417339E-07
                            37.0800                       2.118239E-07                       1.007938E+02                       3.038574E+02                       2.448517E-07
                            37.2600                       2.145505E-07                       1.007938E+02                       3.038574E+02                       2.480035E-07
                            37.4400                       2.173067E-07                       1.007938E+02                       3.038574E+02                       2.511895E-07
                            37.6200                       2.200926E-07                       1.007938E+02                       3.038574E+02                       2.544098E-07
                            37.8000                       2.229084E-07                       1.007938E+02                       3.038574E+02                       2.576645E-07
                            37.9800                       2.257540E-07                       1.007938E+02                       3.038574E+02                       2.609539E-07
                            38.1600                       2.286298E-07                       1.007938E+02                       3.038574E+02                       2.642781E-07
                            38.3400                       2.315358E-07                       1.007938E+02                       3.038574E+02                       2.676372E-07
                            38.5200                       2.344722E-07                       1.007938E+02                       3.038574E+02                       2.710314E-07
                            38.7000                       2.374390E-07                       1.007938E+02                       3.038574E+02                       2.744608E-07
                            38.8800                       2.404365E-07                       1.007938E+02                       3.038574E+02                       2.779257E-07
                            39.0600                       2.434648E-07                       1.007938E+02                       3.038574E+02                       2.814262E-07
                            39.2400                       2.465240E-07                       1.007938E+02                       3.038574E+02                       2.849623E-07
                            39.4200                       2.496142E-07                       1.007938E+02                       3.038574E+02                       2.885344E-07
                            39.6000                       2.527355E-07                       1.007938E+02                       3.038574E+02                       2.921424E-07
                            39.7800                       2.558882E-07                       1.007938E+02                       3.038574E+02                       2.957867E-07
                            39.9600                       2.590724E-07                       1.007938E+02                       3.038574E+02                       2.994673E-07
                            40.1400                       2.622880E-07                       1.007938E+02                       3.038574E+02                       3.031844E-07
                            40.3200                       2.655354E-07                       1.007938E+02                       3.038574E+02                       3.069381E-07
