                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             8.658842E-16             4.028166E+02             8.658842E-16             7.620293E+01             0.000000E+00             4.790195E+02             0.000000E+00             5.357529E-05             1.520204E+00             6.303596E-02             7.880762E-01             5.075656E-01             1.828248E+01             1.515250E+01             1.474780E+01             4.514250E+01
                   0.1800             2.367851E+01             3.890254E+02             1.351265E-01             7.365577E+01             2.354338E+01             4.626812E+02             0.000000E+00             3.446714E-03             1.528997E+00             6.303520E-02             8.148202E-01             3.754545E-01             1.828242E+01             1.542589E+01             1.473245E+01             4.514250E+01
                   0.3600             2.365791E+01             3.753412E+02             2.089346E-01             7.112280E+01             2.344897E+01             4.464640E+02             0.000000E+00             5.815697E-03             1.537515E+00             6.303268E-02             8.158572E-01             3.210115E-01             1.828218E+01             1.546427E+01             1.472626E+01             4.514250E+01
                   0.5400             2.362683E+01             3.616724E+02             2.596749E-01             6.858626E+01             2.336716E+01             4.302587E+02             0.000000E+00             7.888510E-03             1.545695E+00             6.302849E-02             8.169867E-01             2.666263E-01             1.828179E+01             1.550644E+01             1.472013E+01             4.514250E+01
                   0.7200             2.359208E+01             3.480198E+02             2.919299E-01             6.604653E+01             2.330015E+01             4.140663E+02             0.000000E+00             9.829504E-03             1.553534E+00             6.302263E-02             8.182167E-01             2.122907E-01             1.828123E+01             1.555240E+01             1.471434E+01             4.514250E+01
                   0.9000             2.355758E+01             3.343838E+02             3.116653E-01             6.350400E+01             2.324592E+01             3.978878E+02             0.000000E+00             1.170028E-02             1.561029E+00             6.301508E-02             8.195515E-01             1.580143E-01             1.828052E+01             1.560210E+01             1.470907E+01             4.514250E+01
                   1.0800             2.352553E+01             3.207652E+02             3.235118E-01             6.095907E+01             2.320202E+01             3.817243E+02             0.000000E+00             1.352580E-02             1.568177E+00             6.300586E-02             8.209929E-01             1.037979E-01             1.827965E+01             1.565545E+01             1.470452E+01             4.514250E+01
                   1.2600             2.349708E+01             3.071648E+02             3.305725E-01             5.841214E+01             2.316651E+01             3.655769E+02             0.000000E+00             1.531648E-02             1.574976E+00             6.299497E-02             8.225420E-01             4.963251E-02             1.827863E+01             1.571238E+01             1.470090E+01             4.514250E+01
                   1.4400             2.347280E+01             2.935836E+02             3.347787E-01             5.586367E+01             2.313802E+01             3.494472E+02             0.000000E+00             1.707699E-02             1.581426E+00             6.298240E-02             8.241982E-01             4.468611E-03             1.827744E+01             1.577280E+01             1.469832E+01             4.514250E+01
                   1.6200             2.345294E+01             2.800225E+02             3.373622E-01             5.331412E+01             2.311558E+01             3.333366E+02             0.000000E+00             1.880974E-02             1.587525E+00             6.296816E-02             8.259608E-01             5.850116E-02             1.827610E+01             1.583659E+01             1.469689E+01             4.514250E+01
                   1.8000             2.343750E+01             2.664829E+02             3.390140E-01             5.076399E+01             2.309849E+01             3.172469E+02             0.000000E+00             2.051635E-02             1.593274E+00             6.295225E-02             8.278285E-01             1.124554E-01             1.827460E+01             1.590364E+01             1.469665E+01             4.514250E+01
                   1.9800             2.342637E+01             2.529662E+02             3.401557E-01             4.821383E+01             2.308622E+01             3.011801E+02             0.000000E+00             2.219824E-02             1.598671E+00             6.293466E-02             8.298002E-01             1.663310E-01             1.827295E+01             1.597386E+01             1.469758E+01             4.514250E+01
                   2.1600             2.341939E+01             2.394742E+02             3.410349E-01             4.566422E+01             2.307836E+01             2.851384E+02             0.000000E+00             2.385671E-02             1.603716E+00             6.291541E-02             8.318742E-01             2.201152E-01             1.827113E+01             1.604713E+01             1.469964E+01             4.514250E+01
                   2.3400             2.341635E+01             2.260089E+02             3.417956E-01             4.311583E+01             2.307456E+01             2.691247E+02             0.000000E+00             2.549309E-02             1.608410E+00             6.289448E-02             8.340490E-01             2.738040E-01             1.826916E+01             1.612332E+01             1.470272E+01             4.514250E+01
                   2.5200             2.341702E+01             2.125727E+02             3.425207E-01             4.056938E+01             2.307450E+01             2.531421E+02             0.000000E+00             2.710865E-02             1.612751E+00             6.287189E-02             8.363228E-01             3.273883E-01             1.826703E+01             1.620234E+01             1.470670E+01             4.514250E+01
                   2.7000             2.342116E+01             1.991686E+02             3.432567E-01             3.802570E+01             2.307790E+01             2.371943E+02             0.000000E+00             2.870461E-02             1.616742E+00             6.284764E-02             8.386940E-01             3.808604E-01             1.826475E+01             1.628407E+01             1.471142E+01             4.514250E+01
                   2.8800             2.342852E+01             1.858003E+02             3.440289E-01             3.548573E+01             2.308449E+01             2.212860E+02             0.000000E+00             3.028211E-02             1.620381E+00             6.282171E-02             8.411607E-01             4.342145E-01             1.826231E+01             1.636839E+01             1.471672E+01             4.514250E+01
                   3.0600             2.343885E+01             1.724722E+02             3.448499E-01             3.295059E+01             2.309400E+01             2.054227E+02             0.000000E+00             3.184223E-02             1.623669E+00             6.279413E-02             8.437211E-01             4.874410E-01             1.825971E+01             1.645520E+01             1.472241E+01             4.514250E+01
                   3.2400             2.345189E+01             1.591897E+02             3.457247E-01             3.042160E+01             2.310617E+01             1.896113E+02             0.000000E+00             3.338598E-02             1.626608E+00             6.276488E-02             8.463733E-01             5.405339E-01             1.825696E+01             1.654439E+01             1.472834E+01             4.514250E+01
                   3.4200             2.346740E+01             1.459600E+02             3.466542E-01             2.790035E+01             2.312075E+01             1.738603E+02             0.000000E+00             3.491426E-02             1.629198E+00             6.273398E-02             8.491155E-01             5.934864E-01             1.825405E+01             1.663586E+01             1.473433E+01             4.514250E+01
                   3.6000             2.348514E+01             1.327920E+02             3.476574E-01             2.538881E+01             2.313748E+01             1.581808E+02             0.000000E+00             3.642794E-02             1.631441E+00             6.270141E-02             8.519457E-01             6.462907E-01             1.825098E+01             1.672950E+01             1.474024E+01             4.514250E+01
                   3.7800             2.350481E+01             1.196974E+02             3.486886E-01             2.288950E+01             2.315612E+01             1.425869E+02             0.000000E+00             3.792779E-02             1.633338E+00             6.266719E-02             8.548619E-01             6.989394E-01             1.824776E+01             1.682521E+01             1.474594E+01             4.514250E+01
