                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.870784E-01             7.291086E-02             9.115323E-01             2.133743E+01             1.768444E+01             3.088987E-03             2.133434E+01             5.104744E+01             0.000000E+00
                   0.1800             4.342714E-01             7.290998E-02             9.424659E-01             2.133736E+01             1.800351E+01             3.094579E-03             2.133427E+01             5.104744E+01             0.000000E+00
                   0.3600             3.712996E-01             7.290707E-02             9.436654E-01             2.133708E+01             1.804830E+01             3.111342E-03             2.133397E+01             5.104744E+01             0.000000E+00
                   0.5400             3.083946E-01             7.290223E-02             9.449717E-01             2.133662E+01             1.809752E+01             3.139279E-03             2.133348E+01             5.104744E+01             0.000000E+00
                   0.7200             2.455471E-01             7.289544E-02             9.463945E-01             2.133598E+01             1.815117E+01             3.178390E-03             2.133280E+01             5.104744E+01             0.000000E+00
                   0.9000             1.827680E-01             7.288671E-02             9.479383E-01             2.133515E+01             1.820916E+01             3.228671E-03             2.133192E+01             5.104744E+01             0.000000E+00
                   1.0800             1.200584E-01             7.287605E-02             9.496056E-01             2.133413E+01             1.827143E+01             3.290120E-03             2.133084E+01             5.104744E+01             0.000000E+00
                   1.2600             5.740769E-02             7.286345E-02             9.513973E-01             2.133293E+01             1.833788E+01             3.362733E-03             2.132957E+01             5.104744E+01             0.000000E+00
                   1.4400             5.168642E-03             7.284891E-02             9.533130E-01             2.133155E+01             1.840839E+01             3.446508E-03             2.132811E+01             5.104744E+01             0.000000E+00
                   1.6200             6.766566E-02             7.283244E-02             9.553517E-01             2.132999E+01             1.848284E+01             3.541439E-03             2.132644E+01             5.104744E+01             0.000000E+00
                   1.8000             1.300721E-01             7.281404E-02             9.575120E-01             2.132824E+01             1.856110E+01             3.647522E-03             2.132459E+01             5.104744E+01             0.000000E+00
                   1.9800             1.923875E-01             7.279370E-02             9.597926E-01             2.132630E+01             1.864305E+01             3.764750E-03             2.132254E+01             5.104744E+01             0.000000E+00
                   2.1600             2.545973E-01             7.277143E-02             9.621915E-01             2.132419E+01             1.872855E+01             3.893117E-03             2.132029E+01             5.104744E+01             0.000000E+00
                   2.3400             3.166968E-01             7.274722E-02             9.647070E-01             2.132189E+01             1.881748E+01             4.032617E-03             2.131785E+01             5.104744E+01             0.000000E+00
                   2.5200             3.786754E-01             7.272109E-02             9.673370E-01             2.131940E+01             1.890971E+01             4.183242E-03             2.131522E+01             5.104744E+01             0.000000E+00
                   2.7000             4.405242E-01             7.269304E-02             9.700796E-01             2.131674E+01             1.900509E+01             4.344983E-03             2.131239E+01             5.104744E+01             0.000000E+00
                   2.8800             5.022363E-01             7.266305E-02             9.729328E-01             2.131389E+01             1.910350E+01             4.517833E-03             2.130937E+01             5.104744E+01             0.000000E+00
                   3.0600             5.638011E-01             7.263115E-02             9.758942E-01             2.131085E+01             1.920482E+01             4.701783E-03             2.130615E+01             5.104744E+01             0.000000E+00
                   3.2400             6.252113E-01             7.259732E-02             9.789620E-01             2.130764E+01             1.930892E+01             4.896821E-03             2.130274E+01             5.104744E+01             0.000000E+00
                   3.4200             6.864591E-01             7.256157E-02             9.821337E-01             2.130424E+01             1.941567E+01             5.102938E-03             2.129914E+01             5.104744E+01             0.000000E+00
                   3.6000             7.475354E-01             7.252391E-02             9.854073E-01             2.130067E+01             1.952495E+01             5.320122E-03             2.129535E+01             5.104744E+01             0.000000E+00
                   3.7800             8.084318E-01             7.248433E-02             9.887804E-01             2.129691E+01             1.963666E+01             5.548363E-03             2.129136E+01             5.104744E+01             0.000000E+00
                   3.9600             8.691414E-01             7.244284E-02             9.922507E-01             2.129297E+01             1.975066E+01             5.787648E-03             2.128718E+01             5.104744E+01             0.000000E+00
                   4.1400             9.296551E-01             7.239944E-02             9.958159E-01             2.128885E+01             1.986686E+01             6.037963E-03             2.128281E+01             5.104744E+01             0.000000E+00
                   4.3200             9.899666E-01             7.235413E-02             9.994734E-01             2.128455E+01             1.998514E+01             6.299296E-03             2.127825E+01             5.104744E+01             0.000000E+00
                   4.5000             1.050068E+00             7.230692E-02             1.003221E+00             2.128007E+01             2.010540E+01             6.571633E-03             2.127350E+01             5.104744E+01             0.000000E+00
                   4.6800             1.109955E+00             7.225781E-02             1.007056E+00             2.127541E+01             2.022754E+01             6.854959E-03             2.126855E+01             5.104744E+01             0.000000E+00
                   4.8600             1.169621E+00             7.220680E-02             1.010976E+00             2.127057E+01             2.035145E+01             7.149259E-03             2.126342E+01             5.104744E+01             0.000000E+00
