                   Degree              F_vhoc_n[N]              F_vhoc_t[N]                 F_1_n[N]                 F_2_n[N]                  F_cx[N]                  F_cy[N]           F_resultant[N]
                   0.0000            -9.398414E-01            -4.879748E+01             3.913856E+00             5.336062E+00             1.422206E+00             2.001808E+01             2.006854E+01
                   0.1800            -2.467973E+00            -5.040274E+01             2.802588E+00             4.721713E+00             1.926186E+00             2.086224E+01             2.095097E+01
                   0.3600            -3.029161E+00            -5.043748E+01             2.290874E+00             4.705107E+00             2.428361E+00             2.093461E+01             2.107499E+01
                   0.5400            -3.589011E+00            -5.047255E+01             1.780169E+00             4.690023E+00             2.931045E+00             2.100788E+01             2.121137E+01
                   0.7200            -4.147789E+00            -5.050851E+01             1.270341E+00             4.676227E+00             3.434133E+00             2.108221E+01             2.136007E+01
                   0.9000            -4.705559E+00            -5.054568E+01             7.614032E-01             4.663572E+00             3.937461E+00             2.115766E+01             2.152093E+01
                   1.0800            -5.262415E+00            -5.058425E+01             2.533067E-01             4.651975E+00             4.440989E+00             2.123427E+01             2.169370E+01
                   1.2600            -5.818511E+00            -5.062433E+01            -2.540737E-01             4.641384E+00             4.944789E+00             2.131201E+01             2.187814E+01
                   1.4400            -6.373809E+00            -5.066597E+01            -7.606871E-01             4.631766E+00             5.448773E+00             2.139085E+01             2.207391E+01
                   1.6200            -6.928337E+00            -5.070919E+01            -1.266553E+00             4.623101E+00             5.952937E+00             2.147072E+01             2.228069E+01
                   1.8000            -7.482072E+00            -5.075398E+01            -1.771648E+00             4.615374E+00             6.457242E+00             2.155155E+01             2.249812E+01
                   1.9800            -8.035069E+00            -5.080037E+01            -2.276023E+00             4.608577E+00             6.961727E+00             2.163329E+01             2.272587E+01
                   2.1600            -8.587278E+00            -5.084832E+01            -2.779630E+00             4.602702E+00             7.466334E+00             2.171586E+01             2.296355E+01
                   2.3400            -9.138718E+00            -5.089782E+01            -3.282491E+00             4.597743E+00             7.971080E+00             2.179917E+01             2.321082E+01
                   2.5200            -9.689369E+00            -5.094887E+01            -3.784586E+00             4.593695E+00             8.475937E+00             2.188316E+01             2.346730E+01
                   2.7000            -1.023922E+01            -5.100144E+01            -4.285906E+00             4.590553E+00             8.980894E+00             2.196775E+01             2.373265E+01
                   2.8800            -1.078827E+01            -5.105551E+01            -4.786458E+00             4.588315E+00             9.485951E+00             2.205286E+01             2.400649E+01
                   3.0600            -1.133650E+01            -5.111107E+01            -5.286219E+00             4.586975E+00             9.991083E+00             2.213840E+01             2.428848E+01
                   3.2400            -1.188391E+01            -5.116810E+01            -5.785193E+00             4.586530E+00             1.049629E+01             2.222431E+01             2.457828E+01
                   3.4200            -1.243050E+01            -5.122658E+01            -6.283376E+00             4.586977E+00             1.100156E+01             2.231049E+01             2.487554E+01
                   3.6000            -1.297624E+01            -5.128649E+01            -6.780758E+00             4.588309E+00             1.150689E+01             2.239689E+01             2.517994E+01
                   3.7800            -1.352113E+01            -5.134781E+01            -7.277331E+00             4.590523E+00             1.201227E+01             2.248341E+01             2.549114E+01
                   3.9600            -1.406517E+01            -5.141051E+01            -7.773097E+00             4.593613E+00             1.251769E+01             2.256997E+01             2.580884E+01
                   4.1400            -1.460835E+01            -5.147458E+01            -8.268043E+00             4.597572E+00             1.302313E+01             2.265651E+01             2.613272E+01
                   4.3200            -1.515065E+01            -5.153999E+01            -8.762172E+00             4.602393E+00             1.352859E+01             2.274293E+01             2.646250E+01
                   4.5000            -1.569208E+01            -5.160670E+01            -9.255478E+00             4.608063E+00             1.403407E+01             2.282917E+01             2.679787E+01
                   4.6800            -1.623264E+01            -5.167469E+01            -9.747966E+00             4.614569E+00             1.453954E+01             2.291515E+01             2.713858E+01
                   4.8600            -1.677233E+01            -5.174391E+01            -1.023964E+01             4.621890E+00             1.504501E+01             2.300079E+01             2.748433E+01
                   5.0400            -1.731116E+01            -5.181429E+01            -1.073052E+01             4.629991E+00             1.555045E+01             2.308603E+01             2.783489E+01
                   5.2200            -1.784916E+01            -5.188577E+01            -1.122062E+01             4.638819E+00             1.605584E+01             2.317081E+01             2.819001E+01
                   5.4000            -1.838641E+01            -5.195817E+01            -1.171002E+01             4.648273E+00             1.656115E+01             2.325509E+01             2.854945E+01
                   5.5800            -1.892302E+01            -5.203124E+01            -1.219883E+01             4.658160E+00             1.706630E+01             2.333888E+01             2.891300E+01
                   5.7600            -1.945920E+01            -5.210460E+01            -1.268725E+01             4.668211E+00             1.757119E+01             2.342222E+01             2.928049E+01
                   5.9400            -1.999507E+01            -5.217800E+01            -1.317538E+01             4.678245E+00             1.807577E+01             2.350516E+01             2.965174E+01
                   6.1200            -2.053066E+01            -5.225135E+01            -1.366325E+01             4.688211E+00             1.857999E+01             2.358771E+01             3.002659E+01
