                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             8.287419E-02             7.481315E-04             2.250364E-06             5.621000E-05             8.065919E-04             5.624569E-01             8.659746E-02             5.632635E-01
                   0.1800             8.436948E-02            -2.293010E-03            -6.897320E-06             2.926331E-04            -2.007275E-03             5.633904E-01             8.650736E-02             5.613831E-01
                   0.3600             8.457954E-02            -4.529599E-03            -1.362489E-05             6.241745E-04            -3.919050E-03             5.632644E-01             8.647100E-02             5.593454E-01
                   0.5400             8.481049E-02            -6.766298E-03            -2.035270E-05             9.551063E-04            -5.831544E-03             5.631618E-01             8.643502E-02             5.573302E-01
                   0.7200             8.506226E-02            -9.002871E-03            -2.708002E-05             1.285388E-03            -7.744563E-03             5.630839E-01             8.640100E-02             5.553394E-01
                   0.9000             8.533455E-02            -1.123872E-02            -3.380500E-05             1.615002E-03            -9.657520E-03             5.630318E-01             8.637003E-02             5.533743E-01
                   1.0800             8.562696E-02            -1.347370E-02            -4.052716E-05             1.943945E-03            -1.157028E-02             5.630062E-01             8.634337E-02             5.514359E-01
                   1.2600             8.593909E-02            -1.570812E-02            -4.724743E-05             2.272223E-03            -1.348315E-02             5.630076E-01             8.632208E-02             5.495245E-01
                   1.4400             8.627037E-02            -1.794157E-02            -5.396448E-05             2.599843E-03            -1.539569E-02             5.630901E-01             8.630696E-02             5.476944E-01
                   1.6200             8.662023E-02            -2.017398E-02            -6.067809E-05             2.926821E-03            -1.730783E-02             5.637952E-01             8.629856E-02             5.464873E-01
                   1.8000             8.698807E-02            -2.240510E-02            -6.738749E-05             3.253171E-03            -1.921932E-02             5.645262E-01             8.629712E-02             5.453069E-01
                   1.9800             8.737334E-02            -2.463506E-02            -7.409297E-05             3.578911E-03            -2.113024E-02             5.652825E-01             8.630261E-02             5.441523E-01
                   2.1600             8.777537E-02            -2.686351E-02            -8.079352E-05             3.904062E-03            -2.304025E-02             5.660630E-01             8.631469E-02             5.430227E-01
                   2.3400             8.819359E-02            -2.909047E-02            -8.748906E-05             4.228645E-03            -2.494931E-02             5.668663E-01             8.633279E-02             5.419170E-01
                   2.5200             8.862736E-02            -3.131572E-02            -9.417899E-05             4.552683E-03            -2.685721E-02             5.676910E-01             8.635615E-02             5.408338E-01
                   2.7000             8.907608E-02            -3.353913E-02            -1.008628E-04             4.876202E-03            -2.876379E-02             5.685354E-01             8.638388E-02             5.397716E-01
                   2.8800             8.953914E-02            -3.576064E-02            -1.075403E-04             5.199227E-03            -3.066895E-02             5.693978E-01             8.641496E-02             5.387289E-01
                   3.0600             9.001595E-02            -3.798002E-02            -1.142109E-04             5.521788E-03            -3.257245E-02             5.702766E-01             8.644842E-02             5.377041E-01
                   3.2400             9.050591E-02            -4.019722E-02            -1.208741E-04             5.843913E-03            -3.447418E-02             5.711698E-01             8.648321E-02             5.366957E-01
                   3.4200             9.100847E-02            -4.241209E-02            -1.275297E-04             6.165634E-03            -3.637399E-02             5.720760E-01             8.651839E-02             5.357020E-01
                   3.6000             9.152305E-02            -4.462451E-02            -1.341772E-04             6.486983E-03            -3.827171E-02             5.729936E-01             8.655309E-02             5.347219E-01
                   3.7800             9.204910E-02            -4.683433E-02            -1.408160E-04             6.807995E-03            -4.016715E-02             5.739211E-01             8.658655E-02             5.337540E-01
                   3.9600             9.258609E-02            -4.904145E-02            -1.474460E-04             7.128705E-03            -4.206019E-02             5.748573E-01             8.661813E-02             5.327971E-01
                   4.1400             9.313351E-02            -5.124571E-02            -1.540664E-04             7.449148E-03            -4.395063E-02             5.758009E-01             8.664729E-02             5.318503E-01
                   4.3200             9.369084E-02            -5.344702E-02            -1.606771E-04             7.769361E-03            -4.583834E-02             5.767511E-01             8.667364E-02             5.309127E-01
                   4.5000             9.425761E-02            -5.564522E-02            -1.672775E-04             8.089382E-03            -4.772311E-02             5.777068E-01             8.669688E-02             5.299837E-01
                   4.6800             9.483333E-02            -5.784020E-02            -1.738673E-04             8.409245E-03            -4.960482E-02             5.786674E-01             8.671684E-02             5.290626E-01
                   4.8600             9.541756E-02            -6.003183E-02            -1.804460E-04             8.728983E-03            -5.148329E-02             5.796322E-01             8.673343E-02             5.281489E-01
                   5.0400             9.600986E-02            -6.221999E-02            -1.870133E-04             9.048623E-03            -5.335838E-02             5.806008E-01             8.674665E-02             5.272424E-01
                   5.2200             9.660982E-02            -6.440454E-02            -1.935686E-04             9.368177E-03            -5.522993E-02             5.815726E-01             8.675656E-02             5.263427E-01
                   5.4000             9.721705E-02            -6.658537E-02            -2.001116E-04             9.687630E-03            -5.709785E-02             5.825476E-01             8.676329E-02             5.254497E-01
                   5.5800             9.783118E-02            -6.876233E-02            -2.066418E-04             1.000690E-02            -5.896207E-02             5.835255E-01             8.676702E-02             5.245634E-01
                   5.7600             9.845193E-02            -7.093534E-02            -2.131589E-04             1.032585E-02            -6.082264E-02             5.845064E-01             8.676795E-02             5.236838E-01
                   5.9400             9.907898E-02            -7.310422E-02            -2.196625E-04             1.064437E-02            -6.267951E-02             5.854905E-01             8.676633E-02             5.228110E-01
