                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   0.0000             3.291922E+02             3.291922E+02             3.322619E+02             3.322619E+02             3.333270E+02             3.298338E+02             3.292531E+02             3.298338E+02             3.292531E+02
                   0.1800             3.291781E+02             3.292182E+02             3.322332E+02             3.322774E+02             3.333455E+02             3.298379E+02             3.292767E+02             3.298563E+02             3.292997E+02
                   0.3600             3.291136E+02             3.291740E+02             3.321610E+02             3.322288E+02             3.332981E+02             3.297975E+02             3.292471E+02             3.298110E+02             3.292637E+02
                   0.5400             3.290456E+02             3.291206E+02             3.320866E+02             3.321721E+02             3.332422E+02             3.297460E+02             3.292034E+02             3.297567E+02             3.292164E+02
                   0.7200             3.289756E+02             3.290624E+02             3.320110E+02             3.321112E+02             3.331820E+02             3.296888E+02             3.291522E+02             3.296977E+02             3.291630E+02
                   0.9000             3.289055E+02             3.290023E+02             3.319358E+02             3.320489E+02             3.331203E+02             3.296292E+02             3.290975E+02             3.296370E+02             3.291070E+02
                   1.0800             3.288366E+02             3.289422E+02             3.318624E+02             3.319870E+02             3.330588E+02             3.295694E+02             3.290418E+02             3.295764E+02             3.290505E+02
                   1.2600             3.287700E+02             3.288834E+02             3.317916E+02             3.319265E+02             3.329987E+02             3.295106E+02             3.289867E+02             3.295171E+02             3.289949E+02
                   1.4400             3.287061E+02             3.288265E+02             3.317237E+02             3.318681E+02             3.329407E+02             3.294536E+02             3.289329E+02             3.294597E+02             3.289409E+02
                   1.6200             3.286453E+02             3.287720E+02             3.316591E+02             3.318121E+02             3.328850E+02             3.293987E+02             3.288810E+02             3.294047E+02             3.288890E+02
                   1.8000             3.285876E+02             3.287200E+02             3.315978E+02             3.317588E+02             3.328319E+02             3.293462E+02             3.288313E+02             3.293523E+02             3.288395E+02
                   1.9800             3.285331E+02             3.286706E+02             3.315400E+02             3.317081E+02             3.327815E+02             3.292963E+02             3.287840E+02             3.293025E+02             3.287925E+02
