                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             1.014021E-03             1.704536E+01             0.000000E+00             1.903653E+00             3.528289E+03
                   0.1800             3.137776E-02             1.707481E+01             0.000000E+00             1.816980E+00             3.528436E+03
                   0.3600             5.416056E-02             1.710605E+01             0.000000E+00             1.793589E+00             3.528474E+03
                   0.5400             7.458663E-02             1.713607E+01             0.000000E+00             1.779451E+00             3.528495E+03
                   0.7200             9.379756E-02             1.716472E+01             0.000000E+00             1.771051E+00             3.528506E+03
                   0.9000             1.122564E-01             1.719190E+01             0.000000E+00             1.766113E+00             3.528511E+03
                   1.0800             1.301802E-01             1.721754E+01             0.000000E+00             1.763227E+00             3.528512E+03
                   1.2600             1.476816E-01             1.724161E+01             0.000000E+00             1.761540E+00             3.528511E+03
                   1.4400             1.648266E-01             1.726411E+01             0.000000E+00             1.760546E+00             3.528509E+03
                   1.6200             1.816585E-01             1.728503E+01             0.000000E+00             1.759948E+00             3.528507E+03
                   1.8000             1.982094E-01             1.730438E+01             0.000000E+00             1.759570E+00             3.528504E+03
                   1.9800             2.145051E-01             1.732216E+01             0.000000E+00             1.759311E+00             3.528501E+03
                   2.1600             2.305673E-01             1.733839E+01             0.000000E+00             1.759113E+00             3.528498E+03
                   2.3400             2.464148E-01             1.735307E+01             0.000000E+00             1.758942E+00             3.528496E+03
                   2.5200             2.620642E-01             1.736623E+01             0.000000E+00             1.758780E+00             3.528493E+03
                   2.7000             2.775304E-01             1.737787E+01             0.000000E+00             1.758615E+00             3.528491E+03
                   2.8800             2.928263E-01             1.738801E+01             0.000000E+00             1.758442E+00             3.528489E+03
                   3.0600             3.079639E-01             1.739666E+01             0.000000E+00             1.758261E+00             3.528488E+03
                   3.2400             3.229536E-01             1.740382E+01             0.000000E+00             1.758068E+00             3.528486E+03
                   3.4200             3.378048E-01             1.740953E+01             0.000000E+00             1.757866E+00             3.528485E+03
                   3.6000             3.525262E-01             1.741378E+01             0.000000E+00             1.757653E+00             3.528483E+03
                   3.7800             3.671256E-01             1.741659E+01             0.000000E+00             1.757433E+00             3.528482E+03
                   3.9600             3.816099E-01             1.741799E+01             0.000000E+00             1.757205E+00             3.528482E+03
                   4.1400             3.959859E-01             1.741797E+01             0.000000E+00             1.756971E+00             3.528481E+03
                   4.3200             4.102593E-01             1.741657E+01             0.000000E+00             1.756732E+00             3.528481E+03
                   4.5000             4.244358E-01             1.741381E+01             0.000000E+00             1.756489E+00             3.528480E+03
                   4.6800             4.385206E-01             1.740971E+01             0.000000E+00             1.756244E+00             3.528480E+03
                   4.8600             4.525185E-01             1.740431E+01             0.000000E+00             1.755997E+00             3.528480E+03
                   5.0400             4.664341E-01             1.739768E+01             0.000000E+00             1.755749E+00             3.528481E+03
                   5.2200             4.802716E-01             1.738988E+01             0.000000E+00             1.755502E+00             3.528481E+03
                   5.4000             4.940352E-01             1.738110E+01             0.000000E+00             1.755256E+00             3.528482E+03
                   5.5800             5.077288E-01             1.737160E+01             0.000000E+00             1.755012E+00             3.528482E+03
                   5.7600             5.213560E-01             1.736182E+01             0.000000E+00             1.754770E+00             3.528483E+03
                   5.9400             5.349206E-01             1.735202E+01             0.000000E+00             1.754533E+00             3.528484E+03
                   6.1200             5.484260E-01             1.734229E+01             0.000000E+00             1.754299E+00             3.528484E+03
                   6.3000             5.618755E-01             1.733264E+01             0.000000E+00             1.754072E+00             3.528485E+03
                   6.4800             5.752724E-01             1.732308E+01             0.000000E+00             1.753852E+00             3.528485E+03
                   6.6600             5.886199E-01             1.731360E+01             0.000000E+00             1.753640E+00             3.528486E+03
                   6.8400             6.019213E-01             1.730419E+01             0.000000E+00             1.753437E+00             3.528487E+03
                   7.0200             6.151794E-01             1.729488E+01             0.000000E+00             1.753244E+00             3.528487E+03
                   7.2000             6.283973E-01             1.728564E+01             0.000000E+00             1.753063E+00             3.528488E+03
                   7.3800             6.415781E-01             1.727648E+01             0.000000E+00             1.752895E+00             3.528488E+03
                   7.5600             6.547245E-01             1.726741E+01             0.000000E+00             1.752741E+00             3.528489E+03
                   7.7400             6.678396E-01             1.725841E+01             0.000000E+00             1.752602E+00             3.528489E+03
                   7.9200             6.809262E-01             1.724950E+01             0.000000E+00             1.752480E+00             3.528490E+03
                   8.1000             6.939872E-01             1.724067E+01             0.000000E+00             1.752374E+00             3.528490E+03
                   8.2800             7.070253E-01             1.723191E+01             0.000000E+00             1.752287E+00             3.528491E+03
                   8.4600             7.200433E-01             1.722324E+01             0.000000E+00             1.752220E+00             3.528491E+03
                   8.6400             7.330440E-01             1.721464E+01             0.000000E+00             1.752174E+00             3.528491E+03
                   8.8200             7.460302E-01             1.720613E+01             0.000000E+00             1.752150E+00             3.528492E+03
                   9.0000             7.590046E-01             1.719769E+01             0.000000E+00             1.752148E+00             3.528492E+03
                   9.1800             7.719700E-01             1.718933E+01             0.000000E+00             1.752170E+00             3.528492E+03
                   9.3600             7.849289E-01             1.718105E+01             0.000000E+00             1.752217E+00             3.528492E+03
                   9.5400             7.978841E-01             1.717284E+01             0.000000E+00             1.752290E+00             3.528492E+03
                   9.7200             8.108382E-01             1.716471E+01             0.000000E+00             1.752390E+00             3.528492E+03
                   9.9000             8.237939E-01             1.715666E+01             0.000000E+00             1.752517E+00             3.528492E+03
                  10.0800             8.367537E-01             1.714869E+01             0.000000E+00             1.752673E+00             3.528492E+03
                  10.2600             8.497201E-01             1.714079E+01             0.000000E+00             1.752858E+00             3.528492E+03
                  10.4400             8.626958E-01             1.713297E+01             0.000000E+00             1.753073E+00             3.528492E+03
                  10.6200             8.756831E-01             1.712522E+01             0.000000E+00             1.753319E+00             3.528492E+03
                  10.8000             8.886846E-01             1.711755E+01             0.000000E+00             1.753596E+00             3.528491E+03
                  10.9800             9.017025E-01             1.710995E+01             0.000000E+00             1.753905E+00             3.528491E+03
                  11.1600             9.147392E-01             1.710242E+01             0.000000E+00             1.754246E+00             3.528491E+03
                  11.3400             9.277970E-01             1.709497E+01             0.000000E+00             1.754620E+00             3.528490E+03
                  11.5200             9.408782E-01             1.708760E+01             0.000000E+00             1.755027E+00             3.528490E+03
                  11.7000             9.539848E-01             1.708029E+01             0.000000E+00             1.755468E+00             3.528489E+03
                  11.8800             9.671190E-01             1.707306E+01             0.000000E+00             1.755943E+00             3.528488E+03
                  12.0600             9.802826E-01             1.706590E+01             0.000000E+00             1.756451E+00             3.528488E+03
                  12.2400             9.934778E-01             1.705881E+01             0.000000E+00             1.756993E+00             3.528487E+03
                  12.4200             1.006706E+00             1.705179E+01             0.000000E+00             1.757569E+00             3.528486E+03
                  12.6000             1.019970E+00             1.704484E+01             0.000000E+00             1.758179E+00             3.528485E+03
                  12.7800             1.033270E+00             1.703796E+01             0.000000E+00             1.758823E+00             3.528484E+03
                  12.9600             1.046608E+00             1.703115E+01             0.000000E+00             1.759500E+00             3.528483E+03
                  13.1400             1.059986E+00             1.702441E+01             0.000000E+00             1.760211E+00             3.528482E+03
                  13.3200             1.073405E+00             1.701773E+01             0.000000E+00             1.760954E+00             3.528481E+03
                  13.5000             1.086866E+00             1.701113E+01             0.000000E+00             1.761729E+00             3.528480E+03
                  13.6800             1.100371E+00             1.700459E+01             0.000000E+00             1.762536E+00             3.528478E+03
                  13.8600             1.113920E+00             1.699812E+01             0.000000E+00             1.763374E+00             3.528477E+03
