                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             7.699769E-02             4.429221E-04             1.332300E-06             5.618429E-05             5.004387E-04             4.985804E-01             7.616098E-02             4.990809E-01
                   0.1800             7.933242E-02            -1.357549E-03            -4.083474E-06             2.266845E-04            -1.134948E-03             5.000383E-01             7.587183E-02             4.989033E-01
                   0.3600             7.947384E-02            -2.681694E-03            -8.066447E-06             5.631024E-04            -2.126658E-03             4.999490E-01             7.588359E-02             4.978223E-01
                   0.5400             7.961992E-02            -4.005904E-03            -1.204957E-05             8.989215E-04            -3.119032E-03             4.998750E-01             7.590442E-02             4.967560E-01
                   0.7200             7.977393E-02            -5.330040E-03            -1.603240E-05             1.233865E-03            -4.112207E-03             4.998187E-01             7.593363E-02             4.957065E-01
                   0.9000             7.993701E-02            -6.653745E-03            -2.001383E-05             1.567856E-03            -5.105903E-03             4.997804E-01             7.597058E-02             4.946745E-01
                   1.0800             8.010944E-02            -7.976937E-03            -2.399361E-05             1.900888E-03            -6.100042E-03             4.997591E-01             7.601396E-02             4.936591E-01
                   1.2600             8.029119E-02            -9.299801E-03            -2.797226E-05             2.232984E-03            -7.094789E-03             4.997527E-01             7.606175E-02             4.926579E-01
                   1.4400             8.048202E-02            -1.062209E-02            -3.194901E-05             2.564180E-03            -8.089856E-03             4.997584E-01             7.611137E-02             4.916685E-01
                   1.6200             8.068165E-02            -1.194376E-02            -3.592372E-05             2.894514E-03            -9.085165E-03             4.997729E-01             7.615974E-02             4.906877E-01
                   1.8000             8.088979E-02            -1.326467E-02            -3.989594E-05             3.224030E-03            -1.008053E-02             4.997925E-01             7.620355E-02             4.897120E-01
                   1.9800             8.110614E-02            -1.458488E-02            -4.386584E-05             3.552775E-03            -1.107597E-02             4.998137E-01             7.623940E-02             4.887378E-01
                   2.1600             8.133037E-02            -1.590422E-02            -4.783282E-05             3.880798E-03            -1.207125E-02             4.998332E-01             7.626427E-02             4.877619E-01
                   2.3400             8.156219E-02            -1.722266E-02            -5.179683E-05             4.208150E-03            -1.306630E-02             5.003286E-01             7.627572E-02             4.872623E-01
                   2.5200             8.180125E-02            -1.854009E-02            -5.575752E-05             4.534885E-03            -1.406096E-02             5.008284E-01             7.627219E-02             4.867675E-01
                   2.7000             8.204726E-02            -1.985643E-02            -5.971461E-05             4.861061E-03            -1.505509E-02             5.013187E-01             7.625325E-02             4.862636E-01
                   2.8800             8.229990E-02            -2.117165E-02            -6.366795E-05             5.186735E-03            -1.604858E-02             5.017998E-01             7.621972E-02             4.857512E-01
