                   Degree              dlvdt[mm/s]            dlvdtt[mm/s2]
                   0.0000             0.000000E+00             1.067089E+05
                   0.1800             2.262374E+00             1.067082E+05
                   0.3600             4.524717E+00             1.067060E+05
                   0.5400             6.787000E+00             1.067024E+05
                   0.7200             9.049192E+00             1.066974E+05
                   0.9000             1.131126E+01             1.066910E+05
                   1.0800             1.357318E+01             1.066831E+05
                   1.2600             1.583492E+01             1.066738E+05
                   1.4400             1.809644E+01             1.066631E+05
                   1.6200             2.035772E+01             1.066509E+05
                   1.8000             2.261873E+01             1.066373E+05
                   1.9800             2.487944E+01             1.066223E+05
                   2.1600             2.713981E+01             1.066058E+05
                   2.3400             2.939981E+01             1.065880E+05
                   2.5200             3.165943E+01             1.065686E+05
                   2.7000             3.391862E+01             1.065479E+05
                   2.8800             3.617735E+01             1.065257E+05
                   3.0600             3.843560E+01             1.065021E+05
                   3.2400             4.069333E+01             1.064771E+05
                   3.4200             4.295052E+01             1.064507E+05
                   3.6000             4.520713E+01             1.064228E+05
                   3.7800             4.746314E+01             1.063935E+05
                   3.9600             4.971851E+01             1.063628E+05
                   4.1400             5.197321E+01             1.063307E+05
                   4.3200             5.422722E+01             1.062971E+05
                   4.5000             5.648050E+01             1.062621E+05
                   4.6800             5.873302E+01             1.062257E+05
                   4.8600             6.098476E+01             1.061879E+05
                   5.0400             6.323568E+01             1.061486E+05
                   5.2200             6.548575E+01             1.061080E+05
                   5.4000             6.773495E+01             1.060659E+05
                   5.5800             6.998324E+01             1.060224E+05
                   5.7600             7.223059E+01             1.059775E+05
                   5.9400             7.447697E+01             1.059312E+05
                   6.1200             7.672236E+01             1.058835E+05
                   6.3000             7.896672E+01             1.058343E+05
                   6.4800             8.121003E+01             1.057838E+05
                   6.6600             8.345224E+01             1.057318E+05
                   6.8400             8.569334E+01             1.056784E+05
                   7.0200             8.793330E+01             1.056237E+05
                   7.2000             9.017208E+01             1.055675E+05
                   7.3800             9.240965E+01             1.055099E+05
                   7.5600             9.464598E+01             1.054509E+05
                   7.7400             9.688106E+01             1.053906E+05
                   7.9200             9.911483E+01             1.053288E+05
                   8.1000             1.013473E+02             1.052656E+05
                   8.2800             1.035784E+02             1.052010E+05
                   8.4600             1.058081E+02             1.051351E+05
                   8.6400             1.080364E+02             1.050677E+05
                   8.8200             1.102633E+02             1.049989E+05
                   9.0000             1.124886E+02             1.049288E+05
                   9.1800             1.147125E+02             1.048573E+05
                   9.3600             1.169349E+02             1.047844E+05
                   9.5400             1.191557E+02             1.047101E+05
                   9.7200             1.213749E+02             1.046344E+05
                   9.9000             1.235924E+02             1.045573E+05
                  10.0800             1.258084E+02             1.044789E+05
                  10.2600             1.280226E+02             1.043991E+05
                  10.4400             1.302352E+02             1.043179E+05
                  10.6200             1.324460E+02             1.042353E+05
                  10.8000             1.346550E+02             1.041514E+05
                  10.9800             1.368623E+02             1.040661E+05
                  11.1600             1.390677E+02             1.039794E+05
                  11.3400             1.412713E+02             1.038914E+05
                  11.5200             1.434730E+02             1.038020E+05
                  11.7000             1.456728E+02             1.037113E+05
                  11.8800             1.478707E+02             1.036192E+05
                  12.0600             1.500665E+02             1.035257E+05
                  12.2400             1.522604E+02             1.034309E+05
                  12.4200             1.544523E+02             1.033347E+05
                  12.6000             1.566421E+02             1.032372E+05
                  12.7800             1.588298E+02             1.031384E+05
                  12.9600             1.610155E+02             1.030381E+05
                  13.1400             1.631989E+02             1.029366E+05
                  13.3200             1.653802E+02             1.028337E+05
                  13.5000             1.675594E+02             1.027295E+05
                  13.6800             1.697363E+02             1.026240E+05
                  13.8600             1.719109E+02             1.025171E+05
                  14.0400             1.740833E+02             1.024089E+05
                  14.2200             1.762533E+02             1.022993E+05
                  14.4000             1.784210E+02             1.021885E+05
                  14.5800             1.805864E+02             1.020763E+05
                  14.7600             1.827493E+02             1.019628E+05
                  14.9400             1.849099E+02             1.018480E+05
                  15.1200             1.870680E+02             1.017318E+05
                  15.3000             1.892236E+02             1.016144E+05
                  15.4800             1.913767E+02             1.014957E+05
                  15.6600             1.935273E+02             1.013756E+05
                  15.8400             1.956753E+02             1.012543E+05
                  16.0200             1.978207E+02             1.011316E+05
                  16.2000             1.999636E+02             1.010077E+05
                  16.3800             2.021038E+02             1.008824E+05
                  16.5600             2.042413E+02             1.007559E+05
                  16.7400             2.063761E+02             1.006281E+05
                  16.9200             2.085082E+02             1.004990E+05
                  17.1000             2.106375E+02             1.003687E+05
                  17.2800             2.127641E+02             1.002370E+05
                  17.4600             2.148878E+02             1.001041E+05
                  17.6400             2.170088E+02             9.996990E+04
                  17.8200             2.191268E+02             9.983444E+04
                  18.0000             2.212420E+02             9.969771E+04
                  18.1800             2.233543E+02             9.955973E+04
                  18.3600             2.254636E+02             9.942049E+04
                  18.5400             2.275700E+02             9.927999E+04
                  18.7200             2.296734E+02             9.913824E+04
                  18.9000             2.317737E+02             9.899525E+04
                  19.0800             2.338710E+02             9.885101E+04
                  19.2600             2.359653E+02             9.870553E+04
                  19.4400             2.380564E+02             9.855881E+04
                  19.6200             2.401444E+02             9.841085E+04
                  19.8000             2.422293E+02             9.826167E+04
                  19.9800             2.443110E+02             9.811126E+04
                  20.1600             2.463895E+02             9.795963E+04
                  20.3400             2.484648E+02             9.780677E+04
                  20.5200             2.505368E+02             9.765270E+04
                  20.7000             2.526055E+02             9.749741E+04
                  20.8800             2.546709E+02             9.734092E+04
                  21.0600             2.567330E+02             9.718322E+04
                  21.2400             2.587918E+02             9.702432E+04
                  21.4200             2.608471E+02             9.686422E+04
                  21.6000             2.628991E+02             9.670293E+04
                  21.7800             2.649476E+02             9.654044E+04
                  21.9600             2.669926E+02             9.637677E+04
                  22.1400             2.690342E+02             9.621191E+04
                  22.3200             2.710723E+02             9.604587E+04
                  22.5000             2.731068E+02             9.587866E+04
                  22.6800             2.751378E+02             9.571028E+04
                  22.8600             2.771652E+02             9.554073E+04
                  23.0400             2.791890E+02             9.537001E+04
                  23.2200             2.812092E+02             9.519813E+04
                  23.4000             2.832257E+02             9.502510E+04
                  23.5800             2.852385E+02             9.485091E+04
                  23.7600             2.872476E+02             9.467558E+04
                  23.9400             2.892530E+02             9.449910E+04
                  24.1200             2.912546E+02             9.432148E+04
                  24.3000             2.932525E+02             9.414272E+04
                  24.4800             2.952465E+02             9.396284E+04
                  24.6600             2.972368E+02             9.378182E+04
                  24.8400             2.992231E+02             9.359968E+04
                  25.0200             3.012056E+02             9.341642E+04
                  25.2000             3.031843E+02             9.323204E+04
                  25.3800             3.051589E+02             9.304655E+04
                  25.5600             3.071297E+02             9.285995E+04
                  25.7400             3.090965E+02             9.267225E+04
                  25.9200             3.110592E+02             9.248345E+04
                  26.1000             3.130180E+02             9.229355E+04
                  26.2800             3.149727E+02             9.210257E+04
                  26.4600             3.169234E+02             9.191049E+04
                  26.6400             3.188700E+02             9.171734E+04
                  26.8200             3.208125E+02             9.152310E+04
                  27.0000             3.227508E+02             9.132780E+04
                  27.1800             3.246850E+02             9.113142E+04
                  27.3600             3.266151E+02             9.093398E+04
                  27.5400             3.285409E+02             9.073547E+04
                  27.7200             3.304625E+02             9.053591E+04
                  27.9000             3.323798E+02             9.033530E+04
                  28.0800             3.342929E+02             9.013364E+04
                  28.2600             3.362018E+02             8.993094E+04
                  28.4400             3.381063E+02             8.972719E+04
                  28.6200             3.400064E+02             8.952242E+04
                  28.8000             3.419023E+02             8.931661E+04
                  28.9800             3.437937E+02             8.910978E+04
                  29.1600             3.456808E+02             8.890193E+04
                  29.3400             3.475634E+02             8.869306E+04
                  29.5200             3.494416E+02             8.848318E+04
                  29.7000             3.513153E+02             8.827229E+04
                  29.8800             3.531846E+02             8.806040E+04
                  30.0600             3.550493E+02             8.784751E+04
                  30.2400             3.569096E+02             8.763362E+04
                  30.4200             3.587652E+02             8.741875E+04
                  30.6000             3.606164E+02             8.720289E+04
                  30.7800             3.624629E+02             8.698606E+04
                  30.9600             3.643048E+02             8.676824E+04
                  31.1400             3.661421E+02             8.654946E+04
                  31.3200             3.679747E+02             8.632971E+04
                  31.5000             3.698027E+02             8.610900E+04
                  31.6800             3.716260E+02             8.588733E+04
                  31.8600             3.734446E+02             8.566471E+04
                  32.0400             3.752584E+02             8.544115E+04
                  32.2200             3.770675E+02             8.521664E+04
                  32.4000             3.788718E+02             8.499119E+04
                  32.5800             3.806714E+02             8.476481E+04
                  32.7600             3.824661E+02             8.453750E+04
                  32.9400             3.842560E+02             8.430927E+04
                  33.1200             3.860410E+02             8.408012E+04
                  33.3000             3.878212E+02             8.385005E+04
                  33.4800             3.895965E+02             8.361908E+04
                  33.6600             3.913669E+02             8.338720E+04
                  33.8400             3.931324E+02             8.315442E+04
                  34.0200             3.948929E+02             8.292075E+04
                  34.2000             3.966484E+02             8.268618E+04
                  34.3800             3.983990E+02             8.245073E+04
                  34.5600             4.001446E+02             8.221440E+04
                  34.7400             4.018851E+02             8.197720E+04
                  34.9200             4.036206E+02             8.173912E+04
                  35.1000             4.053511E+02             8.150018E+04
                  35.2800             4.070765E+02             8.126038E+04
                  35.4600             4.087967E+02             8.101972E+04
                  35.6400             4.105119E+02             8.077821E+04
                  35.8200             4.122220E+02             8.053585E+04
                  36.0000             4.139269E+02             8.029265E+04
                  36.1800             4.156266E+02             8.004862E+04
                  36.3600             4.173211E+02             7.980375E+04
                  36.5400             4.190105E+02             7.955806E+04
                  36.7200             4.206946E+02             7.931154E+04
                  36.9000             4.223735E+02             7.906421E+04
                  37.0800             4.240472E+02             7.881606E+04
                  37.2600             4.257155E+02             7.856711E+04
                  37.4400             4.273786E+02             7.831736E+04
                  37.6200             4.290364E+02             7.806681E+04
                  37.8000             4.306889E+02             7.781546E+04
                  37.9800             4.323360E+02             7.756333E+04
                  38.1600             4.339778E+02             7.731042E+04
                  38.3400             4.356142E+02             7.705673E+04
                  38.5200             4.372452E+02             7.680227E+04
                  38.7000             4.388708E+02             7.654704E+04
                  38.8800             4.404910E+02             7.629105E+04
                  39.0600             4.421057E+02             7.603430E+04
                  39.2400             4.437151E+02             7.577679E+04
                  39.4200             4.453189E+02             7.551855E+04
                  39.6000             4.469172E+02             7.525955E+04
                  39.7800             4.485101E+02             7.499982E+04
                  39.9600             4.500974E+02             7.473936E+04
                  40.1400             4.516793E+02             7.447817E+04
                  40.3200             4.532555E+02             7.421626E+04
                  40.5000             4.548262E+02             7.395363E+04
                  40.6800             4.563914E+02             7.369029E+04
                  40.8600             4.579509E+02             7.342624E+04
                  41.0400             4.595048E+02             7.316149E+04
                  41.2200             4.610532E+02             7.289604E+04
                  41.4000             4.625958E+02             7.262990E+04
                  41.5800             4.641329E+02             7.236307E+04
                  41.7600             4.656642E+02             7.209556E+04
                  41.9400             4.671899E+02             7.182737E+04
                  42.1200             4.687099E+02             7.155851E+04
                  42.3000             4.702242E+02             7.128898E+04
                  42.4800             4.717328E+02             7.101879E+04
                  42.6600             4.732356E+02             7.074794E+04
                  42.8400             4.747327E+02             7.047644E+04
                  43.0200             4.762240E+02             7.020429E+04
                  43.2000             4.777095E+02             6.993150E+04
                  43.3800             4.791893E+02             6.965807E+04
                  43.5600             4.806632E+02             6.938401E+04
                  43.7400             4.821313E+02             6.910932E+04
                  43.9200             4.835936E+02             6.883401E+04
                  44.1000             4.850501E+02             6.855809E+04
                  44.2800             4.865007E+02             6.828155E+04
                  44.4600             4.879454E+02             6.800440E+04
                  44.6400             4.893843E+02             6.772666E+04
                  44.8200             4.908172E+02             6.744831E+04
                  45.0000             4.922443E+02             6.716937E+04
                  45.1800             4.936654E+02             6.688985E+04
                  45.3600             4.950806E+02             6.660974E+04
                  45.5400             4.964898E+02             6.632906E+04
                  45.7200             4.978931E+02             6.604780E+04
                  45.9000             4.992904E+02             6.576598E+04
                  46.0800             5.006818E+02             6.548359E+04
                  46.2600             5.020671E+02             6.520065E+04
                  46.4400             5.034465E+02             6.491716E+04
                  46.6200             5.048198E+02             6.463311E+04
                  46.8000             5.061871E+02             6.434853E+04
                  46.9800             5.075483E+02             6.406341E+04
                  47.1600             5.089035E+02             6.377775E+04
                  47.3400             5.102527E+02             6.349157E+04
                  47.5200             5.115958E+02             6.320487E+04
                  47.7000             5.129328E+02             6.291765E+04
                  47.8800             5.142636E+02             6.262991E+04
                  48.0600             5.155884E+02             6.234167E+04
                  48.2400             5.169071E+02             6.205293E+04
                  48.4200             5.182197E+02             6.176368E+04
                  48.6000             5.195261E+02             6.147395E+04
                  48.7800             5.208263E+02             6.118373E+04
                  48.9600             5.221204E+02             6.089302E+04
                  49.1400             5.234083E+02             6.060184E+04
                  49.3200             5.246901E+02             6.031018E+04
                  49.5000             5.259657E+02             6.001805E+04
                  49.6800             5.272350E+02             5.972547E+04
                  49.8600             5.284982E+02             5.943242E+04
                  50.0400             5.297551E+02             5.913892E+04
                  50.2200             5.310058E+02             5.884497E+04
                  50.4000             5.322503E+02             5.855058E+04
                  50.5800             5.334886E+02             5.825574E+04
