               Volume[m3]            Pressure[kPa]
             5.000000E-08             1.007757E+02
             5.005066E-08             1.106869E+02
             5.009648E-08             1.107130E+02
             5.013763E-08             1.107137E+02
             5.017429E-08             1.107055E+02
             5.020665E-08             1.106949E+02
             5.023489E-08             1.106845E+02
             5.025918E-08             1.106750E+02
             5.027970E-08             1.106670E+02
             5.029663E-08             1.106603E+02
             5.031015E-08             1.106551E+02
             5.032045E-08             1.106512E+02
             5.032769E-08             1.106486E+02
             5.033207E-08             1.106472E+02
             5.033375E-08             1.106469E+02
             5.033292E-08             1.106476E+02
             5.032977E-08             1.106494E+02
             5.032446E-08             1.106520E+02
             5.031718E-08             1.106555E+02
             5.030811E-08             1.106597E+02
             5.029743E-08             1.106645E+02
             5.028532E-08             1.106700E+02
             5.027195E-08             1.106760E+02
             5.025752E-08             1.106824E+02
             5.024219E-08             1.106892E+02
             5.022615E-08             1.106963E+02
             5.020957E-08             1.107036E+02
             5.019265E-08             1.107110E+02
             5.017555E-08             1.107185E+02
             5.015845E-08             1.107260E+02
             5.014155E-08             1.107334E+02
             5.012501E-08             1.107406E+02
             5.010902E-08             1.107476E+02
             5.009376E-08             1.107542E+02
             5.007940E-08             1.107605E+02
             5.006612E-08             1.107662E+02
             5.005412E-08             1.107714E+02
             5.004355E-08             1.107760E+02
             5.003462E-08             1.107798E+02
             5.002748E-08             1.107828E+02
             5.002233E-08             1.107850E+02
             5.001935E-08             1.107861E+02
             5.001871E-08             1.107863E+02
             5.002059E-08             1.107853E+02
             5.002517E-08             1.107831E+02
             5.003263E-08             1.107796E+02
             5.004316E-08             1.107748E+02
             5.005692E-08             1.107686E+02
             5.007411E-08             1.107609E+02
             5.009489E-08             1.107515E+02
             5.011945E-08             1.107406E+02
             5.014796E-08             1.107279E+02
             5.018061E-08             1.107135E+02
             5.021757E-08             1.106972E+02
             5.025903E-08             1.106790E+02
             5.030516E-08             1.106589E+02
             5.035613E-08             1.106367E+02
             5.041214E-08             1.106124E+02
             5.047335E-08             1.105861E+02
             5.053994E-08             1.105575E+02
             5.061210E-08             1.105267E+02
             5.069000E-08             1.104936E+02
             5.077382E-08             1.104582E+02
             5.086374E-08             1.104205E+02
             5.095993E-08             1.103805E+02
             5.106258E-08             1.103380E+02
             5.117185E-08             1.102931E+02
             5.128793E-08             1.102458E+02
             5.141100E-08             1.101961E+02
             5.154123E-08             1.101439E+02
             5.167880E-08             1.100892E+02
             5.182389E-08             1.100321E+02
             5.197667E-08             1.099726E+02
             5.213732E-08             1.099106E+02
             5.230601E-08             1.098462E+02
             5.248293E-08             1.097795E+02
             5.266825E-08             1.097104E+02
             5.286215E-08             1.096389E+02
             5.306479E-08             1.095652E+02
             5.327637E-08             1.094892E+02
             5.349705E-08             1.094110E+02
             5.372700E-08             1.093307E+02
             5.396642E-08             1.092483E+02
             5.421546E-08             1.091639E+02
             5.447431E-08             1.090774E+02
             5.474313E-08             1.089891E+02
             5.502212E-08             1.088990E+02
             5.531143E-08             1.088071E+02
             5.561124E-08             1.087135E+02
             5.592174E-08             1.086184E+02
             5.624309E-08             1.085217E+02
             5.657546E-08             1.084236E+02
             5.691904E-08             1.083242E+02
             5.727398E-08             1.082235E+02
             5.764048E-08             1.081216E+02
             5.801870E-08             1.080187E+02
             5.840881E-08             1.079149E+02
             5.881099E-08             1.078102E+02
             5.922540E-08             1.077046E+02
             5.965223E-08             1.075985E+02
             6.009165E-08             1.074917E+02
             6.054382E-08             1.073844E+02
             6.100891E-08             1.072767E+02
             6.148711E-08             1.071688E+02
             6.197858E-08             1.070606E+02
             6.248349E-08             1.069523E+02
             6.300202E-08             1.068440E+02
             6.353433E-08             1.067357E+02
             6.408059E-08             1.066276E+02
             6.464098E-08             1.065198E+02
             6.521567E-08             1.064122E+02
             6.580482E-08             1.063050E+02
             6.640861E-08             1.061983E+02
             6.702720E-08             1.060921E+02
             6.766077E-08             1.059866E+02
             6.830948E-08             1.058817E+02
             6.897350E-08             1.057776E+02
             6.965300E-08             1.056743E+02
             7.034816E-08             1.055719E+02
             7.105912E-08             1.054704E+02
             7.178608E-08             1.053698E+02
             7.252918E-08             1.052704E+02
             7.328861E-08             1.051720E+02
             7.406452E-08             1.050747E+02
             7.485709E-08             1.049786E+02
             7.566647E-08             1.048837E+02
             7.649284E-08             1.047900E+02
             7.733637E-08             1.046976E+02
             7.819721E-08             1.046065E+02
             7.907554E-08             1.045167E+02
             7.997151E-08             1.044283E+02
             8.088530E-08             1.043413E+02
             8.181707E-08             1.042556E+02
             8.276698E-08             1.041714E+02
             8.373520E-08             1.040886E+02
             8.472189E-08             1.040072E+02
             8.572722E-08             1.039272E+02
             8.675134E-08             1.038487E+02
             8.779442E-08             1.037716E+02
             8.885663E-08             1.036960E+02
             8.993812E-08             1.036219E+02
             9.103906E-08             1.035492E+02
             9.215962E-08             1.034779E+02
             9.329994E-08             1.034081E+02
             9.446020E-08             1.033397E+02
             9.564055E-08             1.032727E+02
             9.684115E-08             1.032072E+02
             9.806217E-08             1.031431E+02
             9.930377E-08             1.030803E+02
             1.005661E-07             1.030190E+02
             1.018493E-07             1.029590E+02
             1.031536E-07             1.029003E+02
             1.044791E-07             1.028430E+02
             1.058259E-07             1.027871E+02
             1.071943E-07             1.027324E+02
             1.085844E-07             1.026790E+02
             1.099963E-07             1.026269E+02
             1.114302E-07             1.025760E+02
             1.128863E-07             1.025264E+02
             1.143647E-07             1.024779E+02
             1.158656E-07             1.024307E+02
             1.173891E-07             1.023846E+02
             1.189353E-07             1.023396E+02
             1.205046E-07             1.022958E+02
             1.220969E-07             1.022531E+02
             1.237124E-07             1.022115E+02
             1.253514E-07             1.021709E+02
             1.270139E-07             1.021314E+02
             1.287001E-07             1.020929E+02
             1.304101E-07             1.020554E+02
             1.321442E-07             1.020188E+02
             1.339025E-07             1.019833E+02
             1.356851E-07             1.019486E+02
             1.374921E-07             1.019149E+02
             1.393238E-07             1.018820E+02
             1.411802E-07             1.018501E+02
             1.430616E-07             1.018190E+02
             1.449680E-07             1.017887E+02
             1.468997E-07             1.017592E+02
             1.488567E-07             1.017306E+02
             1.508392E-07             1.017027E+02
             1.528475E-07             1.016755E+02
             1.548815E-07             1.016491E+02
             1.569415E-07             1.016234E+02
             1.590277E-07             1.015985E+02
             1.611400E-07             1.015742E+02
             1.632789E-07             1.015505E+02
             1.654442E-07             1.015275E+02
             1.676363E-07             1.015052E+02
             1.698552E-07             1.014834E+02
             1.721011E-07             1.014623E+02
             1.743741E-07             1.014417E+02
             1.766744E-07             1.014217E+02
             1.790022E-07             1.014023E+02
             1.813575E-07             1.013834E+02
             1.837406E-07             1.013650E+02
             1.861515E-07             1.013472E+02
             1.885904E-07             1.013298E+02
             1.910574E-07             1.013129E+02
             1.935527E-07             1.012965E+02
             1.960765E-07             1.012805E+02
             1.986288E-07             1.012650E+02
             2.012098E-07             1.012499E+02
             2.038197E-07             1.012353E+02
             2.064586E-07             1.012210E+02
             2.091266E-07             1.012072E+02
             2.118239E-07             1.011937E+02
             2.145505E-07             1.011806E+02
             2.173067E-07             1.011679E+02
             2.200926E-07             1.011555E+02
             2.229084E-07             1.011435E+02
             2.257540E-07             1.011318E+02
             2.286298E-07             1.011204E+02
             2.315358E-07             1.011093E+02
             2.344722E-07             1.010986E+02
             2.374390E-07             1.010881E+02
             2.404365E-07             1.010780E+02
             2.434648E-07             1.010681E+02
             2.465240E-07             1.010585E+02
             2.496142E-07             1.010492E+02
             2.527355E-07             1.010401E+02
             2.558882E-07             1.010313E+02
             2.590724E-07             1.010227E+02
             2.622880E-07             1.010143E+02
             2.655354E-07             1.010062E+02
             2.688147E-07             1.009984E+02
             2.721258E-07             1.009907E+02
             2.754691E-07             1.009832E+02
             2.788446E-07             1.009760E+02
             2.822525E-07             1.009689E+02
             2.856928E-07             1.009621E+02
             2.891657E-07             1.009554E+02
             2.926714E-07             1.009490E+02
             2.962099E-07             1.009427E+02
             2.997815E-07             1.009365E+02
             3.033861E-07             1.009306E+02
             3.070240E-07             1.009248E+02
             3.106952E-07             1.009192E+02
             3.144000E-07             1.009137E+02
             3.181384E-07             1.009084E+02
             3.219105E-07             1.009032E+02
             3.257165E-07             1.008982E+02
             3.295565E-07             1.008933E+02
             3.334306E-07             1.008885E+02
             3.373389E-07             1.008839E+02
             3.412816E-07             1.008794E+02
             3.452588E-07             1.008751E+02
             3.492705E-07             1.008708E+02
             3.533170E-07             1.008667E+02
             3.573984E-07             1.008627E+02
             3.615147E-07             1.008588E+02
             3.656661E-07             1.008550E+02
             3.698527E-07             1.008513E+02
             3.740746E-07             1.008477E+02
             3.783320E-07             1.008443E+02
             3.826249E-07             1.008409E+02
             3.869535E-07             1.008376E+02
             3.913178E-07             1.008344E+02
             3.957181E-07             1.008314E+02
             4.001544E-07             1.008284E+02
             4.046269E-07             1.008255E+02
             4.091356E-07             1.008226E+02
             4.136807E-07             1.008199E+02
             4.182622E-07             1.008172E+02
             4.228804E-07             1.008147E+02
             4.275352E-07             1.008122E+02
             4.322269E-07             1.008098E+02
             4.369555E-07             1.008074E+02
             4.417211E-07             1.008052E+02
             4.465239E-07             1.008030E+02
             4.513640E-07             1.008008E+02
             4.562414E-07             1.007988E+02
             4.611563E-07             1.007968E+02
             4.661089E-07             1.007949E+02
             4.710991E-07             1.007931E+02
             4.761271E-07             1.007913E+02
             4.811931E-07             1.007896E+02
             4.862970E-07             1.007880E+02
             4.914391E-07             1.007864E+02
             4.966195E-07             1.007849E+02
             5.018382E-07             1.007835E+02
             5.070953E-07             1.007821E+02
             5.123910E-07             1.007808E+02
             5.177253E-07             1.007796E+02
             5.230984E-07             1.007784E+02
             5.285104E-07             1.007774E+02
             5.339614E-07             1.007764E+02
             5.394514E-07             1.007755E+02
             5.449806E-07             1.007693E+02
             5.505490E-07             1.007608E+02
             5.561568E-07             1.007560E+02
             5.618042E-07             1.007544E+02
             5.674910E-07             1.007540E+02
             5.732176E-07             1.007537E+02
             5.789839E-07             1.007534E+02
             5.847901E-07             1.007530E+02
             5.906363E-07             1.007527E+02
             5.965225E-07             1.007524E+02
             6.024489E-07             1.007521E+02
             6.084156E-07             1.007518E+02
             6.144226E-07             1.007514E+02
             6.204701E-07             1.007511E+02
             6.265581E-07             1.007508E+02
             6.326867E-07             1.007504E+02
             6.388561E-07             1.007501E+02
             6.450664E-07             1.007498E+02
             6.513175E-07             1.007494E+02
             6.576096E-07             1.007491E+02
             6.639429E-07             1.007487E+02
             6.703174E-07             1.007484E+02
             6.767331E-07             1.007480E+02
             6.831902E-07             1.007476E+02
             6.896888E-07             1.007473E+02
             6.962290E-07             1.007469E+02
             7.028108E-07             1.007465E+02
             7.094343E-07             1.007462E+02
             7.160997E-07             1.007458E+02
             7.228069E-07             1.007454E+02
             7.295562E-07             1.007450E+02
             7.363475E-07             1.007446E+02
             7.431811E-07             1.007442E+02
             7.500568E-07             1.007439E+02
             7.569750E-07             1.007435E+02
             7.639355E-07             1.007431E+02
             7.709385E-07             1.007427E+02
             7.779842E-07             1.007423E+02
             7.850725E-07             1.007418E+02
             7.922036E-07             1.007414E+02
             7.993775E-07             1.007410E+02
             8.065943E-07             1.007406E+02
             8.138542E-07             1.007402E+02
             8.211571E-07             1.007397E+02
             8.285032E-07             1.007393E+02
             8.358925E-07             1.007389E+02
             8.433252E-07             1.007385E+02
             8.508012E-07             1.007380E+02
             8.583207E-07             1.007376E+02
             8.658838E-07             1.007371E+02
             8.734905E-07             1.007367E+02
             8.811409E-07             1.007362E+02
             8.888351E-07             1.007358E+02
             8.965732E-07             1.007353E+02
             9.043552E-07             1.007349E+02
             9.121812E-07             1.007344E+02
             9.200513E-07             1.007339E+02
             9.279655E-07             1.007334E+02
             9.359240E-07             1.007330E+02
             9.439268E-07             1.007325E+02
             9.519739E-07             1.007320E+02
             9.600655E-07             1.007315E+02
             9.682016E-07             1.007310E+02
             9.763823E-07             1.007305E+02
             9.846076E-07             1.007300E+02
             9.928777E-07             1.007295E+02
             1.001193E-06             1.007290E+02
             1.009552E-06             1.007285E+02
             1.017957E-06             1.007280E+02
             1.026407E-06             1.007275E+02
             1.034901E-06             1.007270E+02
             1.043441E-06             1.007265E+02
             1.052026E-06             1.007259E+02
             1.060656E-06             1.007254E+02
             1.069332E-06             1.007249E+02
             1.078053E-06             1.007243E+02
             1.086819E-06             1.007238E+02
             1.095631E-06             1.007233E+02
             1.104489E-06             1.007227E+02
             1.113392E-06             1.007222E+02
             1.122341E-06             1.007216E+02
             1.131336E-06             1.007211E+02
             1.140376E-06             1.007205E+02
             1.149462E-06             1.007199E+02
             1.158595E-06             1.007194E+02
             1.167773E-06             1.007188E+02
             1.176997E-06             1.007182E+02
             1.186268E-06             1.007176E+02
             1.195584E-06             1.007171E+02
             1.204947E-06             1.007165E+02
             1.214356E-06             1.007159E+02
             1.223812E-06             1.007153E+02
             1.233314E-06             1.007147E+02
             1.242862E-06             1.007141E+02
             1.252457E-06             1.007135E+02
             1.262099E-06             1.007129E+02
             1.271787E-06             1.007123E+02
             1.281521E-06             1.007117E+02
             1.291303E-06             1.007111E+02
             1.301131E-06             1.007104E+02
             1.311006E-06             1.007098E+02
             1.320928E-06             1.007092E+02
             1.330897E-06             1.007085E+02
             1.340913E-06             1.007079E+02
             1.350976E-06             1.007073E+02
             1.361085E-06             1.007066E+02
             1.371243E-06             1.007060E+02
             1.381447E-06             1.007053E+02
             1.391698E-06             1.007047E+02
             1.401997E-06             1.007040E+02
             1.412343E-06             1.007034E+02
             1.422736E-06             1.007027E+02
             1.433177E-06             1.007020E+02
             1.443665E-06             1.007013E+02
             1.454201E-06             1.007007E+02
             1.464784E-06             1.007000E+02
             1.475415E-06             1.006993E+02
             1.486094E-06             1.006986E+02
             1.496820E-06             1.006979E+02
             1.507594E-06             1.006972E+02
             1.518415E-06             1.006965E+02
             1.529285E-06             1.006958E+02
             1.540202E-06             1.006951E+02
             1.551167E-06             1.006944E+02
             1.562180E-06             1.006937E+02
             1.573241E-06             1.006930E+02
             1.584350E-06             1.006923E+02
             1.595507E-06             1.006915E+02
             1.606712E-06             1.006908E+02
             1.617965E-06             1.006901E+02
             1.629266E-06             1.006893E+02
             1.640616E-06             1.006886E+02
             1.652013E-06             1.006879E+02
             1.663459E-06             1.006871E+02
             1.674953E-06             1.006864E+02
             1.686496E-06             1.006856E+02
             1.698087E-06             1.006849E+02
             1.709726E-06             1.006841E+02
             1.721413E-06             1.006833E+02
             1.733149E-06             1.006826E+02
             1.744934E-06             1.006818E+02
             1.756767E-06             1.006810E+02
             1.768648E-06             1.006802E+02
             1.780578E-06             1.006795E+02
             1.792557E-06             1.006787E+02
             1.804584E-06             1.006779E+02
             1.816660E-06             1.006771E+02
             1.828785E-06             1.006763E+02
             1.840958E-06             1.006755E+02
             1.853180E-06             1.006747E+02
             1.865451E-06             1.006739E+02
             1.877770E-06             1.006731E+02
             1.890139E-06             1.006722E+02
             1.902556E-06             1.006714E+02
             1.915022E-06             1.006706E+02
             1.927537E-06             1.006698E+02
             1.940101E-06             1.006689E+02
             1.952714E-06             1.006681E+02
             1.965375E-06             1.006673E+02
             1.978086E-06             1.006664E+02
             1.990846E-06             1.006656E+02
             2.003654E-06             1.006647E+02
             2.016512E-06             1.006639E+02
             2.029419E-06             1.006630E+02
             2.042375E-06             1.006622E+02
             2.055380E-06             1.006613E+02
             2.068434E-06             1.006604E+02
             2.081537E-06             1.006596E+02
             2.094689E-06             1.006587E+02
             2.107891E-06             1.006578E+02
             2.121141E-06             1.006569E+02
             2.134441E-06             1.006561E+02
             2.147790E-06             1.006552E+02
             2.161188E-06             1.006543E+02
             2.174636E-06             1.006534E+02
             2.188133E-06             1.006525E+02
             2.201679E-06             1.006516E+02
             2.215274E-06             1.006507E+02
             2.228919E-06             1.006498E+02
             2.242613E-06             1.006489E+02
             2.256356E-06             1.006480E+02
             2.270148E-06             1.006470E+02
             2.283990E-06             1.006461E+02
             2.297881E-06             1.006452E+02
             2.311822E-06             1.006443E+02
             2.325812E-06             1.006433E+02
             2.339851E-06             1.006424E+02
             2.353940E-06             1.006414E+02
             2.368078E-06             1.006405E+02
             2.382266E-06             1.006396E+02
             2.396503E-06             1.006386E+02
             2.410789E-06             1.006377E+02
             2.425125E-06             1.006367E+02
             2.439510E-06             1.006357E+02
             2.453944E-06             1.006348E+02
             2.468428E-06             1.006338E+02
             2.482962E-06             1.006328E+02
             2.497545E-06             1.006319E+02
             2.512177E-06             1.006309E+02
             2.526859E-06             1.006299E+02
             2.541590E-06             1.006289E+02
             2.556371E-06             1.006279E+02
             2.571201E-06             1.006270E+02
             2.586081E-06             1.006260E+02
             2.601010E-06             1.006250E+02
             2.615988E-06             1.006240E+02
             2.631016E-06             1.006230E+02
             2.646093E-06             1.006220E+02
             2.661220E-06             1.006209E+02
             2.676397E-06             1.006199E+02
             2.691622E-06             1.006189E+02
             2.706897E-06             1.006179E+02
             2.722222E-06             1.006169E+02
             2.737596E-06             1.006158E+02
             2.753019E-06             1.006148E+02
             2.768492E-06             1.006138E+02
             2.784015E-06             1.006128E+02
             2.799586E-06             1.006117E+02
             2.815207E-06             1.006107E+02
             2.830878E-06             1.006096E+02
             2.846598E-06             1.006086E+02
             2.862367E-06             1.006075E+02
             2.878186E-06             1.006065E+02
             2.894054E-06             1.006054E+02
             2.909971E-06             1.006044E+02
             2.925938E-06             1.006033E+02
             2.941954E-06             1.006022E+02
             2.958019E-06             1.006012E+02
             2.974134E-06             1.006001E+02
             2.990298E-06             1.005990E+02
             3.006511E-06             1.005979E+02
             3.022774E-06             1.005969E+02
             3.039085E-06             1.005958E+02
             3.055446E-06             1.005947E+02
             3.071857E-06             1.005936E+02
             3.088316E-06             1.005925E+02
             3.104825E-06             1.005914E+02
             3.121383E-06             1.005903E+02
             3.137990E-06             1.005892E+02
             3.154646E-06             1.005881E+02
             3.171352E-06             1.005870E+02
             3.188106E-06             1.005859E+02
             3.204910E-06             1.005848E+02
             3.221763E-06             1.005837E+02
             3.238665E-06             1.005826E+02
             3.255615E-06             1.005814E+02
             3.272615E-06             1.005803E+02
             3.289664E-06             1.005792E+02
             3.306762E-06             1.005781E+02
             3.323909E-06             1.005769E+02
             3.341105E-06             1.005758E+02
             3.358350E-06             1.005747E+02
             3.375643E-06             1.005735E+02
             3.392986E-06             1.005724E+02
             3.410378E-06             1.005712E+02
             3.427818E-06             1.005701E+02
             3.445307E-06             1.005690E+02
             3.462845E-06             1.005678E+02
             3.480432E-06             1.005666E+02
             3.498067E-06             1.005655E+02
             3.515751E-06             1.005643E+02
             3.533484E-06             1.005632E+02
             3.551266E-06             1.005620E+02
             3.569096E-06             1.005608E+02
             3.586975E-06             1.005597E+02
             3.604902E-06             1.005585E+02
             3.622878E-06             1.005573E+02
             3.640902E-06             1.005561E+02
             3.658975E-06             1.005550E+02
             3.677097E-06             1.005538E+02
             3.695267E-06             1.005526E+02
             3.713485E-06             1.005514E+02
             3.731752E-06             1.005502E+02
             3.750067E-06             1.005490E+02
             3.768430E-06             1.005478E+02
             3.786842E-06             1.005466E+02
             3.805302E-06             1.005454E+02
             3.823810E-06             1.005442E+02
             3.842366E-06             1.005430E+02
             3.860971E-06             1.005418E+02
             3.879623E-06             1.005406E+02
             3.898324E-06             1.005394E+02
             3.917073E-06             1.005382E+02
             3.935869E-06             1.005370E+02
             3.954714E-06             1.005358E+02
             3.973607E-06             1.005346E+02
             3.992547E-06             1.005333E+02
             4.011536E-06             1.005321E+02
             4.030572E-06             1.005309E+02
             4.049656E-06             1.005297E+02
             4.068788E-06             1.005284E+02
             4.087968E-06             1.005272E+02
             4.107195E-06             1.005260E+02
             4.126470E-06             1.005247E+02
             4.145792E-06             1.005235E+02
             4.165162E-06             1.005223E+02
             4.184580E-06             1.005210E+02
             4.204045E-06             1.005198E+02
             4.223557E-06             1.005185E+02
             4.243117E-06             1.005173E+02
             4.262724E-06             1.005160E+02
             4.282379E-06             1.005148E+02
             4.302081E-06             1.005135E+02
             4.321830E-06             1.005123E+02
             4.341626E-06             1.005110E+02
             4.361469E-06             1.005098E+02
             4.381360E-06             1.005085E+02
             4.401297E-06             1.005073E+02
             4.421282E-06             1.005060E+02
             4.441313E-06             1.005047E+02
             4.461391E-06             1.005035E+02
             4.481516E-06             1.005022E+02
             4.501688E-06             1.005009E+02
             4.521907E-06             1.004997E+02
             4.542172E-06             1.004984E+02
             4.562485E-06             1.004971E+02
             4.582843E-06             1.004958E+02
             4.603249E-06             1.004946E+02
             4.623700E-06             1.004933E+02
             4.644199E-06             1.004920E+02
             4.664743E-06             1.004907E+02
             4.685334E-06             1.004894E+02
             4.705972E-06             1.004882E+02
             4.726655E-06             1.004869E+02
             4.747385E-06             1.004856E+02
             4.768161E-06             1.004843E+02
             4.788983E-06             1.004830E+02
             4.809851E-06             1.004817E+02
             4.830765E-06             1.004804E+02
             4.851725E-06             1.004791E+02
             4.872731E-06             1.004779E+02
             4.893783E-06             1.004766E+02
             4.914881E-06             1.004753E+02
             4.936024E-06             1.004740E+02
             4.957213E-06             1.004727E+02
             4.978447E-06             1.004714E+02
             4.999728E-06             1.004701E+02
             5.021053E-06             1.004688E+02
             5.042424E-06             1.004675E+02
             5.063841E-06             1.004662E+02
             5.085302E-06             1.004649E+02
             5.106809E-06             1.004635E+02
             5.128361E-06             1.004622E+02
             5.149959E-06             1.004609E+02
             5.171601E-06             1.004596E+02
             5.193289E-06             1.004583E+02
             5.215021E-06             1.004570E+02
             5.236798E-06             1.004557E+02
             5.258620E-06             1.004544E+02
             5.280487E-06             1.004531E+02
             5.302399E-06             1.004518E+02
             5.324355E-06             1.004504E+02
             5.346356E-06             1.004491E+02
             5.368401E-06             1.004478E+02
             5.390491E-06             1.004465E+02
             5.412626E-06             1.004452E+02
             5.434804E-06             1.004439E+02
             5.457027E-06             1.004425E+02
             5.479294E-06             1.004412E+02
             5.501605E-06             1.004399E+02
             5.523960E-06             1.004386E+02
             5.546360E-06             1.004373E+02
             5.568803E-06             1.004359E+02
             5.591290E-06             1.004346E+02
             5.613821E-06             1.004333E+02
             5.636395E-06             1.004320E+02
             5.659013E-06             1.004306E+02
             5.681675E-06             1.004293E+02
             5.704381E-06             1.004280E+02
             5.727129E-06             1.004267E+02
             5.749922E-06             1.004253E+02
             5.772757E-06             1.004240E+02
             5.795636E-06             1.004227E+02
             5.818558E-06             1.004214E+02
             5.841523E-06             1.004200E+02
             5.864531E-06             1.004187E+02
             5.887582E-06             1.004174E+02
             5.910676E-06             1.004161E+02
             5.933813E-06             1.004147E+02
             5.956992E-06             1.004134E+02
             5.980215E-06             1.004121E+02
             6.003479E-06             1.004107E+02
             6.026787E-06             1.004094E+02
             6.050137E-06             1.004081E+02
             6.073529E-06             1.004068E+02
             6.096963E-06             1.004054E+02
             6.120440E-06             1.004041E+02
             6.143959E-06             1.004028E+02
             6.167519E-06             1.004014E+02
             6.191122E-06             1.004001E+02
             6.214767E-06             1.003988E+02
             6.238454E-06             1.003975E+02
             6.262182E-06             1.003961E+02
             6.285952E-06             1.003948E+02
             6.309764E-06             1.003935E+02
             6.333617E-06             1.003922E+02
             6.357512E-06             1.003908E+02
             6.381448E-06             1.003895E+02
             6.405425E-06             1.003882E+02
             6.429444E-06             1.003869E+02
             6.453504E-06             1.003855E+02
             6.477604E-06             1.003842E+02
             6.501746E-06             1.003829E+02
             6.525929E-06             1.003816E+02
             6.550152E-06             1.003802E+02
             6.574416E-06             1.003789E+02
             6.598721E-06             1.003776E+02
             6.623067E-06             1.003763E+02
             6.647452E-06             1.003749E+02
             6.671879E-06             1.003736E+02
             6.696345E-06             1.003723E+02
             6.720852E-06             1.003710E+02
             6.745399E-06             1.003697E+02
             6.769986E-06             1.003683E+02
             6.794613E-06             1.003670E+02
             6.819280E-06             1.003657E+02
             6.843986E-06             1.003644E+02
             6.868733E-06             1.003631E+02
             6.893519E-06             1.003618E+02
             6.918344E-06             1.003604E+02
             6.943209E-06             1.003591E+02
             6.968114E-06             1.003578E+02
             6.993057E-06             1.003565E+02
             7.018040E-06             1.003552E+02
             7.043062E-06             1.003539E+02
             7.068123E-06             1.003526E+02
             7.093223E-06             1.003513E+02
             7.118362E-06             1.003500E+02
             7.143540E-06             1.003487E+02
             7.168756E-06             1.003473E+02
             7.194011E-06             1.003460E+02
             7.219304E-06             1.003447E+02
             7.244635E-06             1.003434E+02
             7.270005E-06             1.003421E+02
             7.295414E-06             1.003408E+02
             7.320860E-06             1.003395E+02
             7.346344E-06             1.003382E+02
             7.371866E-06             1.003369E+02
             7.397427E-06             1.003357E+02
             7.423024E-06             1.003344E+02
             7.448660E-06             1.003331E+02
             7.474333E-06             1.003318E+02
             7.500044E-06             1.003305E+02
             7.525792E-06             1.003292E+02
             7.551577E-06             1.003279E+02
             7.577399E-06             1.003266E+02
             7.603259E-06             1.003253E+02
             7.629155E-06             1.003241E+02
             7.655088E-06             1.003228E+02
             7.681059E-06             1.003215E+02
             7.707066E-06             1.003202E+02
             7.733109E-06             1.003189E+02
             7.759189E-06             1.003177E+02
             7.785306E-06             1.003164E+02
             7.811458E-06             1.003151E+02
             7.837647E-06             1.003139E+02
             7.863873E-06             1.003126E+02
             7.890134E-06             1.003113E+02
             7.916431E-06             1.003101E+02
             7.942764E-06             1.003088E+02
             7.969132E-06             1.003075E+02
             7.995537E-06             1.003063E+02
             8.021977E-06             1.003050E+02
             8.048452E-06             1.003038E+02
             8.074963E-06             1.003025E+02
             8.101508E-06             1.003013E+02
             8.128089E-06             1.003000E+02
             8.154705E-06             1.002988E+02
             8.181356E-06             1.002975E+02
             8.208042E-06             1.002963E+02
             8.234763E-06             1.002950E+02
             8.261518E-06             1.002938E+02
             8.288308E-06             1.002925E+02
             8.315132E-06             1.002913E+02
             8.341990E-06             1.002901E+02
             8.368883E-06             1.002888E+02
             8.395810E-06             1.002876E+02
             8.422770E-06             1.002864E+02
             8.449765E-06             1.002852E+02
             8.476793E-06             1.002839E+02
             8.503856E-06             1.002827E+02
             8.530951E-06             1.002815E+02
             8.558081E-06             1.002803E+02
             8.585243E-06             1.002791E+02
             8.612439E-06             1.002778E+02
             8.639668E-06             1.002766E+02
