                   Degree               T_ocsc2[K]               T_ocsc3[K]               T_ocdc2[K]               T_ocdc3[K]               T_rosc2[K]               T_rosc3[K]               T_rodc2[K]               T_rodc3[K]             T_roller2[K]             T_roller3[K]
                   0.0000             3.245049E+02             3.244698E+02             3.245049E+02             3.244698E+02             3.270177E+02             3.264876E+02             3.270177E+02             3.264876E+02             3.277866E+02             3.271626E+02
                   0.1800             3.249516E+02             3.249338E+02             3.249700E+02             3.249519E+02             3.274228E+02             3.269173E+02             3.274439E+02             3.269376E+02             3.282233E+02             3.276222E+02
                   0.3600             3.250769E+02             3.250669E+02             3.250998E+02             3.250888E+02             3.275299E+02             3.270351E+02             3.275573E+02             3.270611E+02             3.283412E+02             3.277497E+02
                   0.5400             3.250803E+02             3.250746E+02             3.251059E+02             3.250984E+02             3.275237E+02             3.270344E+02             3.275553E+02             3.270641E+02             3.283414E+02             3.277546E+02
                   0.7200             3.250194E+02             3.250160E+02             3.250473E+02             3.250414E+02             3.274578E+02             3.269713E+02             3.274931E+02             3.270041E+02             3.282802E+02             3.276956E+02
                   0.9000             3.249344E+02             3.249324E+02             3.249642E+02             3.249591E+02             3.273698E+02             3.268848E+02             3.274084E+02             3.269204E+02             3.281959E+02             3.276123E+02
                   1.0800             3.248443E+02             3.248433E+02             3.248757E+02             3.248709E+02             3.272776E+02             3.267937E+02             3.273190E+02             3.268316E+02             3.281067E+02             3.275236E+02
                   1.2600             3.247568E+02             3.247567E+02             3.247893E+02             3.247849E+02             3.271883E+02             3.267053E+02             3.272321E+02             3.267451E+02             3.280199E+02             3.274372E+02
                   1.4400             3.246747E+02             3.246754E+02             3.247080E+02             3.247038E+02             3.271045E+02             3.266223E+02             3.271502E+02             3.266635E+02             3.279382E+02             3.273558E+02
                   1.6200             3.245989E+02             3.246003E+02             3.246325E+02             3.246286E+02             3.270270E+02             3.265456E+02             3.270743E+02             3.265879E+02             3.278624E+02             3.272803E+02
                   1.8000             3.245296E+02             3.245315E+02             3.245632E+02             3.245595E+02             3.269560E+02             3.264753E+02             3.270046E+02             3.265185E+02             3.277927E+02             3.272110E+02
                   1.9800             3.244666E+02             3.244691E+02             3.245001E+02             3.244965E+02             3.268915E+02             3.264115E+02             3.269409E+02             3.264552E+02             3.277292E+02             3.271477E+02
                   2.1600             3.244098E+02             3.244128E+02             3.244429E+02             3.244396E+02             3.268332E+02             3.263538E+02             3.268833E+02             3.263979E+02             3.276717E+02             3.270905E+02
                   2.3400             3.243591E+02             3.243626E+02             3.243916E+02             3.243885E+02             3.267810E+02             3.263023E+02             3.268317E+02             3.263465E+02             3.276201E+02             3.270392E+02
                   2.5200             3.243144E+02             3.243182E+02             3.243462E+02             3.243432E+02             3.267348E+02             3.262567E+02             3.267858E+02             3.263008E+02             3.275743E+02             3.269937E+02
                   2.7000             3.242753E+02             3.242796E+02             3.243063E+02             3.243036E+02             3.266944E+02             3.262169E+02             3.267456E+02             3.262609E+02             3.275342E+02             3.269538E+02
                   2.8800             3.242420E+02             3.242465E+02             3.242720E+02             3.242695E+02             3.266598E+02             3.261827E+02             3.267109E+02             3.262265E+02             3.274996E+02             3.269194E+02
                   3.0600             3.242141E+02             3.242190E+02             3.242432E+02             3.242408E+02             3.266307E+02             3.261541E+02             3.266818E+02             3.261975E+02             3.274706E+02             3.268906E+02
                   3.2400             3.241917E+02             3.241968E+02             3.242197E+02             3.242174E+02             3.266070E+02             3.261309E+02             3.266580E+02             3.261739E+02             3.274468E+02             3.268670E+02
                   3.4200             3.241745E+02             3.241799E+02             3.242015E+02             3.241993E+02             3.265887E+02             3.261130E+02             3.266395E+02             3.261556E+02             3.274284E+02             3.268487E+02
                   3.6000             3.241625E+02             3.241681E+02             3.241884E+02             3.241862E+02             3.265756E+02             3.261002E+02             3.266262E+02             3.261424E+02             3.274151E+02             3.268356E+02
                   3.7800             3.241555E+02             3.241612E+02             3.241803E+02             3.241782E+02             3.265675E+02             3.260925E+02             3.266179E+02             3.261342E+02             3.274069E+02             3.268275E+02
                   3.9600             3.241532E+02             3.241591E+02             3.241769E+02             3.241749E+02             3.265643E+02             3.260896E+02             3.266145E+02             3.261309E+02             3.274034E+02             3.268241E+02
                   4.1400             3.241552E+02             3.241612E+02             3.241779E+02             3.241759E+02             3.265653E+02             3.260909E+02             3.266153E+02             3.261317E+02             3.274042E+02             3.268250E+02
                   4.3200             3.241598E+02             3.241660E+02             3.241814E+02             3.241795E+02             3.265690E+02             3.260949E+02             3.266188E+02             3.261353E+02             3.274077E+02             3.268285E+02
                   4.5000             3.241650E+02             3.241713E+02             3.241856E+02             3.241836E+02             3.265734E+02             3.260995E+02             3.266228E+02             3.261393E+02             3.274118E+02             3.268326E+02
                   4.6800             3.241704E+02             3.241767E+02             3.241897E+02             3.241878E+02             3.265778E+02             3.261041E+02             3.266269E+02             3.261434E+02             3.274159E+02             3.268367E+02
                   4.8600             3.241757E+02             3.241822E+02             3.241939E+02             3.241920E+02             3.265823E+02             3.261089E+02             3.266310E+02             3.261476E+02             3.274200E+02             3.268409E+02
                   5.0400             3.241812E+02             3.241877E+02             3.241981E+02             3.241963E+02             3.265869E+02             3.261137E+02             3.266351E+02             3.261517E+02             3.274241E+02             3.268450E+02
                   5.2200             3.241866E+02             3.241932E+02             3.242023E+02             3.242005E+02             3.265915E+02             3.261185E+02             3.266392E+02             3.261559E+02             3.274282E+02             3.268492E+02
                   5.4000             3.241921E+02             3.241987E+02             3.242065E+02             3.242047E+02             3.265961E+02             3.261234E+02             3.266432E+02             3.261600E+02             3.274323E+02             3.268533E+02
                   5.5800             3.241975E+02             3.242042E+02             3.242106E+02             3.242088E+02             3.266008E+02             3.261282E+02             3.266473E+02             3.261641E+02             3.274363E+02             3.268574E+02
                   5.7600             3.242030E+02             3.242097E+02             3.242147E+02             3.242130E+02             3.266054E+02             3.261331E+02             3.266513E+02             3.261681E+02             3.274403E+02             3.268615E+02
                   5.9400             3.242084E+02             3.242152E+02             3.242187E+02             3.242170E+02             3.266100E+02             3.261379E+02             3.266552E+02             3.261721E+02             3.274443E+02             3.268655E+02
                   6.1200             3.242137E+02             3.242205E+02             3.242227E+02             3.242210E+02             3.266145E+02             3.261426E+02             3.266591E+02             3.261760E+02             3.274482E+02             3.268694E+02
                   6.3000             3.242189E+02             3.242258E+02             3.242265E+02             3.242249E+02             3.266190E+02             3.261472E+02             3.266629E+02             3.261798E+02             3.274519E+02             3.268733E+02
                   6.4800             3.242240E+02             3.242310E+02             3.242303E+02             3.242286E+02             3.266234E+02             3.261518E+02             3.266665E+02             3.261836E+02             3.274556E+02             3.268770E+02
                   6.6600             3.242291E+02             3.242360E+02             3.242339E+02             3.242323E+02             3.266276E+02             3.261562E+02             3.266701E+02             3.261871E+02             3.274592E+02             3.268806E+02
                   6.8400             3.242339E+02             3.242409E+02             3.242374E+02             3.242358E+02             3.266317E+02             3.261605E+02             3.266735E+02             3.261906E+02             3.274626E+02             3.268840E+02
                   7.0200             3.242386E+02             3.242457E+02             3.242407E+02             3.242391E+02             3.266357E+02             3.261646E+02             3.266767E+02             3.261939E+02             3.274659E+02             3.268873E+02
                   7.2000             3.242431E+02             3.242502E+02             3.242438E+02             3.242422E+02             3.266395E+02             3.261686E+02             3.266798E+02             3.261970E+02             3.274689E+02             3.268905E+02
                   7.3800             3.242474E+02             3.242545E+02             3.242468E+02             3.242452E+02             3.266431E+02             3.261723E+02             3.266827E+02             3.261999E+02             3.274719E+02             3.268934E+02
                   7.5600             3.242515E+02             3.242586E+02             3.242495E+02             3.242479E+02             3.266465E+02             3.261759E+02             3.266854E+02             3.262026E+02             3.274746E+02             3.268961E+02
                   7.7400             3.242553E+02             3.242625E+02             3.242520E+02             3.242504E+02             3.266497E+02             3.261792E+02             3.266879E+02             3.262051E+02             3.274770E+02             3.268986E+02
                   7.9200             3.242589E+02             3.242660E+02             3.242543E+02             3.242527E+02             3.266526E+02             3.261822E+02             3.266901E+02             3.262073E+02             3.274793E+02             3.269009E+02
                   8.1000             3.242622E+02             3.242693E+02             3.242563E+02             3.242547E+02             3.266552E+02             3.261850E+02             3.266921E+02             3.262093E+02             3.274813E+02             3.269029E+02
                   8.2800             3.242651E+02             3.242723E+02             3.242580E+02             3.242564E+02             3.266575E+02             3.261874E+02             3.266938E+02             3.262111E+02             3.274830E+02             3.269047E+02
                   8.4600             3.242677E+02             3.242749E+02             3.242595E+02             3.242579E+02             3.266595E+02             3.261895E+02             3.266953E+02             3.262125E+02             3.274845E+02             3.269061E+02
                   8.6400             3.242700E+02             3.242772E+02             3.242606E+02             3.242590E+02             3.266612E+02             3.261913E+02             3.266964E+02             3.262136E+02             3.274856E+02             3.269072E+02
                   8.8200             3.242719E+02             3.242791E+02             3.242614E+02             3.242598E+02             3.266625E+02             3.261927E+02             3.266973E+02             3.262145E+02             3.274865E+02             3.269081E+02
                   9.0000             3.242734E+02             3.242806E+02             3.242619E+02             3.242602E+02             3.266635E+02             3.261938E+02             3.266978E+02             3.262150E+02             3.274870E+02             3.269085E+02
                   9.1800             3.242745E+02             3.242817E+02             3.242620E+02             3.242603E+02             3.266641E+02             3.261944E+02             3.266980E+02             3.262151E+02             3.274872E+02             3.269087E+02
                   9.3600             3.242752E+02             3.242823E+02             3.242618E+02             3.242600E+02             3.266642E+02             3.261947E+02             3.266978E+02             3.262149E+02             3.274870E+02             3.269084E+02
