                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   0.0000             3.246439E+02             3.246439E+02             3.268092E+02             3.268092E+02             3.275083E+02             3.251007E+02             3.245759E+02             3.251007E+02             3.245759E+02
                   0.1800             3.250796E+02             3.250979E+02             3.272088E+02             3.272295E+02             3.279381E+02             3.255360E+02             3.250829E+02             3.255447E+02             3.250936E+02
                   0.3600             3.252008E+02             3.252231E+02             3.273139E+02             3.273405E+02             3.280531E+02             3.256611E+02             3.252399E+02             3.256659E+02             3.252455E+02
                   0.5400             3.252024E+02             3.252269E+02             3.273068E+02             3.273374E+02             3.280520E+02             3.256652E+02             3.252600E+02             3.256678E+02             3.252626E+02
                   0.7200             3.251410E+02             3.251673E+02             3.272408E+02             3.272747E+02             3.279901E+02             3.256064E+02             3.252085E+02             3.256073E+02             3.252089E+02
                   0.9000             3.250559E+02             3.250837E+02             3.271529E+02             3.271897E+02             3.279055E+02             3.255238E+02             3.251296E+02             3.255233E+02             3.251281E+02
                   1.0800             3.249660E+02             3.249949E+02             3.270608E+02             3.271001E+02             3.278162E+02             3.254360E+02             3.250439E+02             3.254343E+02             3.250409E+02
                   1.2600             3.248787E+02             3.249084E+02             3.269717E+02             3.270131E+02             3.277293E+02             3.253505E+02             3.249600E+02             3.253476E+02             3.249554E+02
                   1.4400             3.247967E+02             3.248269E+02             3.268881E+02             3.269311E+02             3.276474E+02             3.252700E+02             3.248808E+02             3.252659E+02             3.248748E+02
                   1.6200             3.247210E+02             3.247513E+02             3.268109E+02             3.268552E+02             3.275715E+02             3.251953E+02             3.248075E+02             3.251902E+02             3.248001E+02
                   1.8000             3.246517E+02             3.246818E+02             3.267401E+02             3.267853E+02             3.275018E+02             3.251268E+02             3.247402E+02             3.251206E+02             3.247316E+02
                   1.9800             3.245887E+02             3.246185E+02             3.266757E+02             3.267216E+02             3.274382E+02             3.250644E+02             3.246790E+02             3.250572E+02             3.246691E+02
                   2.1600             3.245320E+02             3.245612E+02             3.266176E+02             3.266639E+02             3.273806E+02             3.250080E+02             3.246239E+02             3.249997E+02             3.246126E+02
                   2.3400             3.244812E+02             3.245098E+02             3.265655E+02             3.266122E+02             3.273289E+02             3.249575E+02             3.245745E+02             3.249482E+02             3.245619E+02
                   2.5200             3.244364E+02             3.244642E+02             3.265195E+02             3.265662E+02             3.272830E+02             3.249128E+02             3.245309E+02             3.249025E+02             3.245170E+02
                   2.7000             3.243974E+02             3.244243E+02             3.264792E+02             3.265259E+02             3.272428E+02             3.248738E+02             3.244929E+02             3.248624E+02             3.244777E+02
                   2.8800             3.243640E+02             3.243899E+02             3.264447E+02             3.264912E+02             3.272082E+02             3.248404E+02             3.244604E+02             3.248279E+02             3.244439E+02
                   3.0600             3.243361E+02             3.243609E+02             3.264157E+02             3.264620E+02             3.271790E+02             3.248124E+02             3.244332E+02             3.247988E+02             3.244155E+02
                   3.2400             3.243135E+02             3.243373E+02             3.263921E+02             3.264382E+02             3.271553E+02             3.247897E+02             3.244114E+02             3.247752E+02             3.243924E+02
                   3.4200             3.242963E+02             3.243190E+02             3.263739E+02             3.264197E+02             3.271368E+02             3.247724E+02             3.243947E+02             3.247568E+02             3.243745E+02
                   3.6000             3.242843E+02             3.243059E+02             3.263609E+02             3.264064E+02             3.271235E+02             3.247602E+02             3.243832E+02             3.247436E+02             3.243616E+02
                   3.7800             3.242772E+02             3.242977E+02             3.263530E+02             3.263981E+02             3.271152E+02             3.247530E+02             3.243765E+02             3.247353E+02             3.243537E+02
                   3.9600             3.242749E+02             3.242944E+02             3.263498E+02             3.263946E+02             3.271117E+02             3.247506E+02             3.243745E+02             3.247319E+02             3.243506E+02
                   4.1400             3.242769E+02             3.242952E+02             3.263510E+02             3.263954E+02             3.271126E+02             3.247525E+02             3.243767E+02             3.247328E+02             3.243516E+02
                   4.3200             3.242815E+02             3.242988E+02             3.263548E+02             3.263989E+02             3.271160E+02             3.247570E+02             3.243816E+02             3.247363E+02             3.243552E+02
                   4.5000             3.242867E+02             3.243029E+02             3.263593E+02             3.264029E+02             3.271201E+02             3.247621E+02             3.243870E+02             3.247403E+02             3.243594E+02
                   4.6800             3.242920E+02             3.243070E+02             3.263638E+02             3.264069E+02             3.271241E+02             3.247672E+02             3.243924E+02             3.247444E+02             3.243636E+02
                   4.8600             3.242973E+02             3.243112E+02             3.263684E+02             3.264110E+02             3.271282E+02             3.247724E+02             3.243979E+02             3.247486E+02             3.243679E+02
                   5.0400             3.243027E+02             3.243154E+02             3.263731E+02             3.264151E+02             3.271323E+02             3.247776E+02             3.244033E+02             3.247527E+02             3.243721E+02
                   5.2200             3.243081E+02             3.243195E+02             3.263778E+02             3.264192E+02             3.271364E+02             3.247827E+02             3.244088E+02             3.247568E+02             3.243764E+02
                   5.4000             3.243135E+02             3.243237E+02             3.263825E+02             3.264233E+02             3.271405E+02             3.247879E+02             3.244143E+02             3.247609E+02             3.243806E+02
                   5.5800             3.243189E+02             3.243278E+02             3.263872E+02             3.264273E+02             3.271446E+02             3.247931E+02             3.244197E+02             3.247650E+02             3.243848E+02
                   5.7600             3.243243E+02             3.243319E+02             3.263919E+02             3.264313E+02             3.271486E+02             3.247982E+02             3.244251E+02             3.247690E+02             3.243890E+02
                   5.9400             3.243296E+02             3.243359E+02             3.263966E+02             3.264352E+02             3.271525E+02             3.248032E+02             3.244305E+02             3.247730E+02             3.243931E+02
                   6.1200             3.243349E+02             3.243398E+02             3.264012E+02             3.264391E+02             3.271564E+02             3.248082E+02             3.244358E+02             3.247769E+02             3.243971E+02
                   6.3000             3.243401E+02             3.243436E+02             3.264057E+02             3.264428E+02             3.271601E+02             3.248131E+02             3.244409E+02             3.247806E+02             3.244010E+02
