                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             6.187909E-04             1.126063E+01             0.000000E+00             1.286030E+00             3.948337E+03
                   0.1800             1.857819E-02             1.129852E+01             0.000000E+00             1.049770E+00             3.950340E+03
                   0.3600             3.051235E-02             1.133762E+01             0.000000E+00             9.634625E-01             3.951739E+03
                   0.5400             4.138603E-02             1.137559E+01             0.000000E+00             9.262596E-01             3.952528E+03
                   0.7200             5.191030E-02             1.141191E+01             0.000000E+00             9.144972E-01             3.952773E+03
                   0.9000             6.219325E-02             1.144614E+01             0.000000E+00             9.134604E-01             3.952744E+03
                   1.0800             7.224537E-02             1.147808E+01             0.000000E+00             9.163271E-01             3.952618E+03
                   1.2600             8.207415E-02             1.150765E+01             0.000000E+00             9.203425E-01             3.952469E+03
                   1.4400             9.169425E-02             1.153482E+01             0.000000E+00             9.244673E-01             3.952325E+03
                   1.6200             1.011239E-01             1.155961E+01             0.000000E+00             9.283317E-01             3.952195E+03
                   1.8000             1.103812E-01             1.158203E+01             0.000000E+00             9.318188E-01             3.952079E+03
                   1.9800             1.194827E-01             1.160210E+01             0.000000E+00             9.349047E-01             3.951979E+03
                   2.1600             1.284429E-01             1.161984E+01             0.000000E+00             9.375979E-01             3.951891E+03
                   2.3400             1.372739E-01             1.163528E+01             0.000000E+00             9.399174E-01             3.951816E+03
                   2.5200             1.459864E-01             1.164843E+01             0.000000E+00             9.418837E-01             3.951753E+03
                   2.7000             1.545893E-01             1.165932E+01             0.000000E+00             9.435164E-01             3.951699E+03
                   2.8800             1.630903E-01             1.166796E+01             0.000000E+00             9.448333E-01             3.951656E+03
                   3.0600             1.714963E-01             1.167438E+01             0.000000E+00             9.458498E-01             3.951621E+03
                   3.2400             1.798133E-01             1.167860E+01             0.000000E+00             9.465800E-01             3.951595E+03
                   3.4200             1.880467E-01             1.168066E+01             0.000000E+00             9.470361E-01             3.951577E+03
                   3.6000             1.962013E-01             1.168058E+01             0.000000E+00             9.472295E-01             3.951567E+03
                   3.7800             2.042816E-01             1.167842E+01             0.000000E+00             9.471716E-01             3.951564E+03
                   3.9600             2.122916E-01             1.167428E+01             0.000000E+00             9.468764E-01             3.951568E+03
                   4.1400             2.202352E-01             1.166837E+01             0.000000E+00             9.463695E-01             3.951578E+03
                   4.3200             2.281160E-01             1.166138E+01             0.000000E+00             9.457225E-01             3.951593E+03
                   4.5000             2.359373E-01             1.165424E+01             0.000000E+00             9.450313E-01             3.951609E+03
                   4.6800             2.437024E-01             1.164715E+01             0.000000E+00             9.443208E-01             3.951625E+03
                   4.8600             2.514146E-01             1.164011E+01             0.000000E+00             9.435960E-01             3.951641E+03
                   5.0400             2.590767E-01             1.163314E+01             0.000000E+00             9.428615E-01             3.951658E+03
                   5.2200             2.666919E-01             1.162622E+01             0.000000E+00             9.421219E-01             3.951675E+03
                   5.4000             2.742631E-01             1.161936E+01             0.000000E+00             9.413819E-01             3.951692E+03
                   5.5800             2.817931E-01             1.161255E+01             0.000000E+00             9.406461E-01             3.951709E+03
                   5.7600             2.892849E-01             1.160581E+01             0.000000E+00             9.399194E-01             3.951726E+03
                   5.9400             2.967413E-01             1.159912E+01             0.000000E+00             9.392067E-01             3.951742E+03
                   6.1200             3.041653E-01             1.159249E+01             0.000000E+00             9.385130E-01             3.951759E+03
                   6.3000             3.115597E-01             1.158591E+01             0.000000E+00             9.378432E-01             3.951775E+03
                   6.4800             3.189274E-01             1.157940E+01             0.000000E+00             9.372025E-01             3.951790E+03
                   6.6600             3.262714E-01             1.157294E+01             0.000000E+00             9.365960E-01             3.951805E+03
                   6.8400             3.335947E-01             1.156654E+01             0.000000E+00             9.360288E-01             3.951818E+03
                   7.0200             3.409003E-01             1.156020E+01             0.000000E+00             9.355062E-01             3.951831E+03
                   7.2000             3.481911E-01             1.155391E+01             0.000000E+00             9.350332E-01             3.951843E+03
                   7.3800             3.554704E-01             1.154769E+01             0.000000E+00             9.346153E-01             3.951854E+03
                   7.5600             3.627412E-01             1.154152E+01             0.000000E+00             9.342575E-01             3.951864E+03
                   7.7400             3.700067E-01             1.153541E+01             0.000000E+00             9.339650E-01             3.951872E+03
                   7.9200             3.772700E-01             1.152936E+01             0.000000E+00             9.337429E-01             3.951878E+03
                   8.1000             3.845346E-01             1.152336E+01             0.000000E+00             9.335963E-01             3.951883E+03
                   8.2800             3.918036E-01             1.151743E+01             0.000000E+00             9.335301E-01             3.951886E+03
                   8.4600             3.990803E-01             1.151155E+01             0.000000E+00             9.335491E-01             3.951888E+03
                   8.6400             4.063683E-01             1.150573E+01             0.000000E+00             9.336580E-01             3.951887E+03
                   8.8200             4.136707E-01             1.149996E+01             0.000000E+00             9.338613E-01             3.951885E+03
                   9.0000             4.209911E-01             1.149426E+01             0.000000E+00             9.341633E-01             3.951880E+03
                   9.1800             4.283328E-01             1.148861E+01             0.000000E+00             9.345682E-01             3.951873E+03
                   9.3600             4.356995E-01             1.148302E+01             0.000000E+00             9.350797E-01             3.951863E+03
